milliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR,EGFR_i,EGF_EGFR_i
0,68257.42847518552,46.74198764854335,-5.266500161456035e-06,0.043241782060639895,-1.962527028512016e-06,3.54317000000129,5.276972029933296e-12,2.0002145284746057e-14,558.3059704092798,0.0,0.0
100,66690.55725545473,-25.45726224699401,2.783581539573972e-05,0.04325051009648696,-4.066662792791948e-06,3.5431700000085926,7.007304050942485e-12,2.626329398863158e-14,1708.1161330082941,0.0,0.0
200,65680.6034473543,-46.496002920287786,-2.7613122694434587e-05,0.04335941234119149,-2.245961456646546e-06,3.5431700000112,1.8812346647286796e-11,3.4407186806895474e-14,2071.863179589611,0.0,0.0
300,64613.162846918065,-17.131862847761084,2.5803489485052595e-05,0.043301309978655646,-4.158773588267215e-06,3.5431699999782014,7.112520667619384e-12,2.34908478055169e-14,4926.899560605569,0.0,0.0
400,63341.88210459452,-31.099575596815267,-3.8292585474928384e-05,0.04333284845171437,2.5072487834315467e-06,3.543170000008275,2.7240179652292153e-11,6.652331803311589e-15,4285.214774715691,0.0,0.0
500,61755.18042720306,58.95567773568453,-4.137581705753258e-05,0.04330902057822472,-4.244905276789255e-06,3.5431700000242317,1.8548209217320535e-11,3.2189013287725574e-14,5974.3747571269105,0.0,0.0
600,59337.59934022481,24.03803882014953,-1.3060203864538688e-05,0.04327660186943265,-4.299462769898792e-06,3.543169999992175,2.30971193623449e-11,-2.127943761503984e-14,7395.55341776632,0.0,0.0
700,58633.82039533242,50.94988802656917,5.5545488699301984e-05,0.04328718892115433,-1.3469812570450207e-06,3.543169999975615,3.150874796347459e-11,3.357620834158437e-14,9293.927333189038,0.0,0.0
800,57230.38049529256,49.42273515777905,5.212988873880618e-05,0.04329807342622929,3.447586095033382e-06,3.543169999992854,-1.9068496420284698e-11,2.955737902479936e-14,9939.58119207221,0.0,0.0
900,57069.43502064391,54.40646180204693,-3.201744937204805e-05,0.04329304547790656,2.5274843780578577e-06,3.5431699999713238,2.0944046487950926e-11,-1.2584816683685213e-14,10649.674649731043,0.0,0.0
1000,55037.0154548492,64.49460103083932,2.2435304437013438e-05,0.043347945261472905,3.28358146022294e-06,3.5431700000282427,9.934652910168403e-12,1.656485808522658e-14,11097.481103095237,0.0,0.0
1100,54170.85346837901,193.9608786446307,5.377910337233462e-05,0.043326459576720155,4.1555578020126645e-06,3.543169999989185,-1.2836404604341777e-11,-6.961203062413993e-15,14248.05317194309,0.0,0.0
1200,54416.32943155199,205.1755114396115,4.760762099657173e-06,0.04325403462820881,1.6838369164855004e-06,3.5431699999962367,-7.148351932507331e-12,1.4137190778580732e-15,13566.234116357144,0.0,0.0
1300,53450.22899286834,190.56261792206905,4.1076001826953706e-05,0.043262541689840874,4.739432669025716e-06,3.5431700000078155,2.3896344311764598e-11,2.5572306622274983e-14,15861.584273692322,0.0,0.0
1400,52900.57340098904,215.0419128945461,1.83739205209688e-05,0.04325697922864773,2.4533321848373333e-06,3.543170000009181,2.6482431770146105e-11,-3.364131389589761e-15,16713.020871579694,0.0,0.0
1500,50312.443431766646,190.92775710206172,0.00013992071666683132,0.04327778046027541,-3.476678479220246e-08,3.5431699999966644,2.452146309395378e-11,1.1138400516577233e-14,16414.646925313293,0.0,0.0
1600,49902.97107700614,249.45215839794054,4.952616169260889e-05,0.04316934481927313,-6.448295958098279e-07,3.5431700000265325,1.171812219961164e-11,5.421313209713786e-16,17985.42204950095,0.0,0.0
1700,49102.13085209325,279.838970879934,0.00014950643385816488,0.04325176256779154,4.000521370325984e-06,3.543169999972902,2.3724210797134948e-11,1.5434994153407369e-15,18347.116886259097,0.0,0.0
1800,47096.33245909129,318.2095177397686,0.00015475694412651282,0.04321069231378441,6.515710893924352e-06,3.5431700000107718,-5.871323431772711e-12,1.582838540861067e-14,19491.31221997471,0.0,0.0
1900,47158.44389890996,378.6340628190358,0.0001334445628504126,0.0431584720671669,3.7588955800654945e-06,3.54317000000857,1.41876151442015e-11,-2.953871320575262e-14,21405.376192766933,0.0,0.0
2000,45368.08056119684,426.8191800388734,0.0002415580156045159,0.04312647207419853,7.56258383524886e-06,3.5431699999918767,4.43498620781496e-11,-6.264579882241815e-15,21775.03560274813,0.0,0.0
2100,46626.533333968386,476.72471586578774,0.00020154099611709546,0.043082360449577015,8.992959652718468e-06,3.543170000002088,2.1242687364947242e-12,4.702323116711554e-15,21754.15925442327,0.0,0.0
2200,44680.9831147544,473.978854482292,0.00021714366896881658,0.04311134574392861,4.189154349481182e-06,3.543170000003727,2.376708167373114e-11,3.6521818447421754e-14,22377.12173636231,0.0,0.0
2300,43777.60932738525,535.9045177691672,0.0003187758759549908,0.04302903927237148,1.0059133980597846e-05,3.5431699999445376,4.954951458256013e-11,4.034731008841547e-14,23821.876501856106,0.0,0.0
2400,43579.69357538945,568.9004332755346,0.00027584362228604177,0.04296677612169192,1.125958502768814e-05,3.5431699999825743,3.741826103534585e-11,1.813673696492842e-14,24785.54670971539,0.0,0.0
2500,41777.16256595457,604.8490450740585,0.0004190307592200315,0.04299724733364501,1.0657342245600537e-05,3.5431699999602504,7.610706604419892e-11,3.639534874064246e-14,25910.200142446727,0.0,0.0
2600,41483.08533577227,602.4671158202804,0.0004355168707258938,0.042936685889296465,1.1081734649213933e-05,3.543169999927327,3.607935025015014e-11,1.3382700421809466e-14,24960.520175052334,0.0,0.0
2700,40110.28204595683,698.6787483277631,0.0003965650880383903,0.04286254824547712,1.6196236681102138e-05,3.543169999956377,8.01925568162739e-11,7.239710017566881e-14,26097.224076179777,0.0,0.0
2800,40526.57296559988,800.111554737386,0.0005224057787353098,0.04284484247060595,1.5262948602314253e-05,3.5431699998902726,4.851651502681654e-11,4.3566829344338114e-14,26803.146506270783,0.0,0.0
2900,40183.250694423805,753.4413538799074,0.0005081145773325931,0.04280021591594089,2.4865186431943573e-05,3.5431699998970685,1.2346271734478872e-10,5.4704634677716647e-14,27899.33731674444,0.0,0.0
