milliseconds,E1F,E1Fp,E1W,E2F,E2Fp,E2W,MF,MW,PF,PFp,PW,PWL,sFrq_tot,lFrq_tot,Frq_tot,WC1_tot
0,0.43076,0.45583,5.84748,0.10647,0.09872,5.70265,0.6935,1.2689,0.06565,0.07719,26.4393,0.0,0.60288,0.63174,1.23462,37.98943
100,0.43160662249436715,0.4572621303680829,5.840762325373719,0.10581755628388195,0.09820333570708417,5.70459422652969,0.7018601301455623,1.268887356892546,0.0652454532127719,0.07673403159070175,26.44196901593116,0.0,0.602669631991021,0.6321994976658688,1.2348691296568899,37.987325567834574
200,0.43265130027445864,0.45891012894258176,5.833818628438003,0.10520156924422602,0.09772594685955419,5.706408478626868,0.710488425519611,1.2688747507901499,0.0648435955634677,0.07628157286665904,26.444659543170236,0.0,0.6026964650821524,0.632917648668795,1.2356141137509473,37.98488665023511
300,0.4338939928710097,0.46077370120811717,5.826653420039912,0.10462244901167785,0.09728814005751496,5.708090754540525,0.7193839848352291,1.268862181780531,0.06444471163279814,0.0758329423495787,26.447369748679147,0.0,0.6029611535154857,0.6338947836152109,1.2368559371306966,37.98211392325959
400,0.43533362636297585,0.462851436357641,5.8192725008092365,0.10408040012374441,0.09689000283890477,5.709639821797789,0.7285444908549219,1.268849649762049,0.06404906864353081,0.07538843624953573,26.45009767421261,0.0,0.6034630951302511,0.6351298754460815,1.2385929705763326,37.979009996819634
500,0.43696915518020973,0.465141973836283,5.811681495580152,0.10357560103564692,0.09653160313451123,5.711054595775122,0.7379676852984404,1.2688371546364592,0.06365691765892423,0.07494833256871011,26.452841446432323,0.0,0.6042016738747809,0.6366219095395043,1.2408235834142851,37.9755775377876
600,0.43879943161100554,0.4676438333015756,5.803886576124916,0.10310822680511658,0.09621299803170925,5.712334006313489,0.747651089315842,1.2688246962973817,0.06326852546578379,0.07451292640057354,26.45559903716927,0.0,0.6051761838819059,0.6383697577338584,1.2435459416157641,37.97181961960768
700,0.440823254556847,0.47035547958161106,5.7958942044052675,0.10267843828748915,0.095934228677276,5.71347706784721,0.7575920435987461,1.2688122746357493,0.06288416171246948,0.07408251564940299,26.458368353381488,0.0,0.6063858545568057,0.6403722239082901,1.2467580784650958,37.96773962563396
800,0.44303939526549685,0.4732753547537833,5.7877109800116795,0.10228637980202199,0.09569532065860434,5.714482897896993,0.767787772608538,1.2687998895423331,0.06250409298498225,0.07365739451575727,26.46114728556054,0.0,0.607829868052501,0.6426280699281449,1.250457937980646,37.96334116346921
900,0.44544658514049196,0.4764018685538805,5.779343671535916,0.1019321708447219,0.09549627687017596,5.715350773707379,0.7782353112149294,1.2687875409081828,0.06212857990709566,0.07323785015869794,26.463933711699188,0.0,0.6095073358923095,0.6451359955827545,1.254643331475064,37.95862815694248
1000,0.44804355543805646,0.47973343429494275,5.770799035403382,0.10161592477869158,0.09533709538021257,5.716080012460213,0.7889316709430223,1.2687752286251943,0.061757879944905114,0.07282416615905123,26.46672552242586,0.0,0.6114173601616532,0.6478946958342066,1.2593120559958597,37.95360457028946
1100,0.4508289919148158,0.4832684295450744,5.76208394266101,0.10133772398138007,0.09521774753143268,5.716670141186421,0.7998735883888897,1.2687629525869664,0.0613922397489391,0.07241661364810699,26.46952062357552,0.0,0.613558955645135,0.6509027907246141,1.264461746369749,37.94827470742295
1200,0.45380159285324395,0.48700524134179224,5.7532052338227,0.10109765996424852,0.09513821250247352,5.717120625251603,0.8110578779299308,1.2687507126865476,0.061031909251213816,0.0720154675293197,26.472316915614083,0.0,0.6159311620687062,0.6541589213735854,1.2700900834422917,37.94264277468839
1300,0.45695994505027887,0.49094215614199593,5.744170014835068,0.10089576910138252,0.09509842111267656,5.717431312346122,0.8224807571146634,1.2687385088189909,0.06067712078785783,0.07162098238653508,26.47511231115932,0.0,0.6185328349395192,0.6576615596412076,1.2761943945807268,37.936713638340514
1400,0.46030269901268045,0.49507751676914286,5.734985235750282,0.1007321210308154,0.0950983333042392,5.717601820757057,0.8341387897282561,1.2687263408780602,0.060328117407823366,0.07123342517327809,26.477904714681006,0.0,0.6213629374513192,0.6614092752466602,1.2827722126979793,37.93049177118834
1500,0.4638283262908319,0.49940949248462485,5.725658204781342,0.10060671588231981,0.09513784771745953,5.717632263848937,0.8460276410506741,1.2687142087594463,0.05998512042143277,0.07085303777040027,26.480692043730148,0.0,0.6244201625945844,0.6654003779724846,1.289820540567069,37.923982512360425
1600,0.46753539690077617,0.5039363473242231,5.716196023768291,0.10051959314590302,0.09521689771466023,5.71752247509866,0.858143476717456,1.2687021123577653,0.05964836336021612,0.07048007616613412,26.483472209769904,0.0,0.6277033534068953,0.6696333212050174,1.2973366746119126,37.91719070863686
1700,0.4714222691889399,0.5086561290830025,5.7066061312749765,0.10047072719741743,0.09533535898328516,5.717272763695385,0.8704814674280187,1.268690051569047,0.05931805934054053,0.07011477288268357,26.486243141046696,0.0,0.631211055726898,0.6741062609489712,1.3053173166758691,37.91012203601706
1800,0.4754873945721247,0.5135669794395918,5.696895801296955,0.10046012290684939,0.09549313419194194,5.716883216099119,0.8830372340455555,1.2686780262886783,0.05899443092066391,0.06975737131528822,26.489002760359458,0.0,0.6349419483996379,0.678817484946822,1.31375943334646,37.902781777755536
1900,0.4797290140743204,0.5186668177933268,5.687072562684726,0.10048773186821049,0.09569007863598215,5.716354313418296,0.8958054696822789,1.2686660364131004,0.0586776835556557,0.06940809529646592,26.491749013617852,0.0,0.6388944294981866,0.6837649917257749,1.3226594212239615,37.895175889720875
2000,0.4841454108340196,0.5239536052835625,5.677143854378717,0.10055352068566377,0.09592606076271333,5.715686423463495,0.9087810918509295,1.268654081838475,0.05836802734393239,0.0690671740160033,26.494479846196914,0.0,0.6430669588636158,0.6889468400622791,1.3320137989258949,37.887310124039125
2100,0.4887346472183298,0.5294250641292509,5.667117306832938,0.10065740898282725,0.0962009069121108,5.714880260265823,0.9219581154757471,1.2686421624619018,0.05806565691517149,0.06873481906518503,26.497193235444946,0.0,0.6474577131163286,0.6943607901065467,1.3418185032228753,37.879190802543704
2200,0.4934949627607994,0.5350791091611732,5.657000409071138,0.10079935269580122,0.09651447603916942,5.713936270869294,0.9353312678056479,1.2686302781797512,0.057770778923871294,0.06841125569858014,26.499887131774248,0.0,0.6520650943804719,0.7000048408989228,1.3520699352793946,37.870823811714686
2300,0.4984242802318151,0.5409133060512964,5.646800829722728,0.1009792505173309,0.09686657500198366,5.712855311577835,0.9488940916562568,1.2686184288895548,0.057483580952934384,0.06809668758697222,26.502559540856538,0.0,0.6568871117020805,0.7058765686402523,1.3627636803423329,37.8622156821571
2400,0.5035204835960224,0.5469251777620079,5.636526260414161,0.10119699402322091,0.09725700419205416,5.7116382897566025,0.9626399835319115,1.2686066144889891,0.05720424821591189,0.06779131571837033,26.50520847503687,0.0,0.6619217258351552,0.7119734976724323,1.3738952235075876,37.85337302520763
2500,0.5087815482831574,0.553112348655613,5.626184349809572,0.10145249038527333,0.09768557828871169,5.71028600286849,0.976562671111394,1.2685948348754121,0.05693297113834448,0.06749534696748147,26.50783192984188,0.0,0.6671670098067752,0.7182932739118062,1.3854602837185814,37.84430228251995
