milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
1600,-9.902383226934677e-14,1.2704350612468835,0.5715515161232184,0.0015321064182499955,-0.0011525773197440317,0.10049458451300697
1700,-4.043982011676838e-15,1.51252728028835,0.5955859842629656,0.06376783879167958,0.05215066983053993,0.1732509988628738
1800,-6.526670138263385e-14,1.4687730364414193,0.5844376601390686,0.032533587221477075,0.022451138459328304,0.12855229817425032
1900,-1.4434912512939276e-14,1.6018556196519003,0.6292789162728563,0.05119706990586272,0.01349118908589995,0.21224688705853026
2000,-1.1608017985985588e-13,1.670778216129941,0.742712569857408,0.0598535824386954,-0.00434228371934282,0.4216622940303503
2100,1.5026741199651699e-15,1.6416443813593637,0.8473368388131884,0.08016841623667353,0.01705968434820828,0.3244408038628557
2200,-1.1543692629618566e-13,1.8770116801211045,0.853582931002397,0.0817808755940601,0.06596272379395868,0.588983319514435
2300,-5.28942834064149e-14,1.9079790314595861,0.9128591386049001,0.09643209843502298,0.008429668464263344,0.42778784004517934
2400,6.81294404276649e-14,1.8480797722723956,0.899785128232133,0.1108825593735135,0.09765594715944995,0.6689532640407103
2500,1.5204833522373428e-15,2.080269398003934,1.0572399897007678,0.12452632382788834,0.09680604050901834,0.8190146957914138
2600,-5.5512311403043364e-14,2.109243678630961,1.0251777016641748,0.16443619584211835,0.0336053243955401,0.7194342905768726
2700,9.1841495248623e-14,2.045882154357682,1.133150619692156,0.18955757493397948,0.09306053823398973,1.0406187206741193
2800,4.47988657582018e-16,2.2451549768352828,1.161159111418618,0.18931057420241615,0.07247845529374214,1.1848090645735703
2900,-5.0215015213407853e-14,2.336751659485814,1.1263320234062093,0.23523553576889433,0.1568763539953942,1.2626987794416396
3000,-2.297812193070235e-14,2.411450138087258,1.2396824584166763,0.2530734800401704,0.19743786745617795,1.3763023601060678
3100,1.2376467758730223e-13,2.518551498365936,1.2304136418455462,0.24701734003554993,0.21259741880755922,1.5116917828447267
3200,1.1522560134972366e-13,2.4485274847797265,1.3451171193966722,0.32599603577789765,0.2198594769411113,1.754507652024158
3300,-8.204661776878248e-15,2.4524427411020815,1.4591998493642473,0.35561006171136206,0.3391198587505759,1.7215642833915805
3400,1.033657100527207e-15,2.684220297400978,1.458828122851687,0.4148960703813102,0.3166112219380835,2.1496945385350226
3500,-1.8402550291281274e-15,2.6711706007868714,1.4803488537664926,0.42979201794094474,0.44715913572922206,2.1507131362217304
3600,-5.782861855564948e-14,2.6601932948097455,1.6207343576767992,0.4348175473217049,0.510642089446701,2.4206831857446445
3700,9.973465586938243e-14,2.842657773677212,1.6211756030447955,0.4936863918660083,0.5370108462981115,2.6477804910977722
3800,-4.76400664036892e-14,2.8098131718450965,1.7131338083693906,0.5488620464833449,0.6480650383569642,2.9000137254172973
3900,4.916684598312727e-14,2.831546323265487,1.7504358170172016,0.5827394987364427,0.71070198173437,2.844758104191388
4000,-8.008657841452824e-14,2.9910348625689034,1.814583611921048,0.6592523329605214,0.8387590244367885,3.014901985001841
4100,1.1066506494501885e-13,2.9923916179214256,1.8574178198327616,0.7064405374794269,0.855851916536428,3.2953581181895615
4200,-8.40084258638792e-14,3.021605537229125,1.8089597911126591,0.7595136318238095,0.9401013898001433,3.4536542318981116
4300,4.8554530589531826e-14,3.1903368382542237,1.9412495082204557,0.7943987396066466,1.055504779636818,3.4894567259136338
4400,5.96561083434831e-14,3.187602097893286,1.9204864424156582,0.8354142960387347,1.2700545991141727,3.6958729914377586
4500,5.618205048353294e-14,3.332641594471963,1.991420148562415,0.8972329196891853,1.3899822848677585,3.8873246191475914
4600,-1.391619428031339e-14,3.3846479024115705,2.0496409948220884,0.9467832914777967,1.4576946441445213,3.891345623734596
4700,4.1994548026612274e-14,3.3297551433314005,2.0293930312839814,0.9903240745265894,1.5722584025423025,4.080830980242467
4800,5.912291103713531e-14,3.450774974972215,2.175695476978092,1.0001309440430224,1.7219562132234527,4.210955784410927
4900,3.368824784642409e-14,3.4477725613713197,2.120517119806534,1.0602001999366113,1.87092640246612,4.302973877602777
5000,8.885509500223573e-12,3.6459518629010623,2.215870597338513,1.0894933403662272,2.0765005298646337,4.176577217217784
