milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
0,-1.5385999898220818e-14,-0.10215037796626954,-0.011827866819088375,-0.016410126589832985,-0.02001366378029364,0.05493685259097756
100,1.0962148070338347e-13,0.03031261403711097,0.05196932452005863,0.01885625106495911,0.02003597520113266,0.025150839902223034
200,9.667496786987317e-14,0.264848997437991,-0.047014464848910656,-0.007942109208934043,-0.04722328800980227,-0.08560907096196982
300,-2.978765892609397e-14,0.23458710370123922,0.05570277632090519,0.006205816430550265,-0.009233442575287923,0.06496252131555455
400,-4.29428306581682e-14,0.45158306370025547,0.0268328306400348,-0.02959395343352301,0.011451143761090823,0.12122018622133576
500,1.5623759032304702e-14,0.404743905812674,0.13062527080793931,0.03612684911122876,0.01046762358375938,-0.038330606869777295
600,6.094874163117131e-14,0.6067167792855435,0.04500782162092134,-0.011032619780129836,-0.007067012395039857,0.12629691011412625
700,-4.2761071345675386e-14,0.5802522316687316,0.13169402499957594,-0.02953044395635421,-0.023357301500574086,0.1260657230684818
800,1.1158698278612068e-14,0.7465292156936196,0.1087903640454358,0.023081666133808146,-0.04605222237942503,-0.09666961521891829
900,-1.0999287198882117e-13,0.7159376947428482,0.16894776254003552,0.03845863038499768,-0.0005499195343877133,0.07768296393607463
1000,8.465177293455941e-14,0.8967655006825357,0.21654964126140325,0.0014570461317496668,-0.046714381889486636,-0.11755774847364486
1100,-4.324089164514918e-14,1.0013401132274273,0.3479413016718351,0.02159544569375733,0.018005823553958925,0.0738898299357643
1200,-1.0485695167231258e-13,1.130185133148908,0.2822302782792009,0.011823061968165273,0.01071440210785914,0.1575020430467369
1300,1.2463104759775693e-13,1.192574328825643,0.39709753718702184,0.0186366877951715,-0.013601003495576504,0.13540896835951904
1400,1.7765236761404828e-14,1.1551072440894616,0.46671563351920237,0.02240448929854446,-0.015627539442660886,0.07029842722847948
1500,-9.134945988089512e-14,1.2937796332631222,0.49412526931437073,0.06215002734586689,-0.014835004191550911,0.14318071047402767
1600,-6.187814977433684e-14,1.4056091375345683,0.4862049078773487,0.06091161291169936,-0.018088324648674523,0.13121151615758964
1700,1.0341033830789269e-13,1.5154274391370355,0.5844988975577637,0.008418145704259736,0.022886394652720812,0.3240400007953239
1800,-5.175401337435618e-14,1.426366636813116,0.6844336903461363,0.015668737426620755,-0.028058614958752497,0.14037883212740723
1900,-5.674429387680186e-14,1.486607144641608,0.6233329408120926,0.025952439374645864,-0.011584313431666254,0.30345460261529655
2000,-1.1027479482001174e-13,1.7533499213680137,0.6664269819027128,0.06131593640036775,0.003564367786732508,0.2073671219242354
2100,9.54022421053136e-14,1.7861231182675505,0.8126506561605431,0.08776039597703726,-0.005521906129195297,0.2897438656818208
2200,6.427188693467286e-14,1.8687063915785675,0.8148299576030142,0.08501369332007627,0.010022312432177556,0.49330854307701283
2300,-1.1255188796813199e-13,1.8706057346944396,0.8174471102652298,0.10115807100096359,-0.015025461530398826,0.6833471992444486
2400,-5.62424031614487e-14,1.9286420481033815,0.9809352472591785,0.1394114686423577,0.050029990847286605,0.5119670557145652
2500,4.665394970342287e-14,1.933636936859841,1.0252541814479408,0.1122853120596138,0.05855376069390545,0.820065961618626
2600,9.815379582680695e-14,2.0976980888093957,1.1000032357822191,0.17134104749198406,0.12118882408395691,0.8683666571072556
2700,7.23516861927106e-14,2.1881315520273,1.1461543401032928,0.17644407384785618,0.15357551360675076,1.009993679954676
2800,-4.4554789062972355e-14,2.1894930462176965,1.177530773098079,0.1673350410754651,0.07533178835491226,1.0871034005883227
2900,-1.1267493215823204e-13,2.184854912523989,1.1577362612180815,0.22364927791105485,0.12065720756763179,1.320050485003415
3000,-6.076935855633675e-14,2.374988232827374,1.2734917806329458,0.2695596608165419,0.14374492656347335,1.215852210410178
3100,7.526545209091286e-14,2.3711330505380377,1.317188666092389,0.271303111160729,0.26554494168950493,1.6615121745926467
3200,6.613470191135433e-14,2.446243157558474,1.2849915039794595,0.3070590115887856,0.23360113092806775,1.5363286938685992
