milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
0,4.6143575687158003e-14,0.028573953995627396,0.02179289976614489,0.02809015076953149,0.04757519594365334,0.1303219091440491
100,2.6366435379378223e-14,0.08408708523302577,-0.054098519499408027,-0.029369726690065878,-0.033722533517316106,-0.11706768711381213
200,-1.0520882445813147e-13,0.16215680556552847,0.05071254621951089,0.025464863495340603,-0.010875978165629211,-0.06715869740417596
300,8.331114723429955e-14,0.1847419089578956,0.036893830571874946,-0.015501592873163836,0.020846439042320884,0.05763263075230838
400,8.446801114978157e-14,0.2596178636883465,0.10496020459090433,-0.014571929392640105,0.024159793029007882,0.008323463922621495
500,8.337744564256105e-14,0.502344669233242,0.09268855307642268,0.007284285969456072,-0.044850336330177744,0.08423599655502068
600,1.0966832117349682e-13,0.44437904081431445,0.148170268665398,0.02965311243206464,0.005257017963940013,-0.10968383531868284
700,-3.6844032679718904e-14,0.6301493236896086,0.2049984816168469,0.02467998270397337,0.028848149217326348,-0.03923829509356569
800,-4.9201592177307064e-14,0.6431807724240793,0.21933434900042556,-0.021278250098037035,0.016015426720363917,0.060338880054668184
900,-6.16335494751829e-14,0.6973366854929207,0.24285291110675533,-0.007134148596393264,-0.019382128755521717,-0.12060597567102854
1000,5.381690136819626e-14,0.811132646143553,0.23374141118963132,0.013463994087988578,0.049122567116934496,0.14949579381103442
1100,1.729929813400362e-14,1.0332190517075348,0.36332658530845346,-0.002898036959491982,-0.034212755319729,0.18245624450895645
1200,-8.670584596000193e-14,1.0958085318834296,0.27092633554549506,0.03150199079230302,-0.02647497587027607,-0.012615458339058562
1300,7.394840309132045e-14,1.0799169472347094,0.32589780793479917,0.04399619170437982,0.039845815463891605,-0.0033389582776110066
1400,3.0907156346169014e-14,1.1452818936430307,0.4945467911900475,0.045526385021371185,0.014628038495334844,-0.014923959029892825
1500,-2.6464826621192405e-14,1.2571497327735421,0.45997807335563007,0.02840863871589168,-0.019329424699342214,0.22673278541907185
1600,4.8146965422732074e-14,1.351739597725267,0.47805727461844727,0.06056378816548863,-0.05023498741996213,0.14269360613032403
1700,-5.844075688163061e-14,1.4016947095360914,0.57142162024501,0.02414841722662761,-0.04924334740738208,0.19091784973696815
1800,-7.386985204284284e-14,1.5751250216285868,0.6852438768274518,0.02105898917017644,-0.011218351826165096,0.14058259565281556
1900,1.0189358003180208e-13,1.5504273917023301,0.64673843016212,0.052857335371729604,-0.01311642546789012,0.34768068047001455
2000,8.150924683324628e-14,1.5902395074785263,0.6818490015426597,0.033140302961337485,0.05344338405234926,0.18416631187552593
2100,-9.493899448393798e-15,1.7866969292669037,0.7310099772248974,0.10045049852807364,-0.011943804255563472,0.33032610100095877
2200,-4.438707518674005e-16,1.899495906669367,0.8980633685758745,0.11605968084743917,0.07424453091794642,0.4207280453730571
2300,1.3146526431730486e-14,1.7834426956692504,0.940417434962461,0.13423364189390838,0.014859948061170511,0.5356905506811732
2400,-1.0530452227841456e-13,2.019800062111288,0.9764780969493033,0.08815289026744044,0.0017967756338995028,0.4937961243330825
2500,1.0782238062881257e-13,2.0126738998156726,0.9264976180601854,0.137505329689353,0.11473123931990858,0.6940500585466607
2600,-1.2796427808933107e-14,2.0577205079394516,1.019686603567128,0.14246704301230861,0.07321311411419103,0.7491065999867367
2700,-2.771648151997145e-14,2.1602741428135555,1.1423699487086647,0.16207557531494507,0.04855273102792644,0.8542868830578618
2800,1.5966588124618818e-14,2.1444769116708255,1.0918713823038007,0.19857986331661448,0.12992725354269294,1.1810777984024596
2900,2.73373747953783e-16,2.372950374336732,1.22825387965143,0.19479604228587158,0.17144683921337517,1.069689138952025
3000,3.3818469138373983e-14,2.4436228044052966,1.2668028633169837,0.24323806426550781,0.2271907689011276,1.2662785433776373
3100,-8.734065656156486e-15,2.36505481957826,1.3228414731048341,0.2904173173333522,0.16842119288771285,1.6462361273608452
3200,9.738740163747032e-14,2.5158115044917166,1.2990669371336405,0.345045534324622,0.20994768261955565,1.8081438102529008
3300,5.852085478352568e-14,2.5830713924735367,1.3578893105687253,0.3447988213193522,0.31470398952853235,1.9072454766346323
3400,2.682817373607491e-14,2.5657271048110237,1.3835627592011979,0.3915518062590343,0.34307529368397816,1.9412806846360555
3500,5.199429313926172e-14,2.758206083039073,1.5360601236728437,0.38985111011254925,0.3977179225109354,2.179313185312847
3600,-5.623660591513477e-14,2.7723626296017554,1.5934196688396975,0.4366738806557827,0.48850333138438495,2.443719556927516
3700,1.347354617317443e-14,2.76888425145869,1.6030409890700392,0.4928627784205558,0.5500009875748498,2.513500531606086
3800,6.09756212294111e-14,2.973459056855086,1.5979621988361903,0.5241858668167704,0.6157638054592776,2.8373408170604533
3900,-8.733408507558348e-14,2.8669726228900574,1.74598506969015,0.6259855035614456,0.6821415895612135,3.013878472760627
4000,-1.1412712097507257e-13,2.9753710048577506,1.7014556496773532,0.6705661792963589,0.8110733940085981,3.175576628489735
4100,1.150742821384314e-13,3.0775819634244006,1.7305000399407637,0.6737155232070319,0.8857476495677545,3.1588393846117713
4200,3.547163653772608e-14,3.1814839005566995,1.8007906621452752,0.738629210846925,0.9762258304458042,3.4481751061837485
4300,9.267154495623788e-14,3.12309503307364,1.8434386011157033,0.7534151215437934,1.154885248983298,3.601804224896707
4400,3.526393818776891e-15,3.270502487551247,1.9181947114413924,0.8482712008756338,1.1637222998204022,3.721892776445272
4500,-6.28370197632929e-14,3.258411486696114,1.9680091378511018,0.9132033758648598,1.354904064864873,3.7506767178802174
