milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
0,-4.3258079099852204e-14,-0.02188260713780107,-0.03895202533090104,-0.03332062331598385,-0.04482653040640837,0.01677754445528281
100,3.368257286730163e-14,0.03322240276818794,-0.06426887683729156,-0.03354224116766563,0.010244345572675024,-0.12671722473047672
200,8.200039294273487e-14,0.2705956306236871,0.055937773845493366,-0.015243266761329722,-0.05227722886385385,-0.06953821122247078
300,6.225476437166217e-14,0.3533461974191481,0.00851872147577095,-0.020270328768350273,0.0415766446027598,-0.005793702938122008
400,8.703117922982193e-15,0.4341924882646534,0.00940344580596094,0.03414485694104359,-0.056716870391556054,0.060815940570875984
500,8.394447891239418e-14,0.40453660998751373,0.10712755546225508,-0.02073040992141476,0.056000122429071854,0.07950884412981496
600,-1.865796803069885e-14,0.48850464255939885,0.09736167244905848,-0.010221117564757534,0.0369731666700059,0.09109507198319135
700,1.137083268740956e-13,0.5497819109888493,0.1526645459840467,0.0023166082255856187,-0.050314317335703636,0.07283064321189024
800,-8.155536671385304e-14,0.7563700813553179,0.12666810642804247,0.015467392458606554,0.04558634106049945,0.07257260392011773
900,1.6074870010661788e-14,0.860018260829366,0.18688006859971237,-0.0019823173060141237,-0.037840011807967464,-0.12352585486714901
1000,1.192812431365229e-13,0.9589848615460188,0.23628190580027839,0.027422502859152834,0.008026532152588379,0.07006765069778909
1100,1.0502192296440544e-13,0.8707534281849402,0.3232422786565527,-0.005701164848489851,0.04361725592547893,0.18012837738430004
1200,-5.089920654591383e-15,0.9910343717756136,0.31527439488222925,-0.006988050273717638,0.05716539871632416,0.019301034537469182
1300,4.715942069750133e-14,1.2034193724777063,0.35290921537936903,0.01029278282873587,-0.004323004411810951,0.051291537806149055
1400,5.3431117497938224e-14,1.2934548856589805,0.45936129081586957,0.017819271648365203,-0.036302311611889695,0.22617650978018877
1500,9.091794240303931e-14,1.3307629894390822,0.48171496039830225,0.03574869050642018,-0.005014767159681336,0.03078108167876553
1600,-9.50092582221349e-14,1.4096511776678362,0.564958351778265,0.04393069856903116,-0.046718671665183675,0.08095046494008916
1700,-3.9008550814247693e-16,1.3708259595768302,0.5845386523426227,0.07111677536124313,-0.047025741798940236,0.31852181156281056
1800,5.372728224116442e-14,1.45134327920093,0.6069152698889642,0.03154966847879158,0.025509271247329112,0.2051051331817143
1900,8.802952799216454e-14,1.5446604782175366,0.682246059615897,0.08821397017847968,0.0595545580886183,0.3404859285400438
2000,3.683260948637121e-14,1.7520638958361348,0.7678251128669829,0.04945220375403688,0.060531395050287096,0.22992204179233755
2100,1.0996433015227187e-13,1.703687658089079,0.7817430274595659,0.10825177663501911,0.06453324958319064,0.493040270311959
2200,-1.118085429854175e-13,1.8801658550894498,0.8484282179354452,0.12380857961406393,0.08229147176704527,0.34009880916195934
2300,1.3065962712406154e-14,1.935147754283045,0.8471307394285154,0.11323475430119906,0.021287954926308847,0.48873956914277616
