milliseconds,X_Complex,P_Perforin,C_Cancer_Uncomplexed,T_ast
0,-2.809666668874239e-06,0.30966423401791576,1.0044096233260509,0.996217999108209
100,1.2416010607112891e-05,0.24229772652667467,0.9216432200553281,1.0050929738561094
200,2.8306236793909194e-05,0.18203968153399075,0.8737596668959542,1.0028426850363013
300,1.8100355938441335e-05,0.13997974160472754,0.8333368090619425,1.010581090915537
400,3.4090136024306565e-05,0.10631859202668739,0.8026002668337126,1.0139579065240285
500,4.0515867788220827e-05,0.09021945730294065,0.7887007951620316,1.0113431836446667
600,5.8258672973416106e-05,0.07151511475895783,0.7701346699914253,1.0203861107154695
700,5.2452965205703664e-05,0.05757068962562547,0.7559484709654931,1.0208605311395338
800,6.801029524002996e-05,0.037677489762056995,0.7516292985589946,1.030384925077336
900,8.439479930680692e-05,0.029217444715695404,0.7435230387195118,1.0289847907104372
1000,8.758440914173981e-05,0.026846976004535804,0.7404458312891801,1.0305905104662387
1100,7.807303175912038e-05,0.02657618798953879,0.7315611356791648,1.0394155500780222
1200,8.835252204935716e-05,0.015366161780370457,0.7368616273187454,1.0359029008870224
1300,9.47069671846675e-05,0.008835136965347924,0.7292085758730981,1.0375839917577279
1400,0.00010830184279720551,0.012006058984033568,0.7326849319095691,1.0442038351119698
1500,0.00012726552100547807,0.004817404375839407,0.7276219356570618,1.0512744467884771
1600,0.00011424058438535587,0.003485949696137777,0.7341518575554897,1.0557925274389588
1700,0.00012626421442658064,0.0012969053403219678,0.7378155254767903,1.0559215784367075
1800,0.00013791983462357844,-0.0008505753963872278,0.7345573148410682,1.0621948674042596
1900,0.0001384757229511158,0.004406856439934968,0.7370953564529625,1.0667936853301938
2000,0.00015108146655321182,-0.0005170353519491143,0.7409582896246548,1.0688800890876775
2100,0.00017209978615523213,0.0027768732891092314,0.7370433102259921,1.0652100906138262
2200,0.00016379115296043625,0.005066787431582237,0.7365356294905595,1.0772724261553428
2300,0.00016581319244611415,-0.000997219440214362,0.7478989972661788,1.075526522893086
2400,0.00018676375935356912,-0.001598204118868698,0.7483808522100109,1.0763825068253057
2500,0.00019723540290363066,-0.003244774659910515,0.7493156178769064,1.0795806034809297
2600,0.00020051387549939394,-0.0022326242779028616,0.7482610995803608,1.083759314300326
2700,0.00019552227991583273,-0.005053581088499811,0.7486380593238383,1.0912753779787976
2800,0.00022122270565943966,0.00656094345545023,0.752848299399492,1.0948205325342317
2900,0.00022909623740012647,0.006854475346536379,0.756659507655427,1.100075193471833
3000,0.00023613034843548693,0.000778041872514174,0.7572346366308339,1.098660096924715
3100,0.0002371499231131628,0.005743461022676866,0.7589893520897817,1.1010176933962348
3200,0.00024695327418751477,0.0036086159871087957,0.7591256717636902,1.1045836695851747
3300,0.00024514334851738473,-0.002206481926324905,0.7699481907672635,1.11256752230734
3400,0.0002591513012194131,0.00525633192954466,0.7694306655814018,1.118591654429034
3500,0.0002720354701411821,0.0011547694760771308,0.7745100033864987,1.122849364475616
3600,0.0002785192651866476,-0.0038408188913658403,0.7732093091291448,1.124897437015326
3700,0.00027944597006477413,0.0058644495082823935,0.775351132844071,1.1255838757412227
3800,0.0002856511799315072,-0.00024768479173198615,0.7816788650415526,1.1250905914079747
3900,0.00029426720873275425,0.0032017901849935105,0.7762426905147579,1.1320680825232727
4000,0.00030839113391745393,-0.00472624973174672,0.7832414607766841,1.1376826799760258
4100,0.000317505827411348,0.004515513157552649,0.7888211317076712,1.1406038289555742
4200,0.00032274375842634,-0.005104803243785936,0.7861488588524397,1.1451915281613887
4300,0.00033623886309794575,-0.0014620348825314239,0.7869702549413856,1.1415452421869952
4400,0.0003433003636359434,0.003090237825244934,0.7951091066636602,1.1450551994875886
4500,0.00035344003322316766,-0.003822128750553282,0.7948762097363394,1.150381877956218
4600,0.00034286031985419175,0.0006131287952119454,0.7946507832651755,1.1530497501287649
4700,0.00036991138430683294,-0.00026196949283833993,0.7982898314880628,1.1616808843733606
4800,0.00036485858336231063,-0.004491033462411978,0.7994231467935016,1.1607717982081287
4900,0.0003783121101708488,0.006146036046579012,0.8025799712499068,1.1648007930671465
5000,0.0003776881806545504,0.005219163164872884,0.8063504691657458,1.1669368648046365
