miliseconds,PKN1,ZAK,MAP2K3,MAPK14,MAP2K4,TP53,ATM,MAPK13,PRKACA,SRC,BAD,PTEN,SHC1,PIK3R1,PARP1,AURKB,BRCA1,YWHAZ,TGFBR1,CSF1R
1000,0.486808074672478,0.02403039421699964,0.03680832249526859,1.392471066412868,0.0043340745685170904,1.9729644979557988,0.1562537323283298,0.2541083053208595,0.3969002282751861,0.4634034532519919,5.750931515914375,0.7629850433264779,2.769345628212174,0.8987145137378407,1.485021661046155,0.9496677853128513,0.16677199658024697,0.9353965060481594,0.9207434786636683,0.24356226004434986
1100,0.5219296508137153,0.027625706606529344,0.04148624577688524,1.4851277198011323,0.0034232278463793625,2.1828279407085227,0.1430761379547211,0.2159593274288078,0.39228456195851874,0.4201556336911792,6.028074718845855,0.7797286638793621,2.8477482715435425,0.9400410433558726,1.545422638860043,0.9367862602324324,0.1727954184325532,0.9287901161702208,0.934852818397621,0.25064254825460947
1200,0.584062274152978,0.030870080560769265,0.06926728032159027,1.4812008557330323,0.008048468392663452,2.33625087127003,0.14280421779043764,0.18916353579800627,0.3909367998074286,0.3984203210040115,6.642754469012668,0.8126626464672699,3.153067505848652,0.982915243953287,1.59087863513958,1.0060207184221714,0.1693126785630287,0.9247708319619572,0.938755126903189,0.27553643619804014
1300,0.6133866906352845,0.03449983021328346,0.07075618244552044,1.6049759232911065,0.006961951627430192,2.4614596164362057,0.145040371849452,0.16403930264039718,0.4012727125259913,0.38371744498253807,7.202381550297906,0.8077473869558698,3.268652904889579,1.0106143075828642,1.6538403143670195,1.030234634106763,0.17780839057923314,0.9248160679018718,0.9408761841820213,0.28610619460372216
1400,0.6717451335089744,0.038811855209655806,0.07820591310955757,1.6489952612002237,0.009284794193871335,2.660098909875687,0.14123222906464736,0.13740528732299018,0.39863412989302016,0.3501023001961624,7.780711489324223,0.8155454424066213,3.4581486093336404,1.038854481276591,1.6607595790837266,1.0611231128397502,0.1852984655352389,0.9245420745354697,0.9558957438795382,0.304750383741906
1500,0.7372082850744697,0.0396953398921755,0.08844790444492988,1.7362293159008007,0.012145708807979182,2.8440301947463804,0.14911748049651827,0.11829243570630837,0.40599109125733945,0.3413215208171251,8.220164140161916,0.8347020300703618,3.5481375807226576,1.072804274741599,1.768121222188943,1.087213500757871,0.1896158324280015,0.9213420656406913,0.9703739667475574,0.3208321778918697
1600,0.7602554642463215,0.050507993910766734,0.10126440812397501,1.874752704896125,0.015435261744620505,2.9401513290451113,0.14895063768943034,0.11188277333299615,0.4100297377238054,0.31277655579109453,8.649274433424171,0.8294980580991086,3.883278572022687,1.1090879465546102,1.7936011418050337,1.1299108861437432,0.19591542432627915,0.9143525296450262,0.9770922624545249,0.31866190408964773
1700,0.8317586723090639,0.0515291186046683,0.10370434569304648,1.8757574285642657,0.015849204889787596,3.173304168629492,0.15728201048038792,0.11274744732396912,0.40795762392830115,0.29152828634559413,9.17268403583158,0.8488072317746029,4.05733777412536,1.1223521286344633,1.8207269808080113,1.1561677826025418,0.19535375640441507,0.9119003668154767,0.9997813935133457,0.33746047151005376
1800,0.9147038486201402,0.0656137862754051,0.12582904708937287,1.9529595711953438,0.01917176096680544,3.4406391479524667,0.15409592559581206,0.08834226023414274,0.4216873494573092,0.28096404048287543,9.374309424862526,0.8639772619159332,4.29818711212157,1.1461209620316855,1.857041504322129,1.1653905589995168,0.19574593483323444,0.9097718564942916,1.0122462144668436,0.34248444317266274
1900,0.9364892329766911,0.06594059218974171,0.127387881237236,2.054267597646414,0.023725265188959642,3.513633083495863,0.1540313210821728,0.07349531602950962,0.4285773351026777,0.2717690248676554,10.111183771990143,0.8856384130317202,4.2736421966912,1.153441853507547,1.9704099558005181,1.1965613418856142,0.20395283473136258,0.9143357432426371,1.0245819389708668,0.36021226996991385
2000,1.0083937726871304,0.06890971761871499,0.14773155995834047,2.115212316681353,0.0266016258491924,3.688047224357437,0.17058438771100481,0.0686575040803782,0.4288148093148883,0.27090977708007763,10.612776291265977,0.9426244405195207,4.58041001658308,1.1654904362182636,1.9686015387910838,1.2611623783177373,0.20973998639028665,0.9108749505236226,1.043864077866908,0.37893557629587515
2100,1.0179382174171239,0.07656717181548169,0.15095699363202109,2.2394155542941294,0.029140939035181484,3.9726920872058558,0.16688846743245397,0.07707831334174536,0.43095603459029863,0.24797754031164668,11.153237153704803,0.9447779406712326,4.787912682774171,1.1659574100621082,2.068776383865979,1.2963117641223787,0.2117392770859702,0.9133112964374013,1.0549427188209213,0.3897032022680371
2200,1.1096559759525595,0.08277198781311483,0.17575224006380025,2.3680182994032646,0.0319485922247439,4.1425537604344935,0.18078608099711327,0.06532747310052169,0.4439142756931619,0.2523462858601233,11.404720153138719,1.0030899886732625,4.901363575084994,1.178436206002314,2.0630278182647426,1.3090698731450756,0.22517733869048892,0.9114175804515292,1.073177018335407,0.40906235541467734
2300,1.1385467100749407,0.09156195672316014,0.1939651983179451,2.4326111361875564,0.034598592550514354,4.2334246922392555,0.17126041985087123,0.07037710204379394,0.45303625884809945,0.2342429045777733,11.9222255311082,1.0049856817827159,5.224445916015759,1.170615516772374,2.15146053264688,1.3519542640579378,0.22863750896036483,0.9142698553495174,1.0896007256389642,0.4152460075740997
2400,1.1912469327073574,0.1008275246648418,0.20774226509707766,2.4859639113912637,0.03648128876307776,4.269497605656793,0.18544040361199257,0.05244686288277323,0.46116978881641296,0.22242365522611576,12.037535971993693,1.0632649713833109,5.288439162139883,1.1730351946013555,2.1471429539480535,1.392580896259142,0.23576014574740928,0.9183942278682043,1.095035223700782,0.4289709987377047
2500,1.2116641399325176,0.11083314311721792,0.22099274846840686,2.536264907729812,0.04248856608406138,4.584341727739888,0.1897451566233858,0.05393372021870649,0.4808724033039507,0.2178908720664761,12.680624867579654,1.0917432231671507,5.59247515817552,1.1674162957315128,2.2230667589900897,1.4287237066664764,0.23375720250400658,0.9188395092349461,1.1128018972566522,0.4449278576203341
2600,1.261430703733372,0.11531466950965305,0.23369225310923095,2.595605897539566,0.04564911964078942,4.808018386557507,0.18697409582622296,0.05311596991668496,0.48367949380777214,0.21651794769822483,13.186785659517152,1.1077109940046015,5.768752567469385,1.1687004769259959,2.2759976979342973,1.4676457503602842,0.24100260266612733,0.9238009699005159,1.1283564565521413,0.4483777653353682
2700,1.3309992571724847,0.12362107878402676,0.2415861883964644,2.7858110819828212,0.0480199496005563,4.974109210795728,0.20163024573366228,0.06983076991143476,0.49433809965651554,0.2177945522208024,13.770136165486347,1.157258893256342,5.848079714697286,1.1593175916166047,2.3610113897152316,1.4690863991477092,0.24642085314028037,0.9290722612077377,1.1343724209113,0.4704667771817941
2800,1.3911184920437916,0.12928452614277852,0.2637309930787116,2.8797747917193797,0.053392137897703716,5.00081720046431,0.20585595997801326,0.07338283025223918,0.5037108085444562,0.2263591349689253,13.98859420358119,1.22600870970077,6.0869661922809515,1.1629941572663949,2.34942152741762,1.5316426094341933,0.25010226296194665,0.9289904693926022,1.1546170906887463,0.4769578687651127
2900,1.4476793299455384,0.13579103836351442,0.2632981702060609,2.898572520266307,0.05999066542958647,5.247600621547884,0.21137642955638236,0.06050133153904191,0.5176076980114565,0.210903740994669,14.854805277494812,1.232444363538708,6.107953994812815,1.1457449878920138,2.411758566006815,1.5316715232587852,0.26207528361977867,0.9331337862362123,1.1691729491869796,0.479925278278529
3000,1.4910716453652566,0.14360248040138146,0.28358220207177764,2.9743479241446193,0.06597060248842568,5.424444777671406,0.21808392975133303,0.07298263560659846,0.5262646853237486,0.20426522189499735,15.189989820209181,1.2967029344946825,6.527865362554741,1.1496425768595078,2.446360737290019,1.5628331885266384,0.2718399275087394,0.943139703725339,1.1796605546127241,0.5036842885796361
3100,1.5266839096666422,0.1488644491274878,0.3041839747038739,3.0625422737564896,0.06521952691629997,5.598371316276669,0.22955378184984707,0.0758972619870483,0.5362980862008819,0.21854144331226844,15.404088126425039,1.3635066402883762,6.497535912100618,1.1401029493533525,2.5140580256569804,1.604114300833049,0.27793887402367606,0.9449284712600582,1.1858809907842298,0.5175929845615109
3200,1.6076706256212283,0.16187006593616152,0.326859145732886,3.231280203764551,0.07324526642410152,5.7701393750820795,0.23196546347688218,0.08163779424106353,0.5464872822476662,0.20552498653952475,16.17890391639587,1.3797884885107903,6.756196539267055,1.1235490952724394,2.5608949653975928,1.6370624150055972,0.2778469180259577,0.9585517482354995,1.2011754025107189,0.5304356693268085
3300,1.6445372869203776,0.16583227030199027,0.34395567735533084,3.3084200769455596,0.08038997861635859,6.065380034295288,0.2322965584638686,0.08349740311668692,0.5590059543607123,0.2077543787225122,16.04589940858384,1.4165306657814187,6.979901241048363,1.1091226762576651,2.6515933770353173,1.6529297066244821,0.2819706083566966,0.9597386601229008,1.2137707069548673,0.5399172460536084
3400,1.7134803156606964,0.17049255361617682,0.36028210005000016,3.3315519137682257,0.08483725946301653,6.232266493136902,0.24604154779407034,0.07900793808219723,0.5722961615150727,0.2217820658886511,16.48259175162935,1.484241019189815,7.198917721173319,1.1040634214521545,2.6542635319723376,1.7273245546286762,0.29120918419571823,0.9732492973777158,1.2151521704768902,0.553695613886776
3500,1.7668891425338513,0.18506715924041792,0.36956749582473175,3.4562464573277305,0.08941897586361178,6.347617175714366,0.24068726360823625,0.08368222117082072,0.5865380323644125,0.21894005993818572,16.951152255820453,1.5169944252588383,7.3623672409747405,1.0938401503771285,2.719883887145795,1.7458243499398083,0.29884107305978014,0.9797970959137267,1.219644303307844,0.56703798782719
3600,1.7629091741931258,0.18745034254901877,0.38758143072598034,3.49991720154584,0.09222843849148553,6.535395631141836,0.2446901842049208,0.09974024134194638,0.5989261640506266,0.21658681526390333,17.52821391394888,1.5712370441188659,7.440407689213612,1.08513477281872,2.7935332732676543,1.7850463793730516,0.29670037280327216,0.9922632491003576,1.2296241242655164,0.576491320653993
3700,1.83330964885389,0.20461909859794855,0.3954150851867723,3.653840370682686,0.09898823251485493,6.673093923179198,0.2595535933559275,0.09727428612303249,0.6174086758554521,0.22021954930039564,18.068545455374874,1.6491546914034698,7.649232394158349,1.0743222905338805,2.7932972135320657,1.8092550061916048,0.30182586515983906,1.0016389340794472,1.237857717248008,0.5702007999866392
3800,1.9049549728657162,0.20945432295264013,0.4112969536430106,3.7270020615106687,0.10812546753039107,6.886255484042911,0.2604192380535455,0.09675645485128806,0.6231830720006698,0.21891469433203584,18.273266404668526,1.6961849356962178,7.904079203069456,1.0610295640860414,2.8644594593490265,1.8240841287940408,0.3101492656129094,1.0157892880984463,1.243878535254673,0.5864704884133186
3900,1.90817380357738,0.22124164011050548,0.4372700588475981,3.818947102363942,0.114994091341304,6.95259561566454,0.26303359514112085,0.11549445236330369,0.6353021920544295,0.23370276358230319,18.771730611480855,1.7257755711505753,8.12005704756874,1.044634619320604,2.945628738705245,1.8618888975528025,0.32027964483123506,1.0219638975222733,1.2523684097665593,0.6093343946454395
4000,1.9465202087581785,0.22251491230169163,0.44286408195071997,3.8861665316584455,0.11658342078644345,7.150845859714129,0.26482726199993056,0.11619638955411947,0.6506181911312836,0.2272135431833297,19.216486315654993,1.8043981885951497,8.126888130129533,1.0380323279121624,2.954723818109642,1.917216646314493,0.3261376056436107,1.037047019031082,1.2663660700495218,0.6116339524883243
4100,1.9924327622566582,0.2321577004618047,0.4673798027106056,3.967155769402176,0.12441505654721226,7.230609689078104,0.27475992794047016,0.13283714980654263,0.6706825279269408,0.2253770220855948,19.567379039909603,1.8459964269151647,8.469225636927249,1.026745611843712,3.00520160159161,1.9241166577953674,0.3287893271289593,1.0479842459419888,1.271177154862789,0.617413700826622
4200,2.0960673724987173,0.24747512321267656,0.48209477906460874,4.05207223217625,0.12978151451785724,7.500549569815974,0.28002150818625043,0.1305460951543724,0.6785483391396712,0.24076032940914077,20.17671276693815,1.8815990424083973,8.580876528477845,1.0103479537894164,3.0553394854407907,1.9476264193679214,0.33493025466151144,1.066981819874593,1.2709477401939893,0.6266078587953173
4300,2.092262547935963,0.2517339952550277,0.5122681559695328,4.098648661606743,0.14044326777438404,7.570334363841949,0.28726886440009747,0.13896828356810323,0.6939519738088171,0.23608744013217797,20.356958960698,1.9307149706594668,8.612596247494272,0.9972589691332212,3.069571973336166,2.014499413840712,0.33299835761091184,1.0808232505716509,1.2748944423307347,0.6502064330513608
4400,2.151757124998805,0.2593665501210082,0.5165859936894548,4.109879483798105,0.14359359644296646,7.808273548684072,0.2997408713593988,0.15404324308575923,0.7077024681994263,0.2297496499537112,21.302246797882457,1.9968457959962167,8.725287864192437,1.000952674104655,3.1373292546733214,2.0229119764913,0.341560555006895,1.0947428646575224,1.2895061873407532,0.6588744499579724
4500,2.2516696917136327,0.2675313025246005,0.5415897152973171,4.213958185558656,0.15323849433078807,7.870696755161458,0.2981230082706102,0.15099193714789558,0.7134622904549612,0.24646338213950003,21.529192977696642,2.0716186558432494,9.041525240217434,0.9772036163658395,3.2262463050492536,2.0581457029312427,0.34193722865086257,1.1110927585865993,1.2900124607811856,0.6522621729222935
4600,2.302945064496031,0.28041382960166383,0.5560808068886779,4.267014366648702,0.1621417717840842,8.189925200863938,0.31144545957599346,0.1628004260127923,0.7383213022612705,0.2548987660321071,22.07506401545926,2.102717630294852,9.00863307613478,0.9689278603749097,3.2459532258367747,2.114670773465639,0.3520377591243778,1.124197003934545,1.2956957032180614,0.666947134277453
4700,2.303698400011364,0.28958588851765427,0.5740231839128276,4.3466064701748,0.1676659156902232,8.299087489368521,0.3056468503926245,0.17075139703112918,0.7421548083921891,0.25304996389006795,21.93174775682569,2.171861193667123,9.303498495260028,0.9552168634175611,3.28677763145545,2.142845386982916,0.3606134082196769,1.14658672890942,1.3015371364702901,0.6801334931587625
4800,2.3569845127959708,0.29485362706907975,0.5969841018206081,4.382054099808676,0.1713889619631279,8.493482791642712,0.3174358363024773,0.1920344959564271,0.7610519435686911,0.24550150322346306,22.561252986831114,2.2410967593447215,9.402603374441748,0.9462452456093736,3.356538666021315,2.1559778305945514,0.36655539096839107,1.1645662052060972,1.297877068311738,0.6775068507497394
4900,2.4021895180526474,0.30173524446440964,0.6046653906056231,4.47076863711707,0.18140097915426578,8.575672937201475,0.3243152678608794,0.19288142059583221,0.7777930511481619,0.24726315691238096,22.957413200982213,2.30397336130633,9.518427736540827,0.9403687400428544,3.377896860117025,2.19521710397647,0.3657745870207142,1.1772997984285496,1.3019135420231691,0.7014218343225371
5000,2.4424961662784415,0.3089628895395102,0.6305300518475085,4.6047265360653595,0.18844470145213094,8.837947582389592,0.3321639435573892,0.21096843761707484,0.7903758869226226,0.2641656756548087,23.22095563182192,2.3526239255881287,9.693282519087065,0.9318303222523246,3.423642109811314,2.2182445001994022,0.37541811776061057,1.1995115114602914,1.3102804827664698,0.7087221531118008
