miliseconds,PKN1,ZAK,MAP2K3,MAPK14,MAP2K4,TP53,ATM,MAPK13,PRKACA,SRC,BAD,PTEN,SHC1,PIK3R1,PARP1,AURKB,BRCA1,YWHAZ,TGFBR1,CSF1R
1000,0.4628962874798854,0.020640544014214297,0.03325102719078249,1.3344037860676898,0.0013835092402944929,1.9320497002687116,0.15769399816955407,0.2392588291332954,0.40731539819522744,0.450057679490856,5.731055227273794,0.7741004306641108,2.9097215641707854,0.8937518290227413,1.5226839716786749,0.9139169546414961,0.1598526817759668,0.9389734452856716,0.9256634471924923,0.23743102109687578
1100,0.5448619061718416,0.023246270587985524,0.04418190766306461,1.381340965237191,0.005949772703418451,2.253715220318027,0.15161128756934344,0.2248225695988424,0.394366617843678,0.42077347964563383,6.1304411032528225,0.7778692452766401,3.0179688826252566,0.935366652747203,1.563554284529216,0.9389720444916021,0.16182882718274758,0.9305630176220675,0.9221338020759684,0.2531185518302948
1200,0.6339227021370586,0.034405123101854805,0.049735284599410144,1.4595140077711122,0.008290433939150459,2.2929707196394924,0.14855947865489397,0.19419982381430245,0.39433893067126136,0.40207722017870395,6.682874993063923,0.7925437269320574,3.2188132938649128,0.9828952655859321,1.5998824878047042,1.0076436353005527,0.17243470560903998,0.9300477142649707,0.9302498124451926,0.279448617572611
1300,0.6233811088473558,0.03685185285964536,0.07477614007468641,1.5270943878368302,0.00978635983569283,2.575331092384041,0.14133168961254938,0.16765072787006874,0.3951672655563316,0.3652553993610757,7.58872367060829,0.7880260839315545,3.20378370951223,1.0187137240155075,1.6596998040551956,1.0433468673309074,0.17900774090542493,0.9246417776801609,0.9434130527462989,0.2873838502367706
1400,0.6839641840464133,0.04255541194123526,0.07697848566148988,1.666293056643643,0.007726546643399602,2.787581980771771,0.14418922936629694,0.14781194619142254,0.39504743197667463,0.3545938811113105,7.817493141806565,0.8176311083158551,3.465067709680752,1.0405358739954451,1.6955483370120004,1.04373292585319,0.17652471751321688,0.9230402719571223,0.9556535059605636,0.30236155810174137
1500,0.7575746165432666,0.04877943581288928,0.07966227244809787,1.6830440239968378,0.009303533140492539,2.8260138359961173,0.15111948697273372,0.11972348466384665,0.39703565355323867,0.3241807420144799,7.979763463862679,0.84850322448313,3.69814869675966,1.0827903017190257,1.7140454378253411,1.0933351458704763,0.19222775069566028,0.9209963675698354,0.9741884058677811,0.3070996043043841
1600,0.7755900777156673,0.04596311984421811,0.08969352816383258,1.8295235604063977,0.014797060229238577,3.123114230587788,0.14281155159822667,0.12058990902027404,0.4008096668534836,0.30693155490281065,8.51645578591676,0.8189203666014064,3.7884494715407007,1.0967192083008441,1.7899124162072877,1.134235987545748,0.1936630078909562,0.9166835393526254,0.9789965862062097,0.3162255774104302
1700,0.8264192408612373,0.052331603512912855,0.11979881677368764,1.8462797756927312,0.017212510959340545,3.212241853472363,0.15387614684445047,0.09901346995780883,0.4069077700824284,0.28923204532344426,9.438556578618291,0.8455883154246331,4.075665553026188,1.1300556809450408,1.8405366809947277,1.1472936183595925,0.19354943662260032,0.9138377879322577,0.9941051164288207,0.3384677292635349
1800,0.9220609470902053,0.06029373706628271,0.11814805465604897,1.9652009448254875,0.0157952132108472,3.3422837623975545,0.1497817102577439,0.09067629490122092,0.4198871894650084,0.2820717109101135,9.32321440528788,0.8639467989179386,4.121197997406168,1.1443380383767874,1.8972635777421956,1.1809988052635458,0.19733831414538064,0.9118061044600052,1.0144407740866819,0.3465102224572425
1900,0.9757956910579422,0.07080743942136623,0.13661743935172385,2.0987738842464627,0.023644508821799345,3.406769429430587,0.15523727116409933,0.09049025257455219,0.4259558196696475,0.26675903898942,10.217185675452358,0.8917917921315345,4.271561178156563,1.1523053161612387,1.9267196218607088,1.2164551920201447,0.21204624248333373,0.907970973282862,1.0299669637993925,0.36035908662756144
2000,0.98021124328032,0.06992583992966532,0.14347437025150084,2.1699399970846907,0.025299440905301816,3.69182253645803,0.163278305846573,0.08554574511195606,0.43641224283010766,0.25474539749792463,10.534027963023728,0.9127014656525034,4.679698115265508,1.1558727351317546,1.9834478831843088,1.2542828588272827,0.21748935348711215,0.9144744999903822,1.041729081768575,0.3802219968491967
2100,1.0373868340419403,0.07651149619462436,0.15315430768325802,2.216150576186344,0.029728864998868235,3.7539731958615685,0.17078039881414298,0.06253239621900691,0.4315697892722612,0.2508225628797577,11.292468598381468,0.9399788186659228,4.636767914979073,1.1720170336826343,2.002316101861457,1.3007725436488664,0.218650021278336,0.9095023645680266,1.0574468306798361,0.39198964074724196
2200,1.0703686059550768,0.08247692839579782,0.17371169099810488,2.3218172647803565,0.028688167496025364,3.978393995887326,0.17109341794668045,0.062453599431763616,0.4453716532986165,0.24353723666728652,11.346074136117831,1.0060086864853324,4.942070099436297,1.1819275444084851,2.0492842077876077,1.3245640104979433,0.22690083366932695,0.911909794293052,1.0719446506827277,0.39380962140656744
2300,1.1692780408970422,0.09164995783058173,0.17737732193780528,2.3846495415501616,0.03355892636294275,4.254732506740569,0.17173721639583245,0.05830055560222075,0.4525647843463584,0.24110691930771305,11.663722558037257,1.0265775708486677,5.180309464545351,1.1709922577265444,2.159570074311594,1.3423203992787287,0.22362401069655458,0.9114001939772487,1.0902064894149486,0.4054191777133545
2400,1.2096838780011394,0.09922295190058918,0.19145194485584738,2.453202615254029,0.038411050822814055,4.262788011996104,0.17644448028051954,0.07221141798461267,0.459661307008102,0.23907812482257365,12.51436196593962,1.0457382651118798,5.369364447694644,1.1797909635418395,2.1714834527755813,1.381043879290099,0.22978367053078033,0.9186131385602365,1.0966724567142583,0.4320211379597981
2500,1.2193341463368221,0.10464822696247789,0.2159873049911713,2.535296130096073,0.04085874623219484,4.482867178250998,0.19230836424386452,0.06294743097624614,0.4767538953177583,0.23363224485328427,12.622496235638705,1.0958036319887867,5.49999088114437,1.1708507808484143,2.235235122177831,1.4100801422636415,0.24497585147623527,0.9220752798064135,1.118667555519137,0.432522782261195
2600,1.2642320470241701,0.11320372698523921,0.2234886685684837,2.697919794817625,0.047132995646921166,4.821130831249491,0.19324461967981305,0.05641118166407868,0.48912405412767385,0.2259600499402607,12.956219875771918,1.1173318735329594,5.754158145098112,1.1630409230750003,2.297682369341822,1.4300733977924829,0.2451924073625972,0.9236413233110741,1.1201867587290606,0.45152383739363666
2700,1.3460364835927203,0.12277284739177931,0.2333455028681537,2.796445361434208,0.049837746906317766,4.799739836393833,0.20546085049756097,0.06656800241610909,0.48943029965680745,0.22002728217152165,13.79225790904781,1.1884123093938375,5.90598706943748,1.1615806399214947,2.301030601336262,1.4825123342407904,0.24716594750432364,0.9237050258023743,1.1337459508337024,0.4567230245849085
2800,1.3639053759084878,0.12737586349857918,0.25216611927570803,2.7756404617367876,0.05612741482025139,5.181570034860199,0.2129476346124245,0.054907641427530254,0.5046642457464867,0.22009232264251413,14.420786316568044,1.197277392212248,5.985890253958099,1.1522168126664085,2.3888384766575363,1.5140887822089089,0.26083541491033213,0.9318580125321246,1.147842514858614,0.47111350260470164
2900,1.445933890993107,0.13688158898667402,0.2685344785440703,2.858967279904306,0.05651294533574246,5.181557854592743,0.20783918319756164,0.06786631282381825,0.5172991396666444,0.20603828102236493,14.447740600789514,1.268766121853508,6.195193221043562,1.1417471992283847,2.453387905921884,1.5255575891317692,0.26073783389520916,0.9327135891512399,1.1706649027395652,0.4893039736042973
3000,1.457953216389522,0.14544453900297405,0.28742161142129047,3.025806193693613,0.06523922879638949,5.485343997811711,0.2143580359320823,0.0730761818196176,0.5317654796008385,0.2048316095833135,14.726182573073238,1.318775510311641,6.35726957795389,1.145531582658472,2.4510758429994097,1.5880665445925346,0.2683857440789438,0.9446981335689355,1.1770704262695761,0.5078724793899012
3100,1.5391714508579701,0.15009770618512128,0.30745365901615856,3.112921389871724,0.07019542333203105,5.588593268969041,0.2154765464921785,0.08216005396629197,0.5355708461088963,0.21943925009581905,15.500120124837826,1.353082532840311,6.644713237082926,1.1255155293991546,2.5148668891368215,1.607822261734939,0.27115088782435603,0.9493479297599605,1.181574207288212,0.5058730542241229
3200,1.6118229654396343,0.1550668176432597,0.32347776366579806,3.183804336357636,0.07316967629800358,5.755534675632441,0.2265489556629507,0.06994061636396282,0.5486020104382907,0.2119808106886353,15.73580579631425,1.3718928914015118,6.913426469680992,1.1251005956539222,2.588946794361048,1.6549012848724471,0.2794540863680107,0.9573140747875737,1.192767556520612,0.518887099495974
3300,1.6131296204191519,0.17027045035204807,0.32559974723828994,3.2284901719520738,0.07818858044868006,5.854973387862697,0.24015953443472726,0.09009307403597432,0.5697226304334343,0.22072301894030502,16.438357952416883,1.438283928351507,6.9299071425923975,1.1164776132119048,2.6158287577814407,1.6518247920158025,0.27939522092027597,0.9665553854100442,1.2083196213608298,0.5332687261294338
3400,1.7075367604357279,0.17538734164510128,0.35667561569800604,3.3776197175871943,0.08325442581195007,6.048826006567282,0.23981840472222068,0.08430885344237683,0.5728374229422779,0.21961905279586652,16.811379711499537,1.4746771409012862,7.103402380486194,1.1036682362485295,2.6804374478815713,1.7276438311403253,0.288085744258415,0.9701910491225885,1.2143803851356456,0.5510395748137109
3500,1.7654887497083387,0.18798185524009497,0.35742722260691956,3.372253316631859,0.09150778304537349,6.293765990345639,0.24220138501556965,0.09110336114354733,0.5830307176255366,0.20622111446163666,17.295879158003768,1.542563767186684,7.452228664261307,1.0985638264756956,2.684193924886769,1.7248957200697062,0.2972845713764946,0.9792205343944369,1.2277835699798227,0.5478765110823167
3600,1.7805037249400248,0.1949233173077324,0.3785460689221332,3.494823227318208,0.09747186403785067,6.364667322672201,0.2575952351311629,0.0879744182752264,0.6001824646518753,0.21621265357457983,17.74493034635581,1.5718690955253507,7.580680862091136,1.0778912001465333,2.7525471121190748,1.7582665740797208,0.2934390860520419,0.987523620948502,1.2382618017960543,0.5761370407271741
3700,1.8447318898822953,0.20215348334417618,0.4079904897628177,3.6305840369952107,0.09865011041505625,6.680599831949777,0.25760832821895635,0.11176791175878516,0.612667825179617,0.22645628964406483,17.758600868519853,1.6314419416682246,7.684959324494691,1.0749622338517695,2.849507084008676,1.78861235764256,0.3085753921886731,1.0047715118486797,1.245310593241662,0.5729946901176078
3800,1.888816542989132,0.2132839924155944,0.42369388865376023,3.648117280382048,0.10866764276530665,6.843986601344549,0.26177189514299065,0.11389370981826914,0.6283253060707378,0.22413956486416128,18.516348020004497,1.6871692604830408,7.811763598600478,1.0656922841108323,2.8507427008086252,1.852211156144012,0.31597625813400043,1.0116765068287408,1.248843322149355,0.5831411578816212
3900,1.908375515700941,0.21983685914466874,0.4374378449805061,3.755543545540225,0.11137190106238368,6.88021302471338,0.2727124855352229,0.11131974588360403,0.6337328851465086,0.22880081209640638,19.02170248126896,1.7547205273126143,7.912109138620226,1.0446153586435458,2.9020178244335115,1.8824614919130498,0.3139471105818483,1.0256653091882146,1.2574717442059091,0.592540724885594
4000,2.0088362804866366,0.22573312220613745,0.45260892203911995,3.832498644187036,0.11885482935672145,7.078039477488528,0.26527663249442623,0.12503064087932553,0.6553050915525304,0.22937741212822205,19.33783094598346,1.795487996648419,8.275700232325084,1.038145070966955,2.9426424639309072,1.88658981717839,0.32429380965410437,1.0400675957888383,1.2642910090488397,0.6127834300192263
4100,2.0297249345597486,0.23308928739478013,0.45971650094631705,3.9333680141600587,0.12307713725899679,7.280847814933288,0.28146112255225364,0.13157569286378587,0.6658357045804335,0.23890725774519414,19.932714805672983,1.8576287929300392,8.434655904265341,1.0247130530834132,3.0275980911614684,1.9453003107085685,0.320668732604825,1.0524249419036296,1.2720607569166624,0.626294136450316
4200,2.0698786168373067,0.24563499169348907,0.4931499256929413,4.055656957959259,0.1349537857135286,7.565801869172109,0.2768538352865429,0.12725873896400144,0.6787677312467988,0.23647107536157488,20.259401624399818,1.8965023026789676,8.381550045388641,1.0244440650698958,3.024229462616217,1.9533872507139791,0.3370534816410392,1.0606206592414746,1.2732528444400517,0.6242288637395579
4300,2.103485601788613,0.2535263413673297,0.510874238078712,4.025951672809026,0.13917357895581303,7.755533517600897,0.28599573455893534,0.13618664456465435,0.685385333893253,0.23646369805125608,20.50818200190825,1.9654084855032863,8.793181982199524,0.9962796652810603,3.0839687242451235,1.9964490540714561,0.34058070640339794,1.0764529399201859,1.2831990309223844,0.6405141112454976
4400,2.185796436224217,0.25553923590343103,0.5112887550196683,4.17755503256381,0.1449002776434795,7.8395457199859875,0.29594465608393544,0.14851828056876093,0.7055781960894794,0.23268799234501747,20.869741545598004,2.0234247368668807,8.801203463633884,0.9951331215949297,3.1360483439169786,2.013747872569937,0.34406503102422664,1.0955024068153718,1.2901569551579564,0.6477639465397491
4500,2.2575574557750735,0.2734002034172151,0.5276681678116408,4.279807225098023,0.1527819991405754,8.098319242159114,0.30587075653463625,0.15927019873776072,0.7250067343938577,0.24323072925023662,21.117807343449687,2.0559400151526273,9.050744172862792,0.9739965520029269,3.2157364755592988,2.0555536998039745,0.34365433324396133,1.112762256962275,1.2849689459365856,0.6686436750246021
4600,2.293052610334456,0.27657934755423735,0.555351247745985,4.2846423929774975,0.15752564100356775,8.08945752080969,0.2978681161808447,0.15845984917902764,0.7337282151249149,0.24945420466385634,21.657916504129513,2.110626881687009,9.204726642111316,0.9793708639522387,3.2668306493020265,2.0816059341031465,0.3558103919057286,1.123235149651658,1.2920843011658432,0.6737258845877453
4700,2.29765815914009,0.2884119856844997,0.5730339789501436,4.363657229827848,0.16440572003937065,8.29911712751407,0.3075522319162339,0.1694366159228357,0.7392320835866607,0.24867697878319278,22.002123358822576,2.180716118942846,9.140161333207585,0.9623202428229545,3.334388142582851,2.1198249432818184,0.3636019931392943,1.1413364878657413,1.2999400199834095,0.6739252105295999
4800,2.3677219318063867,0.2929987072758413,0.5847898760471548,4.472655883907308,0.1763452428327422,8.414722002381339,0.308068999424275,0.1883628361648536,0.7571614712612358,0.256007145869941,22.777187081466614,2.2125356236057487,9.404391982343869,0.9440958540831099,3.3756939925055645,2.1585555237016183,0.3580192516389954,1.1600092658984062,1.3014221137868633,0.6921501696311021
4900,2.3987751930734915,0.3032539018762436,0.6121237729873714,4.544057853028578,0.18207509826111104,8.591268386184835,0.3162237324044719,0.1984202248694186,0.7783592270908394,0.25270369909739415,23.21929318336842,2.288495733872309,9.596455608373152,0.9362805366942987,3.3946171476215388,2.194818797553863,0.37467703391587226,1.1811693848440445,1.3109900611584047,0.6870560922713934
5000,2.4575018699958244,0.31486425291656533,0.6282986560744759,4.617166932103538,0.19144711050880348,8.722457187848855,0.32763037706867015,0.21092011842688566,0.7880291844187594,0.2548265582529245,23.614766628110406,2.3675501477784344,9.704043687408571,0.9237367295483431,3.425049008728051,2.21173733605771,0.3729724547018899,1.19849389530316,1.3051236722313675,0.7007970320415684
