milliseconds,PKN1,ZAK,MAP2K3,MAPK14,MAP2K4,TP53,ATM,MAPK13,PRKACA,SRC,BAD,PTEN,SHC1,PIK3R1,PARP1,AURKB,BRCA1,YWHAZ,TGFBR1,CSF1R
0,0.00998744315163036,-0.0029077061128422415,0.0012745717091125945,0.0034655917810634345,0.001282626252909357,-0.0061806902813854175,0.9932761946578706,1.0096099310408926,0.9948613460251936,1.0012597057770967,0.7880678142849558,0.9827328220325309,0.9896213039076113,1.0060248313769906,1.0142406922319203,1.007271716127826,0.9968406614123299,1.0024228450502721,0.9995312633397251,1.0029746015758667
100,0.0806459129169389,0.004117326512465145,-0.0053790298183941454,0.28395262372250374,0.0012535747443700638,0.1589855504647729,0.7517039265123968,0.8760855741983982,0.8271561457652772,0.931288520106516,1.2105443386931571,0.9380599837511298,1.1877492857242598,0.6410995208876246,1.0277962363067696,0.8690065101896927,0.2995440788273063,0.9964357075993983,0.9887960070400946,0.1596293815312327
200,0.06623523326330988,-0.003157827253916601,-0.0072477359979423,0.6073192360321226,-0.0016140302605703045,0.43479345591552515,0.5811228033913558,0.7641749286655735,0.7090914003585328,0.8652801502547597,1.724851237601256,0.8962367110495433,1.3330785637695406,0.5594850027408802,1.0906487090130275,0.823429070897799,0.18746677880375184,0.9823968008543241,0.9824485231083585,0.13620758592141294
300,0.1751472804561752,0.005051469989426221,0.012762629096509367,0.7003383449410701,-0.0007986124038094496,0.7833752186768791,0.453089947820139,0.6500869453298724,0.6119589134902061,0.781740618941534,2.2404326722485606,0.860519296796559,1.6931143262861685,0.5592216992215012,1.1573833366945543,0.8192850587471883,0.16822262301601204,0.9755177031725292,0.9670942890195481,0.1416915984435052
400,0.22847460113146495,0.002481585174295858,0.0021724969838925016,0.830005683970099,0.00306121575823139,0.8814618103260992,0.36726421566628564,0.5666434686095015,0.5496505944787476,0.7374996804202367,3.1219173029267284,0.8505034133802194,1.7694047140511413,0.5787944061799563,1.215214144847971,0.7877323233587082,0.16333713810976913,0.9706756375295442,0.9436262001313431,0.1490884737749268
500,0.23296307056935706,0.008581210371346636,0.0020669306711066752,0.929237966679785,0.003122403942021989,1.11091436632489,0.2847086354133874,0.502446051944617,0.4969566455529401,0.6751467167682776,3.204250479782899,0.8105841120065458,2.049094109407682,0.6381616053922833,1.2192515477964354,0.8020631716346487,0.15324832883678927,0.9649165093026693,0.9344855917971024,0.16071338091710638
600,0.27271417803041137,0.01217340205212333,0.00802328310397584,1.0841928247269905,-0.0018169354977981573,1.1611358950855863,0.2499143153097445,0.4352172384749512,0.4583524515718527,0.6266487901936495,3.9431397673437987,0.7935334912875102,2.1086890574455097,0.6794097671210799,1.2961576692517378,0.8389652839141852,0.1531378282454749,0.9558170149168812,0.9318705089128382,0.18745147194361897
700,0.3201115311605396,0.006117785898582222,0.012960456881788335,1.0787065904526807,0.0034372207099240787,1.3420299978422963,0.20526264692702814,0.3722210377630497,0.4369087595504517,0.5778061495331667,4.16911595890898,0.8170671473506557,2.371596181230617,0.7412217616162823,1.3165274786355765,0.8449554444061176,0.1559081959065333,0.9537071871018665,0.9251858116664602,0.18761318090711254
800,0.4083781463000108,0.017729297185393112,0.028110950522794113,1.2271685340108789,-0.0007235116786061292,1.7034366166914117,0.1867782759655091,0.32833363652697495,0.42704584433027426,0.5349162578348333,4.59660125979568,0.8108759796671217,2.351857629077261,0.7913513547818734,1.4018056500937917,0.852096988252594,0.16111974152853423,0.9498258476252855,0.91546532014189,0.21983353938857925
900,0.441506697268106,0.01687687875728148,0.04345589638384205,1.332236739496136,0.0001709904895234914,1.9147063276896314,0.16439796362825446,0.27601218405659356,0.4124274888390059,0.4858647668742798,5.596033578957262,0.795607439286755,2.676421684831252,0.8419520547116889,1.4717638708420475,0.9090571603234183,0.15879897676896815,0.9441981146968639,0.9149688673920173,0.22142408858460463
1000,0.4930728131044754,0.02484672444307667,0.04528698887125248,1.4031820407148012,0.0015968596659883447,1.8626074507238057,0.15339928409525552,0.24333084169827826,0.39838818805803755,0.4571584219674648,5.742188669259964,0.787076436834046,2.9210249262675445,0.8864134655820394,1.5027655253930392,0.9093858921358081,0.16257870408455688,0.9368753071808901,0.9207167844846388,0.2467808445068363
1100,0.5825938321944265,0.027438345141616475,0.05207513434691977,1.4860163070141454,0.002235657579691067,2.261274254403817,0.15135695118168696,0.21941826051104218,0.398321739356411,0.42826598027052626,6.513208643795395,0.7799810441298537,2.9135698043084126,0.927855516869225,1.5696718587804412,0.9508627914035461,0.16661389319016287,0.9308687526490247,0.9358168706086737,0.25035822845665495
1200,0.5822647042886729,0.02889162576754449,0.052683675036385276,1.5137380040514063,0.008532417741969276,2.338531677260715,0.13730140565645552,0.1969403675775212,0.3886464775706876,0.4016218192147823,6.689015697636228,0.7863804330575951,3.0398834298477926,0.9821332577961409,1.6181050602408122,0.9721816404044867,0.1772944977739876,0.9277426689067924,0.9378235975085613,0.2738321919893731
1300,0.6237618771142726,0.03215999079763247,0.07335074250084533,1.6338772869072802,0.006975254258366659,2.460877758469243,0.15008889619415866,0.15855711399720201,0.400568084496759,0.38130385256730415,6.9979498920572265,0.7815125542580503,3.4452727953355327,1.0204651985219133,1.6545405933445592,1.0210731041657233,0.17751098629768958,0.9240002686359627,0.9462259590203173,0.2882787604209591
1400,0.6660541255491366,0.04208598103261611,0.07608463167987796,1.6847607614486264,0.011402287937006076,2.5688392340814374,0.14882882502677572,0.13650836569360209,0.3925899723685503,0.3546284149166531,7.671202228301369,0.7996494250994877,3.4666611830293306,1.0504611530363832,1.7035403913026268,1.0392753793443432,0.17558338159336703,0.9176613674227023,0.9577460519474195,0.2889675753850928
1500,0.7356175321828536,0.04061954472487608,0.09484153036843661,1.7183944113765632,0.010337332011609007,2.7543417398296284,0.145939256604235,0.131561881294882,0.40466828125651044,0.3416883730180249,8.406724734359072,0.8484322461202585,3.60300886574869,1.0728726609652155,1.7145359199657237,1.0864503874771108,0.19098725341940628,0.9210841829685875,0.9616715242776057,0.3103478206802856
1600,0.7758666320369804,0.04644404815817111,0.10811506008226533,1.8170100080195972,0.013642000964136203,2.9705292910519625,0.15238608376532914,0.11382493950437891,0.3982332931275776,0.31071460265527734,8.782187792792,0.8618084930477921,3.8910509938506324,1.1056126943216205,1.799168921347475,1.120474855212549,0.18971279434321667,0.9194337186867191,0.9860815943943031,0.31873541333634337
1700,0.8284404056627299,0.05938140535570629,0.11811949637401437,1.944192204538775,0.0177946328536309,3.181734274972077,0.15778966511805853,0.10743492936795025,0.4147028422176189,0.29336151402588256,9.040091117836717,0.839240821120433,4.101626192616814,1.118961477599745,1.8477431813274023,1.1663576288043949,0.19502943096386866,0.9106450897549172,0.9912917025046935,0.33748348330488
1800,0.9128387505679896,0.06119829070356265,0.1234820374176575,1.943889629485917,0.02051273514127178,3.247448957138811,0.154471226199554,0.09069278220358816,0.4135335176896298,0.28374877978648205,9.525014625296706,0.8697855577132032,4.22312056279867,1.1409260550817828,1.8941298973584006,1.199737844887221,0.20644949525700643,0.9091529567251755,1.010882836001908,0.3500384102056343
1900,0.9526945944565766,0.06252164203768698,0.1313368067466617,2.054055435965488,0.01827613743698244,3.5407310045277263,0.160012066460282,0.08201912657913539,0.4258882448493774,0.26666298527356896,9.746176060051045,0.9045790167844499,4.416339441430126,1.1569561048387198,1.9510732505077655,1.2401043296986527,0.2101403723539626,0.9082164466888724,1.0219105221715967,0.36427785992596823
2000,0.9772463618046655,0.07205839086705,0.15405038928960396,2.146502709212185,0.020859205651196235,3.601590514987205,0.15731174069324225,0.06849809969725117,0.426984711063861,0.2576888127966103,10.32772817406706,0.9360150766699634,4.626039471190325,1.156845674376626,1.9733813567296599,1.258258981707751,0.2103656733935358,0.9093944015645955,1.039713054369885,0.38273715607503933
2100,1.0594706692927467,0.0816830889105196,0.1626206973339999,2.278190709106017,0.02705151314363163,3.914111219222741,0.17219755412147023,0.062187358754311035,0.4350530537886347,0.25141048461552185,10.998133559162145,0.9624011957551243,4.854566141605367,1.1709257851344257,2.017573542025146,1.2703503946830068,0.21685223848782914,0.9152036601875273,1.0541584879619912,0.39541274031225043
