milliseconds,TV,U,nTeff,dTeff,PDL1,TVd
0,15.346924687538916,0.0,-0.6141029909094137,-0.1476300914026375,-0.002037712782491431,0.0
100,15.519116098458841,0.0,-1.653171307310799,1.0335164706748787,-0.0007644997672559517,0.0
200,16.110369362067143,0.0,0.253339811472373,2.2798404795275076,-0.0006456818917654797,0.0
300,17.814248753747666,0.0,2.254599366173372,-0.07966043306606535,0.0021608256893251255,0.0
400,17.138263575773205,0.0,0.5880224467454858,0.7116005895688866,0.0001356932179402561,0.0
500,19.558480241517536,0.0,2.8437182577227116,1.5670229645893228,-0.0010085443550125845,0.0
600,20.29355330967569,0.0,-0.987576186390424,-0.19269608410533418,-0.0006264836414347786,0.0
700,17.495200529037756,0.0,4.1239582820768925,2.9747045767493727,0.0003460992117067052,0.0
800,20.74582842179038,0.0,-2.0875035027844504,-1.312600680806697,-0.0015278338503870537,0.0
900,19.564104809257653,0.0,3.4575701833787287,2.348584144752647,-0.00037973336882462995,0.0
1000,23.48283321488049,0.0,0.8012538317826646,2.042890640838399,-0.0007005010481018963,0.0
1100,21.505550549644624,0.0,-1.5590669731724174,2.3319539905521407,0.0012157421867535442,0.0
1200,22.060621015094323,0.0,3.097950111973902,-0.5312240422531105,0.00017043327903614098,0.0
1300,25.987575996858673,0.0,0.8078881940806344,1.5594648183511302,2.4310852760506133e-05,0.0
1400,24.996301410515805,0.0,0.3899783699489172,-0.25476803843956564,0.0015431112488998677,0.0
1500,24.435082204095156,0.0,3.0574625550876093,2.0185507158426934,0.001166150929453589,0.0
1600,27.50865486781531,0.0,0.5523858842143174,3.7317852852223563,0.0041409155960387325,0.0
1700,27.71505131513127,0.0,0.6814402494487855,3.715163694221972,0.0004027073189294462,0.0
1800,29.94513135116043,0.0,0.36771157957158973,2.53813326611621,0.0020253066176751534,0.0
1900,32.997703976824084,0.0,1.1191061113668876,2.7565483671235715,0.0020357600041574697,0.0
2000,31.953891476056985,0.0,2.7514307074902966,2.118617911678064,0.0033637623052936725,0.0
2100,32.28078544732584,0.0,2.8291429124098224,2.0967769518690544,0.0031661951071309305,0.0
2200,35.50911859053036,0.0,3.919409543815726,3.097998310181542,0.0038520498158389825,0.0
2300,34.576052293641254,0.0,7.6633817033329485,6.327337387887373,0.006822421901812512,0.0
2400,39.324344517824784,0.0,3.804695867597464,7.348656384387946,0.00577420778667723,0.0
2500,41.28745461857467,0.0,6.019623072047681,6.695370620753342,0.007355161735631924,0.0
2600,41.85142580950146,0.0,8.833442317218234,7.216278888461556,0.006809725449665634,0.0
2700,42.99527198383197,0.0,3.793401682163401,7.945025540336653,0.009543287447875859,0.0
2800,43.48551525265044,0.0,9.136099183993139,9.99232538575041,0.010306278437876659,0.0
2900,43.766013484889264,0.0,11.214163622086796,8.41707621882668,0.008477871543859507,0.0
3000,46.04671785597477,0.0,11.239731902912471,8.308012555722074,0.011440072674575443,0.0
3100,49.508318959687266,0.0,13.32916285960399,12.029038183953425,0.009650184286293575,0.0
3200,52.065200954787954,0.0,14.4579868545588,10.325300404994895,0.013373258987949792,0.0
3300,50.837733874832985,0.0,12.590179578823903,12.887872659585918,0.01522245372702406,0.0
3400,56.67518925096335,0.0,17.158495050187064,15.35251892091347,0.01680080205635237,0.0
3500,57.282079209553274,0.0,18.428796277768043,16.43215255372163,0.017362985884770737,0.0
3600,60.574163000160745,0.0,16.12539226426217,17.312586204235405,0.01909817595666486,0.0
3700,60.3748228300632,0.0,18.973146058167256,18.92428333027207,0.019779287869229698,0.0
3800,64.05900049560263,0.0,23.414905056762095,24.000946590691598,0.021752330372240534,0.0
3900,67.08085523081198,0.0,28.61049441158382,27.56710366064727,0.025723078532889705,0.0
4000,69.41755531639168,0.0,31.864214838439292,31.487237493837014,0.02861557119546625,0.0
4100,68.74209461078956,0.0,38.14378519809603,34.952502014318206,0.03202577893155631,0.0
4200,73.55839331964484,0.0,42.83526261075254,38.646975493119896,0.036081575291989264,0.0
4300,76.58889401475484,0.0,56.51425891930034,43.620964643064816,0.03938911377491607,0.0
4400,77.73378450911572,0.0,58.7282255443516,46.78786110395244,0.044807043622589714,0.0
4500,82.27104032517093,0.0,74.8952127836479,56.89450883814553,0.049804958835240054,0.0
4600,81.15442911795634,0.0,81.42228723365545,59.484390046065684,0.056877460119327566,0.0
4700,85.35801308488458,0.0,95.07015733154402,70.76790251520444,0.0622107300841532,0.0
4800,89.75340948600079,0.0,105.74230449366688,76.12741260232843,0.06716515745235692,0.0
4900,92.41882715319858,0.0,122.14900488945702,84.12258939116539,0.07500020105746706,0.0
5000,91.64493741157636,0.0,137.627384295423,89.06538725019436,0.08360844901681659,0.0
