milliseconds,D,N,v
0,2.355215904257315,0.07457844904865309,278.68762035915074
100,2.2974004669994192,0.09741085549924022,361.40474949981467
200,2.347758124865668,0.09054602148140074,362.82269088309357
300,2.2413893592689527,0.10976138413866782,319.1635392543618
400,2.320495939207723,0.13899316685767593,291.4397685385429
500,2.191789039239879,0.20001462796331654,263.229948614347
600,2.2461360284984524,0.1815281336733492,350.8829504546232
700,2.193521770641851,0.18590164590965957,328.7153228518699
800,2.3245447660851966,0.18959402504844908,369.153351944603
900,2.162624662506733,0.22157938189724308,358.6323054501775
1000,2.2172828965790408,0.21418502235386094,351.82150622611135
1100,2.162340400262197,0.23731072213722187,248.0274365319895
1200,2.3081660535110804,0.2822429545529032,293.3550656238264
1300,2.3078553932696324,0.3175311939268864,297.61121742746053
1400,2.208615139005974,0.28360421505627914,370.3924940850375
1500,2.285335190306129,0.316349369686612,426.2684868334083
1600,2.1272304362379613,0.3486498719054956,417.80332544230635
1700,2.1145701482994896,0.30643850082551866,445.17084218388834
1800,2.1665621390043315,0.3817192561231656,298.2046660318552
1900,2.1712561767832144,0.3838554388541409,308.4706522326384
2000,2.1495918986555043,0.3862401483602478,302.78024561246974
2100,2.126228943041161,0.40550144932464677,366.1501445343476
2200,2.128586650908927,0.37930046422045305,390.10221061017285
2300,2.176342930346441,0.4012811405610469,421.05395432913843
2400,2.230578436290932,0.4141645419621912,470.96567277689627
2500,2.179098105631869,0.47524411729247495,430.50620670816807
2600,2.310987376076471,0.4662119430670912,321.0973406144957
2700,2.205502683625811,0.4427316957692709,392.86910248758556
2800,2.1692445319630638,0.5158707011442024,380.2476060591014
2900,2.2810230602616106,0.5040345322320691,430.01121114116927
3000,2.3788826562203735,0.547546469880303,406.0636619962052
3100,2.383758848047086,0.5655863841690671,423.8282228038207
3200,2.315891500835759,0.5714786348154907,414.94587351934507
3300,2.44130739039767,0.6170460635235168,523.9016526508258
3400,2.3469951735876284,0.6268785024477888,639.3282052564123
3500,2.3736311108214685,0.6767282158683,602.2300563186817
3600,2.48767610113826,0.6894244350408023,694.7214530483001
3700,2.6013727655357783,0.7438895362115192,702.2709997059841
3800,2.7208369070488523,0.7574141482974772,956.3602732383202
3900,2.7520948926020616,0.8801127577465231,1035.6519700616193
4000,3.064927445596133,0.9213393832355973,1455.7490422573696
4100,3.250436197161691,1.0604655745728975,1979.4446474804809
4200,3.4450377208740663,1.096806087722764,2350.374295739009
4300,3.8098454556741204,1.170455866400328,2720.0280065453194
4400,4.0313376518382125,1.2277211597801205,2865.379483820677
4500,4.448171980337829,1.2023045718261567,2841.5949797377093
4600,4.723921881789501,1.2171413237656774,2964.287875662122
4700,5.006841503223599,1.197252777437639,2974.1637460040874
4800,5.130718694381701,1.1556469786889738,2853.3417508458533
4900,5.506949404368786,1.1868513710145203,2914.3021662105493
5000,5.738373406896119,1.1039763601895836,2905.5086268684245
