milliseconds,D,N,v
0,2.4155090552636422,0.08794573811222925,337.05699817827497
100,2.283464729389075,0.09757866276990235,298.94396664592966
200,2.3126643384481134,0.12839632886378222,297.07379900232365
300,2.34247233610819,0.10831506639384186,312.80684675354155
400,2.3017709288567594,0.1667250845455125,370.31230140091577
500,2.2399519051075383,0.14055494111640965,357.01534778728194
600,2.189136337359356,0.19287260957309282,401.740231164733
700,2.207241595416935,0.21610912536839078,232.74736340517273
800,2.2155747509892536,0.20632667050415543,280.17647549004596
900,2.3272622878303184,0.22824987020667759,234.21199519845283
1000,2.3163643002699437,0.26303896603671645,296.51205124647674
1100,2.279624430032644,0.2605451863245264,374.2533395739756
1200,2.2735564194262974,0.3041514353110354,319.74537610929303
1300,2.307810675557067,0.30178586902336896,367.0123347043549
1400,2.2814661139005707,0.29425579558399967,298.38902791521707
1500,2.269491188141632,0.2804598564444326,300.6068789710391
1600,2.270594722072246,0.3398987740150631,359.3564290889812
1700,2.213880922110418,0.3077888808402458,326.8773576599226
1800,2.225314409339854,0.33097693868542105,380.5997631728404
1900,2.1584200315320143,0.3411070926222216,381.9594665451613
2000,2.178469191471284,0.39342210470785527,405.6428201145473
2100,2.225828298620622,0.3726342374174453,439.8892663512358
2200,2.1272152927595487,0.38213622708640765,315.4913873989966
2300,2.2739245602817957,0.40341653874661704,302.3912676988057
2400,2.1632649944708753,0.459874835007258,401.43953962307353
2500,2.2429279272577576,0.40910113604095716,359.53636530353384
2600,2.179265708774799,0.46419339882190486,439.3574742962445
2700,2.2585509731251117,0.4943858938412884,337.1981097213567
2800,2.3341031772528824,0.477257836983115,399.1644584257344
2900,2.24955614415969,0.4773598768511726,376.5044364754581
3000,2.2337241563916117,0.5367894974937767,497.81029506366826
3100,2.402762936316119,0.5490322186193635,555.9548336279792
3200,2.3627132055576108,0.5314697903394509,563.6666704846727
3300,2.341977842386129,0.586518529078743,624.8758637945652
3400,2.479832681780763,0.6167359597887346,515.7967854024978
3500,2.506115592361637,0.6684939023328254,574.4717603742612
3600,2.403606102159067,0.6499043058563622,671.5668917884105
3700,2.5167865664668057,0.742962902166807,845.2453868222478
3800,2.6024071862097355,0.8140989863440372,895.9060686412544
3900,2.7554300113939147,0.8316262649115325,1083.7013682486083
4000,2.9357446266217497,0.9426143843578182,1365.8828161673628
4100,3.113059968631581,1.0212608453835017,1847.038997203906
4200,3.436082787381149,1.1187540930257454,2273.1102931917967
4300,3.7787025904917035,1.2176278943987309,2749.4943565680933
4400,4.148055159399925,1.2325077743339963,2738.0417415302104
4500,4.3397705299869775,1.2537257963487967,2860.8199462138045
4600,4.699582532971939,1.211886477626829,2973.11940473784
4700,5.023473337044666,1.2495235213283666,2944.6728869783105
4800,5.309401803667896,1.216153908153763,2946.013936017336
4900,5.466133608944672,1.1341867341866916,2890.044307081475
5000,5.824222820407426,1.1491880792155473,2945.2234929193487
