miliseconds,M,MpY,MpT,Mpp,MEK,MKP3
0,800.0912662411257,0.3754139454980761,0.027675243796967952,-0.0003506928280211084,180.0,100.0
100,799.0347325750041,0.8150725435673097,0.11144448198355084,0.002365784691608936,180.0,100.0
200,797.8184043330348,2.1948430895533324,0.249836951111157,-0.002090320519377827,180.0,100.0
300,796.4490749758138,2.646024298557197,0.4449695170966798,-3.43940972918524e-05,180.0,100.0
400,796.2885092859899,3.520871008897388,0.5679095649521033,-0.00034469881437170446,180.0,100.0
500,795.1963141949251,4.879852330567394,0.734527370117417,0.00022264386216369527,180.0,100.0
600,793.9671179463369,5.336445707207698,0.8408578837922855,0.003516869451204153,180.0,100.0
700,793.6458093701694,5.55591008971354,0.9957571665400432,0.005731748401807738,180.0,100.0
800,792.4953212444248,7.625594787461469,1.1124170678351468,0.005425757417109769,180.0,100.0
900,790.7322112362623,7.807525027080358,1.262288826580466,0.007702002546126888,180.0,100.0
1000,789.2390738103128,8.712273732776461,1.3773921873999837,0.00574563498628827,180.0,100.0
1100,789.624612531846,10.002009034745777,1.423591213046172,0.011447707623914043,180.0,100.0
1200,787.7843959014092,9.98474082969275,1.6029709815974622,0.012848582963852896,180.0,100.0
1300,786.6999518597241,11.728373524870834,1.7095687578248877,0.010850313192559052,180.0,100.0
1400,786.6517493789581,12.470775036704481,1.8421455520609096,0.015806656773484945,180.0,100.0
1500,784.8185645522634,13.425169932263227,1.9117029603469524,0.01667915502942598,180.0,100.0
1600,784.2835379118461,14.433634872085563,2.1839744145881705,0.020089735405056895,180.0,100.0
1700,782.9694478883475,14.895946290747585,2.2435362962794563,0.01961401279978867,180.0,100.0
1800,781.4785117954807,15.518602520748807,2.3638004984378465,0.02238320066176844,180.0,100.0
1900,781.2386661168249,16.282424774292576,2.5365128071080805,0.02699287170877213,180.0,100.0
2000,780.048374272049,17.38796268837368,2.542870146146704,0.029946861595871073,180.0,100.0
2100,778.6001067744754,18.5475631360068,2.8078846737611283,0.03135500931924229,180.0,100.0
2200,778.171722775724,18.395305775916313,2.8409047590413814,0.033317884534396595,180.0,100.0
2300,776.8187836489102,19.49459344747046,3.037345180879097,0.03704823026548322,180.0,100.0
2400,776.833619265311,21.124493849142294,3.0294432302424594,0.04415755848334776,180.0,100.0
2500,775.5385694075238,21.03782856818811,3.3075102980985185,0.04638195355813231,180.0,100.0
2600,774.0969171645245,22.66245885857911,3.446138189977836,0.0494929894887651,180.0,100.0
2700,773.4333003007092,22.777074279741065,3.416908331964497,0.05387067353290081,180.0,100.0
2800,772.1102850060867,23.72754675351131,3.5529994072180404,0.05667659348466692,180.0,100.0
2900,771.4510204246834,24.550500525529575,3.6800211198636776,0.06225474529278685,180.0,100.0
3000,769.7478909989395,25.549810992006723,3.8006999431813866,0.06391311542042247,180.0,100.0
3100,769.1436702219942,26.178148823292656,4.076401025424473,0.07095739304118893,180.0,100.0
3200,768.5102717078719,26.967197851412273,4.170933985251521,0.07292401139244949,180.0,100.0
3300,766.9516279249252,27.7300042831192,4.144494735889823,0.079049829135245,180.0,100.0
3400,766.6640946476418,29.283511071318966,4.332916770962874,0.08413380131622186,180.0,100.0
3500,766.2539114581781,29.937265761183113,4.545056548478636,0.08930161725652046,180.0,100.0
3600,765.1880394011131,30.36692079531221,4.622068768115987,0.09452557756937377,180.0,100.0
3700,763.5696015084598,31.828137653559576,4.6409118410378625,0.09781095827597963,180.0,100.0
3800,763.247727033902,32.43416483019722,4.827991465643692,0.10148626595112517,180.0,100.0
3900,761.9725216161396,33.28094020118619,4.936485245278369,0.11047218616082102,180.0,100.0
4000,760.9346898633471,33.70990415602192,5.011660576612487,0.11724364565947132,180.0,100.0
4100,760.7146096725476,34.697635440648384,5.17719126823224,0.12030934884455108,180.0,100.0
4200,759.4544481961332,35.337775748104605,5.240107852312458,0.1264014909695267,180.0,100.0
4300,758.3923082889113,36.03075781792875,5.421768409545033,0.1349568152558648,180.0,100.0
4400,757.4747299316981,36.55822959203695,5.597870788712228,0.1365039735443119,180.0,100.0
4500,756.0711766815897,37.8762601219721,5.766250378180036,0.14284508546421723,180.0,100.0
4600,755.4674841073185,38.57016671727163,5.704290150309976,0.15079971391917182,180.0,100.0
4700,754.0174734632475,39.7580782703593,5.901246695139989,0.15808556809714158,180.0,100.0
4800,754.0643291982477,39.70947728112649,6.036659528322987,0.16674495597623257,180.0,100.0
4900,752.1129763529036,40.52615480087204,6.240253268102913,0.17194344330532413,180.0,100.0
5000,751.4705729303147,42.43654374605238,6.203843893080472,0.1775298521878949,180.0,100.0
