miliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA
2100,1.7780878869291654,118.59532422128895,0.014355964371548917,0.008817655577756964,0.001225042703712454,23.897341225199753,0.1017989179332987,9.4,208.93058993586695,0.07029038978948345,0.0005066124432548794
2200,1.7769151200867437,118.59496511925094,0.014410746529110358,0.010369449581571587,0.0015044677465031635,23.88832283265163,0.10698765470878772,9.4,208.92498904854168,0.0790354678712628,0.0004335221135964815
2300,1.7758674292492758,118.59466950812062,0.013943793035909544,0.010409338780668603,0.0015962206824123501,23.885726490852093,0.11728817680844307,9.4,208.9131542421515,0.08732698801944366,0.000605046986874751
2400,1.7759260494996196,118.59411492745338,0.013447619167135192,0.01160318427418623,0.0018512522611524086,23.874721950587027,0.12328608245759652,9.4,208.90456334658575,0.09695160181678489,0.0007019119616569051
2500,1.7742283638845533,118.5941882705098,0.013307419677426107,0.013231586624922484,0.0024693136280884427,23.87187488001923,0.13247595212979446,9.4,208.894436542865,0.10887145996957538,0.0008957578114693497
2600,1.7737799705210013,118.59342096448925,0.012735199362480916,0.014463199016513795,0.002851900163039602,23.85885491605832,0.13669046037043203,9.4,208.88016477584,0.12173770477260164,0.000999588101228009
2700,1.7733734172751179,118.5930529223297,0.012332864130718348,0.016056593556482306,0.0030841009248096505,23.85511016354369,0.14472658817688733,9.4,208.87325063895244,0.1309851934816104,0.0011332928881736405
2800,1.7725313988638645,118.5925843122298,0.011901846787321394,0.01667591041336857,0.003488372906910029,23.846355552142676,0.15189542950123808,9.4,208.86196983306672,0.13873875528372728,0.0013802208028666529
2900,1.771883536325575,118.59184754209858,0.0113073329146981,0.017182916395840353,0.004013864261182274,23.841667280322934,0.1604206918538233,9.4,208.84445096621903,0.1545702099598625,0.0014868140081987329
3000,1.7712015363558908,118.59162998911795,0.011075649904031103,0.018454105312968264,0.004213437802538881,23.833373583200462,0.16431304208280226,9.4,208.82891563098016,0.16112938309395053,0.0017840351672976573
3100,1.7706047621051173,118.59119866054051,0.010419666275449765,0.019840330855035202,0.004643752730128683,23.828048583546988,0.1670410622015257,9.4,208.82363339133357,0.1852076631992497,0.001829873654397776
3200,1.7705231841073155,118.59034607185025,0.009936931134988355,0.020616351430895574,0.004966148232292811,23.826064775018004,0.1785985954111566,9.4,208.80435629748283,0.19466255473449634,0.0022048598739889684
3300,1.7691941510444302,118.58961971197066,0.009714171551644224,0.021673137269946383,0.005719386932167643,23.815264814889858,0.18534934064124095,9.4,208.7970923523077,0.211428681583955,0.002293925672357359
3400,1.7692667081204432,118.58944793394394,0.009105649818252218,0.022038429420729172,0.005984993661398134,23.81027256933261,0.18831800109248487,9.4,208.7847394804505,0.2213134254547515,0.002616475092640411
3500,1.7684927646673578,118.58852307461545,0.008796994245347304,0.02292810557281359,0.0063607463695956636,23.8066654498761,0.1926857050404035,9.4,208.7678100340878,0.22869062349775854,0.0028991451263770613
3600,1.7682650110457558,118.58827439082899,0.008280401260187446,0.02437540787871508,0.007092385485979169,23.80236753412206,0.19374946863218817,9.4,208.74500783599666,0.25232481615892466,0.0030873889796574614
3700,1.7677319382153172,118.5871003933672,0.008163399465266796,0.024207349326294217,0.007362318803600768,23.7967550070788,0.20124158012344778,9.4,208.735964743382,0.25915954406463393,0.003538663484014216
3800,1.7663746364158446,118.58655310825968,0.007706277034463335,0.02573096999045436,0.008235329975396681,23.796998341048415,0.2079192250068656,9.4,208.71687064060524,0.28210905567314165,0.003784082617589138
3900,1.766569870078496,118.58599318249998,0.007568815130263467,0.02657607715352235,0.008353170199108938,23.788924101715928,0.21166724574050497,9.4,208.70214433829005,0.2997121553567755,0.004022834276492379
4000,1.7662824733783693,118.58515207678904,0.007074032863996226,0.026468359334064558,0.008958639076974792,23.782372271233353,0.21247096032232715,9.4,208.68717255585364,0.31721232079918305,0.00441004153826031
4100,1.7657573678463847,118.58458509081079,0.007092050591685215,0.027456490027723154,0.009703222361856206,23.77970115133473,0.22370834263101866,9.4,208.6715613936165,0.3212821560011864,0.004776933967095611
4200,1.765467797522745,118.58408946554718,0.006775626088254989,0.027323800032442665,0.009974262847599356,23.773045589758166,0.22363848661278865,9.4,208.65966317614576,0.34583283757859024,0.005293082310474372
4300,1.7645935099836418,118.58312091173022,0.006582009586708719,0.02795793011398044,0.010515035617659098,23.775453011664425,0.2265395881511327,9.4,208.64699894039802,0.362419682037551,0.005706091038154695
4400,1.7634756115140824,118.5825789850873,0.00647613695631482,0.028834666673801884,0.010735200779463102,23.765116062746436,0.22751198663706412,9.4,208.61683670010552,0.37754650863100486,0.006093064350838705
4500,1.7632964775852185,118.58162966050588,0.006138454154512665,0.028765591564022207,0.011425032637032725,23.76804524558449,0.23786167022381333,9.4,208.60041114842093,0.39539194147379586,0.006492856141907844
4600,1.7637131701681383,118.5812982197068,0.006233945602773744,0.02929026930987719,0.011652029284699507,23.76155590581662,0.23923811953201657,9.4,208.584434117096,0.4141077019781831,0.006914013317330818
4700,1.7629485644348668,118.58054598821109,0.005905715254004815,0.029613562397481516,0.01234775356465743,23.760304076839667,0.24413698222906569,9.4,208.56908647422597,0.4323025775352807,0.007449386746898751
4800,1.761886024803859,118.57921709711843,0.005915950886795883,0.029405323176298813,0.012838108117433132,23.752743261629572,0.24291297924805905,9.4,208.5596975486927,0.44738053447218806,0.007907728900023264
4900,1.7623495382287886,118.57846928654621,0.005545905989516878,0.030063857222741998,0.013041145583703746,23.75315726051637,0.24877906595711738,9.4,208.53633573961764,0.45604999732949875,0.008433253629751879
5000,1.7615697410800921,118.57768755391217,0.0054893630283082565,0.030981574783679786,0.013604587236092534,23.747619175387037,0.24948699518103573,9.4,208.51720018032216,0.4820699082808043,0.009034058280582503
