milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA
1900,1.7796563926128428,118.59611038913174,0.01476709639447173,0.006567869040490053,0.0007014032558865589,23.90594771173281,0.09028423225132363,9.4,208.943032340392,0.05363649607298212,0.0003290063520216796
2000,1.7783198600728285,118.59585265298662,0.014803382370166556,0.007161600983032734,0.0011166874172020053,23.904424958797957,0.09506087346403548,9.4,208.93721626993513,0.06410440077144466,0.0004787791771360672
2100,1.777590939625723,118.59554036990134,0.014408877792961114,0.00835114632111554,0.00119164148818258,23.899431131893035,0.10441223161961127,9.4,208.93265172149728,0.06396379644220786,0.00039753163914914486
2200,1.7765966425071837,118.59496274217551,0.014099288425907847,0.010238929535442094,0.0015599177670445315,23.892615093908717,0.11111496757364628,9.4,208.91353128365532,0.0798349953346692,0.0004739003431443536
2300,1.7761507154883023,118.59482422333724,0.013835027052688045,0.010486586556573831,0.0017813647010105182,23.87884254717375,0.11544752519648202,9.4,208.90824820724563,0.09163067143092515,0.0005584066228564887
2400,1.7759470830796895,118.59429810280427,0.013765590679452431,0.012603403477234746,0.00209380888705745,23.87271240559011,0.1236328119377453,9.4,208.90091222412002,0.09741932258028765,0.0007849617512773735
2500,1.7743992087851466,118.59414931048453,0.013159844318543695,0.013791017895807643,0.0022528187829208607,23.86807478299233,0.13230518952668247,9.4,208.89034577571294,0.11090055717888138,0.0008122468771053544
2600,1.7740514561129173,118.59363465327357,0.012960389737641234,0.014271310842484213,0.0029272764860238856,23.863807331232973,0.13781755000105564,9.4,208.87287911459694,0.116918551366673,0.0009978484507589733
2700,1.773339452340392,118.59328620184709,0.012320790465384783,0.015831323313555513,0.0028963164368100143,23.852735822796795,0.1485859343599764,9.4,208.86330450033526,0.13086406954455013,0.0010964046814266985
2800,1.7727990282297217,118.59240442095447,0.011744393265035572,0.016192823465705327,0.0036248540487166967,23.852232286891724,0.15156002020518605,9.4,208.85856833177405,0.1423563239458713,0.0012681581207543635
2900,1.7721608536683047,118.5917165825779,0.01155407241450897,0.017380545547855022,0.004076850385812446,23.844782773110264,0.15401440569011116,9.4,208.85183331512332,0.16047987791180066,0.0014839728253238063
3000,1.7713821926832534,118.5913354042764,0.010823932831226178,0.01902810076438781,0.0041998769254075535,23.832850901055455,0.16781232924190945,9.4,208.83189747429267,0.1630497968137486,0.0017732605428092212
3100,1.7710799365208838,118.59110823262158,0.010503515751741474,0.019421791705863972,0.004779787517980408,23.833428832283886,0.1665245103271678,9.4,208.82567034722896,0.1831681861540608,0.0020232336629441216
3200,1.7703800977204776,118.59065695194121,0.010214939459248873,0.020508368810796287,0.0053556295054079965,23.825347241735344,0.17759447796712527,9.4,208.81100828051143,0.1961631680430534,0.002053767549830041
3300,1.7697175343161096,118.58963252903195,0.00957563035729868,0.022047132363217016,0.005743316550066182,23.820627382301982,0.1802683478533093,9.4,208.79269210212178,0.2108021708839431,0.002240970890273731
3400,1.7685507869801314,118.58909383143289,0.009237712315950126,0.022380181942816435,0.005985198084756466,23.8116815890871,0.18812656462767913,9.4,208.77181617837954,0.22786764583639668,0.002494317366243231
3500,1.768536318386021,118.58887427004325,0.008804875935141955,0.023553546525156597,0.006747605559509632,23.809363527867,0.1949108659640875,9.4,208.76087748182022,0.23370262645441892,0.002833773620508378
3600,1.7684383108638162,118.58810239515878,0.008338478248761902,0.023679312944273816,0.007095337134726073,23.80474531027727,0.19737980521538037,9.4,208.74428532514975,0.24373764023640246,0.0031834767024163345
3700,1.7668288280904592,118.58719819815718,0.008002758639381994,0.02518813118814325,0.007516706672006804,23.79756220161992,0.20117974679362702,9.4,208.73983459401472,0.272966141528687,0.0034738503039331886
3800,1.7667709187717342,118.58682344402239,0.0077953545935441175,0.025357654149530548,0.008064798038756333,23.795751402627545,0.20297161732172864,9.4,208.71634350612615,0.2886776420541399,0.003824019722411696
3900,1.766401716621781,118.58603179049624,0.007400135076391282,0.025946016417039364,0.00846341731190452,23.785924097686625,0.21219249899526546,9.4,208.7007459062594,0.299780577063117,0.004103542704518686
4000,1.7657759087161387,118.58529077531708,0.007156424398814269,0.02647510123905743,0.00890199739652278,23.781884693154595,0.21453961980153083,9.4,208.6873012126225,0.30499197855525134,0.004445656343744258
4100,1.7659445313623523,118.58457056588595,0.006885594824066652,0.027348769092976476,0.009658620900972028,23.777730354649936,0.223046489734794,9.4,208.66998207918095,0.32432922520267765,0.004858840446940978
4200,1.7646934247353858,118.58418651938788,0.006573195907698441,0.027707933050923932,0.0098639667269238,23.779292062332303,0.2224570782241951,9.4,208.65746501536887,0.33877110770696767,0.005089511103120095
4300,1.7641202676197958,118.5830233352783,0.0065922601549510745,0.027952086209442183,0.010629939418995047,23.76918225027583,0.23164642903512087,9.4,208.63718286470845,0.36526438509923226,0.0056243180526413805
4400,1.7639101786478104,118.58272005984415,0.006393678007025186,0.02876645427696728,0.011041487828189726,23.766231072097987,0.2335485461343004,9.4,208.6182515318754,0.3760632683991056,0.005914756829453085
4500,1.764163955609101,118.58200682352252,0.006320077400362923,0.028798361836250834,0.011330622038392787,23.764990038518714,0.233458536873233,9.4,208.60336343635907,0.39627591296944675,0.006447464658587594
4600,1.7629377583113404,118.58101676089171,0.006039399968362437,0.029080448619758236,0.01185067851804942,23.761603214889796,0.23736088485245385,9.4,208.59235828878016,0.40287783358990414,0.00708258889869393
4700,1.762649582952706,118.58041405296396,0.005921764092981244,0.029980592049405223,0.012156320030964077,23.755431743423117,0.23985301689187624,9.4,208.57097537122874,0.42329054254373155,0.00739252750058374
4800,1.7620689550596744,118.57985207860689,0.005613735484508176,0.03037776400546691,0.012641299656933723,23.75606912182168,0.24598797242483067,9.4,208.55103265646,0.4394875449773459,0.008042176259840099
4900,1.7625542048507197,118.57858665511395,0.005629979902388985,0.03072621044565388,0.013096874005726246,23.75648692130271,0.2510106362865012,9.4,208.54635926395608,0.4680073673778121,0.008543913043436095
5000,1.761844930177888,118.57822414123711,0.005579096006788665,0.03068465674957375,0.013550830433404723,23.753701042722287,0.2490210483951508,9.4,208.52378067430723,0.47042588605321106,0.008974120704388449
