milliseconds,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul
0,0.10001115673923265,4.460037012998746e-09,9.999999932015418,-4.0788099158024766e-08,2.2645712151042593e-06,3.5099194407653496e-06
100,0.09999127584335422,1.2600321644743254e-07,9.999999960053032,5.121578989738452e-09,9.016117193952828e-06,7.0402836180243054e-06
200,0.09998080340762501,2.4922259868378085e-07,9.999999964551572,9.699666101399357e-08,1.49666108864251e-05,1.0502774245808066e-05
300,0.09995197106779125,3.6575003204008087e-07,10.000000014334928,4.890756244120719e-08,3.1508193586907495e-05,1.6878341814454948e-05
400,0.099934020593591,4.7589805473772494e-07,9.999999950689023,5.55439686518373e-08,4.219312524993091e-05,2.6661472320301015e-05
500,0.09992756430151387,5.479188503194649e-07,9.999999857584536,2.0458757604538172e-07,4.8396221639148057e-05,2.525185763783551e-05
600,0.09990424801263167,6.563848215128377e-07,9.99999974118295,2.1975967749725958e-07,5.5310565036430036e-05,3.284299324132514e-05
700,0.09988611265579533,7.297618325102628e-07,9.99999964673338,3.6263325178625833e-07,6.885987265100873e-05,3.686065403012717e-05
800,0.09987338916055538,7.890388567493655e-07,9.999999592086352,3.412307433901166e-07,7.369106181033499e-05,4.5397314980517186e-05
900,0.09987450993748327,8.392665004586876e-07,9.999999524126979,5.182387744770189e-07,8.495277736274095e-05,5.206299797140386e-05
1000,0.09984204598025333,9.142534401708073e-07,9.999999513077915,5.48841190023048e-07,9.627787063993233e-05,5.659402611904661e-05
1100,0.09982394838813213,9.70620027928003e-07,9.999999375481027,5.595227781707679e-07,9.988556809656283e-05,6.34659948555382e-05
1200,0.09982802563286088,9.913694739282355e-07,9.99999925175522,8.101500724074062e-07,0.00010817682282516517,7.370261304082777e-05
1300,0.09981338463491014,1.0449793156315977e-06,9.999999259509176,7.762914954673004e-07,0.000115903224704273,7.603702651736695e-05
1400,0.09978875684120654,1.0776210930994586e-06,9.999998986623531,8.621139487206879e-07,0.0001318957409260696,8.149864619447973e-05
1500,0.0997655360339605,1.1346242398746802e-06,9.999998917406588,1.0797671861771997e-06,0.00013667430502777538,8.785461309201401e-05
1600,0.09975424562989293,1.138693153320608e-06,9.999998776977932,1.0855352078706837e-06,0.00014747346227684746,8.965142350495333e-05
1700,0.09974045674003584,1.1759076274171378e-06,9.999998720965753,1.322695471719406e-06,0.00015405028203297827,9.895557258657112e-05
1800,0.09973168308488782,1.2122216070569479e-06,9.999998582234195,1.3909155924261466e-06,0.0001648540469804996,0.00010644872633551691
1900,0.09971345835908316,1.2280747307301388e-06,9.999998463483587,1.4708508830366983e-06,0.00016757097262073078,0.00011040402220129864
2000,0.09970702454228625,1.254295401468097e-06,9.999998341440513,1.7006870610751556e-06,0.0001881521592202633,0.00011547312574185581
2100,0.09968909055178296,1.271641067630902e-06,9.999998308794149,1.7852583747034427e-06,0.00018569436235012235,0.00012472624570598168
2200,0.09966881918416567,1.2901034886700855e-06,9.99999818545598,1.868550186811242e-06,0.000197386367958683,0.0001315950705225487
2300,0.09966418706343777,1.299671861796005e-06,9.999997994545346,2.0145560011189748e-06,0.00020265021166220544,0.00013780326667044694
2400,0.09963406396202239,1.293499981606698e-06,9.99999784925921,2.2012660766136167e-06,0.00021941941053921107,0.00014004044575029512
2500,0.09963141920014902,1.3117233796560027e-06,9.99999763623694,2.233104593350234e-06,0.000226248179304856,0.00014227550330081482
2600,0.09960750469684412,1.3146550014043371e-06,9.999997613031244,2.448099553989802e-06,0.00023405583161070933,0.00015200648100061845
2700,0.09960227371855947,1.3330506048857798e-06,9.999997418534734,2.4555547828833507e-06,0.00024038787987436036,0.00015687570381074504
2800,0.09957228208270665,1.331072635275866e-06,9.999997298079206,2.6242710308821596e-06,0.00026055571781169267,0.00016233801697297748
2900,0.09956739955198841,1.3530709311277564e-06,9.999997168358167,2.7769335737263534e-06,0.00026286022365014757,0.00016731441689619853
3000,0.09954414095456177,1.3634236120217658e-06,9.999997130795707,2.976023380521954e-06,0.00027878065942255433,0.00017647828200698237
3100,0.0995286160721507,1.3717352923038077e-06,9.999996916179406,3.0677144418295837e-06,0.0002843357529856669,0.00018418769818630832
3200,0.09952647953080992,1.3690399755611606e-06,9.999996735901265,3.2258521782738558e-06,0.0002963974199533962,0.00018732020349234704
3300,0.09950613112371495,1.3814311917900778e-06,9.999996658058693,3.2702229873075103e-06,0.000303562521781338,0.00019210526427217872
3400,0.09948757298507722,1.3675214362471514e-06,9.999996464022455,3.527443757232747e-06,0.00030345497981663775,0.00019924588205015952
3500,0.09947091542361533,1.3894898793483112e-06,9.999996434148215,3.642158135739025e-06,0.00031633635508372784,0.00020575726053637008
3600,0.09945101896473671,1.3817906527265597e-06,9.999996292261569,3.788220600807992e-06,0.0003283525658327811,0.00020609447125766433
3700,0.09945314577786077,1.4161427521208555e-06,9.999996093283045,3.840231567770703e-06,0.00032906223645685553,0.0002129750361140329
3800,0.09941898746478786,1.3883076623156864e-06,9.999995963540426,4.041263002290695e-06,0.0003416988790996791,0.0002232854842917085
3900,0.09941850605785917,1.4158978873760514e-06,9.999995887923863,4.15470185591164e-06,0.00034820615782185345,0.00022436482902022008
4000,0.09940307657721319,1.4181483007021034e-06,9.999995724219389,4.405011092379323e-06,0.00035700050756107407,0.00023185759497021407
4100,0.09938801344357785,1.4104862844055887e-06,9.99999556686018,4.45000398336059e-06,0.00037177084986877865,0.00024079476368874428
4200,0.09936915527971127,1.4203488319658024e-06,9.999995295139026,4.553946445584399e-06,0.0003856590011920939,0.0002447466824519323
4300,0.09934661250055964,1.4021135490620403e-06,9.999995270241463,4.80113379409511e-06,0.000394008436615889,0.0002475038967572755
4400,0.09934346424785342,1.4035527810709919e-06,9.999995088828797,4.848667513993578e-06,0.00040281135052525215,0.00025597213626220826
4500,0.09931632710464745,1.4112228713541504e-06,9.999994892021677,5.036759780460472e-06,0.00040675849207099946,0.0002589343285775393
4600,0.0993046723727236,1.4002942680763434e-06,9.999994769935197,5.160378275768884e-06,0.0004208236937967064,0.0002705272444173107
4700,0.09929224261440119,1.4046558103712491e-06,9.999994594850882,5.317739901665696e-06,0.00042561736964734554,0.0002728352352437402
4800,0.09927221243401138,1.4313843270171994e-06,9.999994481644569,5.481657703473851e-06,0.00043278284374874583,0.0002833283154729317
4900,0.09927101038834313,1.430482090885378e-06,9.999994337672625,5.627729670637175e-06,0.00043786633848102237,0.00028191964222040185
5000,0.09923891632390058,1.4296564158377239e-06,9.999994306424924,5.7643884802830165e-06,0.0004560518853540053,0.00029391770162798
