miliseconds,Fbna,FM,Thb,Fbni,C0,C1,C2
0,0.0004601414305654325,0.14919767340475573,0.9999933056382968,2.4962953365352996,-9.031324165432604e-08,-1.335626493420581e-06,5.105414495277735e-06
100,0.008939850575140641,0.147263699561106,0.9997813690729201,2.4948940253788217,3.360166232465576e-05,7.411472801400467e-05,0.0001022784989066573
200,0.019727641558368064,0.14606454702972244,0.9997867273445118,2.4832491810392976,3.34192279171184e-05,8.071594193070909e-05,9.991646822853969e-05
300,0.027230669825022036,0.1444929409637067,0.9997660149920417,2.4848921701880373,3.345406347234741e-05,8.718462242065272e-05,0.0001113694436358797
400,0.03335310257331493,0.14294978384338888,0.999757862841414,2.4759150429198997,3.3341882043033533e-05,9.941486130193982e-05,0.00012536981771324045
500,0.03660312364831245,0.14328720471207587,0.9997406445845557,2.468016181209223,3.3364005189001505e-05,9.962432821403454e-05,0.00012940861956702327
600,0.045814828461307265,0.14151662668658713,0.99972935489088,2.462389366844432,3.321544325308931e-05,0.0001119672077094722,0.00014011022755515117
700,0.052857413792872066,0.14051596019006993,0.9997145228883996,2.4565753155521315,3.299216598390339e-05,0.00011481273373859859,0.0001346155167665734
800,0.06188746629725861,0.13938011717248108,0.9996898115119736,2.4474439117745446,3.30410022427303e-05,0.00012362996957945106,0.00014973756504344597
900,0.06727275306231434,0.13957402881639852,0.9996935690329872,2.443212366222641,3.310713754257638e-05,0.0001256720364560263,0.0001556344920185157
1000,0.0726121965118,0.13879586213362866,0.9996811895244005,2.4341261305655806,3.296355919706697e-05,0.00012871868530398784,0.00016862140288996234
1100,0.07707136247964286,0.14020425946160664,0.9996687486330372,2.4300930048741844,3.26024473031686e-05,0.00013422758718169124,0.0001680524470945628
1200,0.08682420702580444,0.14050718825903438,0.9996442937667274,2.4259185995482926,3.2875804475576744e-05,0.0001416517363756377,0.00018280241414333782
1300,0.09493967439695068,0.13992964531601423,0.9996323768326972,2.412323079821361,3.2442811132386714e-05,0.0001507106773742264,0.00018705809157025402
1400,0.10181032655232851,0.14068634283740733,0.9996119489405135,2.4068122770440055,3.250950174563337e-05,0.00015233608770403329,0.00019520456541432312
1500,0.10711247799118696,0.14037347242680354,0.9996065101811289,2.4028226607593313,3.2609101285569964e-05,0.0001571354247209174,0.00020173124061819147
1600,0.10698720202299696,0.14247743464266446,0.999601808912916,2.3959889913561514,3.2166840353251467e-05,0.00016259626173763454,0.00020676348774778828
1700,0.11525484465221147,0.14252283646639363,0.9995843322908005,2.392441531868945,3.2058218923438646e-05,0.00017130857636064926,0.00021866640308298567
1800,0.12252825235473261,0.14339825509995952,0.9995789149740314,2.3855213290527493,3.2060733983956575e-05,0.0001761234748862949,0.00022454417712946718
1900,0.1225906511867396,0.1438236987770596,0.9995568029504066,2.378487851366534,3.196233221042458e-05,0.0001794790395119464,0.00022454767498088527
2000,0.13100140024752388,0.1450623922296945,0.9995485935562985,2.3727421466081178,3.1837766714390904e-05,0.00018863548796021763,0.00023848708029580853
2100,0.1331812765090535,0.14683851050600868,0.9995341334892484,2.3696980814962205,3.200104054095477e-05,0.00019158504603919357,0.00023993933605877618
2200,0.1420033289516281,0.14662920395516227,0.9995065240673997,2.364234562062532,3.162677653819237e-05,0.00019615550623021023,0.00025490131666549377
2300,0.14363816525134146,0.14914897930345616,0.9995055645517543,2.351610887424889,3.174856731964797e-05,0.00020164508243452787,0.0002631297809305189
2400,0.14805447529288165,0.15117636631588846,0.9994938253676866,2.3504440901746153,3.165964897134477e-05,0.00020715968221733213,0.00027855442838905
2500,0.15455919619915176,0.1526120307927227,0.9994712627715032,2.341155033534447,3.1418568046213206e-05,0.00020908602832215797,0.000276198631630462
2600,0.16230130961776545,0.15379496580058127,0.9994620063019825,2.333558323896866,3.146864291326847e-05,0.0002116039467072828,0.0002928738004642439
2700,0.16347058210887286,0.15436073257712152,0.9994518665840721,2.327010535745134,3.1595839078144244e-05,0.00022313871485212552,0.00030391205177301186
