milliseconds,Fbna,FM,Thb,Fbni,C0,C1,C2
0,0.00045032514414960134,0.15010740562120725,0.9999968290426985,2.5044825281671774,1.5741685906452192e-07,9.497625664896724e-08,3.820084286004211e-06
100,0.009034918566088611,0.14820415254109048,0.9997855100339743,2.496653087922653,3.347024414850336e-05,7.718631453115334e-05,9.586701011816207e-05
200,0.013040522163058033,0.14570239908025256,0.9997683258362957,2.4889105447831734,3.3638498965031136e-05,8.582429761939764e-05,0.00010741619095243833
300,0.02087633840490529,0.1457592391729865,0.9997632031663672,2.476722895911578,3.3379579690415373e-05,8.915092966320686e-05,0.00011536314660404811
400,0.029465753313620696,0.14260204577377514,0.9997591174856185,2.4778348701264536,3.3185509791660724e-05,9.589821330813405e-05,0.00011516115392738348
500,0.041263401555930695,0.1426841266240427,0.9997273063914216,2.4692835849566888,3.331186413285887e-05,0.0001036865727221287,0.0001286911290546489
600,0.04663577623735928,0.14138577941521172,0.9997176345050401,2.4568000793486084,3.312991543216266e-05,0.00010975359461618063,0.00013580032771710591
700,0.05421690537154088,0.14128255535953924,0.9997213321241937,2.4527861171372844,3.3027248030921066e-05,0.00011813239904496183,0.00014477113353302622
800,0.06433001098109678,0.14026488755366628,0.999691572472119,2.451878373976733,3.314890454470595e-05,0.0001211135470108485,0.0001462966600989991
900,0.06943352039225456,0.14019599182876097,0.9996847340092199,2.44338855114171,3.295911218610923e-05,0.0001254171440508766,0.0001539916107581261
1000,0.07252035157608742,0.14018950251220522,0.9996680768719554,2.4359578848206818,3.27001454565677e-05,0.00013550822925840385,0.00015689607858354918
1100,0.0799059913928983,0.14002967192565147,0.9996534465732243,2.4326459966090823,3.2696969411061366e-05,0.00013853771881792632,0.00016923638291657333
1200,0.08326303918395313,0.13900066028756217,0.9996559869846854,2.422087809184314,3.2870309375760716e-05,0.0001436848567302972,0.00018251857602825006
1300,0.09067852003496864,0.13963756252336684,0.9996273322257511,2.4179021180378686,3.2582970572451145e-05,0.00014630593234778503,0.0001819571639725643
1400,0.09544624014932696,0.14021371601871058,0.9996150366035044,2.410952146809116,3.230336661648133e-05,0.00015250567497978928,0.00019600978029241627
1500,0.101560227279803,0.14161266615119764,0.9996148982201581,2.406564712866848,3.221698120059057e-05,0.0001615334023431252,0.00019996090651343965
1600,0.10845463433588429,0.14095444454754538,0.9995920605672244,2.398835885052791,3.231946521011727e-05,0.00016162864705974452,0.00021187206467608282
1700,0.11599907375091165,0.14145578591354102,0.9995890897948528,2.38750438983713,3.2089716337534385e-05,0.00017412267479406738,0.00021773440428903817
1800,0.12031575690905293,0.14292046623338284,0.9995756251575595,2.384310789030585,3.2303878020213974e-05,0.0001739609679659349,0.0002260577612097286
1900,0.12567963607153834,0.1445132323320584,0.9995670681843275,2.380112332651428,3.213925583036649e-05,0.00017754100521404556,0.00023185192718339336
2000,0.1301514494347625,0.14474578131259724,0.9995361616279683,2.3691815911372873,3.192991063300757e-05,0.0001891693406354747,0.00023847207232556027
2100,0.13634027940637908,0.14639953968138197,0.9995239962755119,2.36534850087865,3.188684345994254e-05,0.00018811677693615438,0.00024384629729615992
2200,0.14110138352724289,0.14771642993153322,0.9995073568413487,2.363304581426662,3.1995723171457336e-05,0.0001927472551150016,0.0002598891728618807
2300,0.14882065573804382,0.14902165331041567,0.9994990680885099,2.3510554881657204,3.160613807458114e-05,0.00020083689941486965,0.00026577217869724684
2400,0.1478620504749219,0.14982284667484075,0.9994998904675277,2.3487079953999648,3.188711983763747e-05,0.00020687744566394456,0.000269867126346068
2500,0.15235349014558913,0.15127474741647431,0.9994840196050373,2.3436409296163934,3.1445293862102344e-05,0.00021001583535503832,0.0002888714809781705
2600,0.15638047423091506,0.1539884919205112,0.9994589427770184,2.339775449480414,3.170048881060547e-05,0.00021460740773923613,0.00029868464666867826
2700,0.16636590428099166,0.15532212958840944,0.999453729275734,2.326699242283649,3.1514986664977636e-05,0.0002182048993915138,0.00030774694098347963
2800,0.1689929090584552,0.15588980117526888,0.9994440463386606,2.323905395618542,3.1334851511285794e-05,0.00022414457474572222,0.0003085641304801981
2900,0.17383949751437833,0.1581730593408533,0.9994168863043531,2.320858438540358,3.149473668479184e-05,0.00023235631393626557,0.00032449944500258443
3000,0.1770141737208462,0.1600943022230266,0.9993979413263695,2.3141816897496343,3.120101861294602e-05,0.0002352233716353378,0.00032987246655631164
3100,0.1829600951489922,0.1623137198454509,0.9993829555301367,2.305155902556478,3.109913993264781e-05,0.00023531674503828035,0.0003398841788574336
3200,0.18369972789729724,0.1654650593830903,0.9993801797561229,2.3030786016754554,3.082382383357436e-05,0.00024262698589088831,0.00035433380198119594
3300,0.1874260817450446,0.1667371643246801,0.9993474683615158,2.2973264968624143,3.0985505982445405e-05,0.0002433881507295327,0.00036850137069811985
3400,0.19040430773206302,0.16896057138752527,0.9993327528789371,2.29061804679553,3.072677260383385e-05,0.0002510082104223734,0.0003759765155790398
