miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,39.072843358325244,15.359066849490949,30.492572732026527,33.775039556447005,100.00211941787329,0.0002022384522518179,-0.0028945449709348553,-0.05794423450769448,0.007405748803126772,0.032919790237317996,0.004858124563037469,1149.1618848182925,142.6530770448216,-0.8571129182767853,-0.15378549804214114,0.1033104031118777,0.6722402083971503,12.464891042502813,0.0049780298470638515,0.1595025296263137,0.026034283321936285,189.51668787093934,203.89649538686032
100,24.424859316693986,0.00258573650547584,30.85749435622321,34.08889254083956,99.99423537949507,0.0012344763811046005,0.5871464167248993,7.773380856290411,0.37464968974866997,6.400513265643028,0.15440416502664947,1145.9668925297026,144.02033501828268,0.37669063356009935,-0.02807019217120373,0.1033113254331591,0.6721868506206783,6.026117848868489,-0.00015473148930283736,-0.5938698165815111,0.018347230717521913,189.7018781113956,203.80108321349385
200,24.17782797963062,0.09162139100429048,31.613482553167024,34.811792120832195,99.99193246415226,0.004816316981850695,0.4172376222492005,5.429676696967971,0.5974809691918567,7.83273508194134,0.19518337104640776,1137.8746674172014,142.24563141238897,2.979792282744695,-0.02769454094287855,0.10331056960127923,0.6721605131267647,4.6005559340590025,0.012678243052599063,-0.8111017923138306,-0.059477142438275635,189.2456956614401,203.606037041196
300,24.101173156671763,-0.025659399881841467,32.67156233416993,35.87106328036421,99.99097388127822,0.01009778051106363,0.32887490006783215,4.095535033479289,0.7389527766562471,8.12269390656864,0.2362861016078535,1134.6348230230471,138.3532580626337,5.085508741111823,-0.017559082596635654,0.10331176527903498,0.6721889020326004,4.3229191113046515,0.02136955464237212,-0.7099418294360388,-0.053546532067964704,188.82526939816913,203.58272686249498
400,24.13289668649302,0.05003884370351845,33.44673122651818,36.91480983859088,99.98800117471542,0.014229992485601483,0.27199950635558434,3.257074710650694,0.8197633762053033,7.93460094062017,0.2603904419364862,1128.8069048884274,134.48527043893748,8.579270660926083,-0.039558969924474996,0.10331123475403596,0.6722323728179803,4.525920135945388,0.02349644881832162,-0.19083871820097958,-0.017617301204070412,188.8493228326379,203.1211863313883
500,24.158814094572584,0.13245145757354912,34.403741243636055,37.778048337681696,99.9823512525535,0.018065496860987008,0.23598094484726284,2.6627265060839496,0.8781606201090739,7.581136850819935,0.27976169193242584,1121.361339969677,131.36546920253755,11.349413136377443,0.1516078619027076,0.10331165232340479,0.6721940378050493,4.793499772482106,0.031159498093117986,0.8304594249758482,0.06125361689458877,188.2584771705581,203.2522373175169
600,24.246721266578128,-0.04585124052871029,35.079181365815046,38.56450621653255,99.97806635862486,0.023726331050319807,0.20215520583925609,2.201967344371863,0.9084750296929285,7.29129114309072,0.3049184959870495,1118.6937248878157,128.23444886582095,14.074066155809657,0.14694901495131202,0.10331108084397063,0.6721637867247053,5.177743547217155,0.03788269166686823,0.2000587065138324,0.07438516439926389,187.4453428881289,203.23119213421802
700,24.352071026917987,0.10780841113083,35.61177366918201,39.39815063167782,99.97593976157924,0.02837498253795591,0.18568894834803895,1.8616882830950239,0.926488686410158,6.858180272210273,0.3254632163044142,1107.7245354228914,125.28092148739982,18.479117988071327,0.22173676960144426,0.10331188643053994,0.6722439618266137,5.591566172156262,0.05404613243257319,1.0161486599127592,-0.07598622750063053,186.6297401577927,202.6148673652292
800,24.50633736828777,-0.07363421579046298,36.15693309578268,40.04319308597821,99.96874242838255,0.03247729948180716,0.1658058045430809,1.666386153941883,0.928154566482555,6.347619759895758,0.34089690442799353,1103.9309412049624,121.69076751944817,21.69259168607249,0.34973134716043397,0.10331043344664144,0.6720748027284861,6.04387248837922,0.06142300100900209,2.5730176239931764,0.00344751060416704,186.0992592202655,202.76075015083762
900,24.583171382720494,0.11117517072078184,36.585482937667855,40.64023190801011,99.96768056844144,0.035817340214192646,0.15332134481229404,1.4245378570353595,0.9161716416590094,6.0867921456920655,0.34931460576668044,1094.6208697175775,119.02202825321858,24.76528710013634,0.32684141585120835,0.10331092583990652,0.6720935279928985,6.395704017587809,0.06758060096091544,2.58956743274983,-0.014086815124022552,185.162386039468,202.57234108653677
