milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,14.0774258421,104.07239819,108.094519859,1.79487179487,25.1885369533,68.8788335846,1.0,17.7476118652,0.0,1.0,0.768939345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,1.0,14.213172448400002,104.68698987418978,108.84866767199998,1.7910507792700001,25.052790347000006,68.728004022,1.0028924455,17.7828054298,0.08546564854102315,1.0,0.7678009141999999,0.15082956260000002,0.13574660630000002,-0.754147813,0.0038210156000000007,-0.002892445500000001,0.0011384308000000002,-0.13574660630000002,-0.035193564600000005
200,1.0,1.0,14.348919054700001,105.29265704106375,109.60281548499998,1.78722976367,24.917043740700006,68.57717445939998,1.0057848909999998,17.817998994400003,0.17143090522052726,1.0,0.7666624833999999,0.3016591252,0.27149321260000003,-1.5082956260000002,0.0076420312,-0.005784891000000003,0.0022768616000000005,-0.27149321260000003,-0.07038712920000001
300,1.0,1.0,14.484665661000001,105.88952012768526,110.35696329799997,1.78340874807,24.781297134400003,68.4263448968,1.0086773365,17.853192559000004,0.2578885057500852,1.0,0.7655240525999998,0.45248868780000007,0.4072398189000001,-2.2624434390000006,0.011463046800000003,-0.008677336500000004,0.0034152924000000005,-0.4072398189000001,-0.1055806938
400,1.0,1.0,14.6204122673,106.47769306160632,111.11111111099999,1.77958773247,24.645550528100003,68.2755153342,1.0115697819999998,17.8883861236,0.34483145707895385,1.0,0.7643856217999998,0.6033182504000001,0.5429864252000001,-3.0165912519999996,0.0152840624,-0.011569782000000002,0.0045537232,-0.5429864252000001,-0.14077425839999996
500,1.0,1.0,14.7561588736,107.05729215927623,111.86525892399997,1.77576671687,24.509803921800003,68.1246857716,1.0144622274999997,17.9235796882,0.43225267244899024,1.0,0.7632471909999998,0.754147813,0.6787330315,-3.770739064999999,0.019105077999999998,-0.014462227500000003,0.005692154,-0.6787330315,-0.17596782299999994
600,1.0,1.0,14.891905479900002,107.62843771688036,112.61940673699998,1.77194570127,24.374057315500004,67.97385620899999,1.0173546729999998,17.9587732528,0.5201449008095058,1.0,0.7621087601999998,0.9049773755999999,0.8144796378,-4.5248868779999984,0.022926093599999996,-0.017354673,0.006830584799999999,-0.8144796378,-0.21116138759999992
700,1.0,1.0,15.027652086200002,108.19123363795414,113.37355455,1.7681246856700001,24.2383107092,67.8230266464,1.0202471184999997,17.9939668174,0.6085015820374481,1.0,0.7609703293999998,1.0558069382000002,0.9502262441000001,-5.279034690999999,0.0267471092,-0.0202471185,0.007969015599999999,-0.9502262441000001,-0.24635495219999992
800,1.0,1.0,15.163398692500001,108.74578844826571,114.12770236299998,1.76430367007,24.1025641029,67.6721970838,1.0231395639999998,18.029160382,0.6973159609460182,1.0,0.7598318985999998,1.2066365008000002,1.0859728504000001,-6.033182503999998,0.0305681248,-0.023139564,0.009107446399999998,-1.0859728504000001,-0.28154851679999987
900,1.0,1.0,15.299145298800001,109.29222140680953,114.88185017599999,1.76048265447,23.9668174966,67.52136752119999,1.0260320094999997,18.0643539466,0.7865808293934388,1.0,0.7586934677999998,1.3574660634,1.2217194567,-6.787330316999998,0.0343891404,-0.0260320095,0.010245877199999998,-1.2217194567,-0.3167420813999999
1000,1.0,1.0,15.4348919051,109.83063202035058,115.63599798899999,1.75666163887,23.831070890299998,67.3705379586,1.0289244549999998,18.0995475112,0.8762898247082926,1.0,0.7575550369999998,1.508295626,1.357466063,-7.541478129999997,0.038210155999999995,-0.028924454999999995,0.011384307999999997,-1.357466063,-0.3519356459999998
1100,1.0,1.0,15.5706385114,110.36111587962438,116.39014580199999,1.7528406232700002,23.695324283999998,67.21970839599999,1.0318169004999997,18.1347410758,0.9664367527299553,1.0,0.7564166061999997,1.6591251886,1.4932126693,-8.295625942999997,0.0420311716,-0.0318169005,0.012522738799999999,-1.4932126693,-0.3871292105999999
1200,1.0,1.0,15.706385117700002,110.88378829573028,117.144293615,1.7490196076700002,23.5595776777,67.06887883339999,1.0347093459999999,18.1699346404,1.0570145707101968,1.0,0.7552781753999998,1.8099547512000003,1.6289592756000002,-9.049773755999999,0.045852187200000005,-0.034709346,0.013661169599999998,-1.6289592756000002,-0.4223227751999999
1300,1.0,1.0,15.842131724000001,111.39874281363271,117.89844142799998,1.7451985920700002,23.4238310714,66.9180492708,1.0376017914999998,18.205128205,1.148017184322509,1.0,0.7541397445999998,1.9607843138000005,1.7647058819000003,-9.803921569,0.04967320280000001,-0.03760179150000001,0.014799600400000001,-1.7647058819000003,-0.4575163397999999
1400,1.0,1.0,15.977878330300001,111.90605717564334,118.65258924099999,1.7413775764700001,23.2880844651,66.7672197082,1.0404942369999999,18.2403217696,1.239439192960614,1.0,0.7530013137999998,2.1116138764000008,1.9004524882000005,-10.558069382,0.0534942184,-0.040494237,0.0159380312,-1.9004524882000005,-0.49270990439999984
1500,1.0,1.0,16.1136249366,112.40584293606734,119.40673705399999,1.73755656087,23.1523378588,66.6163901456,1.0433866824999998,18.2755153342,1.331273711706431,1.0,0.7518628829999998,2.2624434390000006,2.0361990945000006,-11.312217194999999,0.05731523400000001,-0.04338668250000001,0.017076462,-2.0361990945000006,-0.5279034689999998
1600,1.0,1.0,16.2493715429,112.89819925661183,120.160884867,1.7337355452700003,23.0165912525,66.465560583,1.0462791279999997,18.3107088988,1.4235143996642128,1.0,0.7507244521999998,2.4132730016000004,2.1719457008000003,-12.066365007999998,0.061136249600000005,-0.046279128,0.0182148928,-2.1719457008000003,-0.5630970335999999
1700,1.0,1.0,16.3851181492,113.38322548882125,120.91503268,1.7299145296700003,22.8808446462,66.31473102039999,1.0491715734999998,18.3459024634,1.5161549076045469,1.0,0.7495860213999999,2.5641025642000006,2.3076923071000004,-12.820512821,0.0649572652,-0.04917157350000001,0.0193533236,-2.3076923071000004,-0.5982905981999999
1800,1.0,1.0,16.5208647555,113.86102117407741,121.66918049299998,1.7260935140700002,22.7450980399,66.1639014578,1.0520640189999997,18.381096028,1.6091888779643555,1.0,0.7484475905999998,2.7149321268000004,2.4434389134000005,-13.574660634,0.06877828080000001,-0.05206401900000001,0.020491754400000003,-2.4434389134000005,-0.6334841627999999
1900,1.0,1.0,16.656611361800003,114.33163879762986,122.42332830599999,1.7222724984700002,22.609351433599997,66.0130718952,1.0549564644999998,18.4162895926,1.7026120954217099,1.0,0.7473091597999999,2.8657616894,2.5791855197,-14.328808446999998,0.0725992964,-0.05495646450000001,0.0216301852,-2.5791855197,-0.6686777273999999
2000,1.0,1.0,16.792357968100003,114.79517868795061,123.17747611899998,1.7184514828700004,22.473604827299997,65.8622423326,1.0578489099999997,18.4514831572,1.796418167201183,1.0,0.7461707289999998,3.016591252,2.714932126,-15.082956259999998,0.07642031199999999,-0.05784891000000001,0.022768616,-2.714932126,-0.7038712919999999
2100,1.0,1.0,16.928104574399995,115.25164207759221,123.93162393199998,1.7146304672700008,22.337858221000005,65.71141276999998,1.0607413554999996,18.486676721800002,1.8906062669676673,1.0,0.7450322981999998,3.1674208146000007,2.8506787322999987,-15.837104072999997,0.08024132759999997,-0.0607413555,0.023907046799999998,-2.8506787322999987,-0.7390648566
2200,1.0,1.0,17.0638511807,115.7013579972347,124.68577174499998,1.7108094516700005,22.2021116147,65.56058320739999,1.0636338009999995,18.521870286400006,1.9851570377614212,1.0,0.7438938673999999,3.318250377200001,2.986425338599999,-16.591251886,0.08406234319999997,-0.06363380099999999,0.025045477599999998,-2.986425338599999,-0.7742584212
2300,1.0,1.0,17.199597787,116.14428622049118,125.43991955799997,1.7069884360700005,22.066365008400002,65.40975364479998,1.0665262464999996,18.557063851000006,2.0800714843855896,1.0,0.7427554365999999,3.4690799398000007,3.122171944899999,-17.345399698999998,0.08788335879999998,-0.0665262465,0.026183908399999997,-3.122171944899999,-0.8094519858000001
2400,1.0,1.0,17.335344393299998,116.58050111893007,126.19406737099997,1.7031674204700005,21.930618402100002,65.25892408219998,1.0694186919999995,18.59225741560001,2.1753445852180784,1.0,0.7416170057999999,3.619909502400001,3.257918551199999,-18.099547511999997,0.09170437439999997,-0.069418692,0.0273223392,-3.257918551199999,-0.8446455504000001
2500,1.0,1.0,17.4710909996,117.01005531844858,126.94821518399998,1.6993464048700004,21.7948717958,65.10809451959997,1.0723111374999994,18.62745098020001,2.270972738577682,1.0,0.7404785749999999,3.7707390650000012,3.3936651574999988,-18.853695324999997,0.09552538999999997,-0.0723111375,0.02846077,-3.3936651574999988,-0.8798391150000001
2600,1.0,1.0,17.606837605899997,117.43304611404673,127.70236299699998,1.6955253892700006,21.659125189500003,64.95726495699996,1.0752035829999995,18.66264454480001,2.366949293038228,1.0,0.7393401441999999,3.9215686276000006,3.5294117637999984,-19.607843137999993,0.09934640559999995,-0.07520358299999999,0.029599200799999996,-3.5294117637999984,-0.9150326796
2700,1.0,1.0,17.7425842122,117.84955076655675,128.45651080999997,1.6917043736700006,21.5233785832,64.80643539439997,1.0780960284999994,18.69783810940001,2.463268932343883,1.0,0.7382017134,4.0723981902,3.6651583700999986,-20.361990950999992,0.10316742119999996,-0.0780960285,0.030737631599999992,-3.6651583700999986,-0.9502262442000001
2800,1.0,1.0,17.8783308185,118.25963044828852,129.21065862299997,1.6878833580700003,21.3876319769,64.65560583179996,1.0809884739999995,18.733031674000014,2.5599274336061932,1.0,0.7370632825999999,4.2232277528,3.8009049763999982,-21.11613876399999,0.10698843679999995,-0.08098847399999999,0.031876062399999995,-3.8009049763999982,-0.9854198088000001
2900,1.0,1.0,18.0140774248,118.6634217994229,129.96480643599998,1.6840623424700003,21.2518853706,64.50477626919997,1.0838809194999994,18.76822523860001,2.6569153372946923,1.0,0.7359248517999999,4.3740573154,3.9366515826999984,-21.87028657699999,0.11080945239999995,-0.0838809195,0.033014493199999995,-3.9366515826999984,-1.0206133734000002
3000,1.0,1.0,18.1498240311,119.06091727835084,130.71895424899995,1.6802413268700003,21.1161387643,64.35394670659997,1.0867733649999995,18.80341880320001,2.7542331651565153,1.0,0.7347864209999999,4.524886878,4.0723981889999985,-22.624434389999994,0.11463046799999996,-0.086773365,0.034152924,-4.0723981889999985,-1.0558069380000001
3100,1.0,1.0,18.2855706374,119.45218478484517,131.47310206199995,1.6764203112700002,20.980392158,64.20311714399996,1.0896658104999994,18.838612367800014,2.8518761579035856,1.0,0.7336479901999998,4.6757164406,4.208144795299998,-23.37858220299999,0.11845148359999993,-0.08966581049999998,0.03529135479999999,-4.208144795299998,-1.0910005026
3200,1.0,1.0,18.4213172437,119.83735156278972,132.22724987499996,1.6725992956700002,20.8446455517,64.05228758139997,1.0925582559999996,18.873805932400014,2.949835360101743,1.0,0.7325095593999998,4.8265460032,4.343891401599998,-24.13273001599999,0.12227249919999994,-0.09255825599999999,0.036429785599999986,-4.343891401599998,-1.1261940672000001
3300,1.0,1.0,18.55706385,120.21643649041614,132.98139768799996,1.6687782800700002,20.7088989454,63.901458018799964,1.0954507014999995,18.908999497000014,3.048109478713302,1.0,0.7313711285999999,4.9773755658,4.479638007899998,-24.886877828999992,0.12609351479999995,-0.0954507015,0.03756821639999999,-4.479638007899998,-1.1613876318
3400,1.0,1.0,18.6928104563,120.589514345196,133.73554550099993,1.6649572644700001,20.5731523391,63.75062845619996,1.0983431469999996,18.944193061600014,3.1466931990585074,1.0,0.7302326977999998,5.128205128399999,4.615384614199998,-25.641025641999992,0.12991453039999995,-0.09834314699999999,0.03870664719999999,-4.615384614199998,-1.1965811964000002
3500,1.0,1.0,18.828557062599998,120.95667799868205,134.48969331399994,1.66113624887,20.437405732800002,63.59979889359997,1.1012355924999997,18.979386626200014,3.2455798535301392,1.0,0.7290942669999998,5.279034691,4.751131220499999,-26.39517345499999,0.13373554599999996,-0.1012355925,0.03984507799999999,-4.751131220499999,-1.231774761
3600,1.0,1.0,18.964303668899998,121.3179826641651,135.24384112699994,1.65731523327,20.301659126500002,63.448969330999965,1.1041280379999996,19.014580190800014,3.344765590297926,1.0,0.7279558361999998,5.429864253599999,4.8868778267999975,-27.149321267999987,0.13755656159999993,-0.10412803799999998,0.04098350879999999,-4.8868778267999975,-1.2669683256
3700,1.0,1.0,19.100050275199997,121.67349738743386,135.9979889399999,1.65349421767,20.165912520200003,63.29813976839996,1.1070204834999997,19.049773755400015,3.4442454258669164,1.0,0.7268174053999997,5.580693816199999,5.022624433099998,-27.90346908099999,0.14137757719999994,-0.10702048349999999,0.04212193959999999,-5.022624433099998,-1.3021618902
3800,1.0,1.0,19.2357968815,122.0232911858807,136.75213675299992,1.64967320207,20.0301659139,63.14731020579996,1.1099129289999996,19.084967320000015,3.544014307449973,1.0,0.7256789745999997,5.731523378799999,5.158371039399998,-28.65761689399999,0.14519859279999994,-0.10991292899999998,0.04326037039999999,-5.158371039399998,-1.3373554548
3900,1.0,1.0,19.3715434878,122.36743314790908,137.50628456599992,1.64585218647,19.8944193076,62.996480643199966,1.1128053744999997,19.120160884600015,3.644067355539744,1.0,0.7245405437999998,5.882352941399999,5.294117645699998,-29.41176470699999,0.14901960839999995,-0.11280537449999999,0.0443988012,-5.294117645699998,-1.3725490194
4000,1.0,1.0,19.5072900941,122.70597552037331,138.26043237899992,1.6420311708700002,19.7586727013,62.845651080599964,1.1156978199999998,19.155354449200015,3.744400564916697,1.0,0.7234021129999998,6.033182503999999,5.429864251999997,-30.16591251999999,0.15284062399999992,-0.11569781999999998,0.04553723199999998,-5.429864251999997,-1.4077425839999997
4100,1.0,1.0,19.6430367004,123.0389705372566,139.01458019199993,1.6382101552700001,19.622926095,62.69482151799996,1.1185902654999997,19.19054801380001,3.8450099310808894,1.0,0.7222636821999997,6.1840120665999985,5.565610858299997,-30.920060332999984,0.1566616395999999,-0.11859026549999996,0.04667566279999998,-5.565610858299997,-1.4429361485999996
4200,1.0,1.0,19.7787833067,123.36649646917881,139.76872800499993,1.63438913967,19.4871794887,62.54399195539996,1.1214827109999999,19.22574157840001,3.9458899938955447,1.0,0.7211252513999997,6.334841629199999,5.701357464599997,-31.67420814599999,0.16048265519999994,-0.12148271099999998,0.04781409359999999,-5.701357464599997,-1.4781297132
4300,1.0,1.0,19.914529913,123.68862018474769,140.52287581799993,1.63056812407,19.3514328824,62.393162392799965,1.1243751564999998,19.26093514300001,4.047035930679061,1.0,0.7199868205999997,6.485671191799998,5.837104070899997,-32.42835595899999,0.1643036707999999,-0.12437515649999997,0.04895252439999998,-5.837104070899997,-1.5133232777999999
4400,1.0,1.0,20.0502765193,124.00540855257101,141.27702363099993,1.62674710847,19.2156862761,62.24233283019996,1.1272676019999996,19.296128707600012,4.1484429187498355,1.0,0.7188483897999998,6.636500754399998,5.972850677199997,-33.18250377199998,0.1681246863999999,-0.12726760199999995,0.05009095519999998,-5.972850677199997,-1.5485168423999998
4500,1.0,1.0,20.186023125600002,124.31692844125655,142.03117144399994,1.62292609287,19.079939669799998,62.09150326759996,1.1301600474999998,19.331322272200012,4.25010613542627,1.0,0.7177099589999998,6.787330316999999,6.108597283499997,-33.936651584999986,0.17194570199999992,-0.1301600475,0.05122938599999999,-6.108597283499997,-1.5837104069999999
4600,1.0,1.0,20.3217697319,124.62318122492829,142.7853192569999,1.6191050772700002,18.9441930635,61.940673704999966,1.1330524929999999,19.366515836800012,4.352024493497407,1.0,0.7165715281999997,6.938159879599998,6.244343889799996,-34.69079939799998,0.1757667175999999,-0.13305249299999994,0.052367816799999974,-6.244343889799996,-1.6189039715999995
4700,1.0,1.0,20.4575163382,124.92425524420167,143.53946706999992,1.6152840616700002,18.8084464572,61.789844142399964,1.1359449384999998,19.401709401400012,4.454191945628061,1.0,0.7154330973999997,7.088989442199998,6.380090496099997,-35.444947210999985,0.1795877331999999,-0.13594493849999997,0.05350624759999998,-6.380090496099997,-1.6540975361999997
4800,1.0,1.0,20.5932629445,125.22021878485977,144.29361488299992,1.6114630460700001,18.6726998509,61.63901457979996,1.138837384,19.436902966000012,4.556603588308192,1.0,0.7142946665999997,7.239819004799998,6.515837102399996,-36.19909502399999,0.1834087487999999,-0.13883738399999995,0.05464467839999997,-6.515837102399996,-1.6892911007999996
4900,1.0,1.0,20.7290095508,125.51113303651022,145.04776269599992,1.60764203047,18.5369532446,61.48818501719996,1.1417298294999998,19.472096530600012,4.659254922757347,1.0,0.7131562357999998,7.390648567399999,6.651583708699997,-36.95324283699999,0.18722976439999992,-0.14172982949999996,0.05578310919999998,-6.651583708699997,-1.7244846653999997
5000,1.0,1.0,20.8647561571,125.79705918876067,145.80191050899992,1.60382101487,18.4012066383,61.337355454599965,1.144622275,19.507290095200013,4.762141450195063,1.0,0.7120178049999997,7.541478129999998,6.787330314999997,-37.70739064999999,0.19105077999999992,-0.14462227499999997,0.05692153999999998,-6.787330314999997,-1.7596782299999996
