milliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,59.12962545903283,0.01925148413352211,2.5267616329714135,0.20574623918874826,0.0,-0.018240906914120145
100,59.60132531417789,0.19005324485884068,1.9860277428083157,0.3495053994393581,0.0,-0.01701306814108942
200,61.08183697159772,0.330904114519186,1.7447637742512994,-0.09177203824760805,0.0,-0.0034669356273232727
300,61.487012857018,0.5298051139556695,1.4878388208385989,0.3669076363399378,0.0,0.015422265579837913
400,62.52231889072194,0.5925806684568321,1.2421908355826319,0.06255554349964247,0.0,-0.02979043190466067
500,65.0647795530086,0.6251506077880359,1.1953337729080191,0.4916030849184321,0.0,0.02900067425072593
600,68.53059847610109,0.7230653894203337,1.0514298743949184,0.18378819583648093,0.0,0.01948618968811415
700,71.69880511309174,0.7724719515102976,1.1514975973389476,0.6737253074410734,0.0,-0.018365156070998704
800,70.82475692877159,0.691576308185649,1.1218804620139644,0.7328562784528877,0.0,-0.018215191186301376
900,75.55640365745606,0.7376201204319591,0.9483083948334885,0.8631147880682559,0.0,0.02763610090468544
1000,75.75867557378493,0.743573703194101,1.1180118056897776,0.8905558351328551,0.0,1.01108729600169
1100,77.55205993315943,0.8121921726377291,1.0988017286188114,1.5307953521476085,0.0,0.9850099080402456
1200,79.48617836294113,0.8873426696453453,0.979574509407251,1.698749051725798,0.0,0.9115236842566452
1300,84.91184484539191,0.8708613585830496,1.1188457314886613,2.1346518227675624,0.0,0.8775515852696802
1400,86.74405210085186,0.8626758635215145,1.1201563301702362,2.6156582304588945,0.0,0.8381894720533134
1500,87.67105235313588,0.8903071651339463,1.0503213496169288,3.0499019691387006,0.0,0.8170187666555967
1600,90.01445014822875,0.8414088432810779,1.1576122163502731,3.877814341626599,0.0,0.8091636901856334
1700,88.38819620095407,0.9000869805138821,1.118681507505282,3.9414857028612706,0.0,0.8127281999443896
1800,92.85580744398057,0.8993071204631858,1.0990530464827368,4.63108108484101,0.0,0.7707184351351412
1900,92.78922877561186,0.9480253714754063,1.1805793820373751,4.899925316746052,0.0,0.698801849878137
2000,94.7120352729958,0.961586724688564,3.587674714638155,4.8987159347314675,0.0,0.686128282789863
2100,95.42633711751603,1.1225656403709208,3.234160535442132,5.46903552287021,0.0,0.6924900375120684
2200,98.67250120555963,1.2249465737299243,2.758176308182888,5.672489292738394,0.0,0.6688266785929204
2300,99.72646634920966,1.352984280492962,2.6273537892708827,5.822760252452012,0.0,0.6202035361826126
2400,102.05221498405744,1.4599428344712477,2.4789141216923922,6.389931323867135,0.0,0.6437149211705515
2500,102.78656423970523,1.4798710344170822,2.3708145446811053,6.695353375545273,0.0,0.5972393505396522
2600,106.08259594655105,1.5167686715165747,2.2619939806887457,6.768772999149201,0.0,0.589553105867835
2700,105.37088086205674,1.543969680765938,2.154037307081009,6.914538579069265,0.0,0.5464715536554545
2800,106.4007783255828,1.539639969176103,2.1310345380803293,7.263942281899354,0.0,0.5038733355762912
2900,106.75837753646223,1.6182634326726237,2.1228215181719086,7.697262162288649,0.0,0.5067406295573543
3000,109.0796897826327,1.5511716638430781,2.1146808566764004,7.418566568902847,0.0,0.5265677998419881
3100,109.62929769696701,1.5611440633867169,2.145909759429971,7.9849974178042595,0.0,0.5009449787152191
3200,113.34938243383681,1.57667478513557,2.1321539920256187,7.722158394744596,0.0,0.4643719657003035
3300,113.50355024169261,1.6274010572134303,2.1418840573812163,8.18481826597398,0.0,0.425269233011304
3400,114.89661501291745,1.5603148088562875,2.157527070347862,8.189302697095489,0.0,0.44532173088237215
3500,115.4981326685566,1.6664878857022303,2.1831607105736595,8.838716739047392,0.0,0.38763216381454685
3600,115.65657092939834,1.6682392675848874,2.1088059359523545,8.845060302089408,0.0,0.3860167645112428
3700,118.45212772803146,1.5667113898682583,2.128517037599881,9.007893634914447,0.0,0.41254016921982073
3800,117.94893849698448,1.5887970769454414,2.1129657545478557,8.533258262171474,0.0,0.40165445565463614
3900,119.45103462986297,1.5705030560689734,2.107030455124521,8.692797260676414,0.0,0.35815415990366545
4000,119.56447306402376,1.6288259428047653,4.599276783671794,9.317686189101327,0.0,0.3532010160950648
4100,122.93452843954474,1.798198674997053,4.061200757993318,8.819171198889222,0.0,0.36737323478471684
4200,123.29409725513106,1.9183087670207628,3.844414164737414,9.544780639897407,0.0,0.34606502338448647
4300,121.22492658383331,2.000996221505547,3.4546912166891444,9.288662329223643,0.0,0.28396563430059557
4400,125.6394967294657,2.069327611646959,3.4397309804869325,9.514454220275598,0.0,0.3201700818360682
4500,125.29661990018869,2.1615005173378212,3.237992778503649,9.449609205667333,0.0,0.30786124239851337
4600,125.56553049489567,2.2212488388577425,3.245214630948818,9.981134437299431,0.0,0.25674286105040117
4700,127.05956177702076,2.1649931412960086,3.164419833462261,9.740121281759794,0.0,0.2847648929877873
4800,128.59688133920625,2.2193416646996473,3.040522050274141,10.111754411839476,0.0,0.290032182923874
4900,128.78292235074588,2.2159303017675316,3.0451465756257,10.31499709730575,0.0,0.23737318637364926
5000,126.94292235347332,2.170438468493947,3.030155447355358,10.428485402958295,0.0,1.251352335150759
