milliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,58.94377011873449,-0.026438480150458,2.5572133711121188,0.13844133589867322,0.0,0.015821650606948956
100,57.60664218730622,0.20128654426894171,1.9474215674017212,0.10346109401003614,0.0,-0.000732591295853218
200,59.620871834043164,0.3570036528767974,1.6659649626101536,-0.2528406204089079,0.0,-0.0016908217696787065
300,64.67281847821003,0.5199943702575806,1.5225604753529163,0.19299441794979488,0.0,0.02474888291269321
400,65.12002332574272,0.5873563718198946,1.3093930166712477,-0.11668744321434649,0.0,-0.004165046690736301
500,66.94603930451477,0.587419152721175,1.252420116043467,0.14556643815163567,0.0,-0.017752283496942106
600,66.43077334965638,0.7074061451678872,1.1732920126509052,0.6865266146809632,0.0,-0.027145654762481115
700,68.40444161410035,0.7061581710366186,1.0281118234113698,0.6743702844633789,0.0,0.02272550466849765
800,70.60217257023587,0.7545121075240278,1.1441176909170316,0.3225205437832079,0.0,-0.0018226028930946078
900,76.24904786082685,0.751172151975508,1.0968503301817512,0.7355536977105738,0.0,-0.0031397100425321015
1000,77.03562048769199,0.8199255060819844,1.0993759699564523,1.0226041290522154,0.0,0.9941491708571558
1100,78.27262022164925,0.7640197712515046,0.9863319566852912,1.3132679438909174,0.0,0.9733127785074353
1200,82.3368055617536,0.8170595625113349,0.9875895662320631,1.6465060453734932,0.0,0.9032110807135422
1300,83.89295102109378,0.8252861462450849,1.0564183736378556,2.3011581262596796,0.0,0.8810389176234068
1400,82.88556315411826,0.9007399194541065,1.1246226720890586,2.3963885923539565,0.0,0.8671109394483443
1500,88.6453660912695,0.8793099397622559,1.1366291211662118,2.9889265484335423,0.0,0.8455580697377857
1600,89.05585468921365,0.8911957342951813,1.1012346995639855,3.923518950589248,0.0,0.7950528292385496
1700,91.31788600126161,0.8430089100479478,1.1473227166424596,3.728510321058023,0.0,0.7554679849230338
1800,91.13313215373809,0.85641141946079,1.0534872834858193,4.026999623212835,0.0,0.7722905439952696
1900,93.91990263712037,0.928088029090385,1.085656512865203,5.032467769507173,0.0,0.7374348485473056
2000,95.46447624911167,0.9107867077164319,3.6995924466162773,4.829858970504669,0.0,0.6968150338580977
2100,97.3142829424247,1.1568588156615884,3.235401540189542,5.05309908252746,0.0,0.6792527829121764
2200,97.82765640114368,1.2250912276061185,2.841142948906762,5.766537951987797,0.0,0.6806293187196246
2300,99.17404051225544,1.3300742814292073,2.6542889519301207,6.180615693252167,0.0,0.6217811753367369
2400,102.44338953598117,1.3978151846647908,2.499762241967108,5.946582355978118,0.0,0.6134180380593808
2500,102.49653999817025,1.5107979987410298,2.3173799067664302,6.738605956513665,0.0,0.5925886582028905
2600,106.20755949699144,1.5143266427077815,2.323670992265296,6.794587727383964,0.0,0.5488805764523794
2700,106.57028860040747,1.5768447412576296,2.2665991471492237,7.076918933216982,0.0,0.5382144459422507
2800,107.45303598977657,1.5452228198431968,2.2034464699160043,7.42107316146966,0.0,0.5363054253288426
2900,107.7292085373576,1.6120221684285945,2.1335090462907056,7.324570097978766,0.0,0.49242475829691235
3000,110.13194558736849,1.541460175614613,2.107643212554895,7.873586788934529,0.0,0.5252773337988834
3100,111.34762300644907,1.6460258743497698,2.038931476909534,8.183230332442541,0.0,0.4509655648766289
3200,111.48832954000838,1.6185481256878889,2.1257611600360744,8.172554244026696,0.0,0.48657776622221577
3300,114.25706085667609,1.5507384140646543,2.2047957307662736,8.187042900448796,0.0,0.4427426792218843
3400,113.57562989897028,1.6062486974133008,2.0315849007500333,8.111063579259131,0.0,0.41267322942549267
3500,113.86104603940116,1.664842690221294,2.088405944291536,8.283863599353255,0.0,0.4040093386669171
3600,114.6692269774568,1.597791390033428,2.19833354317174,8.76175497247696,0.0,0.37508433632802224
3700,118.18335856980806,1.6419720088694183,2.032387478530589,8.638250328564949,0.0,0.41940217383118716
3800,116.24789389949152,1.6688970150173377,2.143417599517709,9.161165414467673,0.0,0.3499737844545838
3900,118.81066551572742,1.5958313308324414,2.177114900467141,8.655086794029165,0.0,0.3451287500834591
4000,121.95347450148539,1.6379358705721305,4.525910062383888,9.138781614107677,0.0,0.3490211251260724
4100,120.31703239089715,1.84322470344223,4.0432076474092655,9.01256940369743,0.0,0.3558337251366156
4200,122.18809740699272,1.9689473349323237,3.860828981053517,9.393812704616145,0.0,0.3556477159650395
4300,121.7953130177292,1.9834496249803992,3.46845149544145,9.075217387814591,0.0,0.3036342375015009
4400,125.5152796522776,2.088677998752931,3.367656359108616,9.310107535514321,0.0,0.28025084359599717
4500,126.71470301272505,2.138965413081441,3.154577343585131,9.29560728398372,0.0,0.3105388321124786
4600,125.18114453601343,2.1421151389727533,3.1156952710436094,9.999286751058941,0.0,0.314349772678572
4700,128.08174495490692,2.221836459522011,3.0115208216741953,9.549794914051544,0.0,0.26994349191120465
4800,127.63290983111536,2.1536414551688976,2.9957836577388934,10.02606967876264,0.0,0.2690676245312979
4900,128.8791188135229,2.1663036924497283,2.9520224050770665,10.08219355886052,0.0,0.26104907601225236
5000,126.27957785254377,2.256883627272174,3.023326422764692,10.27652870221202,0.0,1.2213739207142975
