milliseconds,s5,s16,s1,s27,s28,s30,s31,s32,s33,s37,s46,s75,s101,s102,s107,s121,s155,s164,s171,s172,s173,s170,s195,s174,s239,s36,s123,s129,s159,s232,s176,s179,s183,s188,s245,s252,s268,s260,s270,s275,s278,s286,s288,s292,s61,s259,s266,s267,s304,s305
1000,1.1126989096079276,0.5515719805887717,1.7519177465203166,0.6965102728908605,2.303489727109143,0.3424169304836865,2.822950057832668,0.5789227957441473,0.421077204255853,0.005872387060133821,0.599455271045021,1.8109402262126524,0.2718260934842815,2.9437048826790853,2.6369131033711017,1.4260971645621643,0.00985551824122169,0.042507078300875495,1.3522153086561428,1.8632692864828844,1.5894282834049438,1.0163936400387958,0.046976531254759035,2.229829648614692,2.639218836912599,0.35752858047004366,0.984298329828939,0.3413831980395042,0.6811897058824272,0.3063477115002291,0.7865639914236521,0.3358216686173895,0.2372129747487132,0.2738410030778308,0.05955193867534842,4.212260463531207,0.43220266375503613,0.0009419230672538218,0.03498166070760915,0.2360439744202919,0.22931901518340847,0.8436200239778681,0.12075482484641445,0.05042273026077913,1.2140168558625533,0.7274218603685769,0.05007175009908597,0.008489533668180619,0.5,0.08975418226234964
1100,1.1262668295354155,0.5755526785261734,1.6489526416579496,0.7754946798158254,2.224505320184178,0.30986403137552654,2.8044930372349675,0.5714562552024043,0.42854374479759594,0.007412375498567026,0.5968441752942834,1.7870949407780157,0.31039662220227626,2.9340945086244448,2.6327510230594005,1.4406194026662313,0.011669864636513892,0.05472564951999779,1.2734026062098174,1.8240571143511002,1.5162250587095345,0.9415680255808947,0.0668725192195371,2.161346762666123,2.522685812122744,0.3206605653209468,0.9433197105394963,0.3400768799426589,0.6689702040598123,0.29270424099641346,0.7802212629143201,0.33183458062896554,0.24282245249962986,0.30783205564145544,0.06367367039544539,4.191224519834826,0.39315403991281145,0.0011797211619995773,0.04392905238065648,0.23353823295954934,0.25567097268228084,0.861877982800029,0.1296014713894748,0.058493115876986364,1.1936010107789374,0.7452696496074704,0.05124124028876605,0.009888099323220155,0.5,0.10907036642935594
1200,1.1374076839308334,0.5968065918836308,1.5549353687561764,0.8482580393601412,2.1517419606398622,0.28086634116784026,2.786925924303982,0.5657423006406149,0.4342576993593854,0.009077730505405805,0.596056005619434,1.7682383670274207,0.3464296865307879,2.92445881134817,2.629681552332997,1.4575273682623846,0.013509858407870761,0.06810315033858091,1.2002718878040548,1.782288566201685,1.4454323804350222,0.8743058572273843,0.09052416660170719,2.1004582360829165,2.4175276848255534,0.29157914904172627,0.9067670015178977,0.3374271236622072,0.6559695060020834,0.2820563419325249,0.773847621144016,0.3259660305767134,0.24516049263088008,0.3368561857665526,0.06737607705738516,4.173900125513006,0.35895967661459505,0.0014317089159630336,0.053274505785718136,0.2293624404393616,0.2783265361922091,0.8763780308031333,0.13753288704418523,0.06646345814642295,1.1770122831481409,0.7599924717327599,0.05173833800730142,0.011256907110191885,0.5,0.12718726719660103
1300,1.1467772572504753,0.6158581871759815,1.4693229406381378,0.9148188721858294,2.0851811278141743,0.25502801288589166,2.7702557063718696,0.5614201664444731,0.43857983355552715,0.010843406528243085,0.5966032347380211,1.7532698000886655,0.3797095153591305,2.9149007680050096,2.627392269710967,1.4759247411685996,0.015352961851400334,0.08242313551537515,1.1326637607091754,1.738882386341323,1.37779337839849,0.8136474477099092,0.11762603339255276,2.0455660997187195,2.3225456833878737,0.26828570394369683,0.8739482907915146,0.3338583103059662,0.6427295590766662,0.2739332748085956,0.7680813479907376,0.31901631299930955,0.24512961768922667,0.3610890079427236,0.07072723884955268,4.159593695716029,0.3289624611663437,0.001692718817378414,0.06277860046180518,0.22429112547519098,0.29728637984375716,0.8878354237749989,0.14464506163313684,0.07425582546674625,1.163558801542418,0.7721806223911446,0.0516839361478511,0.012576639916982095,0.5,0.14349158026611708
1400,1.154832516970822,0.6330830163336102,1.3915332430602236,0.9753837406061149,2.024616259393889,0.23199850430332655,2.7544727059852314,0.5582195125565687,0.4417804874434317,0.012685159580348859,0.5981241843873435,1.7413678719768397,0.4102066423272984,2.905500853007734,2.625658417847852,1.4951937649623601,0.017180857469241584,0.09747362492135032,1.070265751692713,1.6946131221539287,1.3136934908361604,0.7587437529983392,0.1477746755934019,1.9954447654551695,2.236700726089613,0.24934514463178728,0.8442982885352491,0.3296761665083777,0.6295811326392021,0.26793189988912186,0.7632989875427174,0.3115219986944166,0.24342773914335933,0.3809196313176589,0.0737865637056443,4.147743244773076,0.30258149615394764,0.001957891682432237,0.07222533905016074,0.21884435305631222,0.312733017405949,0.8968157838340407,0.15102814702250011,0.08181398741191574,1.1526782795931563,0.7823023321631648,0.05118665099311651,0.013832737248963552,0.5,0.1576122022526624
1500,1.1618945111637395,0.6487527245343679,1.3209771700405182,1.030270105425063,1.9697298945749409,0.2114671032105462,2.7395564426409815,0.5559353579254664,0.4440646420745337,0.014580295249756363,0.6003488950620787,1.7319105457051676,0.43801485155680886,2.8963206681627556,2.6243178013767845,1.5149051476026745,0.01897898691094122,0.11305603861485113,1.012696561743167,1.6501040907819393,1.2532754927807945,0.7088591542139966,0.18051370326965646,1.9491509026264149,2.1590826588769896,0.23371451204126273,0.8173542902979944,0.3251017988643396,0.6167231681930856,0.2637101702655037,0.7597082515871292,0.30383740752921284,0.2405789310375396,0.39682859800103554,0.07660492694470292,4.137891829504629,0.2793133437228647,0.0022228293573039455,0.08142884722697184,0.21335143454459038,0.3249588129419553,0.9037715380536383,0.15676422552177063,0.0890990365874875,1.1439117207269471,0.7907321794485613,0.0503413832647104,0.015014716558181743,0.5,0.16938220594839726
1600,1.1681892012873882,0.6630669068731728,1.2570770811367118,1.0798560119900646,1.9201439880099391,0.19315822604927,2.725479442370184,0.5544105101329735,0.44558948986702673,0.016508106968911748,0.6030753952813496,1.7244217099640722,0.4633025011188109,2.8874062275320553,2.62325349484444,1.534760992205255,0.020736057349869007,0.1289905167388886,0.9595535143634448,1.6058395494581394,1.1965235932412017,0.6633628814033717,0.21536972733570237,1.9059579873948256,2.0888878798495347,0.22063059752178207,0.7927361101735878,0.3202948496100894,0.6042696473360248,0.2609797326947636,0.7574048940080939,0.2961906329601157,0.23697007887766905,0.4093159562168281,0.07922534523795932,4.129667258833544,0.25872583245743086,0.002483678395600884,0.09023603514692854,0.2080061415807444,0.33431198437991816,0.9090677214764622,0.16192678516186712,0.09608566549903276,1.136883396687143,0.7977716261940929,0.04922946749306014,0.016115509624104418,0.5,0.1787907232061514
1700,1.1738765488258869,0.6761760059950974,1.1992784829239607,1.1245455110808908,1.875454488919113,0.17682729324014287,2.7122099238085307,0.5535225640319186,0.4464774359680816,0.018450112015567902,0.606152046836178,1.7185323634460652,0.4862765662535958,2.87879081363421,2.622381123941321,1.5545546214877215,0.022443566625636055,0.145118759303369,0.9104415897401817,1.5621830957155156,1.1433235693380763,0.6217179500865974,0.25187895354322504,1.86530593259388,2.025401934098285,0.20952937910588854,0.7701297859279422,0.31537047079647446,0.5922810330605289,0.2594987715637275,0.7564120174922648,0.2887236396536271,0.23288197959780693,0.4188595263773296,0.08168378985036276,4.122765842952321,0.24045034294231296,0.00273716769129982,0.0985267061597061,0.20291003723946216,0.34115780695022146,0.913001506627055,0.16658088982567562,0.10275907435022141,1.1312848618750828,0.8036647960000851,0.047919486938908296,0.017130855184324494,0.5,0.18593795074125244
1800,1.1790703200932033,0.6881972867422739,1.1470564262561973,1.1647462870014782,1.8352537129985256,0.1622571261361658,2.699713616159283,0.5531745945405787,0.44682540545942145,0.02039012789293505,0.6094647540717458,1.7139532722945794,0.5071576110329579,2.870497411278379,2.6216398374463,1.5741433101754327,0.02409536071505908,0.16130491532660315,0.8649884808721559,1.5193986712706191,1.093504640324041,0.5834685184841251,0.2896054236319059,1.8267629367946554,1.9679861061632047,0.19999009660133993,0.7492747133243118,0.31041139272085966,0.5807838066542995,0.25906527552967096,0.756705581689017,0.2815199623880734,0.2285161594517976,0.42589403094646827,0.08401005663831901,4.116939521732872,0.224173227681545,0.0029806088189448616,0.10621178378205194,0.1981053100178152,0.3458526957063483,0.9158166525768057,0.17078379511909134,0.10911246082868557,1.126862327903209,0.8086104235685709,0.046468490552537926,0.018058757974082736,0.5,0.19099590509746828
1900,1.1838516258241474,0.6992255010163025,1.0999186024169587,1.2008558965666878,1.799144103433316,0.14925479925491855,2.687954980282737,0.5532885472854616,0.4467114527145385,0.022314233351048138,0.6129277057409716,1.7104556144340382,0.5261637201053262,2.862540735633715,2.6209859144790286,1.5934298634335906,0.025687234708328142,0.177435055479751,0.8228511845434981,1.477670929305998,1.046866768290295,0.5482277654499114,0.32815206933942426,1.789996636823741,1.9160669765930223,0.19169662109461524,0.7299534538748386,0.30547649126919657,0.5697826883426327,0.2595109652954582,0.7582311286257176,0.2746234190936295,0.22401558374670902,0.43080416101559327,0.08622861491895342,4.111985654096983,0.20962769368464823,0.0032118697548083647,0.11323031421419337,0.19359797711765483,0.34872866462556834,0.9177142665487783,0.1745857553509729,0.11514503101523692,1.123406680952194,0.812770924881574,0.04492337438395767,0.018899019780675326,0.5,0.19417700135457105
2000,1.188278743975435,0.7093401875397356,1.0574066874045693,1.2332531250556442,1.7667468749443596,0.13764886601516507,2.676898078983485,0.5538003827359042,0.4461996172640959,0.024210660381299924,0.6164763883055004,1.7078565074137382,0.5435008131776597,2.854928905916675,2.6203880457769553,1.6123492508332002,0.02721658289951711,0.19341580827238308,0.7837185791459695,1.437122658587017,1.0031985961097734,0.5156672640582117,0.3671663542978798,1.7547515885489626,1.8691279434293453,0.18440914117359208,0.7119836420194579,0.3006071610424908,0.5592690717163996,0.26069599866915677,0.7609156755087964,0.26805131508780056,0.219480016963716,0.43392406247713394,0.08835937985269461,4.107738715696819,0.1965867639084396,0.0034293328196116817,0.11954591600505769,0.18937360769185438,0.35008500490526934,0.9188611671913532,0.1780308269331858,0.12086043370202436,1.1207453862144743,0.8162795398804982,0.04332223232244437,0.01965284158098411,0.5,0.1957109871150965
2100,1.1923939054187012,0.718610525314071,1.0190962641352255,1.2622932105506524,1.7377067894493514,0.12728692018601762,2.666507169001155,0.5546566124401788,0.4453433875598213,0.026069640000932186,0.6200624326241582,1.7060084863022378,0.5593575316662528,2.847664817149078,2.6198239601885884,1.6308593453044018,0.028682095419848386,0.20917247336473843,0.7473109925304852,1.3978294321100144,0.9622888877992676,0.48550745357061137,0.4063419958393021,1.7208319182839913,1.8267023587167355,0.17794415412382872,0.6952115707554132,0.29583192131494745,0.5492262809255659,0.2625043329550546,0.7646755352861673,0.26180353895991637,0.2149778952686948,0.435540544310637,0.09041841216208935,4.104063602597222,0.18485703431593314,0.003631842529261039,0.1251430121927024,0.18540770110559554,0.35018505830150687,0.919396288626538,0.1811576481479188,0.12626554284998923,1.1187359738502292,0.8192458983894136,0.04169563749228529,0.020322490266472554,0.5,0.19582857205067686
2200,1.1962281603914542,0.7270984414935601,0.984596003484181,1.2883055550222078,1.711694444977796,0.1180334457230227,2.656747112100184,0.5558117917967158,0.4441882082032845,0.027883223633025346,0.6236497410683491,1.704791624486519,0.5739032122419802,2.8407472569841503,2.619277957492021,1.6489343340792169,0.030083499019321797,0.22464688627137117,0.7133784240061462,1.3598313760486762,0.9239332410457946,0.4575096159256405,0.44541797381306103,1.6880878424257477,1.7883678430929382,0.17215999586439842,0.6795070286090699,0.2911698159857534,0.5396331171357589,0.2648397670412553,0.76942177349944,0.2558688080805483,0.21055481703956058,0.435898135002772,0.09241853535979479,4.100850177876835,0.17427343637160045,0.0038186490788891495,0.13002312638949806,0.181672046135394,0.3492563259706013,0.9194357088851288,0.18400014488396205,0.13136951938282396,1.1172607461925352,0.8217604244582903,0.04006780623161893,0.02091102311595626,0.5,0.194750650138256
2300,1.1998049760351654,0.7348607322575418,0.9535463967955445,1.3115928709468627,1.688407129053141,0.10976789433429791,2.647583671182164,0.5572266370604396,0.4427733629395606,0.02964509593105483,0.627211471477225,1.7041074060399903,0.5872875953160287,2.8341718322488725,2.618739038286546,1.666559812364156,0.031421334253978854,0.2397952352189205,0.6816981927780539,1.3231425917190525,0.8879382790530705,0.43146894747819264,0.484175985452665,1.656404852000117,1.7537414207605901,0.16694590654562644,0.6647590622864769,0.2866330168647799,0.5304662978823268,0.26762251455928915,0.7750640954776229,0.2502292452999038,0.20624008627492896,0.4352043126658722,0.09436988179899126,4.098008716284961,0.1646947294791912,0.0039893512820119385,0.13420140317422552,0.1781387007613064,0.34749236009710066,0.9190767385613086,0.18658816106670384,0.1361830718200724,1.1162223627080134,0.8238979391306179,0.038457640189410405,0.021422057970359197,0.5,0.19268142282827588
2400,1.203142588887076,0.7419502327065866,0.9256180991934511,1.3324316680999115,1.6675683319000922,0.10238301908311778,2.6389836924227597,0.5588667519048,0.4411332480952003,0.03135038540601983,0.6307278861088408,1.7038743501550917,0.5996419895397005,2.827931692790582,2.618199620784061,1.683729545041553,0.032696773618754726,0.25458592377431655,0.6520721732525392,1.287758127654812,0.8541234596903428,0.4072088796142668,0.5224366215893623,1.6256956533327762,1.7224755103065863,0.16221460613847194,0.6508726883557953,0.2822286289679928,0.5217018468685624,0.2707863661533205,0.7815132262810378,0.24486329363831494,0.20205128643771592,0.4336346679643595,0.09628035693483465,4.095466303245825,0.15599980311966996,0.004143841075650082,0.13770348860870363,0.17478181343629748,0.34505606576537695,0.9184010525555689,0.1889480003678178,0.1407179218033976,1.115540355389088,0.8257204308382247,0.03687962028549341,0.021859593485595494,0.5,0.18980525075581903
2500,1.2062556645414941,0.7484165591716759,0.9005100952347211,1.3510733455935522,1.6489266544064516,0.09578338984698959,2.630915226673463,0.560701713007882,0.43929828699211826,0.032995482766090295,0.634184697143449,1.7040246237658474,0.6110809055423453,2.822018124386903,2.6176546171669455,1.7004430621756967,0.03391146893322222,0.26899757716920336,0.6243239423017368,1.2536593991954745,0.822321536192704,0.38457624359024845,0.5600551745558139,1.5958938452918958,1.6942544306934384,0.1578966897196905,0.6377662558670139,0.2779600467557922,0.5133159720086901,0.27427636220572693,0.7886823982979,0.23974769871153098,0.19799759389087956,0.43133786300266064,0.09815604007835688,4.093163844221984,0.14808453915021746,0.0042822517129332965,0.14056278604251526,0.17157849868276945,0.3420833283731363,0.9174772196595159,0.19110289771343558,0.14498639284700607,1.1151482335477458,0.8272793151757988,0.03534458769136214,0.02222786358349502,0.5,0.18628542624870503
2600,1.2091565785687333,0.7543065109278312,0.8779479229877443,1.3677455660843738,1.63225443391563,0.08988407885170654,2.623347609449841,0.5627043527555553,0.4372956472444449,0.03457787196657049,0.6375717605765767,1.7045013220619718,0.6217039440589675,2.8164210289387546,2.6171006905637246,1.7167039296867068,0.03506742583396585,0.28301725773453795,0.598296431769535,1.2208182035225088,0.7923787180701433,0.36343743024326897,0.5969174365180496,1.5669488401692682,1.6687913444192224,0.15393643894080752,0.6253691500852556,0.27382801148243296,0.5052857444294165,0.27804674631797216,0.7964885900735481,0.23485900152630862,0.19408228630052068,0.42843948545225546,0.10000152464896384,4.091053584381383,0.14085924319502682,0.004404911389040379,0.14281813442134245,0.16850898944929651,0.33868668632442567,0.9163628400343983,0.193073419488909,0.14900109909467427,1.114991084872097,0.8286172956139843,0.03386039746266026,0.022531222049660588,0.5,0.18226435995943532
2700,1.211856338518859,0.7596643686211175,0.8576818515479774,1.3826537798308545,1.6173462201691493,0.08460947682928474,2.6162515107075177,0.5648502025528951,0.4351497974471052,0.03609597449133519,0.6408820338925153,1.7052562780751037,0.6315975284575478,2.8111293271519284,2.6165356881531077,1.732518376416243,0.0361668978316445,0.29663887966724595,0.5738496641838207,1.1891999331708916,0.76415439778471,0.3436750563563981,0.6329357081445963,1.538821738219628,1.6458255130293296,0.150288450356803,0.6136199326847895,0.26983143455696756,0.4975895072763898,0.28205925275508464,0.8048533181363172,0.23017460782746513,0.19030473360080163,0.42504553538607165,0.10182021353098505,4.089097000117726,0.13424639955022352,0.00451230160175747,0.14451183861143094,0.1655566861906112,0.3349586487902996,0.9151063457251132,0.19487781644440635,0.15277469835673577,1.115023531424243,0.8297699321002379,0.03243248796989017,0.02277404850403136,0.5,0.17786435868450573
2800,1.214365049798756,0.7645320212735501,0.8394849838099699,1.395982994916429,1.6040170050835747,0.07989226192267902,2.609598945535233,0.5671171536020841,0.4328828463979161,0.03754900679342995,0.6441108619519788,1.706248530522404,0.6408366849206305,2.806131267818921,2.615958308007267,1.7478944277564459,0.037212303004092194,0.3098618177543028,0.5508584697185551,1.1587658702711328,0.7375201574891915,0.32518516766989325,0.668044895393399,1.5114824105338314,1.6251199340114255,0.1469153923445586,0.6024649618513502,0.2659679279724808,0.49020693516565206,0.2862818026212549,0.8137027571356091,0.22567330204870437,0.18666168777054892,0.42124571278183115,0.1036145619626928,4.087263139209148,0.12817880807432952,0.004605020423495408,0.14568806398838788,0.16270784939096558,0.330974867166327,0.9137483756052748,0.19653232228368314,0.15631972538764896,1.115208114733506,0.8307668512896746,0.03106435460989959,0.02296067936532251,0.5,0.17318923433546193
2900,1.216692265382639,0.7689489884894419,0.8231514809250189,1.4078995305854884,1.5921004694145153,0.07567248223698338,2.603363269885341,0.5694851852903693,0.430514814709631,0.038936852486910895,0.6472554103674846,1.707443059976161,0.6494867017241587,2.801414677098369,2.615367836497101,1.7628412959029325,0.038206156921859184,0.3226897122077646,0.5292106101314157,1.1294748122814464,0.7123588037329668,0.3078750356769633,0.7021989551366512,1.4849071655687058,1.606459215542591,0.14378631907695574,0.5918571715741262,0.26223421642809686,0.48311909589883073,0.2906873598614544,0.8229678701078043,0.22133557445449484,0.18314819360146367,0.41711600854836955,0.10538628053401373,4.085527241701521,0.12259805625572662,0.004683751039060367,0.14639154491453635,0.15995114240050157,0.32679698951639496,0.9123229511512442,0.1980514072130231,0.15964847041471988,1.1155139505478076,0.8316327513493197,0.02975794269767161,0.023095355403603995,0.5,0.16832623258189613
3000,1.2188472467591942,0.7729524309949215,0.8084948979186743,1.4185526710863532,1.5814473289136506,0.0718967393225678,2.597519165653169,0.5719361341467045,0.42806386585329576,0.04025994977231533,0.6503142092438332,1.708809739128126,0.6576045555123478,2.796967160876304,2.6147639349432734,1.7773689165448963,0.03915101898317409,0.3351294691155691,0.508805233399011,1.1012842512035745,0.6885635207815357,0.2916614124198655,0.7353677856621598,1.4590768723794942,1.589647651159691,0.14087532347896156,0.5817550289604762,0.25862646261776273,0.47630849580823664,0.2952529537062516,0.8325845400399183,0.21714382097918808,0.17975828738243718,0.4127207304219287,0.10713650391604866,4.083869587754425,0.11745324357921635,0.0047492353809984855,0.14666658170238153,0.1572772095509416,0.322475086396781,0.9108584913873154,0.1994479952231291,0.16277288935138104,1.1159156000647887,0.8323882451104859,0.02851397237423808,0.02318218244889024,0.5,0.16334796313425948
