milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
0,0.01168066752298269,0.03798781771874849,0.003916257986948949,0.001998492973997404,1.5814214111652485e-05,2.314095724779324e-08,1.3555681499338832e-05,9.35164166171511e-06,3.33163706491224e-08,0.00028680769010533104,0.0030334015733952916
100,0.011833505247114854,0.037983552086358084,0.0039826477029903246,0.002001202157425896,1.6081609582681503e-05,2.3439298905356944e-08,1.3259273362059297e-05,9.37062282210998e-06,3.225572788825399e-08,0.0002868174634734042,0.0030410963645234996
200,0.011907035790626188,0.037980736107370176,0.003990213724998854,0.0019999907629654995,1.6355534039883636e-05,2.3860071694857625e-08,1.2918700094629413e-05,9.411386067889978e-06,3.145540367776269e-08,0.0002868081238887815,0.0030230389384748152
300,0.011963063579061123,0.037987175095708446,0.0039915967800229,0.002001262819149501,1.656544706398514e-05,2.444345145582869e-08,1.2664259627416353e-05,9.456841039169297e-06,3.066649514875821e-08,0.0002868276441780906,0.0030249785495443243
400,0.012040895919191778,0.03798414226711087,0.004046874973719566,0.0020005170482212528,1.6746896054376083e-05,2.5157399709631074e-08,1.2468326900856736e-05,9.479612817975549e-06,3.006463668206388e-08,0.0002867554976534314,0.003000838917707848
500,0.012107150533111304,0.03797717889369849,0.004102385044281627,0.0020014321151570016,1.6910759381349976e-05,2.5378248389693773e-08,1.228565439718571e-05,9.502208572861681e-06,2.9574194943756804e-08,0.00028677906393158054,0.0029947690860574307
600,0.01211620646824334,0.03797818830295742,0.0041505994459811735,0.002001376637637,1.7033443582309726e-05,2.5704654657553645e-08,1.2172378565914197e-05,9.524893280655483e-06,2.932207076316456e-08,0.00028677926788137927,0.0029639790508617456
700,0.01217179524603919,0.037974867462176216,0.004234790745160029,0.0019999295064853286,1.7066285833670713e-05,2.6265775407536952e-08,1.2059695836952676e-05,9.530747241168763e-06,2.907382705438977e-08,0.00028671175901876514,0.0029609390547414576
800,0.01216431021978822,0.03797126718110444,0.0043418139353761966,0.0020015605170082855,1.7172721951326806e-05,2.6589695579343782e-08,1.2011255288961925e-05,9.545808743780993e-06,2.8960899087423258e-08,0.00028676924339502384,0.0029304359692621457
900,0.012366904034960137,0.037959500646393564,0.0043535947070895585,0.0020019215421432303,1.7247388055383304e-05,2.657118029754961e-08,1.1936777964187696e-05,9.555450489060764e-06,2.8731632573006735e-08,0.0002866756208317665,0.00292891448440465
1000,0.012438756068764883,0.03795885759246351,0.00447180542761626,0.0020028865029464195,1.7280847580057914e-05,2.690350294266095e-08,1.1870216259723198e-05,9.559597577062579e-06,2.8672839059511168e-08,0.00028673173747108195,0.0029071042721144466
