milliseconds,T1,T2,T3,C1,C2,C3
0,6.076523942136224,5.054940311958141,0.9888025933664207,0.07015465374766466,-0.04978148886198524,0.011908022104031595
100,5.661447675360812,4.701696120949833,1.073268108818643,0.44291656336212204,0.26852693139234324,0.005957944720469116
200,5.303582791042588,4.357463789171002,1.1413221097743504,0.6791562443624325,0.5370547324994493,0.04942366680482627
300,5.124287097553335,4.053286023372563,1.2137923123060113,1.1154232453598394,0.789942476753746,0.04688171406469944
400,4.871100732191953,3.8633771382261757,1.2531708997705864,1.3154675533311444,0.9283721404054649,0.07002432216321273
500,4.517871469338236,3.732712803881963,1.271155427958237,1.6319665701086445,1.1568427118424764,0.09736218658063614
600,4.457835759191099,3.4826769174116143,1.2969560486032412,1.7760635355288257,1.2367208485909265,0.12302465550501364
700,4.186101610954182,3.2242683133327206,1.3210915823447966,2.0638528167849515,1.4056793706206547,0.13905091943551814
800,4.143767238151243,3.0583274067204367,1.3212012198910008,2.1114461793351373,1.5525232933140651,0.14749706328412715
900,3.831551126393397,3.0581388863697714,1.3345434737496376,2.2714781620091347,1.6529254271402605,0.1983904570028481
1000,3.741769312708842,2.8144203681543933,1.3297946792129165,2.550407456968645,1.751791675223258,0.19616493669158355
1100,3.6582792323234132,2.7151408021893677,1.3424115707267186,2.573576164577533,1.7446936299475004,0.22077502653864925
1200,3.5029283163081386,2.5419611172944845,1.3243898034000792,2.7261932070855583,1.8424186872205768,0.2635239198293799
1300,3.384944817732027,2.409518927925676,1.3258460747590008,2.9438136562115247,1.9289460905044642,0.2680405261550269
1400,3.449205590437111,2.320158329446902,1.2978815509039694,3.0299198723948404,1.9738617417208792,0.29656255130876324
1500,3.334748069716812,2.3853043527635553,1.29314568425423,3.067151348174347,1.9804677541980988,0.31788148519378406
1600,3.241578477381392,2.2684639371311355,1.2962750490322457,3.0455766451249446,2.0474695033600185,0.30703273186044316
1700,3.1520562569189674,2.130887039571514,1.266982308867557,3.1677644470986723,2.0822183908929732,0.3240397970823228
1800,3.017693760870044,2.1014786143416484,1.2602942136722841,3.311257232809084,2.13473412420701,0.36236886547582675
1900,3.125179393074459,2.0247197055750368,1.238171696163696,3.4170085491107236,2.1626069559823846,0.3626705828175653
2000,2.930177099618871,2.031167131133062,1.2229833164470953,3.4168298358786213,2.12219513609695,0.3698258370371881
2100,2.993804334515638,1.8768667078874963,1.2145827968177674,3.3958971105359006,2.237953870314269,0.3810370509987694
2200,2.8641866798712416,1.848180809580922,1.1968818086878117,3.4426958531748886,2.247128498715746,0.41480915511205046
2300,2.9301418491787268,1.7567880971025385,1.1938804511289955,3.7091160001382435,2.247258943712066,0.4175036011001423
2400,2.8363961176058705,1.879101155667276,1.1730504944983022,3.6811008198906086,2.2927445470769063,0.417738255029429
2500,2.7806906043396884,1.7790399139436546,1.1580226780078888,3.7293277647533403,2.1999804302142083,0.4402286268341481
2600,2.835925897711731,1.752583154631305,1.1564141919605335,3.7719391402914315,2.226385387287435,0.45496526371181434
2700,2.8274415764401106,1.666349365103051,1.1336082867379749,3.675042165215932,2.2284351267406626,0.47970457363992586
2800,2.749257229255257,1.587452634614939,1.1133997307468146,3.875435854833658,2.304409336739132,0.473924034083052
2900,2.77160296745005,1.646452801420362,1.125804001303906,3.8388084682757073,2.286375711137603,0.4990357870292807
3000,2.6227542303918434,1.591495622071264,1.0999715129422203,3.9031939898368986,2.2930406311443927,0.4968134837919835
3100,2.7541622457633763,1.5291004179041727,1.0820179519023048,3.847890759961877,2.294834971162235,0.5110835807054784
3200,2.6123073160238497,1.6068828409329585,1.0835438885256445,3.9560715008222,2.3029188549790196,0.5176931117415808
3300,2.603569350118132,1.627141562173128,1.0827875269543314,4.002036803211968,2.2567039860939007,0.5299893856146594
3400,2.652206589232051,1.5743386722481514,1.0648265520306177,3.920826825689468,2.2762912638746076,0.5171901981937801
3500,2.674430821360049,1.5919537771563268,1.0518195781143747,3.9727105556371103,2.33349600594724,0.5125425447000401
3600,2.593705134461643,1.5358790693855715,1.0569582813565646,4.035662120998987,2.2357935925459027,0.5256879396545167
3700,2.6269730455719555,1.5560653575744134,1.0462556333484736,4.196029825373154,2.285019509982854,0.5345612744719863
3800,2.610519115270273,1.529269643626126,1.0443749891918537,4.22400297744426,2.2946203643556933,0.55520633834978
3900,2.6438266988491326,1.484472685152817,1.0326969942542263,4.036162803465092,2.2636798836292,0.5437172105398
4000,2.6042520914288345,1.477675880227097,1.0263453635294177,4.231665551357054,2.29679470226829,0.5369730842111506
4100,2.4679562343147463,1.433645530619739,1.022345779199173,4.113160948892785,2.291638923699641,0.5471323728294903
4200,2.532826348981931,1.397424543334805,1.0149317870839882,4.160104469426958,2.2659706425526345,0.5475727242125675
4300,2.4998911256124012,1.5363222393459854,1.0048288457777728,4.254604397504786,2.205046277028929,0.5718340410888211
4400,2.5705331231956854,1.3594521305491378,1.0136414010379236,4.199132951474452,2.2495683182226545,0.5592291980069994
4500,2.507802933300936,1.3799728213204785,1.0145607372193177,4.3281515838998486,2.2287910611744945,0.5790448488832719
4600,2.5220431549906266,1.454670251039925,0.9986626704515698,4.2007388151545735,2.208400510224448,0.5885586934021252
4700,2.5251798434821517,1.4874223022917004,0.9879856309628371,4.399931582859582,2.28046178419655,0.5827545028652622
4800,2.5398057203221667,1.408910530160445,0.9959086256892281,4.415031854587954,2.2086094494849657,0.5965102468512651
4900,2.542232907984328,1.3668631243067486,0.9871995121901345,4.423082939365409,2.179362709004859,0.5855141108930292
5000,2.5060917577037842,1.3850889790014451,0.9990033283068537,4.404806961426366,2.2269113243603877,0.6008607722035353
