milliseconds,T1,T2,T3,C1,C2,C3
0,5.992459561868715,5.090988586217538,0.9966931615786901,0.0989055515424492,0.04837687762564724,-0.010917686852907258
100,5.640272050649809,4.748650608020907,1.0728146936440008,0.4404193654110312,0.3135713507201043,0.01275065574346084
200,5.258571869814691,4.451168547341204,1.1583418464665183,0.7478700932663807,0.5662078162458154,0.036769993912836
300,5.080003305161584,4.092047061430574,1.2071252465372153,1.068807515761278,0.7250681987384291,0.036048681040145275
400,4.856135728507898,3.9389248333126723,1.2408652712559167,1.346275391600459,0.8928480857304969,0.061097816957055046
500,4.659844700806943,3.7032944470512135,1.2751180056807023,1.6368432021925918,1.1152514873018917,0.08280300730370029
600,4.443742820563712,3.4861325500697955,1.2921250713548078,1.7154949251005231,1.2593640266834816,0.11712434500778893
700,4.183365655355973,3.257681015711381,1.3214508510581748,1.8756558516435407,1.399083741736243,0.1273132595053697
800,3.981786838963679,3.0418041726791385,1.3203814319594538,2.05447463364438,1.568730632985144,0.17408306920064628
900,3.866507754227338,3.021329336153764,1.3340857560219628,2.287427505416483,1.6425518027688173,0.19869051265609397
1000,3.8697037369467484,2.7994633595381764,1.3296011279872526,2.436400887077854,1.6856889478649268,0.19052634097501323
1100,3.5938039472120127,2.7195626970775297,1.3419186581827205,2.6188753736085633,1.7951799040595469,0.2371090161932516
1200,3.5863367027431656,2.5877058278945015,1.3205620156904236,2.7964306882566228,1.8930321986182408,0.24689273376259457
1300,3.5454647251251017,2.5324129212451774,1.3175901981828837,2.7364452744033505,1.9199513780564696,0.259750727475576
1400,3.4533854711182084,2.4554789310806644,1.311596227999895,2.9504924348295556,1.9371572042027365,0.2806728154630239
1500,3.2627958247701763,2.259038687364526,1.3039448025628972,3.0237849883466197,1.9633293761258606,0.3136003151785656
1600,3.2089153355756506,2.321276951053073,1.2741982050210248,3.1679958988132815,2.0607218545336248,0.31164450548692557
1700,3.0791747683365362,2.1145362086049264,1.2649645986830853,3.105569605909023,2.0645140945853107,0.3407764788083219
1800,3.1179653692112765,2.168889863040976,1.2459425507416082,3.3928753344215385,2.1244055947032887,0.34991522182559265
1900,3.059647126655942,2.0114975755798348,1.2459054779253858,3.385530827773839,2.1530421536408197,0.38885895394727127
2000,3.034344565639264,1.996788335181184,1.238096820724501,3.333540884804858,2.181350570016382,0.3964567849069652
2100,2.9056908593317248,1.903711965976553,1.221729801215136,3.484983338787655,2.1688064567242904,0.38848220711196735
2200,2.832116377341665,1.9022767816136115,1.1896823523697158,3.6453609028229446,2.170689695958089,0.410060521939661
2300,2.8112170641555614,1.8519073788143499,1.1766913622227881,3.5745213109603364,2.200588814796461,0.41815787091955625
2400,2.7636289546501205,1.7502555986396815,1.1669841253724909,3.5887458515497794,2.2728896355362957,0.4193885854197668
2500,2.892656945560163,1.7554679637525574,1.157698051935395,3.7133902264618905,2.2787199061460504,0.4612013748932493
2600,2.814811979121694,1.7813518807432294,1.148007968321844,3.806710321605074,2.281383815370716,0.4417411270931799
2700,2.7240024056290975,1.652064274759392,1.140611919644942,3.878618527741045,2.2238370125738953,0.4669103321054074
2800,2.8166403531697575,1.6103638699853633,1.1285063470825278,3.9212860465997963,2.2198894407450167,0.4858846767088671
2900,2.642352327967036,1.6895727170502333,1.1189913705968697,3.8427642326496922,2.2726315395937986,0.4664346126237523
3000,2.7190838099660097,1.684214708844284,1.0976906079434539,4.009474925063954,2.277376708870111,0.47809450579386936
3100,2.6469311544943857,1.55312223001955,1.0921991318354858,3.9626497229755175,2.3217990402222917,0.5084889009784592
3200,2.6771250455242472,1.646293914408999,1.091088219594908,3.907917889614018,2.3012877801193197,0.49186728120892187
3300,2.567863420608615,1.627470237753167,1.0817821937297303,3.9391075620175346,2.3320213566878287,0.49883534589120926
3400,2.625524678454697,1.6306375558599202,1.0637284337790254,4.109229955186776,2.269270764456431,0.5338059156479772
3500,2.6048448097851273,1.4932300143635993,1.069017861493414,4.132686494773523,2.3153685803557336,0.529707156980185
3600,2.5101898421968567,1.4679490910163193,1.0533632123293795,4.034156829793403,2.277595896776836,0.5359928958513812
3700,2.6571957808934545,1.561135218459327,1.036965262150556,4.102663783777782,2.3009710124032314,0.5458549755765388
3800,2.5588705414249864,1.447849833229556,1.0460342810093903,4.1086585285230415,2.32821417589541,0.5254894873320457
3900,2.4952583875067846,1.4176457583628028,1.044092647758939,4.244307265122742,2.303801585943318,0.5616916870436621
4000,2.6480904444601086,1.4648590114116176,1.030191721222977,4.0891215350470915,2.2508207224501957,0.5582220137304879
4100,2.6446941866336946,1.3868854448395296,1.0309369299308424,4.1227961511668125,2.3118171809841908,0.5539221445794685
4200,2.6063218884751467,1.432814436321711,1.0118354392318516,4.131665752110558,2.3059220526023054,0.5531027456323062
4300,2.4782767134491097,1.4743626746724723,1.0201741142904701,4.146808946614958,2.2539746903295512,0.5778453274487169
4400,2.5667725639435752,1.4053315354432951,1.0144393307013175,4.316688758732664,2.297977759720057,0.5505943686520243
4500,2.6000893402636183,1.415945897124397,0.9955153824804861,4.244461503373095,2.1834174569016493,0.5882696112970696
4600,2.4895831061057936,1.338103958574442,0.9958867130626549,4.25939616770458,2.2559963033966794,0.5774415690067479
4700,2.6009966317426993,1.3801480129706183,1.0110941444096653,4.2882399704416025,2.1910903947549354,0.5877618005164759
4800,2.5699987431021953,1.4338102853689705,0.9874635150177475,4.40712491342167,2.245031321997995,0.574499974884109
4900,2.4329250696113713,1.4933932281722735,0.9988532451136483,4.395456229899613,2.1685502000729873,0.5941867473611735
5000,2.5083028082713223,1.3114847567896286,0.9864133643749039,4.428680817051,2.2471872136562165,0.5801525011582455
