milliseconds,EpoR,Epo,Epo_EpoR,Epo_EpoRi,dEpoi,dEpoe
0,517.2105676185869,2026.1182836548478,0.9911665241920152,-0.5097109490342632,-0.0010422652904803365,-0.005472849930457777
100,502.74706671989424,2021.3266773729138,10.70251131565321,-0.573595050599569,-0.0012440263499472082,0.022181288893551126
200,494.93432884008706,2008.1304827105862,22.91230092941858,-0.037304394928135365,-0.0030519964966763615,-0.006175891748174755
300,480.8114271680442,1994.3105529477662,29.17134187169232,0.9998997174683681,0.00036082929683437155,-0.02593563708958307
400,471.2539523442703,1987.2484285640296,40.084628163937964,0.5068694826401148,-8.780566523886296e-06,-0.02523391294998322
500,463.86149599802843,1974.4579034403243,50.81356112614041,0.4597496558984576,0.0010803618687620148,-0.0032849524813070644
600,455.87599530880647,1972.7728179543979,55.6756297386207,2.245923320364515,-0.0023157179985259643,-0.016606581637961373
700,448.8077367645111,1962.5691230604948,66.53508411146873,2.140059021990333,-0.0017489193873993075,0.03264583429204684
800,436.83649154284706,1953.2160026426482,77.05048585098378,2.9434420813908333,0.005312716219420878,0.025471918761622414
900,430.9023824388147,1944.5691812055688,81.6031673459791,2.645355943351615,0.0068442430793855865,0.004903285375650213
1000,418.0209937062934,1934.7680254703087,91.96314482601385,4.303801733595385,0.008865773402023162,0.014766161468779616
1100,415.0791938978687,1924.521516090779,102.85193777171024,4.931091041887765,0.008142970818140055,0.028030593532298767
1200,409.75793631036385,1918.5140637231518,110.22027418644457,5.963688112229688,0.0059267040780074855,0.02484661069866843
1300,398.73366692015196,1909.7016048172281,117.97521184908621,5.53767532146992,0.011185392394452409,0.0253424315925519
1400,391.5565654231732,1898.0146195971647,122.83874267667687,7.5897196738709765,0.014798735793892324,0.054903123787056626
1500,380.3839154880793,1894.3336544186081,129.0971442422443,8.424178314900786,0.01557490679238479,0.08483214489053328
1600,379.55712104305707,1890.5045877799769,131.13745262745704,8.117117103527002,0.020260566325132054,0.06210512466386372
1700,367.66666462091223,1878.3149501672638,137.53783073074203,9.393661093311536,0.015131647872147132,0.11443141259233898
1800,362.0235133125307,1876.6678827209585,143.52935619508617,11.354042841784143,0.02568218138420135,0.13744463960202813
1900,358.87929913977797,1864.5499000523873,154.31166774493258,12.430825613976504,0.02488947572338697,0.11308530323069525
2000,348.190958537237,1859.627146595503,155.88072569690516,12.740888154169236,0.026646956800663833,0.15609410717772532
2100,342.14029245631747,1856.9567617841924,164.55811360581643,14.595466463723588,0.0351247683010392,0.1806110457394979
2200,339.2191410579911,1842.8224405594092,168.05205826042607,14.325508067847313,0.04263037112284044,0.2205351418549946
2300,334.08429198216265,1844.8734124414543,173.01693345519246,15.967478046746901,0.04795917937282376,0.21486710985191218
2400,332.6288517439738,1838.3382619231331,174.63912714974677,17.480052041009174,0.04849954863532138,0.25083717777114595
2500,320.1940101071429,1828.0486289688513,178.86012051624314,18.171635270041723,0.04935981030956768,0.2745511562243254
2600,316.72430770462546,1824.935508383081,187.60698416812193,19.469582710607572,0.0652375461153075,0.3256446489982881
2700,317.0279497588565,1812.7060043404501,189.2325051203884,22.309261197941467,0.0709440343372893,0.33556840896362566
2800,305.5130889349362,1811.3805783747814,198.35066385652266,22.540688065960566,0.07294504083307446,0.40516211588343354
2900,303.46139199525976,1809.3309473746165,200.92914868778735,25.272226825352615,0.08024814598570093,0.40324096956484917
3000,299.30448790385736,1798.8473901194343,204.63091935177096,25.813403510880665,0.09482551588952383,0.4845088109543912
3100,291.3054056510904,1799.86645597393,210.2273112264542,27.102629428463082,0.09475841883038692,0.5106622630299082
3200,288.77470665963085,1793.7931425115164,211.78710416958918,28.906985984500743,0.1027847776780247,0.5387954764253172
3300,286.2477894984363,1781.6172775968107,216.23894515083347,29.444873992531576,0.11233655505078839,0.6244461096554896
3400,283.3350348776157,1784.404154973502,213.27620549778553,31.37336461935648,0.12706415820953987,0.6697379654581833
