milliseconds,EpoR,Epo,Epo_EpoR,Epo_EpoRi,dEpoi,dEpoe
0,519.6858183307796,2030.6464721038928,0.1548472641947787,0.36692848001391704,-0.00502805602674832,-0.013662690422973507
100,505.3419804558743,2014.8117652440858,11.995383876612147,-0.12568869789541592,0.000441801737457334,0.022782919991684393
200,493.3834292648178,2006.8997582027757,21.066686937864443,0.29755859499144555,-0.0008413129213301503,-0.009840317126246412
300,484.67615461429295,1999.402419758293,32.644583921005704,1.2592574823731515,-0.004214730745922019,-0.010282579200761565
400,472.00150290173735,1988.3791716904464,38.64986026196723,1.2205094037737196,0.0004277304817735004,-0.018668935419160176
500,465.27796914379803,1975.2290580140452,52.545875416502454,0.338292353276346,0.004963549006649536,0.02871847165440493
600,456.43128531208214,1965.2350195071065,62.04895996380077,0.6729848906433377,-0.002623494546936292,0.014203923713488099
700,446.7568703038238,1963.1216813217343,71.81673804215202,1.3624692512412926,-0.003145695645038224,0.009710696131156021
800,437.94649279164,1955.2142936610444,76.77885948022326,2.735338243084479,-0.0003219492052690268,0.019802860862718243
900,428.07789783307567,1946.3168364234523,83.55913365426119,2.7748886740839023,0.00531881922576138,0.0021353038290088753
1000,421.6588176595726,1933.8726244886345,91.72522093817526,3.1258496258208543,0.009110570652776862,0.03469153983520912
1100,416.58578189541396,1927.9556726295107,96.91154848755002,3.5882213251100996,0.008952540632536608,0.005008132129618748
1200,404.6989434936749,1919.5730764229124,103.76800618614563,4.448085680932519,0.011131756975405055,0.04826810142654299
1300,396.15355077359743,1912.1577002947429,113.76339550960844,5.419811238743959,0.011562930840557888,0.056129865777135454
1400,388.9388610543811,1898.9325047491411,122.5935567043004,6.759359163649773,0.015461468743275909,0.07245015001800525
1500,381.9095430180638,1892.966115225774,129.196037015892,8.282500684759313,0.008359488284522886,0.09193687414653993
1600,376.8090238955476,1891.1257695415695,132.02908009342917,8.367168032100652,0.016700410678727476,0.09181562142728868
1700,369.97712279808826,1877.5449550762899,142.21272839058418,9.645445452627856,0.023598052880242013,0.1105903184118204
1800,361.87066934883717,1876.1282189456756,148.06375038899517,10.282959228593633,0.017030927393019993,0.0901016731678769
1900,360.3866503370023,1863.62131379656,148.59439293109173,12.110313885816275,0.027872697095265655,0.12123691312569593
2000,353.34024718146577,1856.1195267111682,160.10955341556885,12.36809881994891,0.02841626505417404,0.1664737966876248
2100,343.0816693844583,1857.5552554352173,161.6604198754854,14.061306649954208,0.03446495622445256,0.18137900186299913
2200,339.47822192355994,1848.3271433635682,164.27541919340294,14.805238434133992,0.03278159508684331,0.18086147578156744
2300,336.2520415169169,1838.6422648099317,176.34929784963663,16.69100999508442,0.040975101778198735,0.19492455409634515
2400,329.6928049501514,1833.068320615997,177.78411321726102,17.39415242856467,0.04375676295714837,0.26831777301919657
2500,319.7038773050646,1826.206156627694,178.51215305564352,19.63136812552274,0.055572669919142496,0.27202424439838063
2600,319.3227459049982,1823.2350901969555,188.75200416481513,20.19355508814673,0.05789076981020523,0.292445501144145
2700,312.3251741854639,1816.3605118506696,189.84750408290114,22.063742188893162,0.06751145648880313,0.3260429043983579
2800,308.4628941577168,1813.0581315110744,194.41997521999312,23.615370336752207,0.07068505194505827,0.3687737443186553
2900,305.62111358570843,1810.1097572358792,199.556729651579,23.5726068102774,0.08262920521975717,0.40108283021769625
3000,295.56998349169544,1803.5653875212772,203.14889622966658,25.906024136826797,0.08881601606132321,0.4867532330860914
3100,290.8026008705993,1794.3681723802338,208.78447152781405,28.089034587610833,0.09433775297499258,0.49415317039638584
3200,291.7241755070821,1786.9060693105303,213.39312755030417,29.571953162936428,0.10482245111751556,0.5574687920541167
3300,285.11638054603816,1783.521662881947,217.1319208515341,30.71778717760343,0.11403647915317107,0.6056567200328745
3400,282.90286720933045,1785.109263848307,216.1169852089671,31.663935415931743,0.12844838584704946,0.6671647809727019
3500,277.2523511514677,1775.508868323591,222.959246172425,32.54737927302155,0.13650306092595582,0.7028419620063743
3600,275.3897850303215,1769.9881130157078,221.26891833777884,34.099337228129,0.1489729642943004,0.76973706948411
3700,266.62303121809805,1770.8380119460262,223.84914277918227,36.225218668397936,0.1576880969693597,0.8406443506048046
3800,266.8525612298557,1758.4425087679708,231.27543886461342,38.38519070719333,0.174860313390875,0.8771499315258167
3900,265.30627933102164,1756.9992055716332,232.77560427168638,39.90674856806444,0.18245742854679348,0.9336314126062527
4000,257.3547638439469,1755.1813994307806,237.48037807474554,40.63503785002259,0.20109109707310185,1.017495467944187
4100,253.36265660343935,1751.6610510248172,234.02597025503306,42.31879995769706,0.20762178710443713,1.0772460311695968
4200,256.4206304819755,1740.8599530686802,243.02192065200265,45.38227971865477,0.22103745666687005,1.1717702314380147
4300,246.6295999984359,1737.1273851950007,238.41254347693666,45.52407480972328,0.23303713442338372,1.207179316279943
4400,249.5350208631514,1736.1386584774177,244.03007080381988,48.865043839732024,0.25585314643449286,1.293187058768353
4500,240.7586436751634,1731.5044360412044,246.95566398230608,50.10737066200895,0.27221749276541923,1.4014756984805483
4600,243.25860398297317,1730.0201817081822,245.01123153296786,51.08878941271667,0.28540423194692927,1.4486894483037775
4700,233.0321426142084,1720.304511826441,253.7042039687926,53.87516913255716,0.2959011410499608,1.5326877918218387
4800,231.8533946569046,1718.8443128328604,251.84719173141016,54.92936037433801,0.3221147126454602,1.6293470992427372
4900,230.8803153392846,1716.3402843867407,256.3572546483391,55.663659631299126,0.3402529936425291,1.7335752265685176
5000,229.72605906664276,1713.700734334861,258.6231438903505,57.75265317258105,0.35730706069259166,1.827216784820558
