miliseconds,EpoR,Epo,Epo_EpoR,Epo_EpoRi,dEpoi,dEpoe
0,519.40704328249,2034.398433232726,-1.2472309144254403,-0.6850633674529659,-0.0011809217654250646,-0.020325479551272077
100,504.2290098223052,2021.33251044776,12.400617212131502,0.7201751593854063,0.0034549536941320914,-0.005820039687276255
200,494.01907867429065,2005.534687495838,22.056166855656407,-0.5247512994103778,0.0005451241385481303,0.014072608317958219
300,481.36913886824703,1994.894526493792,27.65873392044319,0.41576571218316294,0.003088823172040033,-0.013007480760442374
400,478.0292620034297,1992.6923598317944,41.17825370403605,-0.024332380224805994,0.003519579773724452,-0.024056982760396375
500,462.2081778699997,1974.8493815423967,49.104966034969536,1.6718705872839021,0.0028863289652390728,0.00017784631243571592
600,458.48254340299036,1968.2615411423335,56.83474295502232,1.6549902950591322,0.0006626165501964758,0.0028912252583082657
700,443.7431961610404,1964.8626830990977,70.13114329137996,2.0641741103060487,0.003407174359234909,0.03325414552343922
800,434.1444743694255,1954.3207331506874,73.79617392029276,2.980781823060072,-0.0005583925354393352,0.017410397866679386
900,432.95791115930746,1946.5181783744488,83.6154639934451,2.6565747681897376,0.003740900035756362,-0.0032805041117421017
1000,422.2042179893414,1933.654399057122,94.38243779867572,3.1343230547194323,0.003431539985661704,-0.004445364501880836
1100,417.4309196329077,1927.3662398431807,100.58261313879134,3.6596353452290913,0.008543754510713344,0.03857133452772091
1200,401.7315113793932,1913.4347922712693,109.56509989098632,4.245002815513688,0.00633515101116943,0.060350419616409176
1300,399.84420433450504,1912.2175159211429,114.08896206319162,6.5531756529776395,0.00553349865067537,0.046065058299149635
1400,391.74647629186455,1902.6141223783457,117.67356506820595,7.010326889662582,0.00666516368227439,0.05183838645787737
1500,385.8413158923452,1897.2385954030103,124.9635748997212,7.932166339084895,0.01656253906532326,0.0425011641319486
1600,376.63368813827657,1883.5382579038671,136.51788517302947,8.177201914383788,0.017556995557434545,0.08381316567410464
1700,366.362751542358,1877.7425585838382,139.03786299439818,9.598025229388048,0.016579451270695905,0.10364928607190865
1800,368.0942091437804,1875.9859664725013,146.33367872955284,10.878667910036954,0.0177579298803673,0.13773108570841258
1900,357.0405354599773,1862.6996690435021,150.4995699767175,12.611200220889453,0.029603785809858573,0.1543453278923827
2000,352.2145201574995,1861.7423226023795,156.3196255348532,12.790916596283425,0.03102635802268957,0.12217691819135769
2100,348.92890030893903,1855.3896325105623,160.27299067323227,14.775525182554592,0.037648118204563805,0.18024245779345532
2200,336.5042101310886,1845.2027550211299,170.83560101037713,14.362323122568895,0.03753620037042026,0.1685308526454728
2300,334.7977028162155,1843.9292405942294,172.39717020325924,17.3185045661401,0.04049291268954838,0.22693567673560408
2400,325.8042913933706,1837.968657073509,177.57600465684362,17.364495604873344,0.051549320974621234,0.2350706625063877
2500,324.3895841572314,1826.6524041825892,179.61554214904325,18.822402119126053,0.05060315340735235,0.25547837348148367
2600,317.44503097884564,1821.8745210916445,187.41717497817413,20.712319920026218,0.06063986582275557,0.3305563498165613
2700,314.7037092049514,1816.514073208298,193.0845224906867,22.050496443622713,0.06594236801838747,0.3256484091837478
2800,309.4098061164622,1808.2308672895692,194.42751970315504,23.058993833459922,0.07052131659233206,0.3839045364235547
