milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1300,7.920916343361313e-05,0.00015844484178055278,-1.082801210255813e-08,4.791217391056673e-10,-1.9882180180700677e-14,7.986503153349334e-09,3.0597581770982413e-09,1.462444241628951e-07,-5.2571731839818397e-05,-3.498784821570041e-07,4.5521492829576045e-07,3.755703789373261e-07,3.041453384555474e-07,3.091082400896424e-05,2.951280810644134e-07,5.4474607387509924e-08,0.00010061910518914158,4.977583811742532e-08,2.637741109747764e-08,2.3583344517618553e-10,-4.371063707608613e-15,6.114532810609007e-09,1.0750768210370091e-09,8.550150495250726e-15
1400,8.065023488392245e-05,0.00017645008337954302,-1.860263144724631e-08,7.756838973471901e-10,-5.942509715747791e-15,3.863470105625214e-09,2.3918119807758147e-09,-5.457809620748202e-08,-9.120384459561259e-05,-3.5240502759297646e-07,-2.141590695455001e-07,3.9508872984886637e-07,3.215061201353467e-07,3.2566073196868224e-05,3.5922871192247976e-07,5.4572318231034076e-08,0.00010381242880210109,6.784075885655585e-08,2.6607037466729398e-08,2.44986197557383e-10,2.404359953233677e-14,6.565966584979041e-09,1.0486598422252468e-09,4.697120012965903e-16
1500,9.513872589108353e-05,0.00017729769034944304,-1.6753509223648754e-08,6.6749016663393e-10,-1.539930917556984e-14,6.537001805311036e-09,2.2582555944534982e-09,1.2648737251317572e-07,-4.9256037535446286e-05,-3.662161532921326e-07,3.3345263035631996e-06,5.619162788535763e-07,3.037609870967931e-07,3.419922138876073e-05,3.69120628137255e-07,5.1082195546554726e-08,0.00011059315223799119,8.430682665509635e-08,3.5451244689182146e-08,2.3918200810636567e-10,3.943034629485266e-14,5.864414104084734e-09,1.4213035103307378e-09,1.8544202165121334e-15
1600,8.788475789852045e-05,0.00017080692173745125,-2.004748684531062e-08,9.36620130665709e-10,-2.486684223533774e-14,1.2201205116927635e-08,1.7455646311700404e-09,-5.266626434082884e-07,-8.298282568261511e-05,-4.387279541519496e-07,-1.137100631896007e-06,3.09673616958536e-07,2.9093671383383096e-07,3.47977672347966e-05,3.791611372423647e-07,4.862036415091038e-08,0.00013055749114837818,6.221660593545518e-08,2.8270857113608443e-08,2.5045180715882355e-10,4.660830619580543e-14,6.540304098945388e-09,1.3583759269524589e-09,-1.8403185083892105e-15
1700,7.327455764517455e-05,0.00016044159909106215,-3.434431480069459e-08,8.289836954371294e-10,-1.8942482532098555e-14,-2.03587346145525e-09,2.0354153130087723e-09,-8.293071848013326e-07,-7.310789655337556e-05,-4.176804572794876e-07,-1.2729021529698681e-05,1.7164277166096804e-07,2.7612965203709896e-07,3.56999219182272e-05,3.7426175709609286e-07,4.8678990301192e-08,0.0001343086136627181,6.190826865260563e-08,3.253601592073199e-08,2.7642408822405737e-10,3.4451133186163776e-14,6.968231986789058e-09,1.3897585361544575e-09,-1.2614696444325396e-17
1800,8.577264450663132e-05,0.00016578559661944452,-3.088016006549973e-08,9.266772587769032e-10,-2.2483895036156854e-14,-7.827561163501592e-09,1.7398468491127272e-09,-6.081495223323035e-07,-9.061250048351418e-05,-4.634772976866845e-07,1.0702791664195275e-06,4.2540856797444416e-07,2.525231558597944e-07,3.799663715416385e-05,3.9631828501411053e-07,4.744688308799128e-08,0.00015878111726060586,9.107607402454648e-08,4.309133007574055e-08,2.524648138084727e-10,2.8261871072630293e-14,6.9641986362463794e-09,1.5962432471004311e-09,6.493648695666985e-15
1900,9.748565394588417e-05,0.00016110676021144173,-2.8848907021448055e-08,9.588081765696918e-10,-1.2953058113532558e-14,1.103831287324627e-09,1.3843014752057148e-09,-2.1048645817881854e-07,-0.00015232200736596912,-4.872683200730079e-07,9.876609861354935e-07,1.6325725465919049e-07,2.336490691302648e-07,3.919105491820252e-05,4.818564200842843e-07,4.596104258379409e-08,0.0001506698348195205,7.798793975605642e-08,3.7950761895982895e-08,2.7483237236792913e-10,-9.676442222367172e-15,8.449631746417963e-09,1.3592848065690674e-09,3.3493701041319696e-15
2000,9.715407886240947e-05,0.0001650164853689097,-3.617848678009515e-08,1.042292854120971e-09,-1.2513676178239005e-14,-8.949551640089502e-10,7.278309929862231e-10,-7.733437325131804e-07,-0.00010280507034086952,-5.194614077066141e-07,3.0690989288825426e-06,2.8837878909837726e-07,2.3522222058306468e-07,4.257890879321858e-05,5.357095844754627e-07,4.3565215298296733e-08,0.00016865664201501105,1.011739366241872e-07,3.799984562815038e-08,2.7205953117912147e-10,-5.738797999303718e-16,8.314851178381227e-09,1.6921179909456377e-09,7.156298453010394e-15
2100,7.329296798248411e-05,0.00017211614840922506,-3.664799257264208e-08,1.1022591671270836e-09,-1.486440828190233e-14,-6.104605186291681e-09,4.278683546412745e-10,-1.85484814967191e-07,-0.0001590232420633861,-5.472271912861534e-07,-8.271442711231416e-06,3.90703114429795e-07,2.395127721405027e-07,4.3093782986973335e-05,5.212620459248924e-07,4.061122979495155e-08,0.00017695140966732893,8.962239927201281e-08,5.3482399552182837e-08,2.8425631592358307e-10,4.9489816882573265e-15,9.879614630069838e-09,1.549650656123405e-09,4.690646641218613e-15
2200,9.770870374809495e-05,0.00016537174190938504,-4.4824211652270714e-08,1.085654658162924e-09,-2.2502582450982567e-14,-1.5821408990506605e-08,2.1538101227356825e-10,-6.319563537775439e-07,-0.00015813965940112646,-5.665178983871507e-07,1.222695903002205e-06,2.2284043016528405e-07,2.0460500228458547e-07,4.3949531216499224e-05,5.386083033534753e-07,3.9305507357829684e-08,0.00017660151057161564,1.0880778106491318e-07,4.654030334806639e-08,2.762284764312937e-10,4.687939490666727e-14,1.0515876011143213e-08,1.63522869182621e-09,1.6752816858457839e-15
2300,7.363247414299021e-05,0.00017117865280011913,-3.56242053234919e-08,8.498062381295988e-10,-2.7238815784678906e-14,-1.4441604677911056e-08,-7.658079584890701e-10,-4.0369081660961827e-07,-0.00014531810936015312,-6.275990313398704e-07,-6.3229920934089215e-06,3.141193979840238e-07,2.2270690661678693e-07,4.6136035389717985e-05,6.019756129353875e-07,3.7961152860074476e-08,0.00019624169856797063,1.1568478313742371e-07,5.684011070134815e-08,2.7401929532016306e-10,4.352241277535829e-14,9.302046390319003e-09,1.9096248891500665e-09,3.1178304677583803e-15
2400,7.449813205689857e-05,0.00017972399007840938,-5.044234182424214e-08,1.2192409582324293e-09,-2.3362230837391086e-14,-1.79677482659727e-08,-7.991720139727105e-10,-2.693604912068809e-07,-0.00020139809789569837,-6.661363291223328e-07,-1.0349710766405091e-05,1.2685343739481733e-07,1.7011636083613203e-07,4.735940107728912e-05,6.500374288214296e-07,3.622229412121509e-08,0.00019730953814299455,1.0783400012435731e-07,5.168431213677937e-08,3.1441486154459755e-10,3.283436451765275e-14,9.930133281852084e-09,1.7691817559700911e-09,7.69155674783192e-15
2500,7.259302459536188e-05,0.00018136327253267265,-5.156779701030513e-08,1.0089325975659273e-09,-2.3090605738434547e-14,-2.8325782944652586e-08,-9.57422505571716e-10,6.381519588590235e-08,-0.00020469035125799916,-7.034660038985044e-07,-7.833415921218534e-06,9.980515263783817e-08,1.8749355378387665e-07,4.789816346978237e-05,6.430151997121902e-07,3.4202982459298235e-08,0.00021328772052202919,1.236281888139656e-07,5.6230196057132357e-08,2.886166281313565e-10,3.689313963182838e-14,1.1016450452958302e-08,1.9647039130422176e-09,2.4073984182954778e-15
2600,9.449597977723505e-05,0.00017178687683837214,-5.975115261956283e-08,9.160214683797826e-10,-3.244101854228354e-14,-3.5421636398117404e-08,-1.5832254757263642e-09,-9.632111384845437e-08,-0.00018107530007626497,-7.333782433397999e-07,-7.200802846949125e-06,5.679694328073333e-08,1.911017765428299e-07,4.965867555274572e-05,7.014813517060895e-07,3.5140760275336655e-08,0.00021210185212731442,1.2578657182427486e-07,5.168948422489728e-08,2.9770743748537215e-10,1.1222458066565078e-14,1.1210708464898955e-08,2.1024666620354823e-09,1.0842508064864452e-14
2700,8.351083141643841e-05,0.0001844497829325294,-5.654277417211155e-08,9.705950740673595e-10,-2.884664658692164e-14,-3.12708208798027e-08,-1.6396054997374108e-09,3.717755996737794e-07,-0.00022050034106955071,-7.380293179215481e-07,-5.154514076783608e-06,2.19849336626506e-07,1.8004134497592817e-07,4.973687723487935e-05,6.420122739742792e-07,3.169836319965349e-08,0.0002207442262078666,1.223619629230257e-07,5.455213770165092e-08,3.1725452707909754e-10,1.5268979967912235e-14,1.1229331882738295e-08,2.092252907710627e-09,2.0716955257232925e-15
2800,7.544973507333971e-05,0.0001704443348252595,-5.070860231092674e-08,1.192923016202082e-09,-2.356019886312054e-14,-4.048827001875118e-08,-2.3120464898261403e-09,4.029897245700507e-07,-0.00019628094875041074,-7.816839999768548e-07,-1.5863216172075222e-05,5.248711308913806e-09,1.2991941656312118e-07,5.320921133812469e-05,7.416153354794976e-07,3.131732155784229e-08,0.0002431955780633125,1.1605300522858847e-07,6.641340960239778e-08,3.2851030477034085e-10,6.287130527937197e-14,1.2061035561168323e-08,2.4704127604571263e-09,1.0607256190365049e-14
2900,7.38153776890641e-05,0.00017738340916193196,-6.141856355498927e-08,1.0818338054199524e-09,-2.667748797477285e-14,-3.051990974343801e-08,-2.565166199975725e-09,-5.671359995836294e-07,-0.000251482080277381,-7.846665097703762e-07,-4.680348858141038e-06,1.0424221189212176e-08,1.5118639695551915e-07,5.267205677992903e-05,7.611469809519719e-07,3.010937614272792e-08,0.0002562598581251793,1.2224053621637716e-07,7.017422438115427e-08,3.2679915271857136e-10,2.0795934372510725e-14,1.3624654980784815e-08,2.3994656978510295e-09,1.1857194289124328e-14
3000,8.568995463856205e-05,0.00018070365308070003,-5.821530355555278e-08,1.0746894130175565e-09,-3.1024063175075274e-14,-4.3945609763870776e-08,-2.7094924659629185e-09,-4.823134180039794e-07,-0.0002502978427621805,-8.435478334911503e-07,-1.044624869639293e-05,-1.9770747244270122e-07,1.1730224530224559e-07,5.319647432935346e-05,7.346340553496694e-07,2.8955042611664058e-08,0.0002583740300543251,1.4012732230156604e-07,6.037307384087987e-08,3.1109860410473904e-10,1.3026142283591409e-14,1.3180329415349773e-08,2.6183765743283185e-09,3.222578298492176e-15
3100,9.62155869689745e-05,0.00018350168669534884,-6.301929717887304e-08,1.3804104373039192e-09,-3.876700711079081e-14,-4.549601987958945e-08,-2.9445327236562372e-09,-5.725082130018254e-07,-0.0002478879437271366,-8.721028437066639e-07,-1.670169740344587e-05,-1.748863351080974e-07,8.926307411418588e-08,5.635174629791677e-05,8.136303851223385e-07,2.7607011108838705e-08,0.0002731072106510938,1.2688258705139208e-07,6.79976172249435e-08,3.2500223686871923e-10,5.710823648248486e-14,1.3362769899159928e-08,2.415731556383243e-09,1.2941954819015701e-15
3200,7.779000790201587e-05,0.00018166456692555454,-6.575844794890927e-08,1.2703696188553371e-09,-3.2596504397584993e-14,-3.487779130481248e-08,-3.5147428195246366e-09,-1.9704078968157242e-07,-0.00029248026390255174,-8.891335556358771e-07,-1.6598198069049093e-05,-2.706550497881337e-07,9.867938425555215e-08,5.716307692161051e-05,7.469468607551613e-07,2.4560799674378628e-08,0.0002786026090330784,1.5297482457167831e-07,7.017895061216221e-08,3.3841444352736573e-10,1.4538477926529676e-14,1.5089744995597248e-08,2.9301270653261178e-09,1.0970860647767758e-14
3300,9.074813646362437e-05,0.00017124481571750022,-7.251115011640517e-08,1.4195126701628974e-09,-4.576618813989449e-14,-3.77331181590766e-08,-4.583143117032587e-09,-3.362590549942568e-07,-0.00025987342080148023,-9.161434009180333e-07,-9.565163750724644e-06,-1.4982257618000837e-07,6.744942854640805e-08,5.728969401717348e-05,8.283033540973014e-07,2.154491086226523e-08,0.0002917383934005586,1.6554498288598768e-07,7.065560708738577e-08,3.415590498205159e-10,6.87989503549335e-14,1.520257242432446e-08,3.004526605285181e-09,6.1091445504916636e-15
3400,9.54767084586686e-05,0.0001725389129453098,-7.479701894533515e-08,1.334071655168615e-09,-3.851193719045168e-14,-5.5289258303863616e-08,-3.9119878766830805e-09,4.486507932758533e-07,-0.00028341147654403705,-9.293331431157135e-07,-1.977629603830193e-05,-1.7884411010581671e-07,8.836814791204304e-08,6.122531577038854e-05,7.876347935499703e-07,2.1937586917747468e-08,0.0002860156004850347,1.5837998206241686e-07,6.925463967433922e-08,3.430875100437792e-10,3.467006299655491e-14,1.5481584890049627e-08,3.134890870296712e-09,1.3680838612916321e-14
3500,9.769991655236584e-05,0.0001905428058392295,-7.752002558204919e-08,1.4466935845203147e-09,-3.784373538341401e-14,-4.3631324793609804e-08,-5.178558876497265e-09,-6.225275155950391e-07,-0.0002707494794327175,-9.847452091347395e-07,-1.2223792645510966e-05,-3.212961866754221e-07,7.135797117305883e-08,6.0690032139987845e-05,8.630521872174235e-07,1.891439886806935e-08,0.00031288065140239,1.7408794796680958e-07,7.95489709418356e-08,3.6855468012903035e-10,1.4330519681456592e-14,1.6024577725161546e-08,2.8615684329726926e-09,3.316585278846701e-15
3600,9.076995147383948e-05,0.00018389397999873597,-7.490456607810813e-08,1.5956232606996467e-09,-3.510035992190029e-14,-6.093955364800642e-08,-5.539495215967743e-09,-3.906350354903615e-08,-0.00028406007272802585,-9.92890869443089e-07,-8.874374538000246e-06,-7.419201942455086e-08,5.285673210475222e-08,6.356218804918911e-05,8.825555866274329e-07,1.6387267904722686e-08,0.0003111519470493266,1.7801637273733913e-07,7.324988599809134e-08,3.7105873504448516e-10,1.1014486664156728e-14,1.6413356029369816e-08,3.249821287957598e-09,9.00311347366809e-15
3700,9.320203301566042e-05,0.00017513731527399583,-8.280544427303231e-08,1.5752201418215901e-09,-3.9572673739485e-14,-5.320540982653975e-08,-5.0045111677261774e-09,-5.341813021832105e-07,-0.0002960561417143607,-1.01298251622248e-06,-1.5635470922867052e-05,-2.1742042222500868e-07,3.1316683852136126e-08,6.259433832163575e-05,9.041949812062581e-07,1.52423498664013e-08,0.0003326523550036897,1.5870905678950042e-07,8.576021441167032e-08,3.6499589169448597e-10,4.854998904097414e-14,1.6442741966726502e-08,3.300467635726617e-09,1.2030607172984557e-14
3800,9.742074608073396e-05,0.00018643406060877968,-7.877044381754195e-08,1.4320781683131343e-09,-4.336526228435076e-14,-6.663410805302874e-08,-5.515708495462561e-09,-3.4261764095679354e-07,-0.00036089798657287005,-1.0450986072429588e-06,-7.665630797495185e-06,-1.6874959472020579e-07,-8.917212834659015e-10,6.586383352354867e-05,9.013351908330235e-07,1.6282673219728287e-08,0.0003319388753949798,1.7712380557626166e-07,8.43719368992573e-08,3.590997707188562e-10,5.042725233604756e-14,1.7222258656865818e-08,3.152437562595506e-09,8.267056315484996e-15
3900,2.3210024121809243e-06,0.00023512472720498047,-1.2358172324448738e-07,3.4315432458426e-10,7.687834520077444e-15,-9.989167581112501e-08,-7.67928656543135e-09,5.064523115187744e-07,-0.0005372228930392649,-1.1513125628682915e-06,-7.79752004975889e-05,-1.2478025167389392e-06,-1.1523889436446482e-07,7.143914190280329e-05,1.2819352015847003e-06,1.0083178163369543e-08,0.00036516156566791905,2.6605521226411386e-07,1.1358074356619434e-07,2.422536523908728e-10,2.1479779834719925e-13,2.1236996796576242e-08,1.7418563884434091e-09,3.947580521711773e-14
4000,-0.00011267687684368859,0.0002978630055196041,-1.6505034737908303e-07,-9.995521753519585e-10,6.018602703452774e-14,-1.5200725563844388e-07,-1.1175459543679054e-08,2.5122650595688045e-07,-0.0007164332154302419,-1.2830091481229665e-06,-0.00013303576670872666,-2.293454973432359e-06,-2.6833576859501733e-07,7.735108510382592e-05,1.642672538514044e-06,3.426582366035039e-09,0.00041669843766668156,3.441041408434231e-07,1.576521961518407e-07,1.0499532357933674e-10,4.117391457990865e-13,2.4340660496501078e-08,8.310574799529307e-11,8.373942266771222e-14
4100,-0.00020397719824301244,0.00035033469309965606,-2.0635445554457482e-07,-2.185139862572461e-09,1.3013446280238366e-13,-2.1097959760389145e-07,-1.374263415310285e-08,6.761561315207488e-07,-0.0009328897035941217,-1.4010924998268293e-06,-0.00018628336177902889,-3.459692015432768e-06,-4.216962850851987e-07,8.214566967046106e-05,1.96974150423197e-06,-2.7094204027906126e-09,0.00045726099959636274,4.477350210143644e-07,1.988909468818721e-07,5.75096208689083e-12,6.221714248627161e-13,3.029640449851246e-08,-1.6905984983599466e-09,1.2039468383297817e-13
4200,-0.00030030287513188315,0.00040709742222226614,-2.571504968749304e-07,-3.2953751773152847e-09,1.7049203985605694e-13,-2.5661899731213174e-07,-1.6187517478465096e-08,3.0958199550582916e-07,-0.0010998111536379288,-1.4500562672358931e-06,-0.0002492818855890858,-4.465781641935602e-06,-5.363838773594784e-07,8.782631157612044e-05,2.3054297928953833e-06,-1.0552527093490453e-08,0.0004976019141830336,5.326382329010944e-07,2.4115652429582294e-07,-1.3264241544659298e-10,7.653348851523335e-13,3.447022653103401e-08,-3.143090908705648e-09,1.5503486016901344e-13
4300,-0.0003706322410174297,0.0004810972802566237,-2.989300221592553e-07,-4.5753419754413636e-09,2.373478667365767e-13,-3.2130168382400256e-07,-1.89592193834502e-08,1.0653059212442756e-06,-0.0013183075996681826,-1.605390439981792e-06,-0.0003095749121027378,-5.466044823506001e-06,-6.889704546355405e-07,9.264668672061952e-05,2.6173711976485136e-06,-1.4852624692720439e-08,0.0005402872860569818,6.210520551459689e-07,2.8373291661587004e-07,-2.6043489554924833e-10,1.0138734114357295e-12,3.8707988012882605e-08,-4.872813324729817e-09,1.9445544133133465e-13
4400,-0.000491119869117429,0.0005348647923784877,-3.397695566330658e-07,-5.804153412426327e-09,3.0011143579276666e-13,-3.6394473600276275e-07,-2.0422529412607095e-08,7.430407732660969e-07,-0.0014514925615070843,-1.6666051035329894e-06,-0.00035897862806335087,-6.600132070226255e-06,-8.562586228058553e-07,0.00010002818263004056,3.020111198868424e-06,-2.280491050102228e-08,0.0005819708901741609,7.192602570766231e-07,3.2260521038618126e-07,-4.0524049928800873e-10,1.1967550150825566e-12,4.168631789392543e-08,-6.482630047535137e-09,2.2592576917465439e-13
4500,-0.0005642798058907979,0.0005878475787184268,-3.8378154208967204e-07,-7.164580953128657e-09,3.432188017055798e-13,-4.1414625247299765e-07,-2.3087756319755536e-08,1.1106092605270723e-06,-0.0016822155244138875,-1.8269245282403802e-06,-0.0004213334186565518,-7.670417108739056e-06,-9.70818972760945e-07,0.00010350407514697561,3.3269389249112732e-06,-2.9086467208714626e-08,0.0006410083611229785,8.200538964775138e-07,3.6125309661802434e-07,-5.360345831418382e-10,1.3641071923999828e-12,4.581155351843994e-08,-8.125324041795624e-09,2.621222787769271e-13
4600,-0.0006687709365229491,0.0006410103576453919,-4.291691799980552e-07,-8.496030057145869e-09,4.0586849290041605e-13,-4.773704044924044e-07,-2.659575089796696e-08,8.200502012918457e-07,-0.001837952685114904,-1.881163209317843e-06,-0.0004726699640740373,-8.750066780554157e-06,-1.1263137011892424e-06,0.00011042902095488432,3.6628733718884336e-06,-3.5880325632504815e-08,0.0006844694430846946,9.032530061179989e-07,3.9745517920235675e-07,-6.643976683316107e-10,1.5375848233774947e-12,5.143400185884841e-08,-9.728048704132513e-09,3.006424245676795e-13
