miliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,9.675210986652091e-05,0.00017363823523461187,-8.921976346002767e-09,6.623826779096401e-10,-1.8076493489218964e-15,2.6791894836313883e-08,4.49512196033244e-09,-4.472281822366614e-07,-4.972679007616178e-06,-2.0239044630597078e-07,4.439583791365885e-06,6.530844293945776e-07,3.2949109875358963e-07,2.7382951033972707e-05,3.077981846223379e-07,6.166968671886364e-08,8.591735828958699e-05,3.647642121286518e-08,2.708315795297182e-08,2.2110337699370303e-10,-1.713515284833635e-14,3.55675238326518e-09,7.797319257394006e-10,-1.892486889476161e-15
1100,8.735865946262676e-05,0.00015625731589977875,-1.6537655765831606e-08,4.5799775117982154e-10,-1.5007433498393575e-14,1.3260000510595796e-08,4.095549974599809e-09,-8.931462145250227e-07,-2.2791863807256687e-05,-2.3721521942647608e-07,-8.895028061486457e-06,5.299486572246721e-07,3.5446463544578914e-07,2.920782742875345e-05,2.680788620162939e-07,5.9013331275688006e-08,7.869545181257461e-05,5.9517465201166807e-08,3.0172869128113915e-08,2.4271133539810867e-10,7.294894756369068e-15,4.952277713349896e-09,9.334166015769258e-10,5.84365929022742e-15
1200,7.521919903820661e-05,0.0001748048078165989,-1.6112456251834944e-08,6.827593448291556e-10,-2.641042277230764e-15,1.6184330114442136e-08,3.2864313893876642e-09,6.456448645578299e-08,-1.8271854921462e-05,-2.600180389325653e-07,6.62421151825353e-06,4.827277652101032e-07,3.4656373883843446e-07,2.9546252111149748e-05,3.262971292488455e-07,5.6939316640782985e-08,0.00010078590146053596,5.131526202394503e-08,2.2332360479960367e-08,2.4787399398160015e-10,3.7713483784984186e-14,5.234289668310822e-09,1.1215555201718181e-09,-1.3113317961110988e-15
1300,8.654320324135235e-05,0.00016445403477789445,-1.997649546353106e-08,6.574732325169876e-10,-8.19564825785929e-15,1.972718853991531e-08,2.951000812124645e-09,-1.0162639508188754e-07,-6.252794504046543e-05,-3.2158953192952464e-07,-7.970709221287118e-06,4.011432732691169e-07,3.3994010150095393e-07,3.3125356686790515e-05,3.021767962652859e-07,5.4155500563103366e-08,9.859240166653953e-05,7.462112617405512e-08,3.0834107112247054e-08,2.50758530686714e-10,-3.0338224782031015e-15,5.775489772114191e-09,8.079132461872123e-10,4.029871678242891e-15
1400,9.651128686036619e-05,0.00017722331446486952,-2.178101604521884e-08,5.496603910507177e-10,-1.4796631540780847e-14,1.8020591074453407e-08,3.257579685928095e-09,-1.529832938601701e-07,-8.032809013081224e-05,-3.628595712500417e-07,-2.3104633145458076e-06,4.1888581104716556e-07,3.1882543653011887e-07,3.258291979361041e-05,4.187789989900409e-07,5.214226755493632e-08,0.00011505231000331961,6.920607661713403e-08,2.454650678435224e-08,2.444516273595547e-10,1.091253747429006e-15,6.3457136386757385e-09,8.726816875479706e-10,2.295508787547741e-15
1500,7.756320115203401e-05,0.00016036463756647948,-2.8838695781293717e-08,6.977472937397449e-10,-1.4391291367427965e-14,4.466811766003521e-09,2.741370283641353e-09,-4.044288284536675e-07,-0.00011251994376668134,-3.9379945164492036e-07,-7.8693473164702e-06,3.147962769350942e-07,3.097927038142849e-07,3.5413843725614814e-05,4.367603906166343e-07,5.137860297164735e-08,0.00011870423792121784,6.305051121586587e-08,3.0835131995074126e-08,2.546102267820904e-10,1.639614352451964e-14,5.558780305572345e-09,1.0930544413981859e-09,6.5696768295681354e-15
1600,7.27654338182759e-05,0.0001712874923733857,-1.9876119357269428e-08,6.976625237890761e-10,-7.359566207209337e-15,5.118889663173445e-10,1.6709370973548302e-09,-5.196704071670768e-08,-8.618074789695126e-05,-4.296233739052585e-07,-1.2101910158342839e-05,1.9723747532087017e-07,2.6877469607230467e-07,3.632133156773096e-05,3.951690147714823e-07,5.091485302369848e-08,0.000139659770871374,8.484083011085867e-08,2.955219255938586e-08,2.518521728681336e-10,1.3341855455641834e-14,6.68104223865947e-09,1.5069539649329233e-09,4.719125296296359e-16
1700,6.944292753227949e-05,0.00016335409205070806,-3.080803158311201e-08,6.314332668539615e-10,-1.8524406155507682e-14,3.868486238693522e-09,1.933933654276857e-09,-9.567658589035473e-08,-8.523086773987089e-05,-4.347239855268804e-07,-8.006229670217953e-06,2.568244044183365e-07,2.457205096337918e-07,3.684584786179398e-05,3.9092911811101166e-07,4.781266868435287e-08,0.00014595979685793736,7.428220695290411e-08,4.258345258221182e-08,2.7677430681184795e-10,2.508791977615702e-14,6.936547791564783e-09,1.2363367733632386e-09,-4.830902687906783e-17
1800,9.875794688878418e-05,0.00016236176410793518,-2.7522935218121476e-08,6.621748334043487e-10,-2.2546916815287546e-14,-2.627532007676126e-09,1.0150965964369682e-09,-2.547379623794027e-07,-0.00011152780189828424,-4.6494712280118097e-07,-4.442693214138144e-06,1.5371561114482735e-07,2.541680631196984e-07,3.9291657048629494e-05,4.704473591734156e-07,4.703782505102893e-08,0.00013874049242931476,7.660402101141534e-08,3.83675686220328e-08,2.514973052160742e-10,4.948501413057816e-14,7.1664292347231485e-09,1.567843261812754e-09,9.0216311750584e-15
1900,6.989422996646229e-05,0.00017068311432108535,-2.7774115938083372e-08,9.005854258864186e-10,-2.2889746152541897e-14,-5.504782742739845e-09,5.008570665497058e-10,-8.351190600371852e-08,-0.00010989690838939721,-5.199674572658651e-07,-1.1532939895664096e-05,3.7164017335912445e-07,2.7293839939417623e-07,3.891523874713602e-05,4.589176675082335e-07,4.473805078610063e-08,0.00015830254310178062,1.0308431512352119e-07,3.71165427348519e-08,2.6815353494591917e-10,-2.585242313616206e-16,8.790272461874859e-09,1.596069400564104e-09,9.84644631964726e-15
2000,7.536567402448969e-05,0.00016715477926488266,-3.2682744509070494e-08,7.484007917405896e-10,-2.3614038017847743e-14,-1.4165092683964276e-08,4.765683845101927e-10,-4.147541255770567e-07,-0.0001205146646598639,-4.947650283734584e-07,5.6861356843226636e-08,3.561671198342972e-07,2.6381536197003414e-07,3.977331054546218e-05,5.315432470896582e-07,4.241723757589287e-08,0.0001657253232813237,7.945038010780496e-08,4.228137681413443e-08,2.7156451871059227e-10,2.936454759698449e-14,9.291053641755592e-09,1.45387345825505e-09,2.356462517355015e-15
2100,9.206612737367898e-05,0.00016814648814936702,-4.570518145334128e-08,1.0008929505123474e-09,-2.209716088085452e-14,-9.769441404597172e-09,6.91207523310812e-11,-1.9367211604317643e-07,-0.0001281002630826469,-5.654355541079218e-07,-4.657781996866253e-06,1.448072624205436e-07,2.2700770447292727e-07,4.306973315494515e-05,4.832730630268249e-07,4.186334146152419e-08,0.00016532136763689262,1.011399695671579e-07,4.528749875779818e-08,2.892367102992723e-10,1.6394178928183755e-14,8.337937484769987e-09,1.8298355455770251e-09,2.475784150016525e-15
2200,8.824174066953638e-05,0.00016549644265969975,-4.801617674665683e-08,9.395703713917683e-10,-1.9373085954357698e-14,-8.342443437777872e-09,-5.740368706645679e-10,-6.422350324275141e-07,-0.00015813213459220065,-5.705961612330524e-07,-1.5787400037135883e-05,1.0763487081868601e-07,2.3179990399601706e-07,4.27914110527222e-05,5.310835648154308e-07,4.0446389542382584e-08,0.0001821749219543074,1.142441205470964e-07,4.334218161468832e-08,2.7020936564318665e-10,-3.842424030811681e-15,1.012207271628917e-08,1.923742274217169e-09,-9.614717097175711e-16
2300,8.219743792682528e-05,0.00016616895266102083,-4.7478476838353854e-08,8.686070728834908e-10,-3.37070512627279e-14,-1.6530332983082856e-08,-3.1443735722722796e-10,3.0243369476249837e-08,-0.00019113257023010147,-5.863288686277897e-07,-1.199707878758099e-05,2.928469855014405e-07,2.0621797161958607e-07,4.6652173688577e-05,5.285071071553023e-07,3.903407712756253e-08,0.00018431731296231755,9.296282342818365e-08,5.4769916413243724e-08,2.9116465704623547e-10,5.2986475651758086e-15,9.489811280987173e-09,2.074617804806726e-09,8.189949710949967e-15
2400,7.531365676285588e-05,0.00017026811962486506,-4.365964864564961e-08,9.758386549573019e-10,-2.876173321751392e-14,-1.3131254845322174e-08,-1.30910004389763e-09,1.9865422853446422e-07,-0.0001925577663890423,-6.313714131039176e-07,-2.0934598748632073e-06,3.2552052271388096e-07,1.7044200580265642e-07,4.5530125375018716e-05,5.759297004224293e-07,3.754603045889303e-08,0.00019612025581792483,1.1503719032579238e-07,5.3889304556237674e-08,2.984149094622638e-10,1.051882787721993e-14,1.1090368565006317e-08,2.0400831400852275e-09,4.019844256435918e-15
2500,8.763550726664604e-05,0.0001834013393565793,-4.1962891737187794e-08,1.210178777754669e-09,-2.8167704729542397e-14,-1.5045500010228787e-08,-9.426150724531668e-10,-3.0506232747232895e-08,-0.0001885907606992632,-6.678741307102313e-07,-1.2533253341531137e-05,1.906031089797716e-07,1.684524813869491e-07,4.8915784647967465e-05,6.855018452756733e-07,3.552133042934712e-08,0.00021028170486568043,1.07023123717944e-07,5.275962494870354e-08,2.954087199317237e-10,1.1021415056769376e-14,1.0794331892670606e-08,2.0993434707202587e-09,-1.798832309191739e-16
2600,9.182241957126519e-05,0.00018202159677853816,-5.328189538703786e-08,1.265561148407358e-09,-3.6404566554812646e-14,-1.8630477137978966e-08,-1.6338818195908965e-09,-2.0698623028623428e-07,-0.00017318542675869237,-6.763190031413297e-07,-1.0935823902717409e-05,1.3793969413382057e-07,1.7579849112393747e-07,5.0536439652987355e-05,6.896310921385499e-07,3.2546327519899414e-08,0.0002299729564170099,1.3346310803479162e-07,6.230363954934757e-08,3.0210744593362583e-10,1.1045378662925333e-14,1.2068860185802112e-08,2.1798380319200474e-09,5.8615712550290104e-15
2700,8.673445597555878e-05,0.00017899602277831442,-6.141394125673595e-08,1.0598049056849757e-09,-3.452695977353007e-14,-2.933467391103172e-08,-1.557427699253099e-09,2.4835430023446926e-08,-0.0001870963286467856,-7.584629285402382e-07,-2.841720414761314e-06,7.782175340910909e-08,1.7701836808130875e-07,5.079415948509787e-05,6.963466626045653e-07,3.149805604505894e-08,0.00023544361107690859,1.1816744892477669e-07,6.107110614066147e-08,3.299910635034777e-10,3.3710537611654246e-14,1.2103762767012778e-08,2.11502727984559e-09,3.3388366719614307e-15
2800,7.943479925163906e-05,0.00017611940977997682,-5.623285083037108e-08,1.290474056057835e-09,-2.694230616002613e-14,-3.1235401271273664e-08,-2.370178982386679e-09,2.321314785283976e-07,-0.00023475111731442863,-7.679897277005815e-07,-1.080773338252256e-05,2.5800385514538104e-08,1.4668429005121316e-07,5.3065327701576894e-05,7.138386038954175e-07,3.07791277399143e-08,0.0002499788510375378,1.1916819280809624e-07,6.731046964398698e-08,3.014872148175342e-10,2.1727758467867855e-14,1.3176471478732104e-08,2.145848724281685e-09,1.1969148643366472e-14
2900,7.477710576455259e-05,0.00017175004735301777,-6.88106709688728e-08,1.116120316469981e-09,-3.5511839484147485e-14,-3.6630186265755916e-08,-3.1697026879592434e-09,1.963491212078579e-08,-0.0002447026263462092,-7.760674435848079e-07,-6.070979199159275e-06,-3.582409078106616e-08,1.3257773209256936e-07,5.295196104333641e-05,7.933890804287822e-07,2.9678718058739717e-08,0.00024108516978027189,1.2942022640318822e-07,6.042235825776499e-08,3.2955508552395344e-10,2.024872698964969e-14,1.3490883791678653e-08,2.2210372263589514e-09,1.2721392327312163e-14
3000,9.971788395314818e-05,0.0001764480228551475,-5.757460245804074e-08,1.3985963813430178e-09,-3.5468719303779104e-14,-3.030677595878264e-08,-3.39291085874396e-09,-3.608820166841598e-07,-0.00024084365856161252,-8.153824379198518e-07,-1.569759836053357e-05,-1.5623680376793566e-07,1.1812103598216108e-07,5.3820550650851546e-05,7.51549502321615e-07,2.624999355883944e-08,0.0002657213475803239,1.2201915140480474e-07,6.623918113571687e-08,3.272730054455631e-10,3.14734437514397e-14,1.3477119436948724e-08,2.4189706358766543e-09,8.068703274504729e-15
3100,7.32011335250679e-05,0.00017695488533195494,-5.9259288778016346e-08,1.2363693042029505e-09,-4.2117948215532505e-14,-3.6184459517263214e-08,-2.8021801142165294e-09,1.5862826282640757e-07,-0.0002721218355597058,-8.820018474886911e-07,-7.086383703057668e-06,-1.2091529481016756e-07,1.0472374346478381e-07,5.532022970314263e-05,7.5621548439285e-07,2.6060837916545502e-08,0.00027006766142236027,1.3821185665974764e-07,7.498615777127127e-08,3.1809430389509467e-10,4.220426355212173e-14,1.4236451590591199e-08,2.6838015802722683e-09,1.2243062587981225e-14
3200,8.332482499342894e-05,0.00018226185641933654,-6.515234592522238e-08,1.352029706185956e-09,-3.929131156662563e-14,-4.626337067507387e-08,-4.074526652927452e-09,-2.734155739749495e-07,-0.0002967663344872669,-8.999484076178535e-07,-2.09689785514334e-05,-1.5874956482577408e-07,7.946652245418298e-08,5.7149457074339e-05,7.500933092534991e-07,2.591268882606458e-08,0.0002677023323705787,1.5724541293477512e-07,7.401859738293695e-08,3.380577048441305e-10,1.5225823951459867e-14,1.3536433513881193e-08,2.7911748329155017e-09,5.871673624346194e-15
3300,9.493782846002788e-05,0.00017558232195239164,-7.196967110781263e-08,1.4737644586948276e-09,-4.1096435834194837e-14,-4.3358928090929663e-08,-3.994535927452301e-09,1.7273354340347443e-07,-0.00028427972853766517,-8.875556438366994e-07,-1.550681389986311e-05,-1.1678596350694963e-07,5.7489106842898494e-08,5.9318899422000694e-05,8.201006933136183e-07,2.135667694697926e-08,0.00029204806242251995,1.600945004696978e-07,6.918229767551825e-08,3.6104351903415216e-10,2.3964475390286284e-14,1.4294358899703958e-08,2.6440674503377237e-09,1.1978710988517595e-14
3400,8.580237164949323e-05,0.00017784284867473828,-7.306283918052515e-08,1.3370695040637384e-09,-4.4675838756957436e-14,-5.08833386603063e-08,-4.05238484974218e-09,-5.661998924208299e-07,-0.00027817480514388804,-9.087814734994801e-07,-5.653870952716072e-06,-1.0659630623029882e-07,7.562489727706996e-08,6.106194967935061e-05,8.000314775181813e-07,1.9998407501807238e-08,0.0002922182173870249,1.6855611162492852e-07,7.644482186770888e-08,3.3973729810958513e-10,6.097920549514852e-14,1.4774308428606172e-08,3.0097417883010276e-09,7.000539835106843e-15
3500,7.555841570417452e-05,0.00017880825195399039,-8.035078646625674e-08,1.455161104767123e-09,-4.4442393126198133e-14,-5.8510775947955935e-08,-4.451724811847357e-09,-3.230959767491471e-07,-0.000283251810422094,-9.461190248996372e-07,-1.4322160411144184e-05,-7.813003964389517e-08,5.3644120882236397e-08,6.290592916525108e-05,9.16976357372018e-07,2.0096355836910927e-08,0.0003091382431907245,1.685196074449259e-07,7.12499546408871e-08,3.513140954957284e-10,5.5987742712695494e-14,1.5706728679631247e-08,3.2099295770067048e-09,1.3083674721442146e-14
3600,9.651807393350194e-05,0.00017903978934762497,-7.571859097201885e-08,1.4097289292617343e-09,-4.1852378080895345e-14,-5.160630478286415e-08,-5.595066946400329e-09,2.067458091006821e-07,-0.00028252822273591743,-9.674755378191583e-07,-1.904626114960469e-05,-2.982185254665697e-07,7.021131819946152e-08,6.12550418444926e-05,8.549835149867203e-07,1.891053437742964e-08,0.0003113782105366303,1.7386643592504065e-07,7.704150553715971e-08,3.463253181953298e-10,3.888768127944714e-14,1.6208594619669342e-08,3.1618829674430462e-09,7.922108918156233e-15
3700,7.411015357556705e-05,0.00018130528943787535,-9.001046819968532e-08,1.5884321716583127e-09,-4.099437491541817e-14,-5.8556461499954206e-08,-5.68702313503637e-09,2.9003431894778487e-07,-0.00032549625957687257,-1.01585704566398e-06,-1.353542278769869e-05,-4.1199978701663827e-07,2.11679109287814e-08,6.446877328099236e-05,9.71148241391045e-07,1.6946932913372486e-08,0.00032318733272623546,1.6491408115743539e-07,8.532990924248488e-08,3.564385180579042e-10,1.9939722808262994e-14,1.6043294967230113e-08,3.0796912417238852e-09,3.876562251646341e-15
3800,9.135698754355909e-05,0.00017609238122105755,-8.628346171319299e-08,1.376133488433008e-09,-4.07607400115839e-14,-6.297026517609478e-08,-6.259385737063288e-09,-3.246428757464251e-07,-0.0003602506242376474,-1.0785116780840847e-06,-1.8772644779170305e-05,-1.8415446520500015e-07,9.419693031536023e-09,6.523747765517676e-05,9.719475416185305e-07,1.361728433804533e-08,0.00032651502198835915,1.756548075244543e-07,7.798534585405353e-08,3.5949377656754446e-10,3.1352382775103815e-14,1.7923023277886177e-08,3.2624189402235255e-09,5.6284869988086384e-15
3900,-8.735187399839878e-06,0.00023851474210602122,-1.2857571628680075e-07,4.311286037519891e-10,2.516998421271703e-16,-1.0586204760180953e-07,-8.211544046888149e-09,2.993743952616393e-07,-0.0005468101031905148,-1.1283364511884096e-06,-7.51634232453036e-05,-1.3490690542982552e-06,-8.997104113669489e-08,7.049073035966372e-05,1.319201490786463e-06,1.0442217415421939e-08,0.0003765905747911231,2.6502656975942177e-07,1.1416055177703267e-07,2.4186431611803765e-10,2.122149392124699e-13,2.0826845485448597e-08,1.906527892806148e-09,4.418816007900306e-14
4000,-9.219534808304942e-05,0.0002866120865158987,-1.6211549154245213e-07,-7.655824383423479e-10,6.214823789981934e-14,-1.6043394892453505e-07,-1.0795337941225349e-08,-7.902264238964318e-08,-0.000700130688448177,-1.2471796496831751e-06,-0.00012901955428286626,-2.175012471298582e-06,-2.6024197315535957e-07,7.707751518860192e-05,1.6198581985607196e-06,3.1593778334513106e-09,0.0004120806017439728,3.6961710460365013e-07,1.644779148440597e-07,1.2123834666688524e-10,4.060257161960643e-13,2.479085604673434e-08,-5.199434303162368e-11,8.44481918487167e-14
4100,-0.00018325329314316664,0.000362790705142455,-2.0806395252463253e-07,-1.979902689850388e-09,1.2116905703962153e-13,-2.2189063533281858e-07,-1.2882079347146717e-08,3.666447910841746e-07,-0.0009345802959637543,-1.374691991777784e-06,-0.000181448397841744,-3.3473201384676275e-06,-4.2256127251653557e-07,8.241534429469774e-05,1.9167378323047064e-06,-2.4189585553253905e-09,0.0004556984414335304,4.452111501379332e-07,2.0616374484446796e-07,1.1145975074671586e-11,5.761519793636611e-13,2.9131727849536755e-08,-1.4191428511229668e-09,1.2187464683318802e-13
4200,-0.00028941223168463953,0.0004052433953791533,-2.619642291337958e-07,-3.4066997803943047e-09,1.7745042590109022e-13,-2.600034769390482e-07,-1.576555402680481e-08,8.214210640801232e-07,-0.0011269408562655017,-1.5044808744724915e-06,-0.00023587965497857703,-4.47842627792765e-06,-5.62611301369289e-07,8.89823035808471e-05,2.3151090069261513e-06,-1.0756374331772036e-08,0.0004937459732689663,5.411589341208745e-07,2.3766696821352975e-07,-1.3372030232962523e-10,8.003453879348848e-13,3.3300827542413816e-08,-3.0003004024166133e-09,1.584109885263688e-13
4300,-0.0003826468023283764,0.0004656938337122606,-2.9617357881802736e-07,-4.5427903489242614e-09,2.286266704711937e-13,-3.2002801099407286e-07,-1.8995317866181415e-08,1.049963739987471e-06,-0.0013204081792394864,-1.5909894085494303e-06,-0.00030939273747788596,-5.671278823948342e-06,-6.980783194348527e-07,9.461395196254754e-05,2.6083378041468882e-06,-1.5781142189686573e-08,0.0005489331625572493,6.19832619888162e-07,2.7477621421729027e-07,-2.567000967522353e-10,9.556622629681823e-13,3.7419286650092563e-08,-4.818487552002994e-09,1.9642143823246604e-13
4400,-0.0004956790959699833,0.0005398231027717359,-3.530389694731767e-07,-5.941642220376273e-09,2.9970841127105986e-13,-3.739235668449306e-07,-2.097855147585163e-08,1.1621275554608448e-06,-0.0014699130027444056,-1.6908904417759073e-06,-0.00036834448360367316,-6.468410228036522e-06,-8.560926909604641e-07,0.00010012365384798624,3.0353621461206314e-06,-2.2751844504073533e-08,0.0005799389909908487,7.206497977310294e-07,3.237672227971725e-07,-3.819542820034941e-10,1.182162027291088e-12,4.286447486469116e-08,-6.3109468659380935e-09,2.2685805599173877e-13
4500,-0.0005843850544710685,0.0005886835450405512,-3.9218985171717216e-07,-7.122954309081132e-09,3.5644280476980013e-13,-4.2197532211451747e-07,-2.30667611217837e-08,1.0014960921383125e-06,-0.0016948836514132663,-1.828313545002487e-06,-0.0004218564156368514,-7.707231767262433e-06,-9.530509246937638e-07,0.00010512736014374634,3.3433427087359507e-06,-2.8263384699814455e-08,0.000628124377472019,8.227982993199584e-07,3.514098809522294e-07,-5.131721332319096e-10,1.343777943898752e-12,4.666006164292831e-08,-8.165452955449694e-09,2.640315296293824e-13
4600,-0.0006751976718044945,0.0006451141467201712,-4.2681304886984427e-07,-8.422085093418046e-09,4.145635217256088e-13,-4.812681777866723e-07,-2.5628958068259947e-08,1.6194030504908492e-06,-0.0018577885649328654,-1.880840461849784e-06,-0.0004778945085198233,-8.764103728478458e-06,-1.1207514883704991e-06,0.00010953924957727972,3.7341190348830553e-06,-3.4067566307442935e-08,0.0006634592239786365,9.268808609627506e-07,3.9805260502430563e-07,-6.621373093869212e-10,1.5660117370176135e-12,5.1323316837755015e-08,-9.657576310377765e-09,3.042973686954171e-13
