milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,9.899224891602404e-05,0.0001737149745201544,8.999507261000115e-10,4.601390865518221e-10,-9.313387854632534e-15,1.5320901771456393e-08,4.18662279447403e-09,-2.8077444958764e-07,-2.0274213784116897e-05,-2.0802076420386908e-07,-7.276290737635749e-07,5.571860031878807e-07,3.7567280205188196e-07,2.675773684771928e-05,3.211577476439147e-07,5.869819085488428e-08,8.253252336408424e-05,5.016304068494478e-08,1.5229302124626115e-08,2.3212813647110747e-10,1.9020202038403638e-14,4.237487044382758e-09,8.175778200922616e-10,4.991885136681899e-15
1100,9.716982743859344e-05,0.0001677321740026269,-1.111374768172351e-08,4.3270412862288817e-10,-1.146972877651207e-15,2.3898848859568134e-08,4.136439692326504e-09,-7.975047322686092e-07,-4.4660969621453335e-05,-2.7756314685557383e-07,8.124024409213287e-06,6.973064637316972e-07,3.6423336800927153e-07,3.0494426084279865e-05,3.3462079093288113e-07,5.709045081580214e-08,8.79185554534473e-05,5.126635720609009e-08,2.9649932868176067e-08,2.1341695805299856e-10,-1.8540221188359162e-14,5.094013916974925e-09,9.192527426044419e-10,5.229553694442388e-15
1200,7.758107444956443e-05,0.0001726802799985535,-1.4585093035949456e-08,6.0900620391273e-10,-3.1878057164239003e-15,1.67192499633079e-08,3.4977881277260866e-09,-5.278112245463005e-07,-3.936539302918822e-05,-2.609034527331974e-07,-5.3370146215145915e-06,3.223656598647358e-07,3.479199510255468e-07,3.166865996222411e-05,3.1267869288215203e-07,5.703272556367636e-08,8.29921856089496e-05,5.210526734500427e-08,3.051559898508112e-08,2.4745054179059667e-10,-1.8191380566274335e-14,4.982915244209833e-09,8.929962429122008e-10,3.0203684615779747e-15
1300,8.442925492320623e-05,0.00016065243574165823,-1.3858663036667612e-08,7.431656697367375e-10,-1.64458267378259e-14,9.173341559506784e-09,2.900893770611025e-09,-2.683694881387313e-07,-7.065728853708586e-05,-3.2215388478720957e-07,-6.542547901498352e-06,6.445841058304668e-07,3.0092061161231087e-07,3.2123279834141005e-05,3.9240283363151907e-07,5.587934521260298e-08,9.802818801699438e-05,6.464579829890853e-08,2.7675473100601577e-08,2.2431581116678905e-10,1.5119358458324515e-14,5.795096727122299e-09,1.099527149416585e-09,6.765578799697448e-15
1400,9.135293748413247e-05,0.00016452777928013628,-1.0523938377701547e-08,7.980843314655108e-10,-1.561322319854538e-14,8.137002851976194e-09,2.4613434088904445e-09,-9.369602309725285e-08,-3.690688312111903e-05,-3.1721078665518047e-07,-7.705474826914797e-06,4.560066504410959e-07,3.25715231155333e-07,3.1825589160861605e-05,4.1712700182212473e-07,5.378954892219766e-08,0.00010684423452564449,7.014445416933649e-08,3.5772094627348535e-08,2.6172999589166995e-10,1.4036855912958363e-15,5.741943121641718e-09,9.39743906228273e-10,3.940117576986337e-15
1500,7.979438305375548e-05,0.00016225105853876038,-2.5015948535203194e-08,5.979217494599772e-10,-7.891153814543492e-15,-1.1478358500901937e-09,2.52520483911006e-09,9.964029632943777e-08,-5.706571806126702e-05,-3.694334751361724e-07,-8.515153982474707e-06,5.316282390807474e-07,3.05321744873813e-07,3.549941630521598e-05,4.3358503229556117e-07,5.300837301603036e-08,0.00011560580725193124,6.87336059560703e-08,2.7506049497647587e-08,2.632536581147969e-10,2.843034665663251e-14,6.8364374015096266e-09,1.3933124545902386e-09,1.7883513433469713e-15
1600,9.862169728562364e-05,0.00016882076964624281,-1.9058980882406002e-08,6.28694671995399e-10,-9.018456566160678e-15,-5.1981393726891574e-09,1.6541991041500024e-09,-6.337078025570863e-07,-9.468565864483658e-05,-4.2661555558296896e-07,-2.3214166565049178e-07,5.544801717961783e-07,2.636760629786641e-07,3.60489725437862e-05,3.533517250171215e-07,5.171087613352641e-08,0.0001254750634813338,6.507225900406049e-08,3.2505913937127695e-08,2.6702740941850733e-10,3.7686929737175975e-14,6.5646527368867055e-09,1.4526677635036077e-09,3.7959863493368664e-15
1700,9.45166547152039e-05,0.00017792166170509476,-2.0403569076085923e-08,8.703556698388151e-10,-1.9202328112658378e-14,9.941345590987155e-09,1.9929039326346885e-09,2.2221485279637005e-08,-0.00010599451918235363,-4.318334016929767e-07,-2.4588322722031518e-06,2.693091311703703e-07,2.6371083586240054e-07,3.7896158722956935e-05,4.5793881489563355e-07,4.698806404741897e-08,0.00014049305088869267,8.464638304861672e-08,3.2941747045379545e-08,2.648748849998721e-10,4.206569133502687e-14,7.467888349863715e-09,1.3766434235495144e-09,5.8210774467532504e-15
1800,7.470975221555846e-05,0.00016435493412883049,-3.302919512559271e-08,9.235551917081903e-10,-1.823703974965155e-14,1.6540003949521344e-09,9.77656258071289e-10,-5.237357854912686e-07,-0.00013320067526537144,-4.91399960818779e-07,-1.1641725070959588e-05,2.965602986072203e-07,2.604642890397306e-07,3.7952416401110416e-05,4.4202412113669693e-07,4.548559928445392e-08,0.00015748503498444965,8.530282560918281e-08,4.631859122889382e-08,2.6418483852869955e-10,3.691641330776836e-15,7.309040812979177e-09,1.3098600536300992e-09,-1.954944711149484e-15
1900,8.8486262127635e-05,0.00017904532095659013,-3.232551730365871e-08,8.940422200771858e-10,-1.3230404820810517e-14,-8.47001664774483e-09,8.221679811780906e-10,-7.406762197122234e-07,-8.99101377431753e-05,-5.155442476523591e-07,-9.630261957276117e-06,3.9809829184884596e-07,2.2723484468300147e-07,3.88120320967371e-05,4.3967515472105853e-07,4.603688054319394e-08,0.00014999978384281138,7.49565958057471e-08,3.786388565340954e-08,2.7073564988982326e-10,5.058778778697095e-14,7.658835546914496e-09,1.3763539081414484e-09,-7.2409003255041915e-16
2000,8.886617147704022e-05,0.0001622957989379901,-3.807574388481839e-08,9.070380315085455e-10,-2.344489758258246e-14,-5.605937117836947e-09,8.162929931808144e-10,2.2761752652206272e-07,-0.00015063333562788733,-4.952757021657996e-07,1.5056965204804362e-06,1.5826366631825005e-07,2.4171067373965603e-07,4.1540873655358194e-05,5.203931558591103e-07,4.234848990404816e-08,0.00016523367053592245,9.058625941188888e-08,3.9731709541618666e-08,2.786137757889651e-10,5.268208804940833e-14,8.534873827222083e-09,1.787743181331617e-09,3.3820922091150705e-15
2100,7.004073023582396e-05,0.00017073169190808234,-3.918978248579851e-08,1.0303109162056085e-09,-2.646730981709373e-14,-1.1555480931224986e-08,2.5840883695896244e-10,8.94424886941468e-08,-0.0001427937935618409,-5.807595744667163e-07,-9.551568977972556e-06,1.2173253908948968e-07,2.3488524878319647e-07,4.125207595211429e-05,5.922986292499015e-07,4.2246360110967896e-08,0.00018067779622622194,9.146728695872291e-08,4.9931145702194206e-08,2.7656763138948326e-10,9.541871377639733e-15,9.992349660954642e-09,1.923086828140833e-09,8.860401292816162e-15
2200,7.534290074679811e-05,0.0001669500034458977,-3.670531641464765e-08,8.804097580808356e-10,-2.0776095902983197e-14,-1.9426458762633243e-08,3.047725036259462e-10,-5.002106943762433e-07,-0.00016262451287424085,-5.677765053013617e-07,-3.645010501135371e-06,1.4559247409311862e-07,2.1073555855844504e-07,4.404348354575895e-05,5.966334162635164e-07,3.935519827187844e-08,0.0001901512770887905,1.1061273662517618e-07,4.943568563194615e-08,3.005543477795974e-10,-1.2999448298532943e-15,1.0306154461771323e-08,1.89008974173413e-09,8.792879027584499e-15
2300,8.758020099719602e-05,0.00018270788878572085,-4.173868432943201e-08,8.266456338289467e-10,-2.70407568134879e-14,-1.010532645264032e-08,-2.3750455904119727e-10,-3.310694855869921e-07,-0.0001525256990940898,-5.889027181956781e-07,-1.3066570101415605e-05,2.6796634042448404e-07,1.9562454824609376e-07,4.401448648601381e-05,5.176963577239632e-07,3.8833836137832116e-08,0.00019108014892677062,1.1644343158617442e-07,5.150326576601331e-08,3.068668996735145e-10,-1.9091045740259644e-15,9.510450961601773e-09,1.933453944320257e-09,6.122123802221523e-15
2400,9.057581028079888e-05,0.00016638777264404593,-5.0174719961374796e-08,1.06496737705411e-09,-3.330222627368113e-14,-1.9101727191298583e-08,-7.51083437861194e-10,-2.591840275830046e-07,-0.00016157915590990602,-6.252689888725577e-07,-1.7214378065748638e-05,1.936631289311465e-07,2.1415252769707636e-07,4.61959624453068e-05,6.016694596039281e-07,3.6295028724930604e-08,0.0001955856527418731,1.1988135776768776e-07,5.544668708468574e-08,2.8354327285217683e-10,3.059339131256325e-14,1.059946802894694e-08,2.199674811221725e-09,1.8205390221398242e-15
2500,7.524722863279303e-05,0.00018149186514133535,-5.5518343964344735e-08,1.216260846452303e-09,-2.1102990610559494e-14,-2.132655341576742e-08,-6.735958149457181e-10,-3.5845281646554803e-07,-0.00017658093251734708,-6.632726733273304e-07,-8.058314293502275e-06,2.824835374226715e-07,1.54999679916206e-07,4.8272708916535726e-05,6.700989463752934e-07,3.682507914971819e-08,0.0002206971540929861,1.062793281919293e-07,5.711822613168962e-08,3.1107862535341075e-10,2.8825108359635362e-15,1.0478909988399613e-08,2.1609401012022324e-09,9.966512773004532e-16
2600,7.585728419051929e-05,0.00018178816509815488,-5.033557698855636e-08,1.0644867819472198e-09,-3.1717572620088934e-14,-2.2710079031103836e-08,-1.5915755356631307e-09,-4.859233109227736e-07,-0.000233086052259498,-7.113200059375787e-07,-9.822054979185804e-06,-3.0389640134388647e-08,1.9119740746529408e-07,4.88077556410792e-05,6.701733327737533e-07,3.415230376497265e-08,0.00021108083388125736,1.283929944704072e-07,5.638735543561098e-08,3.1480885620710414e-10,9.836797974229197e-15,1.1408537546688591e-08,2.1531004505697137e-09,1.473023150386888e-15
2700,9.001512403994314e-05,0.0001817015210316532,-4.779814350258491e-08,1.2760423158235749e-09,-3.7754283617507495e-14,-2.3469444609088243e-08,-1.9927723427368036e-09,-2.4073952999217496e-08,-0.00023528474690042402,-7.197360947397116e-07,-3.6923444727159687e-06,2.813683966462234e-08,1.3823935082426298e-07,5.1224296138541237e-05,7.031463979967469e-07,3.3300484040320385e-08,0.0002272671958043952,1.1010269918142901e-07,6.118302973029533e-08,3.1443730516605546e-10,1.5633971189015418e-15,1.1577127784546547e-08,2.193942054136651e-09,6.018651146248928e-15
2800,7.460755495749027e-05,0.00017036345649015788,-6.334291123567394e-08,1.1929659959435305e-09,-2.305747887822197e-14,-3.3294642320989144e-08,-1.8344968683470366e-09,7.466007697833101e-08,-0.00021668549389979776,-7.667816546340135e-07,-3.3113812162662316e-06,-1.2650794777638326e-07,1.1479363822076111e-07,5.104614838119585e-05,6.861068085107312e-07,3.198213931311182e-08,0.00023275012240893568,1.2629238343448618e-07,6.806892806531764e-08,3.2315168092870256e-10,8.944539669095419e-15,1.2528257451119332e-08,2.4247540632169524e-09,1.6272433276344028e-15
2900,7.418067171321909e-05,0.00017023322503497608,-5.3444919869133106e-08,1.1158849440711823e-09,-3.5937316940111466e-14,-3.3343197754777635e-08,-2.249660756656092e-09,-3.0481771312562474e-09,-0.00020320794973939768,-7.741789883853219e-07,-3.956280223927794e-06,-6.903437592530377e-08,1.3181567310985422e-07,5.469090582698991e-05,7.601674017743284e-07,3.079893165829601e-08,0.0002580582199546966,1.3222936776633661e-07,6.187567974425347e-08,3.2678555594543654e-10,3.048003768812975e-14,1.2639266249035477e-08,2.392837366767553e-09,6.5236594417940615e-15
3000,6.967916719764238e-05,0.00018265520622068866,-6.02087391092432e-08,1.0571625442745475e-09,-4.055715765836849e-14,-4.4653062688824864e-08,-3.568999268350408e-09,-1.4582987482980956e-07,-0.00025796688760533286,-7.993809881065447e-07,-1.1517158493932613e-05,6.744800555884756e-08,1.3065854168271913e-07,5.503699894030345e-05,7.276460809568466e-07,2.8873313492944803e-08,0.00025616396646027624,1.5315844423752063e-07,6.795298055876644e-08,3.10729124365931e-10,1.1051515516316808e-14,1.286892788405201e-08,2.3261508473551923e-09,3.139792697174887e-15
3100,8.554764485317532e-05,0.0001756882189370268,-7.397666502918648e-08,1.1680177776105208e-09,-4.214210577377659e-14,-4.273113066434483e-08,-3.232697940917402e-09,-2.610445210935561e-07,-0.0002691275814012321,-8.605968734265939e-07,-1.974230821234059e-05,1.228492706231765e-07,1.1266711838230527e-07,5.5284064720322845e-05,7.611447975253007e-07,2.6288220708850587e-08,0.00027405714493042185,1.483483574729844e-07,6.683671552401502e-08,3.347127300380078e-10,4.8649244543600734e-14,1.425586850681449e-08,2.6002267807432242e-09,5.315106068911986e-15
3200,9.132104235533288e-05,0.00018388267188972283,-6.46917838590415e-08,1.169821267364933e-09,-3.3500092273637974e-14,-4.9791444558099614e-08,-3.833866167398628e-09,-5.126339257688835e-07,-0.0002785514136982742,-8.51067319614741e-07,-4.721556801231792e-06,-2.645787921300991e-07,1.0806478367935252e-07,5.619399843546311e-05,8.2105662558955e-07,2.5789561547589003e-08,0.0002684949082414163,1.3363065534783784e-07,6.767588262733449e-08,3.4419178210415836e-10,1.3445161799595313e-14,1.513283658560681e-08,2.8344253703183425e-09,6.668960662860453e-15
3300,8.844595780086431e-05,0.00017902992877998525,-7.722519470199038e-08,1.4237007170063236e-09,-3.8592759025464517e-14,-5.530974347520453e-08,-4.133277412552773e-09,-1.6928217417516402e-07,-0.000315496118358759,-9.304221005491863e-07,-9.781362548691738e-06,-1.9236297407888836e-07,5.960982713086135e-08,6.009271460913495e-05,7.947473458054622e-07,2.167756809805699e-08,0.0002922686852654538,1.414154002351646e-07,7.104295405028067e-08,3.587771815180377e-10,4.348398472410406e-14,1.5113024236412764e-08,2.7014000183769135e-09,7.682359809892735e-15
3400,9.51363001914067e-05,0.00018389526175820482,-8.214739737726778e-08,1.276286808849876e-09,-3.491927419917021e-14,-5.2783373704599685e-08,-4.868031654877895e-09,-4.780047667442851e-07,-0.0002683041744876425,-9.645078197982368e-07,-1.5631039883742786e-05,-2.700161164682735e-07,8.192592411675448e-08,5.864455641955289e-05,8.618134778474446e-07,1.9618103193964557e-08,0.0002873433787644563,1.417743512036066e-07,6.974089685907481e-08,3.2910567263569135e-10,4.7596241623516204e-14,1.4502848273210262e-08,2.9954135363426083e-09,2.4582685111590022e-15
3500,9.168010605958766e-05,0.00017627796915951186,-7.751265954191978e-08,1.3306118114346306e-09,-3.881341008469171e-14,-5.19256735411394e-08,-4.41787861287174e-09,-2.971220011179905e-07,-0.00027389694448462395,-9.398041518718906e-07,-9.284982192055711e-06,-3.0317367364814073e-07,5.219235524407461e-08,6.214232114290897e-05,8.555199681608757e-07,2.103695005681026e-08,0.0003048052060785826,1.467319442934066e-07,8.090825381874374e-08,3.4025202972106403e-10,2.2770290352948453e-14,1.606084916165744e-08,2.891502579746968e-09,1.0461199855452105e-14
3600,9.598396672901396e-05,0.00017447853181593078,-8.195436294698108e-08,1.4855765526905099e-09,-4.6189529635137486e-14,-5.608653764950329e-08,-5.540578008367647e-09,-1.2669105791182083e-07,-0.0002967759851595378,-9.679027962264448e-07,-6.778772979216361e-06,-3.037323415757948e-07,6.383717490270844e-08,6.361253473803967e-05,9.110897290552209e-07,1.9351290567590275e-08,0.0003111265125882275,1.822154180399873e-07,8.441128240941014e-08,3.459330681779864e-10,6.047654806025156e-14,1.6757633501678976e-08,3.0481756452453046e-09,1.3125513862015555e-14
3700,8.008854189021531e-05,0.0001745360561231654,-8.777751846169973e-08,1.4068677265086666e-09,-4.7868326325586884e-14,-5.4528888165702245e-08,-5.6764990511535514e-09,2.008106507138671e-08,-0.00032004907703035116,-1.0252351302174532e-06,-1.2837137274760111e-05,-2.6173340193101923e-07,2.8407085368098038e-08,6.541202466645745e-05,9.631257024126905e-07,1.770970497634136e-08,0.00031559274843434646,1.8425390682781248e-07,8.951964543658511e-08,3.6533072698503897e-10,7.190934732335911e-14,1.5969717665807855e-08,3.1206116306734483e-09,1.2202564642543521e-14
3800,8.880294733983629e-05,0.000187180865100186,-8.16628956839156e-08,1.3430251530790013e-09,-5.1640739937185354e-14,-6.374413449344317e-08,-6.127899490687368e-09,1.8596889568010195e-07,-0.00033262324317928345,-1.0490878406629013e-06,-2.2561309426967213e-05,-4.131514076318161e-07,1.0549650691655575e-08,6.412965091275173e-05,9.84329820161268e-07,1.3170519199958166e-08,0.00032750013132907716,1.902714542465368e-07,7.883675583010929e-08,3.7870590750258535e-10,3.2289044082377377e-14,1.70891014190065e-08,3.1784845328436183e-09,9.1519158558374e-15
3900,-1.0233139038802082e-05,0.00023081001389547724,-1.3128547238499124e-07,3.961971640857133e-10,1.3004101593389088e-14,-1.0842534951294296e-07,-8.523974191153003e-09,4.2561289811013635e-07,-0.0005075881156144285,-1.1871449576653022e-06,-6.377794785887682e-05,-1.3160403881449978e-06,-1.2794141275237464e-07,7.131170473352525e-05,1.2175942958839078e-06,1.0415810065949844e-08,0.00037138447452261645,2.675339569923331e-07,1.2065483410480693e-07,2.470538840061079e-10,2.112707648176008e-13,2.1069913929842625e-08,1.890668488443509e-09,3.809061953734496e-14
4000,-0.00010620441289214458,0.00030359906581182516,-1.6365658148766176e-07,-6.972692905885181e-10,5.5675807878337024e-14,-1.666970315791272e-07,-1.0821297672697572e-08,3.073313174282636e-08,-0.0007133431934095882,-1.2437080923335192e-06,-0.00012175459232123947,-2.235856007336534e-06,-2.266404187561731e-07,7.70397919897767e-05,1.6735695174061136e-06,2.727763677297931e-09,0.00041285711330643263,3.6491303790866445e-07,1.5564929220411754e-07,1.0825772933518785e-10,4.034459737739708e-13,2.4603112885774317e-08,1.9880296471170295e-10,8.56077425923589e-14
4100,-0.00018473205311961584,0.00035322329688132367,-2.1010356080163966e-07,-2.0403202725890253e-09,1.2403743754538377e-13,-2.0671667154736667e-07,-1.3742853666445019e-08,-8.989235539914653e-08,-0.0009345832693499384,-1.3651363598559432e-06,-0.00019295840559216428,-3.2708158755447347e-06,-3.9116383114615695e-07,8.231836415439234e-05,1.9134604626257057e-06,-2.0153278399318687e-09,0.00046285051070870764,4.4655626901113744e-07,1.9600056006218673e-07,-1.5420614103954136e-11,5.967247290075858e-13,2.8947414415740603e-08,-1.6266984985165572e-09,1.1150969070389838e-13
4200,-0.00029128558943995286,0.00042095844283434046,-2.635573550119438e-07,-3.313849832654341e-09,1.7537936755694807e-13,-2.702117717418726e-07,-1.5854531506683464e-08,4.456991942310105e-07,-0.0010701132977262097,-1.460026590669386e-06,-0.000250229121861222,-4.583433710707431e-06,-5.561503243791938e-07,8.703466152302152e-05,2.345125406003704e-06,-1.0023305880156716e-08,0.0004939953613872163,5.457325719878301e-07,2.3965510938271824e-07,-1.3995287935039276e-10,7.922488495275966e-13,3.398901807945392e-08,-3.059739088452471e-09,1.4952491447920257e-13
4300,-0.0003933620746462726,0.00047635714163302736,-3.049664462544711e-07,-4.567893392707569e-09,2.388731911874509e-13,-3.185333165275305e-07,-1.8202253771309576e-08,2.5029048564496346e-07,-0.0013192897617670754,-1.584127616687406e-06,-0.0003019293837359468,-5.680603994530117e-06,-6.923348214657715e-07,9.180062983584264e-05,2.668769347495583e-06,-1.4768951657773757e-08,0.000541320234715543,6.211179265645132e-07,2.7404218743535093e-07,-2.543512658249863e-10,9.596444943851854e-13,3.883114779600269e-08,-4.887425268444588e-09,1.973621580650518e-13
4400,-0.000475616492035034,0.0005259543057637869,-3.4380146446105804e-07,-5.956398519942965e-09,2.9767518506140905e-13,-3.627760046156551e-07,-2.0605764861823403e-08,5.687404206383124e-07,-0.0015000573809188984,-1.685400642075531e-06,-0.00035426990335798503,-6.713472232902165e-06,-8.501070467469558e-07,9.90969591858956e-05,3.025694285162319e-06,-2.0755640241740545e-08,0.0005891365378515926,7.445938914074864e-07,3.247773848547036e-07,-4.0962377472445507e-10,1.1763164178363529e-12,4.169092653648308e-08,-6.327838601403259e-09,2.3176073841688274e-13
4500,-0.0005635299229387287,0.0005977011137294797,-3.9359917018285126e-07,-7.14880845979215e-09,3.4827360855976095e-13,-4.1356167607930954e-07,-2.3355010027640276e-08,4.7516806004256054e-07,-0.00169978491964602,-1.794243928649102e-06,-0.0004092972188427585,-7.618817777017094e-06,-1.0014582416097277e-06,0.0001057961471152367,3.367730514579568e-06,-2.787952570093584e-08,0.0006409049243175294,8.308648398014337e-07,3.613178094795007e-07,-5.261183435208666e-10,1.361632543156244e-12,4.613087665743507e-08,-8.081213239684299e-09,2.6978859195483733e-13
4600,-0.0006644878833477855,0.0006570702791725475,-4.41400689228045e-07,-8.560019726472172e-09,4.041033911079517e-13,-4.700454660306097e-07,-2.6413785278287525e-08,1.1411823863448604e-06,-0.0018837461098855466,-1.9197617986601224e-06,-0.0004822200818253424,-8.874668845977763e-06,-1.1405810516970045e-06,0.00010963319833118661,3.6957088051731442e-06,-3.305918283202479e-08,0.0006703291501642747,9.283012374230643e-07,3.9760813469218763e-07,-6.647369286050619e-10,1.5296226860216599e-12,5.051866303431758e-08,-9.788474922361045e-09,3.100632570455665e-13
