miliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,8.918577407881994e-05,0.00017120931743155827,-6.834188242354875e-09,6.922576405376966e-10,-1.5328464319340375e-14,1.2635223260691127e-08,4.435823893903074e-09,-1.210035582299863e-07,-2.57467894340021e-05,-2.299957791195186e-07,1.0015193043673238e-05,4.915701409439919e-07,3.3735357869487025e-07,2.9148303297911444e-05,2.9620933775509833e-07,6.152589278158991e-08,7.285197639677117e-05,5.5833552753715e-08,2.1379825045783935e-08,2.0769585541076423e-10,2.257294274872531e-14,4.15519175893583e-09,7.337689218181785e-10,-1.4593856901785423e-15
1100,8.173759515037429e-05,0.00017072451972417765,-1.2616318228002012e-08,7.216457994225523e-10,-1.2709804984241207e-14,2.027512667438592e-08,4.240940580592672e-09,-3.680730346345533e-08,-8.784740881007612e-06,-2.491744068541672e-07,4.22020798616329e-06,6.544731592353297e-07,3.388340637009829e-07,2.7594111459230473e-05,3.5452621777645644e-07,5.73483163137555e-08,8.566105868725165e-05,6.032779323367585e-08,2.7753760175948104e-08,2.3090906559600744e-10,2.183309369066505e-14,4.963970462420468e-09,6.833242232871325e-10,7.261167928627352e-15
1200,8.507577872348357e-05,0.00017253785637848321,-1.2551193376949601e-08,6.00725731860103e-10,-2.6385988089235695e-15,2.1670943317786983e-08,3.3615173888982636e-09,-1.1542223153078632e-07,-6.777566716353859e-05,-3.148472644655246e-07,-9.214257317754547e-06,3.244677782241021e-07,3.3404337580050655e-07,3.1742866551728345e-05,3.7874779619555293e-07,5.51180076377643e-08,8.203251327060767e-05,5.367312899200032e-08,2.893991442964839e-08,2.1881888778997786e-10,2.3673787627993156e-14,5.835255613187527e-09,8.050328424749193e-10,6.280990675110778e-15
1300,7.709164397617437e-05,0.0001677575106158758,-2.2428480258207368e-08,4.5729212384648e-10,-1.214618771914178e-14,3.1259384192614047e-09,3.516969498893221e-09,6.499782078720838e-08,-5.0619552350798005e-05,-3.3021889519922825e-07,-8.34931776757967e-06,3.7757671401232604e-07,3.3689417831954584e-07,3.0357212094374128e-05,3.3967567403674716e-07,5.543324931629734e-08,0.00011350373379167609,7.563162082294529e-08,3.1547628289357214e-08,2.421249803926277e-10,3.9126414055819995e-14,6.298512182980752e-09,9.429785414328672e-10,2.770683154787222e-15
1400,7.825746778222826e-05,0.00016043909953867959,-1.1400391564314502e-08,5.845018263258903e-10,-1.6999267765722355e-14,3.52428064665263e-09,3.175273519971906e-09,-8.740644332331986e-07,-6.52059483303811e-05,-3.1759243434983336e-07,-3.4598687743226223e-06,5.085595893370645e-07,3.0400433882056553e-07,3.2173596485938155e-05,3.8780052628473803e-07,5.228630728172171e-08,0.00011870772196695984,7.187059460286975e-08,3.559600979539394e-08,2.3526846754676187e-10,-1.4044132788737247e-14,6.315264554685568e-09,8.698509018456386e-10,1.5872184845937556e-16
1500,9.882220895977893e-05,0.00016437620229879966,-1.5686953879783666e-08,5.58025158353576e-10,-8.377477917367656e-15,1.2082532961171516e-08,2.034982322649429e-09,-2.8530590432356026e-07,-8.179297458610301e-05,-3.7778753599288795e-07,-1.2061781267893304e-05,3.502759567916251e-07,2.938572720972539e-07,3.5137863161690987e-05,3.8585583900955684e-07,5.305538515246123e-08,0.0001253713801674991,5.805887505569083e-08,3.990797399592302e-08,2.46067061973838e-10,4.753544022590322e-15,6.3838679335169055e-09,1.3480809824906983e-09,-4.193360246832934e-16
1600,8.610390169389391e-05,0.00017168158308201512,-3.056761268395509e-08,6.368362858866852e-10,-2.2126978425243452e-14,7.169912648519069e-09,2.4079596128009268e-09,-4.722159962981175e-07,-9.14491928820389e-05,-4.30333007818992e-07,-1.1692253488802102e-06,3.2891825407527844e-07,2.786760780293073e-07,3.5698324639842125e-05,3.764126419321559e-07,5.1323889769317e-08,0.00013620297028062484,6.399072084570764e-08,4.123537577478242e-08,2.6893218956071995e-10,1.6302028919298328e-15,6.2329328934565104e-09,1.2494623919851024e-09,9.257062478089633e-15
1700,7.604600223781526e-05,0.00016328939026276007,-3.1690151698835924e-08,8.871352254055017e-10,-2.085194158577608e-14,6.636371526799565e-09,1.2438741700225083e-09,-3.3394542533559104e-07,-8.065767168427445e-05,-4.565019649719737e-07,-8.216344029138087e-06,4.700421993708644e-07,2.4869570416082374e-07,3.6840316478583025e-05,3.9004528129299887e-07,4.814225125623875e-08,0.00013644670702476916,6.85434389544353e-08,4.3610724784440935e-08,2.4503884855016674e-10,2.5437977028968848e-14,7.788720281834422e-09,1.5933089210487423e-09,7.366524734799525e-15
1800,7.681551181739405e-05,0.00016493920397363306,-2.5898770994767152e-08,6.866049091917252e-10,-2.080605069730115e-14,3.287805844342849e-09,1.7224836813328596e-09,-5.78023585946832e-07,-0.000114066806527932,-4.6554191500671447e-07,-1.2690517774622933e-05,4.804890191102054e-07,2.8623700382518223e-07,3.903157111561584e-05,4.271203150879879e-07,4.7682321121750944e-08,0.00014593912266744642,8.329517519819297e-08,4.169078841611254e-08,2.468877496019784e-10,2.1450846562830394e-15,7.059394482202346e-09,1.5499811902981293e-09,8.976162290778437e-15
1900,9.203542095173825e-05,0.00017027019971422162,-3.911282299549098e-08,9.503420351449168e-10,-2.5939208387743833e-14,-1.3694115511115893e-08,5.363362858260928e-10,-3.916186004980406e-07,-0.00011293632275435,-5.228229473371063e-07,-1.0084569346328831e-06,1.8035300671634738e-07,2.694887701815355e-07,4.045661283636923e-05,4.602568787608403e-07,4.5799852997992865e-08,0.00015126475677469084,8.35890278110784e-08,4.1178377396616406e-08,2.8182835837427213e-10,-2.674234188503565e-15,7.960532991443057e-09,1.367132194854351e-09,9.901275526791703e-15
2000,7.875853911248296e-05,0.00017824340647971197,-3.4106108565404454e-08,9.693359307687733e-10,-2.0442380420918205e-14,8.53395046853723e-10,4.649226063319173e-10,1.7481776332753368e-07,-0.00014858822550374877,-5.086119018213734e-07,-1.1356175286669265e-05,3.994703035603952e-07,2.4382960082228514e-07,3.967625875708605e-05,4.539589137099399e-07,4.216098453816993e-08,0.00016351518763561848,9.301071638574602e-08,4.7461692567698276e-08,2.6481504814190734e-10,3.381041702907228e-14,8.908100372126908e-09,1.7147382985768017e-09,-5.608000350300193e-16
2100,7.427981708623816e-05,0.00016331141512576064,-3.622090433977968e-08,8.411258440375079e-10,-2.3150843913071495e-14,-1.9872289434961143e-08,1.7377407967167225e-10,-5.835324523394886e-07,-0.00011310805616507716,-5.552293101896862e-07,-5.8520884202907265e-06,5.4365828524220416e-08,2.3694966353170218e-07,4.2885013557459056e-05,4.772641150202758e-07,4.2533081236853266e-08,0.00017582635777984863,1.0685398730755247e-07,3.950717307160907e-08,2.683252855546702e-10,-5.502385820652225e-15,9.200855218306357e-09,1.7476792943919308e-09,1.5065490698585901e-15
2200,8.124065237414409e-05,0.00017086299673265123,-4.7863131878045995e-08,1.0397099723691083e-09,-3.056949152244702e-14,-2.361888089829657e-08,-4.996835727437048e-10,-5.753383283921343e-07,-0.0001624683151587551,-6.017518010936917e-07,-4.892483836863578e-06,2.526712721908715e-07,1.8766671309449264e-07,4.517964650910101e-05,6.022848543845071e-07,3.991637520811483e-08,0.00019539754411551828,9.207753563968264e-08,4.1476287458459325e-08,2.713307269460661e-10,1.227181760385904e-14,1.0229352526391985e-08,1.6474068773346805e-09,9.170549369096992e-15
2300,7.067764768078153e-05,0.0001683393854803353,-3.609139566170268e-08,1.087947613138942e-09,-3.3762119595295666e-14,-1.8040806664380463e-08,-7.95096838674882e-10,-4.202860170919728e-08,-0.00019674167638347734,-5.865499702058415e-07,-1.3413003063023944e-05,2.969225866979507e-08,2.0870858550986198e-07,4.5451737422885304e-05,5.893898714053989e-07,3.8326342562449986e-08,0.00019927224819011919,9.864661892847773e-08,4.5554483165242414e-08,3.054369505477641e-10,1.1448640244105027e-16,1.0706253564910161e-08,1.8725675006704343e-09,4.7349876866998e-15
2400,8.758512907632555e-05,0.00016440097203846378,-4.3657642869083006e-08,9.784539220985526e-10,-3.17336079451474e-14,-2.8453901083477105e-08,-5.734295087822961e-10,-7.499616738455771e-07,-0.00020601686268180528,-6.662338599516896e-07,-4.469397359655355e-06,2.9537804819183597e-07,1.818544275366826e-07,4.6563916503867497e-05,6.085885029539071e-07,3.5887727410053605e-08,0.00021384649228442092,1.1701136678719979e-07,5.03785204558596e-08,2.9455920514760866e-10,2.055490160057787e-14,1.0190271537069156e-08,2.119669509846561e-09,-9.483854627780562e-17
2500,8.889963881647933e-05,0.0001768063052103658,-4.989261089798231e-08,1.0128736881330905e-09,-1.953982059266909e-14,-1.4601842111328353e-08,-1.4653718493826466e-09,-2.0694593530627598e-07,-0.00019505555489797468,-6.947533099067662e-07,-5.486400529530018e-06,1.604081379650525e-08,1.7894336795265364e-07,4.702941786380094e-05,5.901043825032788e-07,3.474431979402359e-08,0.00021249495456676832,1.2433689200686577e-07,5.4318840761094943e-08,2.8690840091053716e-10,1.0963260757414822e-14,1.153749598284575e-08,2.0315253091836053e-09,4.264695823685653e-15
2600,8.788531186509378e-05,0.0001701841133380133,-5.377646658893298e-08,1.0549718922548839e-09,-2.4023686879553565e-14,-2.1868012307942138e-08,-1.2264089351344061e-09,1.1758417586129405e-08,-0.00023221662126213867,-7.342033498901674e-07,-1.642493620364159e-05,-3.473865148769327e-08,1.4606097986998326e-07,4.858707985645657e-05,7.037791612403553e-07,3.253268112254479e-08,0.00022282176861219012,1.131984707415527e-07,5.446598638283574e-08,2.929525024816291e-10,5.69848708169223e-14,1.0823062736129205e-08,2.1842767260387403e-09,1.1826851651587823e-15
2700,9.591274973628262e-05,0.00017210651149874952,-5.0829340511140266e-08,9.468757926243265e-10,-3.859376731128748e-14,-2.835618849900122e-08,-1.9653182789093816e-09,-7.366566083777549e-07,-0.00020588545427876876,-7.608642959488289e-07,-1.3916710647313995e-05,5.146752599325469e-08,1.673704084525853e-07,5.121837941239152e-05,7.019827081684749e-07,3.362546916825777e-08,0.00022405552660263538,1.0855191404000655e-07,6.410075512123999e-08,2.9234561206683935e-10,2.7642647700088377e-14,1.1740204138378413e-08,2.2365438578140975e-09,7.454170146264808e-15
2800,8.805565377405377e-05,0.00017885275680103621,-5.886634212429973e-08,1.179749770731029e-09,-3.945952902827955e-14,-3.787287800348897e-08,-2.0887883016720857e-09,5.7185497006883435e-08,-0.00019965135558731834,-7.723540226101515e-07,-3.961734086632965e-06,-9.85997575698326e-08,1.286697082316358e-07,5.123927905703383e-05,6.792734362433378e-07,2.992885922135825e-08,0.000248010565934724,1.2532400196051656e-07,6.005962066355078e-08,3.3447892548858207e-10,1.435125929074701e-14,1.1713590139405339e-08,2.452612388538613e-09,1.1094029619549453e-14
2900,9.179292452752172e-05,0.00017057634500462426,-6.371131910472509e-08,1.3538096836309392e-09,-4.0583548457256674e-14,-3.2947885386118915e-08,-2.8463454239748407e-09,1.0697298318947275e-07,-0.0002651036628469293,-7.732349778321245e-07,-2.0199718477791816e-05,-8.298835174171019e-08,1.282891414236187e-07,5.3700386113104825e-05,7.161091709353333e-07,2.968771332715259e-08,0.00025695817474467284,1.3260325149522782e-07,6.169410678741086e-08,3.1143389241395646e-10,2.986666578422132e-15,1.3676566427986809e-08,2.5995820825706598e-09,7.267557981968053e-15
3000,8.608369971830941e-05,0.0001755501124069615,-6.755650881280301e-08,1.1017319367638937e-09,-4.205890884814135e-14,-3.081567308325644e-08,-3.368899566777608e-09,1.9978735501862975e-07,-0.0002218749994911331,-8.37393215831588e-07,-1.469185747270288e-05,1.4205602878108464e-07,1.0410913105989968e-07,5.51927281003369e-05,7.344441104560114e-07,2.5974672353637173e-08,0.00025922178073731016,1.3559307527412064e-07,6.37274216387481e-08,3.3076157997255023e-10,3.446369965695096e-14,1.3965128789589736e-08,2.3559505459876877e-09,1.3007075805570731e-14
3100,9.533704265577786e-05,0.00018052916238544593,-7.174265405501251e-08,1.2981717100129541e-09,-2.733523284543751e-14,-4.424041926338647e-08,-3.842921660775646e-09,1.5282234894424052e-07,-0.00023299810163525424,-8.466054302486164e-07,-1.8057686120789937e-05,-1.4517718983966662e-07,1.0266924446979239e-07,5.6707977037839825e-05,7.533217646582302e-07,2.6307725405469485e-08,0.00027150493372226205,1.4480114879589316e-07,6.391277634503316e-08,3.2967200500411967e-10,5.426937759781072e-14,1.3838905083978107e-08,2.773414117437828e-09,4.5487431951131606e-15
3200,9.210907029196806e-05,0.00018816578018335532,-6.431345920972544e-08,1.312636219128909e-09,-3.722074840129596e-14,-4.883653807209815e-08,-3.506923427727732e-09,-4.848541272235623e-07,-0.0002559614128939838,-8.952252911741125e-07,-9.420266450698932e-06,-1.83982697190887e-07,8.648470934429052e-08,5.8831520373477625e-05,7.588132621015643e-07,2.601098178969271e-08,0.00027283170007950957,1.5893975973794248e-07,6.617995965834986e-08,3.2780266126704616e-10,5.850118072542722e-14,1.4139340717449083e-08,2.6332848398835626e-09,6.677445479139047e-15
3300,9.282516668040412e-05,0.000176198343641661,-7.424607803219533e-08,1.320630466935405e-09,-4.104591405379856e-14,-4.444362581154952e-08,-4.07033187872562e-09,-1.697214254317878e-07,-0.0002771658950665298,-8.817134071264924e-07,-1.7812847101311858e-05,-6.177323408307827e-08,8.202350715219204e-08,5.834570338414931e-05,7.775858928132639e-07,2.2669432583812696e-08,0.0002941301918453692,1.503278774132018e-07,6.788516015199576e-08,3.492712534159815e-10,2.446625161300335e-14,1.5066669782199354e-08,2.888556739368412e-09,7.61738217530827e-15
3400,7.608932440416493e-05,0.0001865106687156293,-7.298670941983942e-08,1.5470496553348286e-09,-4.147783864531789e-14,-4.543129555519087e-08,-4.042592006328038e-09,4.085824858690143e-07,-0.0002666858978414931,-9.50692664593053e-07,-1.1384179870814603e-05,-9.504060839346686e-08,4.2449337072762516e-08,5.891599209906299e-05,8.818413021031959e-07,2.1507627948432042e-08,0.0003030888456336236,1.3980435726281235e-07,7.792562091699749e-08,3.3874468605838664e-10,2.1575732283855078e-14,1.543537329579858e-08,3.016822393127257e-09,6.395928780528846e-15
3500,9.264706669563103e-05,0.00017774618264529998,-7.140067377798146e-08,1.5494966507415098e-09,-4.027655422196888e-14,-4.796105496789755e-08,-4.742550973411503e-09,-5.244004991275477e-07,-0.00030485594378581456,-9.813544032698979e-07,-1.90190966096766e-05,-2.1895813789067101e-07,4.474658084205354e-08,6.254157983563717e-05,9.331767922152681e-07,1.810296766862601e-08,0.000294594266019205,1.4482735266878154e-07,8.346639797124429e-08,3.3581805595128547e-10,5.095314023688347e-14,1.6527283216862852e-08,3.141651825866589e-09,1.0776119299333202e-14
3600,8.135537725681838e-05,0.00017734637030382644,-7.563122153643787e-08,1.2600835112644076e-09,-4.1039064347163793e-14,-4.7341803437348384e-08,-4.885368902811563e-09,1.9292076575074661e-07,-0.00033393743554574354,-1.0250997118563482e-06,-2.5154474814899766e-05,-3.1124076216957635e-07,3.298537749618596e-08,6.305087197500432e-05,9.520549088890338e-07,1.93554027476469e-08,0.00032024432466994725,1.5150381904901302e-07,8.044885319047424e-08,3.683801153962037e-10,1.0828689402692842e-14,1.677336738217038e-08,3.3061282317124854e-09,6.0512356889539595e-15
3700,9.86652004791562e-05,0.0001812699245428028,-8.925378454108846e-08,1.5039564309207555e-09,-4.1623736143441443e-14,-5.740730095077568e-08,-5.188797285615245e-09,-5.165672114301062e-07,-0.0003196322751958386,-1.0513846063324586e-06,-1.505983089529836e-05,-1.1853856058152774e-07,4.60191909836986e-08,6.543834761634386e-05,8.823357082505829e-07,1.7401940460539437e-08,0.0003148566019290651,1.7013011693726027e-07,8.656759382507242e-08,3.785610438283519e-10,2.927315968574529e-14,1.5793303274241057e-08,3.008269661201147e-09,6.206248302022331e-15
3800,0.00010090234965442887,0.00018359610193176477,-8.930938777445184e-08,1.4740816366015884e-09,-4.178228957828456e-14,-6.99807621603251e-08,-6.0823966735869974e-09,-4.181562018700104e-07,-0.0003242998830336616,-1.0397649673895895e-06,-1.8207661045466623e-05,-3.397604348303308e-07,1.9937716377612087e-08,6.396489698948058e-05,9.53313645243476e-07,1.4610251037384877e-08,0.0003381542202613615,1.7393854850628248e-07,7.92380194307083e-08,3.8787103166509996e-10,6.992401727899296e-14,1.667389029600705e-08,3.4252555885201555e-09,7.280685202828503e-15
3900,1.6443486032772977e-06,0.00023329645027203745,-1.2751964575929797e-07,2.07433774337981e-10,9.63794549317622e-15,-1.1271361262425662e-07,-8.29321238461014e-09,1.5105620834854324e-07,-0.0004978242709956954,-1.1664135764568793e-06,-7.128745208628902e-05,-1.2840882586331687e-06,-1.1137418546681666e-07,7.011116167543773e-05,1.2063144893088648e-06,1.0180257843798076e-08,0.000367749535627278,2.6243559603519223e-07,1.1324532671529914e-07,2.5901049536673e-10,2.344156528786801e-13,2.0691269052805155e-08,1.9038592596481555e-09,4.4614865636479636e-14
4000,-0.00010987771099631784,0.00029219034425421824,-1.752167280880852e-07,-8.112144965567153e-10,5.6575572442751256e-14,-1.5962651751010423e-07,-1.0766404999666969e-08,4.623249177994298e-08,-0.0007280399604885067,-1.2817866331742125e-06,-0.0001331161900440057,-2.3371742875474076e-06,-2.523838251781729e-07,7.766683798048939e-05,1.5612559349323516e-06,4.024441624691643e-09,0.00041047681990357847,3.567201813536173e-07,1.5734481344462111e-07,1.317414072895696e-10,4.2027279768453425e-13,2.5066923767292403e-08,3.5455934975441733e-10,7.961479964160153e-14
4100,-0.00017924377589742513,0.00034586012969132704,-2.2044939727185957e-07,-2.100104765194892e-09,1.1539672110131922e-13,-2.0748938016102974e-07,-1.2790290665233552e-08,7.268458753949815e-07,-0.0009272121559263603,-1.3561783397710322e-06,-0.00018896826092047587,-3.367931704473145e-06,-3.857953531574786e-07,8.26959439637083e-05,1.983896156306669e-06,-3.93862120666206e-09,0.0004676703589874552,4.3398758491752907e-07,2.0314453791254075e-07,-2.534083546405069e-11,5.885613458718591e-13,2.8696066737891775e-08,-1.3118590175679313e-09,1.1146726423095125e-13
4200,-0.0002856511736365676,0.00041671020037349545,-2.5573608315277326e-07,-3.4156000822750635e-09,1.7899523941522056e-13,-2.6034674777795093e-07,-1.5461710289220548e-08,3.2476738655773177e-07,-0.0010881637731390884,-1.4890092181071247e-06,-0.0002463044357854729,-4.58485101655925e-06,-5.42117533620241e-07,8.859300660796921e-05,2.3685347434036533e-06,-1.0693214260357537e-08,0.0005064299616102801,5.557185676496896e-07,2.380475692966371e-07,-1.218451543391855e-10,8.005146913534303e-13,3.42085222586998e-08,-3.025351907458078e-09,1.5073031487519e-13
4300,-0.0003731932997920869,0.0004706181636154041,-3.099955271502876e-07,-4.576999839176177e-09,2.424837055772306e-13,-3.199351775931371e-07,-1.814979508360094e-08,4.683839575411434e-07,-0.0013019728954243729,-1.6171075197936055e-06,-0.0003025059331573243,-5.422115007274874e-06,-6.79249906836923e-07,9.281207054489122e-05,2.639748107872909e-06,-1.7115914408160453e-08,0.0005347711847282021,6.234168640010284e-07,2.7555060709368765e-07,-2.7058996819168605e-10,9.878460820725086e-13,3.7766408089270245e-08,-4.5693643652655774e-09,1.8703310620392683e-13
4400,-0.00047680489206692787,0.0005257024437648384,-3.468507657997814e-07,-5.770293793077703e-09,2.9141983074829924e-13,-3.601217044535909e-07,-2.058514768052978e-08,1.3322474524105682e-06,-0.0014943795211249558,-1.716310657071101e-06,-0.0003570874861999243,-6.530653550596281e-06,-8.455854073398147e-07,9.899133140442676e-05,3.0726074271815327e-06,-2.0599105232724508e-08,0.0005828108730916992,7.350057326454115e-07,3.2156684168990555e-07,-4.107173784561525e-10,1.1962411264035034e-12,4.191455369849443e-08,-6.312399324848284e-09,2.3080783199887574e-13
4500,-0.0005885031010412272,0.0005818813247926328,-3.953222776092241e-07,-7.12711493238396e-09,3.4258126587211416e-13,-4.2281707202892516e-07,-2.3419909488216604e-08,1.3408315469887037e-06,-0.0016852737354853353,-1.7703022561196637e-06,-0.0004175378111116086,-7.550799134299873e-06,-9.927489575007022e-07,0.00010477934201633266,3.40578167341675e-06,-2.805621845109334e-08,0.0006331944433083448,8.198606824126772e-07,3.5531334161811935e-07,-5.334158116521427e-10,1.3386223720558745e-12,4.582551814594795e-08,-8.207494537095632e-09,2.6268682824552967e-13
4600,-0.0006707503280213225,0.0006517484620882998,-4.3165350668585056e-07,-8.44500096513684e-09,4.0753262914497997e-13,-4.807844947572863e-07,-2.5526464795255797e-08,1.1395568148066059e-06,-0.0018861880185100995,-1.92818593678982e-06,-0.00048267470427330005,-8.937193360691963e-06,-1.113982654171362e-06,0.00010881160943944033,3.6567401374365213e-06,-3.302736498246676e-08,0.0006688531053818913,9.337439231881471e-07,3.984859726884098e-07,-6.428706970329223e-10,1.5758310139371336e-12,5.04703444355634e-08,-9.496490751417903e-09,3.0141202400149605e-13
