miliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
2500,4.688182819527581,0.44722237747376586,0.008272004508455279,0.7202828660802315,0.6930704372819555,0.7074509888164275,7.4,1.7891891409657035e-05
2600,4.839707641128231,0.451555211768748,0.009971344447510454,0.728898855758645,0.6997795556073213,0.7330276599966907,7.4,2.5431008538277396e-05
2700,4.9164599543681895,0.44784858410312417,0.011601248004096662,0.7199030717712434,0.7189992242350018,0.8206091090177406,7.4,3.160407079848783e-05
2800,5.024761865151406,0.4553845261758582,0.011527377464529294,0.7225390260478638,0.7388852299469522,0.8631817170263796,7.4,3.2981727299792225e-05
2900,5.332668888346775,0.4553532226778465,0.01403393176641943,0.7364351400776443,0.7526043253680318,0.8885815079462213,7.4,3.8131957931348805e-05
3000,5.67309909554279,0.4539999244260256,0.015019942413219885,0.7413112393128959,0.763764325958138,0.9629703921847528,7.4,4.876542018940962e-05
3100,5.7792045806326655,0.4547768890791305,0.017020708187717934,0.7348392706932088,0.7527820026718595,1.0324390347577288,7.4,5.4878014259846266e-05
3200,5.960061767660295,0.4557154035455575,0.018058463655320066,0.7466262728727557,0.7680069950897828,1.0896192999755223,7.4,6.020846275949111e-05
3300,6.155545234362191,0.4505578904931177,0.01855495491726822,0.7487813102109717,0.7905662941031643,1.1742038680389522,7.4,7.388710692088949e-05
3400,6.281086805689911,0.45030318654159257,0.020219970301701334,0.7560010401199567,0.7910424545500641,1.2300579976376962,7.4,7.496003725577284e-05
3500,6.383399423484878,0.4561129022155677,0.022329752873513808,0.757460287296872,0.8167266949268751,1.2721290958617393,7.4,8.760080610488086e-05
3600,6.749136468797556,0.4512914684443692,0.02394991199643931,0.759032569899439,0.8233503682243193,1.345781017240986,7.4,0.00010177658358407775
3700,6.798766929686318,0.4586148456001769,0.027066267614952576,0.7588722242495354,0.8193825525803913,1.3622975228446979,7.4,0.00010722554552987224
3800,6.966696690986011,0.45355512148327426,0.02909454297371165,0.765785773484554,0.8248382971372765,1.4358094733915159,7.4,0.00012394663566300923
3900,7.317246467421262,0.45605372603963285,0.03182602503009506,0.7716768227130629,0.8412535921708166,1.5259238036435945,7.4,0.00013188364558870572
4000,7.31789552115833,0.45919177619791607,0.03292907509957048,0.7624236951125452,0.8484187544864247,1.5889245664764544,7.4,0.00014988410620985756
4100,7.612340324836958,0.45899817250743796,0.03639129946358654,0.7707361279809977,0.8511565817079131,1.592558455458272,7.4,0.00016501208223515252
4200,7.905151930660438,0.4548111861843418,0.03854522853740082,0.7748540443820449,0.8584990545009633,1.7122768322395558,7.4,0.0001814669472644195
4300,8.105790969857727,0.4543304499660491,0.041205851363783595,0.7734527347370764,0.8716799550868379,1.7109678074340768,7.4,0.0002002860644109159
4400,8.25596549776121,0.4591780872406067,0.04262436616218092,0.785671228271678,0.8646474667721187,1.7822587226331208,7.4,0.0002180267136132846
4500,8.497685900808804,0.45530979285988177,0.04550692149345382,0.7824419398684676,0.8689040387750668,1.8715699588414516,7.4,0.00023307665269252866
4600,8.437102275792839,0.4569569907769556,0.047665081985140544,0.7862105988627185,0.8991575110235895,1.9163043919534894,7.4,0.00025466840779414215
4700,8.80043080497136,0.46370834751190454,0.05150548780602325,0.7975053601149453,0.8952597749124391,1.9844992840563997,7.4,0.0002821947188754128
4800,9.022832984571782,0.4575770926900421,0.05439326129489969,0.7929409102086309,0.9093831740706241,2.080219885782062,7.4,0.00030125570130065833
4900,9.071172819449131,0.4574503965072017,0.058006731669196177,0.8064598571143948,0.9020314266179514,2.1090106007665157,7.4,0.00032117081188962824
5000,9.344525775011011,0.46423100110755006,0.06080838440919219,0.8126123751183548,0.9082637742621689,2.1914419232158076,7.4,0.00034567819430360286
