miliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
0,0.13468531652411878,0.0014544239188817888,0.0001992257343607344,-0.00701998873689383,0.010295281089365012,-0.01262049670419952,7.4,-3.7235835060857412e-06
100,-0.12463467634139044,0.20301319337036314,0.0007930740697747034,0.09729257472488057,-0.005786030384429649,0.004037465678435748,7.4,1.732263121955857e-06
200,0.19513310353684998,0.29168053224617163,0.0007442312736646963,0.24533011918810954,0.01765465159065859,0.006706009157509376,7.4,1.17126762626187e-06
300,0.1860955267574912,0.3413017315273374,-0.0006374553407318108,0.36732508136609276,0.053425060364979196,0.014316385969095787,7.4,-4.532325366354691e-06
400,0.18299358978084448,0.3709894735222622,0.0004061904662800414,0.4657714185781486,0.07923644375624472,-0.0017381103830857256,7.4,-3.828133871784806e-06
500,0.38282674298767905,0.39564877374161506,-0.0006488012591520854,0.527602589869342,0.11523870052752434,0.03322187155298354,7.4,-4.7549487894707935e-06
600,0.6377278028067309,0.4164131275345174,0.0008234084467594649,0.5730118139407943,0.15428232278218074,0.024506366607550227,7.4,4.944387300611918e-06
700,0.8361314529341838,0.4244217073448914,-0.00028935565287671123,0.6180627365073336,0.18889153839469827,0.05956682018291045,7.4,3.099546947100905e-06
800,1.1429815233584242,0.4326623791632017,7.034212304852765e-05,0.6265664932433928,0.24505697564322107,0.042934378618856656,7.4,4.282611849124574e-06
900,1.2002063595723487,0.4346655869992292,-0.0005049280763385037,0.659456570507258,0.2820561497539856,0.1112487579980181,7.4,-1.3808861034882201e-06
1000,1.4604015373913282,0.4432459055486646,0.0011252412570601457,0.6643601867801618,0.30986625018941094,0.10284443419038658,7.4,3.734644543952043e-07
1100,1.6141590846523597,0.44110601971176494,0.0007785218188704174,0.667859840905852,0.3491019867336027,0.1300449850125565,7.4,6.962411630700613e-07
1200,1.9482245714736588,0.44485313737829557,-7.961062205614697e-06,0.6852144434862614,0.3940183361206882,0.13467808676448179,7.4,2.134524642542868e-07
1300,2.080026413013205,0.44973763615566253,0.0017593583605385954,0.6904014750709625,0.42622737919113407,0.21390849508215382,7.4,1.920972221718033e-06
1400,2.30413813840473,0.4455049049839592,0.001788748864094629,0.699515422057215,0.4405415553359595,0.20029289375458545,7.4,-9.650093568624878e-07
1500,2.541350983183836,0.44690830940681087,0.002516307802947908,0.6923712966362251,0.47542542165169943,0.2881421786143814,7.4,3.942072190275848e-06
1600,2.569850178130275,0.44890952955772995,0.0019670303891338565,0.6907363439033086,0.5080903634572219,0.32054195754624,7.4,7.752993559066712e-06
1700,2.84469006091082,0.4526057975424819,0.0029185447811748157,0.6984810486820849,0.5235842311385168,0.299294091065317,7.4,6.784896142955447e-06
1800,3.142867931408956,0.4464779594895473,0.003591538699618144,0.7029804909337878,0.5563012426390477,0.3895508452475257,7.4,5.915412893767658e-06
1900,3.3483127617568886,0.44671632351491664,0.003756222696102498,0.7005394293436272,0.5769925078766696,0.43215545637968644,7.4,1.1297877222558345e-05
2000,3.599706677513327,0.4535697395223895,0.003620890885906401,0.7067698851736941,0.6052245715504435,0.46704521923114717,7.4,7.69509489195881e-06
2100,3.72692502857799,0.4476980098656175,0.004179300634235962,0.7170560056022068,0.6075238010764668,0.47383777273032934,7.4,8.530451283813495e-06
2200,3.9479052234413556,0.4510412545229607,0.004930597570587177,0.7082161906607745,0.6484556649060238,0.5425773062497871,7.4,1.3191853942290702e-05
2300,4.185712280031646,0.44906026181502634,0.006613950094625338,0.7094346024227036,0.6451327801727639,0.5968968013207687,7.4,2.0051668409909193e-05
2400,4.344564913139915,0.45194897188458144,0.0077346327037730615,0.724719243479726,0.6633335273096694,0.6778290991816192,7.4,1.6398999588196e-05
2500,4.600183995265749,0.4503054828503646,0.008889856961826457,0.7259426181225045,0.6844215180598107,0.7080271256896135,7.4,2.0954015926327683e-05
2600,4.626412552475375,0.4499819696968529,0.010061658509506735,0.7297512156387391,0.7006956879616947,0.777918915315324,7.4,2.53279539527066e-05
2700,4.990452893191635,0.4509661294124383,0.01118866477596188,0.7186254437182003,0.722120496127035,0.8138110449906173,7.4,3.39195245439412e-05
2800,5.151133991417144,0.451155486432436,0.012765196430251922,0.724232042869939,0.7168333685536095,0.8635285883232411,7.4,3.814903778760399e-05
2900,5.3307112702709984,0.44970488327722763,0.013993193519440214,0.7357263583788445,0.7274408684383922,0.9250221523119404,7.4,4.2802753217165994e-05
3000,5.529606999816768,0.4489684854704073,0.014716053701606389,0.7350683168818527,0.7558248677581654,0.9650540382743752,7.4,5.183892171012364e-05
3100,5.802393245897527,0.45046248365951497,0.01636382339506319,0.7357671999041322,0.7754607793098337,1.0190434259343162,7.4,5.368148889854337e-05
3200,5.871662851226161,0.4551438193310953,0.017285257557557793,0.7409777884955627,0.7733364777998021,1.0847067721904267,7.4,5.8411913373148436e-05
3300,6.258912059438183,0.4524972523651786,0.019194047723477242,0.7479419669998986,0.7906081434047825,1.1376135311716185,7.4,6.587403603065621e-05
3400,6.270566354961315,0.4534818258217227,0.02071138435010704,0.7527922762209582,0.7865818287390461,1.1696948094969555,7.4,7.9255484999359e-05
3500,6.459858994528967,0.45177968030938065,0.023565886452653804,0.7595101545140287,0.8072551721681641,1.271487478850421,7.4,8.789267829789323e-05
3600,6.600024413780263,0.4517686627145904,0.025620345847925288,0.7556993032179926,0.8127247371816806,1.3218269883572642,7.4,0.00010132688894406614
3700,6.951431861679126,0.45398484075130574,0.026816451777550276,0.7536219920250402,0.8066841699537078,1.3841806225573352,7.4,0.00011374809903397775
3800,6.961309752843697,0.4568947447091393,0.028712971233080354,0.7637610870373501,0.8260043891266952,1.4196558162157753,7.4,0.00012425242104036562
3900,7.205329036001856,0.4581297083871003,0.03073556911052377,0.7631711866495787,0.8515024536630266,1.4621031343495423,7.4,0.00013538952438353288
4000,7.46752432878932,0.45622874159205773,0.03355213287588891,0.769643221973669,0.8373821970899264,1.5269572616978901,7.4,0.00015193346256774716
4100,7.540505838003872,0.4580786919275405,0.036336400323947776,0.766729130916173,0.8608725114173431,1.6174955765679109,7.4,0.00016989519964810234
4200,7.868288597323156,0.45944186563884376,0.03758270801864014,0.7743051078738216,0.8711890483493239,1.6971686993077821,7.4,0.00018004827518244991
4300,8.111672117372668,0.4593289357772187,0.04079024540414617,0.777861861568443,0.8668014256383663,1.7194963726304042,7.4,0.00019978922230506663
4400,8.18317370277271,0.4607773931947138,0.04217765357215572,0.7795847369645292,0.8832562737590596,1.7746932898379941,7.4,0.0002133242543369238
4500,8.306138387555219,0.45894257845878644,0.045997541168870976,0.7850326556771856,0.8886717392945133,1.8802776084477981,7.4,0.00023231852969373074
4600,8.456738624715047,0.4634072396875068,0.047613041082368204,0.7969609032410483,0.8972244315889439,1.9089506674453727,7.4,0.00025134326346596005
4700,8.68674756300667,0.4593406023248946,0.05129013636192489,0.7911956174138995,0.8915616003731146,1.9996045514553484,7.4,0.0002740617818687924
4800,8.970368311128821,0.4584715181121603,0.053414645445216874,0.8051429461283437,0.9042090950799906,2.055882879708951,7.4,0.00029816443940718134
4900,9.12636170223439,0.4606729234105313,0.05710759307287827,0.8002752237327668,0.9003676635599988,2.1451548216060705,7.4,0.00032085366746334914
5000,9.369658100132039,0.46434174307338927,0.06134419174541924,0.8002523659983322,0.9119862489935774,2.1994510580679965,7.4,0.00034918231759168485
