milliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
0,0.07843348081200413,-0.0017910253398287382,-0.0008312768585923416,-0.0036619706750888104,-0.01360602013471447,0.0066938542228245634,7.4,4.876588205778503e-06
100,0.11973454710428098,0.2008381256417938,0.0002278440713242129,0.10034816830084639,0.016839838514578678,-0.03427107548401841,7.4,-2.004886478943095e-06
200,0.09930892680853472,0.2920340694195321,-0.0005270276391319622,0.2507624436506409,0.014910370141351152,0.02549599154781504,7.4,2.1342713022780728e-06
300,0.08849636094477037,0.3443779968057235,-3.025912212961613e-05,0.3635288198484419,0.05187016908599629,0.03450892093246726,7.4,-2.7880131187570524e-06
400,0.20250079646033164,0.3731214229580389,0.0003310922703365803,0.4577962073304676,0.0696038437842944,-0.022064770438501177,7.4,1.3104897331977596e-07
500,0.47804207571880525,0.39576665140060874,-0.0005328107827922973,0.5225137776616366,0.12683246513823487,-0.0005273239553601899,7.4,2.887010973446032e-06
600,0.7171103749579942,0.4121916194565709,0.0007585229360450211,0.5818429959685522,0.1527188929738872,-0.006219332855363548,7.4,-2.0587851687289355e-06
700,0.6835449762371043,0.42151884092791403,0.00017519848421678367,0.6060251339359486,0.20581001086190995,0.04474835461594545,7.4,-4.730925478553932e-06
800,0.9665237474959193,0.43325382504765897,-0.00042144553977061037,0.634847286628179,0.23314744396210554,0.05319324593319077,7.4,-3.841856758440514e-06
900,1.2178651698732226,0.4416446661973908,0.0007204537868524881,0.6558724730922479,0.2829185650576266,0.07758012654095811,7.4,2.2531784967890732e-06
1000,1.353543154169926,0.4421864646017551,0.0006093952075784197,0.6665288340798575,0.3148822486110136,0.108043086157282,7.4,-2.089663248000552e-06
1100,1.6240554190187113,0.44127066982433494,0.001412440983812179,0.6685643674111456,0.3483775865405412,0.16092302948504975,7.4,-2.8499797144948647e-06
1200,1.9103898357362195,0.44931633884503186,4.4374787626506786e-05,0.6743486555825583,0.38569099496080267,0.1612400587542601,7.4,4.758581187526741e-06
1300,1.9345971810534786,0.44941542648698724,0.0005057063560238229,0.6841983830741899,0.4193382500791348,0.20060255564703924,7.4,-3.260787464454996e-06
1400,2.1347987880805297,0.44822397297921,0.0010660124984539303,0.6926630181380969,0.46344292995842745,0.19081262372724045,7.4,-5.025266021481026e-07
1500,2.558844433953122,0.4457529278972349,0.0024961893918443567,0.6908527176430964,0.4813548694414929,0.2814037919342925,7.4,6.0803176419280355e-06
1600,2.756830781777461,0.4488397762390016,0.0018053126012849857,0.7031492161696161,0.5089289744691203,0.2916971013329799,7.4,4.955805609505709e-06
1700,2.7652104645294027,0.44886043513974033,0.002118386374785306,0.6948114636110664,0.5416807768864332,0.31836747757700595,7.4,6.463500032636342e-06
1800,2.971140416580274,0.45117225687615936,0.0025035837207349793,0.6976174091905071,0.5501638934952865,0.39611555931840525,7.4,9.431545601716535e-06
1900,3.4493801010012763,0.44817883124782215,0.0030102306012205564,0.7027324864348563,0.5868975831852267,0.45175959708164826,7.4,6.061213383649447e-06
2000,3.4885511414500123,0.4469218071604438,0.003454100061085412,0.7033446498012862,0.600809431090989,0.4492349003088224,7.4,9.383683656791751e-06
2100,3.7292352315547768,0.4467858602032861,0.00562904715405224,0.7053274272488146,0.6236864292449499,0.4814801584276416,7.4,1.1921109539151846e-05
2200,4.035891097633695,0.4487658696538481,0.005522710078537537,0.7147368717542151,0.622849810284639,0.5453720285461134,7.4,1.1862359638268282e-05
2300,4.287804634769368,0.4542883855015168,0.00644801233561563,0.7106199504029587,0.6425869323647984,0.6165946828580114,7.4,1.9733158494285983e-05
2400,4.337720581519398,0.45264009533121524,0.007752345799300295,0.7184359552299133,0.6712474429384948,0.6214913416805197,7.4,1.9187900560620377e-05
2500,4.691178045948748,0.4490656400546142,0.009428794344862983,0.7169001436115616,0.6722928204650784,0.7380743309304564,7.4,2.2637390933450813e-05
2600,4.783745062168234,0.454906144521402,0.010049599551447963,0.7255451018308259,0.7112864069179556,0.7338177738531311,7.4,2.355924591470431e-05
2700,4.870489728999222,0.45021150328140175,0.010878074434000682,0.7341762916616849,0.7018903495153872,0.8283821004227387,7.4,3.3014051863508984e-05
2800,5.0741739348644295,0.45008136212620914,0.012096317790818186,0.7216559374979142,0.725723632472832,0.8385895397498653,7.4,3.5768217172832744e-05
2900,5.215109128560441,0.45562667143081176,0.013480220962611882,0.7311958212047879,0.7296531621655494,0.8850157807948172,7.4,4.479030608380483e-05
3000,5.51662702846067,0.4528997358386834,0.015611416552035354,0.7358985802176357,0.7418305780426384,0.9658748456748105,7.4,4.791284948416006e-05
3100,5.6117429113786645,0.45423521588036614,0.01612834550761143,0.7423362324373431,0.756985950662391,1.0209815141989633,7.4,5.239477737553337e-05
3200,5.96246358575026,0.45079824459512635,0.017298647247517104,0.7344681414485185,0.7835075936739546,1.0589199206345417,7.4,6.15707532403577e-05
3300,6.161269839600307,0.4553205022062663,0.018728551005437005,0.7486675454017995,0.7938462042788094,1.117204420726197,7.4,7.000572817661515e-05
3400,6.319358901296152,0.4503450674702018,0.02089756282647409,0.751540271489017,0.7854199711732779,1.1808476906487666,7.4,7.455223871126588e-05
3500,6.6264166023267315,0.45642824378323293,0.023013347155082537,0.7499008260497412,0.8076182505074313,1.2388130211609338,7.4,9.250656620847874e-05
3600,6.835667596837991,0.45227256932917775,0.02393099653529382,0.7508851683850077,0.8207718452403732,1.2992021896280532,7.4,9.840873065463003e-05
3700,6.9421799402800755,0.45613127986158286,0.02644673382352637,0.7591649939447722,0.810959407724289,1.3955274098248345,7.4,0.00010682014612683495
3800,7.087826574075231,0.4571128051563457,0.029691346813188507,0.7693605615697824,0.8262432028391712,1.4554743790707414,7.4,0.0001247693629984151
3900,7.322083177138831,0.45558123187105176,0.031180417968006392,0.7617332395520316,0.8425247578287326,1.4938052334240053,7.4,0.00014013091176277658
4000,7.359935114164157,0.45320034610871945,0.03325165583516954,0.7682318068562225,0.8359549681717229,1.5773032376319858,7.4,0.0001474525776016279
4100,7.512010326247662,0.45641466061363883,0.03589894031006918,0.7710007291164112,0.8601990995337703,1.5908377017145563,7.4,0.00016296214551177315
4200,7.968337332148547,0.46065956998101126,0.038060296353076985,0.7750871212279642,0.8704210621267076,1.662119429889174,7.4,0.00018388698613711489
