milliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
0,-0.08578550439928997,-0.0006220931999464073,-0.0002407769148416406,0.008164258575684277,0.006455546395769543,-0.014012488136445426,7.4,4.2252445779601247e-07
100,0.004987532200701522,0.20392754788323825,4.8412310891271755e-05,0.0943979701155092,0.012756951900342397,-0.02515053774147889,7.4,-4.117324347014661e-07
200,0.05998416144200378,0.2913442818821824,0.0006521665617119839,0.24262056795235623,0.018029599501149726,-0.004079628313667081,7.4,-2.4188278774675184e-06
300,0.285688561382361,0.3417070883262518,0.0002861408082025425,0.3761592186794936,0.04755598098580012,0.02299297490226283,7.4,3.647036861774258e-06
400,0.28767915302204256,0.37543847413542236,0.0004748555129048471,0.4640770543560004,0.09213963278137079,0.0011225317262276626,7.4,-5.914774406001769e-08
500,0.3329966583219982,0.39915571705959524,-0.00042808972344699555,0.5202244072852873,0.11578757968838373,0.012858346059042246,7.4,-1.987335400392377e-08
600,0.6178367041039298,0.41678851460459143,-0.0005725343730124114,0.5805566700363882,0.15496560799209863,-0.004599208646582805,7.4,-1.2771716740964298e-06
700,0.7379865275436,0.4265971343266346,0.0003578242757087018,0.6068419997099767,0.2093572776791838,0.04552285407771196,7.4,9.732659242778348e-07
800,1.0256069957615943,0.4343606161304257,0.0002164170271180007,0.641281593907139,0.2534109669349409,0.02523939721211888,7.4,7.404253679747713e-07
900,1.134005878436009,0.4398232411349241,0.0009184937336679033,0.6516257568042002,0.2874869811734004,0.08553362910926147,7.4,-4.550121771756243e-06
1000,1.3611051713815223,0.43924671704708945,0.0006409101772534914,0.6714348629538827,0.3233785187718922,0.09912605887719825,7.4,1.8297347175377216e-06
1100,1.515657937364944,0.44427826654028346,0.0014867767961080278,0.6763903945879829,0.355280716734723,0.1309358844213683,7.4,3.5045217693453092e-06
1200,1.7920381256475335,0.44522988573276445,0.0015715581863073292,0.677530855767048,0.40029323126581146,0.18263778877534023,7.4,2.729353242571248e-06
1300,1.9961001077614093,0.44971492874134467,0.0003687599551326255,0.6800956714490853,0.4264923727176363,0.2142886035463345,7.4,-2.454582398526211e-07
1400,2.295417504254061,0.44704133025269815,0.0013540559927839179,0.6943426501833063,0.4493777740333262,0.20793959426871536,7.4,-2.0343752218758822e-06
1500,2.4206095178705573,0.4525359808513043,0.0019413550337926773,0.6869200820909537,0.489584509646673,0.23774290432214884,7.4,4.421401840796284e-06
1600,2.812567929907489,0.4480039061648529,0.0027203512101965453,0.6923818073547969,0.5092681574911535,0.29853503403679676,7.4,6.914015691613575e-06
1700,3.0235803029161876,0.45056466323237926,0.001695739938812244,0.7015603856525644,0.5302531848843577,0.32783325170891525,7.4,3.952014117301394e-06
1800,2.9968911873552293,0.4533095209719308,0.003945572025541326,0.7058142309617453,0.5516138032421342,0.3949690527461298,7.4,6.321017353147734e-06
1900,3.2933342231964744,0.4486844280853216,0.004174317309115143,0.7138024441343458,0.5736418541251456,0.41407981250991754,7.4,2.194834472774617e-06
2000,3.4548346974882724,0.45099808667089375,0.004803575483127524,0.7035264958611585,0.6040109902275027,0.48368249193108376,7.4,1.1316900400043446e-05
2100,3.6924051532626603,0.4480336491296976,0.005495121050223401,0.7131300108768315,0.6293037899046381,0.5276977626991789,7.4,1.5434676294249872e-05
2200,3.958997720183239,0.44990170376269595,0.0063958731638243055,0.709015142376222,0.6305915468537553,0.5473656102994231,7.4,8.929038757596178e-06
2300,4.194165898121366,0.44924863333734527,0.007284311811512657,0.715395543729822,0.6441124859139638,0.6370894382968472,7.4,2.1021382231452213e-05
2400,4.360746496988067,0.4507701728519808,0.008090132462349213,0.7257079224975549,0.6742905544354052,0.6833143824265347,7.4,2.2542301165661947e-05
2500,4.416404800842943,0.45088028765471266,0.007708860136863607,0.7244221219108212,0.696498891920994,0.7132959123719445,7.4,2.7281284344702394e-05
2600,4.6191869595307775,0.44881834921287744,0.01041880001740643,0.7306260324700812,0.6929405846747443,0.7289587054002623,7.4,2.7545642653808904e-05
2700,4.875252546283733,0.44955269199759657,0.010377025199469666,0.7315327661920913,0.7114337013517013,0.8020354738071318,7.4,3.235546959881179e-05
2800,5.086599436894585,0.44882804095990914,0.011498584969187823,0.7284951780538558,0.7394682172012338,0.8283093444191727,7.4,3.2895134391311484e-05
2900,5.447021250949836,0.45503711388470947,0.013133211347935632,0.7271572178508733,0.7320171605262783,0.8825656251149865,7.4,4.082410979849302e-05
3000,5.630661461969224,0.45368974932603096,0.01387025212667739,0.7337504999966815,0.7494804702896501,0.9751413271383368,7.4,4.354821754765287e-05
3100,5.667824813890727,0.4526649622790922,0.017036462543418715,0.7432719684939366,0.7727418918535853,1.0601373082573458,7.4,5.644338386213992e-05
3200,5.851457825285404,0.44958746831087876,0.017977685014665203,0.7389385071424571,0.778336613165618,1.091911013652182,7.4,6.636174903212728e-05
3300,6.065623719321299,0.45594760915244026,0.019872437519446562,0.7413306166723765,0.7783547968647992,1.149717818681352,7.4,7.357861043005379e-05
3400,6.232743111131526,0.4561057104801009,0.02090856140485819,0.7560869345899681,0.8048580616150226,1.22615490850892,7.4,7.803468380667371e-05
3500,6.48493770335002,0.4535094790804494,0.0232711783928798,0.7510483528949947,0.8078285744659618,1.2340773881874647,7.4,9.28280960025628e-05
3600,6.839829302538752,0.4516474559279248,0.02483930188562154,0.7610793965983246,0.8132168282005369,1.3431667309322326,7.4,9.971528912526368e-05
3700,6.921383414784348,0.45508681653890276,0.027027733567091587,0.7564950865791266,0.8347451994248465,1.3829847921388951,7.4,0.00010994290699798004
3800,7.036803357842506,0.45512759456996266,0.028932083668024827,0.7612746620082405,0.8412734745249697,1.4106692047084537,7.4,0.00011882136230160378
3900,7.154101155454955,0.4553612543111032,0.0309219753077936,0.7675943785593765,0.8273668429163689,1.4787736128371496,7.4,0.0001348232028041186
4000,7.334453228526227,0.453288463512197,0.03273535128606928,0.768465576929764,0.8566369258881983,1.5654345178494007,7.4,0.00014546460824853836
4100,7.585943562361478,0.4563933453146624,0.034963858339162886,0.7808662162701451,0.859548722850836,1.592617353236922,7.4,0.0001621118701695266
4200,7.736774400797457,0.45424376273127276,0.03808806735938507,0.7696376783667465,0.8735358802471781,1.6676451012633913,7.4,0.00018164708246945943
4300,7.943418157987947,0.45461610775384353,0.040107637148351555,0.7865268530479562,0.8560292505772318,1.7761032265556358,7.4,0.00020180630973213391
4400,8.171361445976009,0.4599639379475047,0.04331699873544018,0.7810959223118636,0.883790498878056,1.7837339196129554,7.4,0.000217841568889247
4500,8.243532957961772,0.4573519043681068,0.04547761411506734,0.7937936187315667,0.869799400797438,1.8567861875820928,7.4,0.000230694730590478
4600,8.568597542984087,0.4614814880308255,0.048826814480618416,0.7842552027831645,0.8788692070315417,1.907185417123782,7.4,0.0002608277288170607
4700,8.790365925707716,0.4579712992226937,0.05179647950258503,0.7863649074683063,0.9062523376988414,2.0202126113841024,7.4,0.0002816193247618526
4800,8.913289292900851,0.4585082122701664,0.054821436091478465,0.7979904277346357,0.8898961072268877,2.061061773341576,7.4,0.0003042035703478181
4900,9.222427397086225,0.46449926044799533,0.05810754865756539,0.7979651645943985,0.9213705608896264,2.094047431033037,7.4,0.000329250201890011
5000,9.169360295589899,0.4617544315338322,0.06133413926674384,0.8121497828023744,0.9247230206070852,2.1586630228990047,7.4,0.00035377103377499377
