milliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
0,1.0118115538282855,0.0,2.4827520033252277,-0.0013728428726513917,0.001335749371899054,-0.02493759110370431,1.6870662853112945,0.0029023584636940864,0.004672152181542805,0.00026029982100438207
100,0.8719693587267039,0.0,2.494457051425642,0.0017773190164466007,-0.0005747123570480232,0.14176925591584405,1.5362279184112146,-0.001243383597445018,-0.0004164031161826611,-1.3528207487956073e-05
200,0.7356372792656027,0.0,2.490796977686626,-0.004956346132544934,-0.0011686876420639025,0.2330357640681847,1.383834230580912,0.001426935139493327,0.005821514595305083,-0.000195126098343766
300,0.6712947427486461,0.0,2.4949253224132173,0.010808128977096447,0.0006729182647494398,0.3251782550045228,1.3297176051651107,0.00512739701880147,0.00037500300019013616,-0.0001843597817540896
400,0.5720925759657419,0.0,2.4815635394400988,-0.0068508011592618556,0.0010078717932625995,0.43349370180216357,1.212032019767758,0.0054626972355653345,0.004910670939576751,0.00028140075029701225
500,0.4752878917296271,0.0,2.48433539356599,0.004774176924331932,-6.372940441518008e-06,0.5202278463245164,1.1699110936859622,0.009900732191234666,0.010239445494590119,8.57748945377965e-05
600,0.39657920193242824,0.0,2.4942783302095854,0.006142388474465391,0.000564978726122495,0.5837009290691604,1.0968067697916832,0.011720651424170414,0.00952732046555796,0.0001950126996007381
700,0.3739461244121339,0.0,2.4749046145505087,0.006619859892472841,-0.0011056015496711626,0.5975225202820671,1.001358649134348,0.01079786939117712,0.01322266894047197,-0.0002636794051780215
800,0.2872878362712145,0.0,2.4587330066399953,0.010925620840718575,0.0013684883910035004,0.6678613598140154,0.9469526771600876,0.0190005372061087,0.01500484065043843,-0.00022166664196465952
900,0.2942024958445059,0.0,2.4609869802535496,-0.0007107687228247216,0.0016300670120959245,0.6856289972892415,0.9404058748204372,0.01615673229710262,0.016388070006867546,0.00015941084447941846
1000,0.26797299209739084,0.0,2.4576295124246705,0.007406438916614919,0.0018620795290570163,0.7117851746502265,0.8957287539007354,0.019933273104347757,0.02084768023817816,-0.0002704765781566157
1100,0.2108377363334941,0.0,2.469837766150568,0.0017109055169213447,-8.429603870802331e-06,0.7418738381270243,0.8808000415356834,0.02204936524485531,0.017301735036835568,0.0002653654436927329
1200,0.1477132250220858,0.0,2.4441397771355766,0.015325476422947331,0.0013156774841267056,0.8098228731204669,0.8237979359929315,0.025227099953647233,0.02708412327050459,0.00015825405435557544
1300,0.12687763785193934,0.0,2.4450012803120256,0.025629150148589862,0.0012997900835224048,0.829699743901307,0.7624347696468197,0.02726758097014005,0.02589079052864386,-0.00018313788340517734
1400,0.03691268051638661,0.0,2.423443299095706,0.023028072286446516,0.0016398875399346938,0.902798537132101,0.6951487819109362,0.02842490614122237,0.02996626801778745,0.0002064467626691471
1500,-0.027695930347631133,0.0,2.436662893747067,0.018196044068340016,0.0019248590219194056,0.945851979325851,0.6632570119530118,0.03534719843601841,0.029806402679519887,2.2478009972354225e-05
1600,-0.07022063487067409,0.0,2.4141871934322716,0.03070110883260176,0.002159967932574584,0.9549821729831703,0.6388120831086168,0.038150180900396284,0.041344010632201805,0.00014188920249653765
1700,-0.07063009954788022,0.0,2.409846468508485,0.04553294424231453,0.004078264825227553,1.034043771006362,0.5869639742637247,0.03630232663999795,0.03778897520543189,0.0005735905339281129
1800,-0.09569175884996585,0.0,2.3960466641855427,0.0369043032820383,0.005448388793197924,1.0599093110980455,0.5605079730307135,0.04315832816729841,0.04802140975904516,0.0006183411303517074
1900,-0.14747781131833873,0.0,2.3972841673241057,0.04277550565402823,0.004858646579988552,1.0497889634188187,0.5332119765187116,0.04095248032259982,0.04511122357765705,0.0007167175169438571
2000,-0.17811998255526748,0.0,2.3814281678782563,0.04682585965381827,0.00400597841886551,1.079267148141985,0.470107342276798,0.04812312193401103,0.049938990617116506,0.00033508552306044147
2100,-0.1945784350720565,0.0,2.3722397423069186,0.051378458471468116,0.007573148048237646,1.0750819998568075,0.48675480382315567,0.04888029396758426,0.058966721596296595,0.0003939272642600165
2200,-0.23510842377814228,0.0,2.36821101263523,0.06827971147415395,0.006880058768478328,1.1146426083435474,0.42369275039521126,0.05357579230342022,0.05778161871903957,0.0003508479542045964
2300,-0.20750584277907758,0.0,2.348658161405023,0.07973567417582536,0.007065194813518852,1.1152034921587437,0.437915567236633,0.054599759991709955,0.06733826632729042,0.000507954458351346
2400,-0.20047923843797105,0.0,2.35776736922361,0.07279388649892213,0.01035276423425137,1.0995897800121057,0.41023141110544475,0.059741652654437434,0.06864898344132024,0.0008229229731416376
2500,-0.19481872485926932,0.0,2.3232816426768075,0.08016420960085037,0.011048024871809711,1.1032395232625096,0.4232529099124315,0.06244569801738933,0.07461542997135766,0.0007679176091116109
2600,-0.18574053053634673,0.0,2.3096980534125464,0.09970723633983886,0.011097211763918778,1.0623598918708717,0.4522091929683308,0.06602153318391757,0.0847941045326972,0.001151987343352882
2700,-0.19667656944147122,0.0,2.2938890445680498,0.0946743776897555,0.010894567355128611,1.0657214940482573,0.4429298490873665,0.06383387656656449,0.08609263361452343,0.0012351727690013416
2800,-0.20250156048314788,0.0,2.286587993232498,0.10700767941614525,0.012805738057768912,1.0044173994466545,0.46719868701656264,0.07066673815710985,0.09656227217793352,0.0011013511859658354
2900,-0.15311921327562372,0.0,2.263536862027326,0.10957768645237774,0.013776518180342014,0.9823507145517155,0.4725655163658475,0.07112479890335552,0.0928704676114035,0.0015581696125171577
3000,-0.1906883997976916,0.0,2.2667497576014406,0.12562923512427196,0.016012483768523877,0.9845895141600779,0.4993155981890317,0.07197306074603403,0.10002881107816426,0.0015612265076292012
3100,-0.16860492437093488,0.0,2.2568666581088674,0.12674635957994895,0.01504724139198548,0.9750494488356699,0.48620642839979195,0.07441324641587257,0.09973369160800397,0.001860234279450521
3200,-0.18027703952965862,0.0,2.2334519495221214,0.1492122236903583,0.018797399137285953,0.9911640881199928,0.5069256589146919,0.07756436429233288,0.11110009163875847,0.0019510550435634633
3300,-0.1344320323916569,0.0,2.2183302075006495,0.14619141823121629,0.018346238400202504,0.940489010936046,0.48702035243226904,0.08128984918008757,0.11368403009847386,0.002106495439811188
3400,-0.11874521843877474,0.0,2.2241088727402514,0.1510004397007844,0.021654784822713366,0.9544695793157448,0.5206092097900552,0.08471261893948182,0.11317427194275624,0.002824199602179678
3500,-0.1536033192945478,0.0,2.2037282096765574,0.16749332147420157,0.02367005227924717,0.9155025204101905,0.5249119381958296,0.0886634653673959,0.11324305746839115,0.002806137249965166
3600,-0.12582011921630323,0.0,2.1830954229063466,0.17630037783755043,0.022974798206827338,0.8768339412151578,0.5440170143069445,0.08940799009977157,0.12468229026181749,0.003351261999035797
3700,-0.07766835488493636,0.0,2.170753665638878,0.18778789671897692,0.027005677300321402,0.8951361443132159,0.5785673345040013,0.08841317299872647,0.12636182985391634,0.0037360871507012452
3800,-0.0612050213019363,0.0,2.159057406693778,0.19161347415350807,0.02626814036843044,0.8703479599020177,0.5790904242646859,0.09449313826598014,0.12967117217375398,0.004064517374934208
3900,-0.05556539265444188,0.0,2.1611621059819854,0.2147943848218764,0.028117155616400626,0.8490971488900828,0.6003823032804476,0.09202879082519722,0.13352174291728705,0.004288603402276668
4000,-0.031131498509326727,0.0,2.1318347181572164,0.2218735905028948,0.0314848068289672,0.7899142016169353,0.6179979972457266,0.09824888863622352,0.1262384115967157,0.005108854839546618
4100,-0.009271284645716913,0.0,2.1187110283937565,0.23442633597790796,0.03284285057868838,0.753306552373505,0.65989814593498,0.09882927309127144,0.13144736120836548,0.005386039562667408
4200,0.035221601828678784,0.0,2.1263025838016225,0.23865406008995646,0.03457759061890418,0.7366371744828822,0.6800139034682815,0.10023649889686177,0.13323115104475383,0.006129735608274751
4300,0.0626455485841379,0.0,2.090655752624877,0.2406475705859307,0.037926041283046774,0.7178970300286823,0.7342734692436448,0.10235674758438354,0.14378572193017272,0.006250326431251176
4400,0.08870672935114521,0.0,2.0757770804578146,0.25661428316647633,0.04056360848112383,0.6325489315285193,0.7875481852002748,0.0980153968959136,0.14582056076009234,0.006835631263776171
4500,0.15701709995545188,0.0,2.0871628467969505,0.2642367628437951,0.04131705846839683,0.6206771337392933,0.8123521616787183,0.10262878176874639,0.14028274996090767,0.007596174590951072
4600,0.17559545821600503,0.0,2.075546177761184,0.27968005435346294,0.04404099518213035,0.5538229722187861,0.8510337956275406,0.10248838403826271,0.14934753749156932,0.008047962285612388
