milliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
1900,-0.16965693754481442,0.0,2.410241690644965,0.049672060199512785,0.005805830806578016,1.0764201735311163,0.5323882434000272,0.04671300243883503,0.04388589963398269,0.00044092243516368124
2000,-0.15740035370126793,0.0,2.399036950144629,0.05731020786877014,0.004648298562880067,1.069337432153444,0.46730404732245207,0.045588201826581166,0.04766838773189257,0.0006150260802401826
2100,-0.1769184491771113,0.0,2.3642929330710483,0.05972960858896752,0.005531324206158374,1.1129087752199391,0.45521600016603103,0.05007849835344315,0.05134073045213326,0.000606821392248258
2200,-0.21977225378958326,0.0,2.367754271487767,0.056390244208235546,0.008676467509741971,1.114603341138431,0.45840641254828385,0.05431290265073892,0.06360234395245047,0.0008198230844842622
2300,-0.2265077315332078,0.0,2.3401701204908174,0.07770227738850649,0.006424432772729742,1.1197705925765362,0.4552360607283718,0.053485300732199946,0.06561894555271786,0.0005431827417705883
2400,-0.21028610407922468,0.0,2.342570751365581,0.0853188528940245,0.009064153500635093,1.076781166732394,0.4555144503716082,0.05391737757978056,0.06947197734086936,0.0009576058573679591
2500,-0.2478062065839537,0.0,2.3241581957355164,0.07587735418883312,0.008799764512499217,1.0681602734930866,0.46237140100279234,0.060578291546905964,0.07420070609618394,0.0007873614632575007
2600,-0.24440874381331512,0.0,2.304933047776851,0.08633382292064824,0.012119434460620951,1.0730380764469454,0.4243834866920047,0.06144940866506425,0.07802312360374325,0.000826514956695117
2700,-0.18735431314671505,0.0,2.3135910093808847,0.09303443305082863,0.01214964234545752,1.0621539302473284,0.45900635630106856,0.06426424304967544,0.08495534673898394,0.0008184911103594763
2800,-0.2153246874397125,0.0,2.2777625041109104,0.10489657641441226,0.013989893704756735,1.0403505211777622,0.4759373163543255,0.0704475013169743,0.09661678253197105,0.0009133943241953165
2900,-0.14523680033515418,0.0,2.2763352505575867,0.11602226724291123,0.015036133605097063,1.018118081926349,0.5182712115788539,0.06985196811582722,0.09844921427041185,0.001310218774911695
3000,-0.15285421525224072,0.0,2.278106754517936,0.13475518203749487,0.015802286161982624,0.9848587959729109,0.47574186156574755,0.07444871151876695,0.10266269532064654,0.0012747469936395133
3100,-0.17497116080946615,0.0,2.238234682592195,0.1330984974677334,0.0179171362713762,0.9665558404908613,0.5109214436801238,0.07676240036473851,0.10203068457637254,0.0016667257256468583
3200,-0.15087248564452635,0.0,2.227346300060589,0.14637373638458992,0.016695031797781708,0.9889911539857642,0.5125040006634203,0.07809941285078154,0.10982319397627417,0.002290345328950357
3300,-0.17848608725688933,0.0,2.240376616042532,0.15281935742873007,0.020526205285449434,0.9406098516484279,0.4990428897396667,0.08148069881670564,0.10801471483420985,0.0022117512561137557
3400,-0.1513334407982803,0.0,2.2175128839950684,0.15523051710842997,0.02131929175063176,0.9291617572271517,0.5097791406499973,0.08412426885749494,0.11120671650695979,0.0025446501919063665
3500,-0.14394727042263797,0.0,2.2113983159574664,0.16426085552082748,0.023358577504470825,0.9046925815570349,0.513948400257421,0.08636197160102495,0.1157757963046111,0.0030201006865079438
3600,-0.10127603534981358,0.0,2.18684133718278,0.17737348033674197,0.023124546214533102,0.9213417640287019,0.5215893349382674,0.08980510796030057,0.12060503863746051,0.0036324387094057043
3700,-0.10416169590200694,0.0,2.166496819279926,0.19140148820248154,0.02599317174343133,0.8657406457738533,0.5865415240397427,0.09134409555361288,0.12656954996461503,0.003605021539779164
3800,-0.09991120714068581,0.0,2.1594826554778703,0.19041288163491626,0.028264875719418155,0.8427830440609171,0.6061989366601305,0.0895250598927507,0.1207034343269098,0.004412264748417074
3900,-0.043241680581362414,0.0,2.151685699564107,0.20564231397070046,0.02892689061774663,0.8228412156353915,0.6258138001909043,0.08964268027913967,0.1327748940849366,0.004530871257845409
4000,-0.05498368199703249,0.0,2.1435791594698275,0.21391857367862988,0.03251212656311404,0.7822846282434802,0.6630216943106222,0.09669822441563232,0.13585825022824385,0.005242857741173454
4100,-0.027225303543441885,0.0,2.1242641145696046,0.2268848281115769,0.03307255329023684,0.7479009370013918,0.6498305043943547,0.09879285763356942,0.13059545757220198,0.005309448981439112
4200,0.04948488301141307,0.0,2.1164448383374896,0.23872767357444405,0.03703912404637053,0.7286682890802706,0.6830910811010101,0.10132219217120482,0.13257517697966517,0.005649147958446757
4300,0.03449713429855494,0.0,2.1136092109861395,0.24493583372095615,0.03835667429855697,0.7086299599325495,0.7172437815560908,0.10156811031960425,0.13720547823401605,0.006315085995092773
4400,0.10419562489995837,0.0,2.088243157842637,0.2543941065214825,0.040766312538376474,0.6473761271587452,0.7573786900178312,0.10375480213797539,0.1378028896164355,0.0068201208876247366
4500,0.10928500541436134,0.0,2.0893130886085673,0.2789580767567428,0.04263832610596635,0.6041071115164722,0.7981993230217185,0.10028719057873664,0.14578782078521724,0.007270493279658064
4600,0.20071908605565852,0.0,2.0547442099617683,0.2906228950938216,0.042847132763248925,0.5591453889168543,0.8385285407313,0.10377593126170617,0.1413221117676059,0.007745642907731124
4700,0.2026562422956048,0.0,2.03682026664806,0.2862364724590793,0.045782367813766656,0.5124417432686579,0.8868088393210947,0.10710664043683728,0.14951740590362234,0.008457091758979806
4800,0.24297727189704768,0.0,2.0263573044563024,0.29881718796624057,0.05047196817303772,0.5170820583693952,0.8896180919925262,0.10700709891954227,0.15099646390940444,0.009229667846954967
4900,0.24607713947610652,0.0,2.0141611668702804,0.3246665499218116,0.0525847659641275,0.461323694828715,0.8967265192323156,0.10560913047246184,0.15299617753504513,0.009614431281905372
5000,0.26586506549542227,0.0,2.0021228591102664,0.32573300347848017,0.05464416376027406,0.4458045271773446,0.8984796934135058,0.10855326130148353,0.1552362017038751,0.010794534500281153
