milliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
3700,-0.10721428300922489,0.0,2.1910972631336283,0.18411641770895829,0.025945830071335867,0.8864343546671045,0.5850144663199398,0.08985185589952659,0.11838971370379348,0.003496088932952315
3800,-0.09910701037288962,0.0,2.1631499907528244,0.20002113203237998,0.027182330395186045,0.8447431986714882,0.6005697568716029,0.08814858434036853,0.12251478077708505,0.003920851253610906
3900,-0.0398948419916102,0.0,2.155280763874638,0.2097063371251625,0.029787723945194827,0.8253785295573073,0.6362685345282815,0.0961193200921396,0.12663627030442348,0.004703524227443114
4000,-0.005349204808058089,0.0,2.13338050506889,0.2084898451449133,0.0314635716272129,0.7942793197522374,0.6186588318353838,0.09292801176499495,0.13448043083578065,0.004976200642756709
4100,-0.02601568625476112,0.0,2.1414536432187736,0.223933885815617,0.034202095313023304,0.7705809501417852,0.6350218571859771,0.09654943665364595,0.13041897585000553,0.005496231287195639
4200,0.01777818793115738,0.0,2.1304407841646418,0.24513730461518835,0.036936769048526975,0.7433645979643622,0.7206383826648354,0.10029419269666498,0.13344631323321976,0.005724220347596368
4300,0.0919277535327026,0.0,2.0906573279854443,0.2572550335042042,0.036023204236139264,0.6772333404872419,0.6972857720159895,0.0967337640148702,0.14323176241656843,0.006383489485487856
4400,0.12593770769933996,0.0,2.0816283868855976,0.2520406285754812,0.04071620359006638,0.655804300500914,0.7343941115694481,0.09984951013918393,0.14308961142747798,0.007000476876694059
4500,0.14689741689003702,0.0,2.072087305732366,0.26052616473448525,0.04105894304508399,0.6073749685543037,0.8137636814335156,0.10483844256654777,0.14402131518886863,0.007454442299648488
4600,0.16264664275498766,0.0,2.055426348164343,0.2848093376112855,0.04471683697051054,0.5755714144603018,0.837142634991059,0.10526761001976707,0.14403837524827484,0.007676172114801101
4700,0.19478020050408312,0.0,2.0337588607882995,0.29717457932719993,0.045546279384580564,0.5379747172257499,0.8612300453335212,0.10577707826987226,0.14874258758303094,0.008556737484344176
4800,0.23531329498890288,0.0,2.0271082319392835,0.3008784011083947,0.0482513277709493,0.4965016877166208,0.9019614332735304,0.10816752729225539,0.15397536666317532,0.009062485626933008
4900,0.25424416152629786,0.0,2.0124896656451643,0.3131567498837891,0.05266836112681863,0.48428732206202213,0.8894019663469371,0.10993507990262477,0.15174791138401214,0.009558506239601725
5000,0.23237693069847182,0.0,2.0208967271470963,0.33650739887809616,0.05525794088420534,0.4515859052070986,0.9331333297723537,0.10911463944070894,0.15484692327208488,0.010372351014433349
