milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,0.22633741580004235,0.06680619836896652,0.07361424381252614,0.14015816100619824,-0.3026989331035828,-0.30323463780006,-0.020324908277355024,-0.0234178133738689,35.82056684877296,-7.5415912808076495,-31.535456607868333,-0.043884166591742074,-0.09218186264914605,-0.3685532223446602,0.17202105566088313,-18.681586190396608,0.23589801570710695,2.368141765392695,113.70767583064861,-0.011255431288801587,-2.8786581862407714
100,0.7212716688561678,0.06022431612162614,-0.01302371949747931,0.1675885659094335,0.4427744722265712,-0.07915548266340355,0.07980046735416903,0.0017034252162699617,-26.852854441848038,10.310075248571366,409.52037877858055,0.07120669863953612,0.5205824508864486,1.8787806403959484,0.05602342139111272,484.22569515200985,0.3161682996187483,15.807576115812665,7642.026315610443,0.023628062629666425,-63.03928613876867
200,6.7352078253805505,0.5292648945796908,0.09728032627311645,0.451927373045806,-0.008243033654035115,-0.46376338435780423,0.003686442686139723,0.3147900556278832,36.807844216924174,-14.438177807705857,674.2690138455699,0.21510539804302894,0.9752023106055319,4.25821693531225,0.7005905273296793,1299.5396815965728,1.5077626331377127,32.46156208712783,7037.547163913498,0.02222065094698139,-70.86673814729201
300,16.376998531200826,1.1756801068901372,0.23367958491868243,1.0184034504667718,1.3998800560607727,-0.30735152869746674,-0.023316641943368924,0.48804519409103186,144.4274945326213,1.747429580625409,869.7583069262245,0.7891382564750163,2.645798381194993,6.555155192821489,1.557114471869368,2019.4780266785488,4.879258512104389,55.05152947955467,6291.37646679576,0.01435410340449306,-11.887912345959244
400,28.463761774773168,2.2604653910019024,0.4267199065167402,1.4921961455367265,2.2208885915057017,0.7053722416415704,0.12401255156133502,0.9899993114418867,182.20428352336697,-9.874484584002047,976.5518446277584,1.4310118718849816,4.662979446387539,9.34894928408114,2.2320790163406143,2666.2772950320855,8.693823459575517,65.48089199369669,5776.318033966003,0.00519882538955403,-19.699220372184577
500,36.51302624231018,3.1671447648135613,0.7645265601643414,2.176244936132409,4.291180792072765,0.09003200591254656,0.41962564829775434,1.5847948834303038,225.86802996085873,-2.137810523762612,1004.057556722461,2.065250725765216,6.540428943171336,10.641319665504776,4.019231380553253,3053.5259743462784,14.624340976490142,79.47771912222015,5208.315701814446,0.008027574768164928,128.25738440439537
600,46.70696565006698,4.190139861971422,1.3706535112989071,2.7318950271630067,6.097000838621499,0.662218600564304,0.4899284416564761,2.057757123195689,287.032031641234,13.513918110077281,1057.223187883282,2.5919793455186855,8.186782902452025,12.41314460216594,6.5493212529576885,3718.908403610827,20.680272370258308,89.64311644957824,4741.0551447420185,0.019328979730057004,215.96066679286494
700,52.111730099324646,5.153766369083144,1.751279927938439,3.2145517664870513,6.939434676261804,1.3511645276132147,0.887321882091313,2.49561519675367,327.72017119198455,-3.4238095773444623,1049.2506846476222,3.3222248897018547,9.884212096513215,13.441216764350939,8.092058462060962,3891.3807546620596,26.18965347386366,95.39357763180008,4281.752916175632,0.058981759289806535,296.1000941162516
800,57.253361734589234,5.609584294802074,2.087946906633345,3.8699378998235257,8.281384440669626,1.80403697526968,1.0217545072120797,3.073665671724012,411.5033581687259,19.049648245145725,1040.2897857616201,3.92125919774796,11.391326685888512,14.015747840617388,9.919753467241225,4056.82235328337,30.214318837224777,94.65454219753198,3892.1722537162445,0.03291631129259773,401.6087076856782
900,62.643631320174414,6.7076259178155135,2.543949159230194,4.434810410747641,9.627545191722973,3.5943056178737427,1.3278853593951523,3.2223782441809887,473.7722109291445,26.354494730149007,996.5528464625205,4.260489818829924,13.229520333569408,14.613015267433171,11.608739367813572,4368.023159552311,35.069734313375704,97.69464199081186,3428.4062112354013,0.05054496074750357,408.1581976594432
1000,64.53318876605007,7.06737422922049,3.082842283941681,4.5734941664494295,10.886200165904407,3.8594336351253165,1.5006449947506701,3.695873441870007,603.6822668438089,11.982318858432635,1010.528761336605,4.795615220514803,13.629737443743338,14.495128291133632,12.570554129862535,4417.212498504961,38.98473036718882,101.98375378305684,3127.2735030542076,0.07373724479192695,623.1005147227855
1100,67.74261796764691,7.747567023457211,3.371843281824024,5.1757649470577425,11.87181199529423,5.021333963825832,1.7397494847355612,3.9195809423794903,658.4769709982359,22.360422936015524,928.223370847107,4.950796865173342,14.8398365295844,15.143908011675261,14.08304305697228,4654.292683022793,42.184114108960216,99.97577618985002,3072.542632654423,0.10036092623134894,663.0433614373361
1200,69.63275875834475,8.276583599821793,3.7768152821576666,5.298238267980918,13.035675624463147,5.023692247455131,2.0623613932017126,4.06102228568955,644.549711719068,40.953609014911834,907.9940069459277,5.384593959338798,15.577594615605378,14.797481935521153,15.254176290023013,4646.94640315187,45.788765666710745,102.49890598927732,2435.9041870738606,0.09838995107628062,892.0657193955436
1300,71.04636563646494,8.517153604424115,3.981055504137884,5.657839069977554,13.33690299954575,6.230992019835745,2.397736810890129,4.43250178892264,717.0792671614629,38.903131857280954,827.4112447507131,5.4284430738934155,16.76263696735201,15.009269559762503,15.991819264329852,4567.385077572365,47.800005012203655,101.56919208479832,2541.599697974343,0.14382007023082308,1012.2435788957848
1400,73.12374871087012,8.842811483939148,4.126780303451799,5.851345285811012,14.083023421813675,7.083077687699252,2.6169489731635185,4.539103784523503,798.4581259440281,38.02238388545896,806.6518885985872,5.668950498654235,16.840053683051615,14.951590940635679,17.712980458374652,4439.957784500062,50.10618297726962,98.64400505948964,2293.4406582439424,0.14887557102995538,1040.885968507986
1500,72.94118397434276,8.931379179855115,4.421592744312445,5.742773963746582,13.945226052636867,8.206907249366175,2.7878636471712994,4.681274448105128,854.9029945620248,52.77090326236131,792.7420245809964,5.698097246155194,17.71293210624778,14.631858007227244,18.29078223982511,4299.597233827826,52.407887876855355,95.60570204618212,1813.8772590252224,0.16664100001975057,1163.995557775162
1600,71.77077052922014,9.141032141452321,4.557500167879938,6.0872402589227566,14.85905587698071,8.913500277533977,2.9095058135288565,4.831881078364287,857.3595385158212,42.57038392631151,741.0177210734506,5.856612024871115,17.50667912604601,14.705079810622571,18.60289430687589,4164.215815789149,52.8647126865948,92.17130167835802,1766.5010392040413,0.18958927184062324,1291.0515829260996
1700,70.67037143553627,9.180821000183009,4.581388692715153,5.863241457175427,14.723149565153394,9.08732904738889,3.3194186973933655,4.897986058471775,913.2747151495819,74.6414302998397,648.8746500693456,5.987769095005645,17.93260609249124,13.978231021290567,19.280792611940058,4138.16339361127,53.111545560673015,93.55505393625316,1439.5159686330908,0.21811550688871922,1523.966178603378
1800,70.7041321547174,9.372915995172852,4.583477660896413,5.9298994049681895,15.361601196462699,10.864572911454443,3.2447337510781353,4.855858450780429,1019.1725296085536,58.119283978974266,613.1866572977412,6.014676441421059,18.08090288394133,13.692821544494826,18.72383479861596,4076.1053148088226,53.867236222083875,87.20353213920615,1285.7400885519785,0.23987832351618177,1472.2803431400941
1900,68.82972598953516,9.136296226930403,4.827841043836136,6.08162341509636,14.9724438140134,11.356307840935282,3.420243407968227,4.953623311931112,1061.8938105828588,73.97624567072845,555.7607381393643,5.95710912163161,18.66700633237471,13.804514129045469,18.95803789048835,3817.1354574308193,53.580698480924276,87.42099383577916,1205.7657154637498,0.2861185080471798,1744.7949404079588
2000,67.47575935897571,9.00555924345133,4.7155987234467895,6.141807027154727,14.857977426295651,11.95560749556796,3.642537100038934,4.865556971640519,1086.6556194111163,93.89836806656956,569.7278334629525,6.1688714514985925,17.83309181310047,13.242777899034097,19.00607129539962,3850.8414248500353,54.80543712380059,85.44428482165688,1000.0430020789349,0.2831260909402497,1844.0607363250572
2100,63.430083548384,8.945570788038577,4.856294542041516,6.154593049954738,15.462220102518364,12.977560301453595,3.70382606488465,4.75993683638788,1052.3963362164181,90.9439818050177,503.8531387289637,6.177391045700366,17.97560125864233,13.229502956739994,19.18718135369071,3606.8146804514977,54.271813496948546,79.63920324359033,966.3782070575645,0.30412673752897657,1900.9558817061077
