milliseconds,U,A6,b,Btot,A4,c,C,g,G,Ep,x
0,0.9065152415855311,0.9989533798687232,0.9999998848970811,0.9999999995454535,0.9998755864874307,0.99999989819646,0.9999994384847968,0.9999994014311162,0.9999988420826961,0.9976488602413127,1.004269530686712
100,1.1320395035712636,1.0005296362188643,0.9999994427298093,0.99999999926862,1.0002812351982078,0.9999999353471639,1.0000004653091406,0.9999982682721725,0.9999947051697011,0.9980556575881623,0.9970322055834292
200,1.427253995104303,1.0017102151143122,1.000001555268706,1.0000000009305459,1.000350802216259,0.9999999256602167,0.9999994855907386,1.0000017423801484,0.9999921591774321,0.9996239593550056,0.9923078771082471
300,1.5245679768879996,0.9984601007682806,0.9999978674009752,0.9999999992556159,0.9998647876806437,0.9999999610688245,0.9999995327818268,1.0000018012081855,1.0000081681313953,0.9989292572737832,1.0046982302472853
400,1.5139137452371356,1.0021572609022493,0.9999967048027162,0.9999999997871952,1.000556775736383,0.9999998871351805,1.0000005254162425,0.9999993284043167,1.0000095508295226,0.9986319427810487,0.9984974489594167
500,1.7765549004150714,0.9986772719858608,0.9999991138792743,0.999999999300795,1.0002217566514824,1.000000149856151,1.000000399943225,1.0000011353868732,0.9999934852885645,1.004995136782531,0.9959593500343877
600,1.8796738930327,0.9982419585826264,1.000003160394263,0.9999999993822187,1.000258970524473,0.999999934656724,1.0000004903730468,1.000000636612161,0.9999986799533078,1.0034361809160721,1.0039488145303088
700,2.0134054741188017,1.0003358212930482,0.9999984200298774,0.9999999992736864,1.0001745314779946,0.9999999051652821,1.000000059906975,1.000001152895289,0.9999908423297568,1.0006019346903188,1.0040633860342494
800,2.0642837771245213,1.0026931636118945,0.9999999609530844,0.9999999993735774,1.0008508412065613,0.999999912173527,0.9999997014203328,1.0000015530698834,0.9999992957271475,1.0011615671105227,1.0015870624817746
900,2.1575211342360703,0.9992941405508733,0.9999999899483363,1.000000000895493,1.0008236753073285,0.9999999852028139,0.9999996290005226,0.99999954233276,1.0000024914507033,1.0030231825899214,0.9991928121267052
1000,2.315641946430295,0.9999155991918826,1.0000019277207506,0.9999999998267837,1.0009376237639322,1.0000000754667937,1.000000045355043,0.9999998040567369,0.9999937409577726,1.001971044857155,1.006934139080523
1100,2.440868658665472,1.0042474546598847,0.999998974166032,1.0000000002559184,1.0010283469578531,0.999999883934672,0.9999998864904944,1.0000009927952842,0.9999936316776853,1.0047223090025015,1.0180141741665738
1200,2.519880129902898,1.005248420791021,0.9999993283732612,0.9999999999529096,1.0005804744864977,1.0000001437159736,1.0000008653762915,1.0000009024333238,1.0000025271495756,1.0063570434568136,1.0159556819784943
1300,2.6312010771857786,1.0026795034516118,1.0000040059434872,1.0000000007630159,1.0015501355478815,0.9999999916733323,1.0000003029964135,0.9999996904923364,1.0000083027640219,1.01232073860174,1.0153157002127988
