milliseconds,U,A6,b,Btot,A4,c,C,g,G,Ep,x
1400,2.960181168819858,1.0036940062970365,1.0000019898895538,1.0000000008533294,1.001745522906524,0.9999998776634459,0.999999994974835,1.0000003659530334,0.9999990798520468,1.011571018724637,1.0205130700454548
1500,3.0398262071591167,1.004553431181341,0.9999992550886865,1.000000000173565,1.0015598565823078,0.9999999621618567,1.0000009276263417,1.000002936824361,1.0000173045183063,1.0158947665246094,1.023187490070594
1600,3.134196499553413,1.004302146316878,1.0000057638109285,0.9999999996330641,1.001365574351195,0.9999998928123076,1.0000002900360325,1.0000025397222077,1.0000055199767848,1.0143886884094047,1.0221004799222004
1700,3.09939755685708,1.0054540891370516,1.0000054794115376,0.9999999996257314,1.001710508050824,1.0000000332892562,1.0000008383693195,1.0000032209823702,1.0000031934623386,1.0167232807835882,1.0226566325887514
1800,3.2793504774676316,1.0086211976884416,1.0000018956115828,0.9999999998467092,1.00247875504959,1.0000000676354808,1.0000004017844588,1.0000049809475737,1.0000133726520297,1.0176228808059742,1.0368654352498294
1900,3.445226561758797,1.0080056614914228,1.0000054714050814,1.0000000010805519,1.0019565249921776,1.0000002016370833,1.0000013954169737,1.000002163455172,1.0000263985588818,1.0153349390257804,1.0371345281421118
2000,3.5015941874987786,1.0079346622277061,1.0000055024784398,1.0000000015307837,1.0026584536977818,1.000000209093528,1.0000016474504603,1.0000053699601816,1.0000151669489157,1.0202841000826872,1.041167626699841
2100,3.7107539761399972,1.0103317924027184,1.0000078078659402,1.0000000006427676,1.0032463972600014,1.0000001657088453,1.000001878996237,1.0000045170916811,1.0000275733733408,1.0275449449910619,1.0385314670375938
2200,3.690673810043711,1.0118953893710285,1.000006962154131,1.0000000008617906,1.0031802046100053,0.9999999860870532,1.000001852387517,1.0000041486041416,1.0000314177407417,1.024389163660304,1.0408592357006783
2300,3.874887386384868,1.0129312591798887,1.0000078489447923,1.0000000016720467,1.0038782675026834,1.0000001734434443,1.0000027053751936,1.0000057947188081,1.0000289420631614,1.0277426971736336,1.045622213984455
2400,3.9754011651190386,1.0161472817612944,1.0000141577607076,1.0000000013655668,1.0036461002872041,1.000000304819271,1.0000030961925659,1.0000073521342128,1.0000303001238366,1.0296872159979469,1.059552794530538
2500,3.8536540778211625,1.017653121306151,1.0000144379724965,1.0000000025272813,1.0037761070996065,1.0000001819619355,1.000002822294904,1.0000076651022438,1.0000457946483436,1.0382730977734334,1.0686566401820898
2600,4.01603649964195,1.016548201726564,1.000017440231882,1.000000001961863,1.0040802161209716,1.0000001862741554,1.000003196158943,1.0000110610297395,1.0000412420656932,1.0379295334166572,1.0712135217760743
2700,4.253044492339966,1.0198547107180438,1.0000167409133323,1.0000000031959209,1.0042389385965929,1.0000004102826034,1.0000031893150587,1.0000102271992808,1.000059093353113,1.0431037754451782,1.067943497624227
2800,4.26056231359619,1.0202652214044399,1.000018805295617,1.0000000035882295,1.0053021548201184,1.0000002771790064,1.0000038690413047,1.000012089146696,1.000057469756823,1.044299069838098,1.0838116265817743
2900,4.190801220898636,1.0258348894980591,1.0000224840297682,1.000000002764761,1.005780921978652,1.0000005665416785,1.0000043808280439,1.0000139279507785,1.0000585332435674,1.0493740180741267,1.0868342710125305
3000,4.299928821172215,1.0267271463935588,1.0000255036464543,1.000000003725121,1.0057653558458508,1.0000003647635523,1.0000050159978344,1.0000142955848408,1.0000675791142737,1.045748924645807,1.0980200865367373
3100,4.355776966214612,1.0275361943194574,1.000027715706238,1.0000000047390207,1.0058765346032343,1.0000007079835391,1.0000051853584615,1.0000167466628014,1.0000899991131427,1.0545351153319074,1.1065476757860462
3200,4.686309208421327,1.0312194752917268,1.0000250213118644,1.0000000056051102,1.0064614803268117,1.000000644927218,1.0000059632201372,1.0000154266344075,1.0000814990187874,1.0548105744633927,1.1056309638841342
3300,4.759545545633587,1.0337259017250697,1.0000313078107452,1.000000005492582,1.0067103234079862,1.0000008402501965,1.0000062925572355,1.0000197789129888,1.0000948735966155,1.0607050116844856,1.1101584937976543
3400,4.576117023180013,1.0328720471481836,1.0000336137869092,1.0000000077230837,1.0073181208773383,1.000000861671964,1.0000064751551687,1.000020368113324,1.0001135080135253,1.0607084728614251,1.1161017195984029
3500,4.836378135456248,1.035954364066119,1.000036451412022,1.000000007945759,1.0073240379594275,1.0000010980494163,1.0000071592402513,1.0000213978173975,1.0001095215669193,1.0701491516466397,1.1265936704000614
3600,4.922206151551994,1.0399476406830386,1.000041046398466,1.0000000095663757,1.0082053031191887,1.0000012100939584,1.0000079557414778,1.0000238871544773,1.000127814081181,1.0746921640595288,1.1391457326851795
3700,4.928297306086699,1.0430355790796286,1.0000444622968876,1.0000000105609155,1.0084165155562097,1.00000130000246,1.000009352110161,1.0000269305757146,1.000136391453138,1.072005997627281,1.1377501845863938
3800,4.836751411676045,1.046494887172002,1.0000465571651473,1.0000000104372102,1.0089220389888367,1.0000014388662715,1.0000106216348175,1.000028226757506,1.0001570602899799,1.0763679354127234,1.1527110855322436
3900,4.953812944494407,1.0476288827357711,1.000052872157875,1.000000012627398,1.009547927977627,1.000001676356195,1.0000109795156598,1.000029799464464,1.0001632450298015,1.0859220706343942,1.1602121724129912
4000,4.952049304411882,1.0500094220079035,1.0000560229714517,1.0000000132475404,1.0096413475970198,1.000001890567051,1.0000113846715972,1.0000334915495506,1.000165044766101,1.0891489639065184,1.16957469672428
4100,5.166887466927133,1.051427333274951,1.0000622953792888,1.0000000148810062,1.0102274724626807,1.000002202230612,1.0000131103499386,1.0000329944600748,1.000183850163671,1.089500230455757,1.1786401852906903
4200,5.23865427752447,1.0530659491917331,1.0000688664097352,1.0000000170602892,1.0108783217423147,1.000002387624909,1.0000131693512013,1.0000383798874952,1.0002071630800065,1.0949387697041042,1.1858977164468474
4300,5.247117933657738,1.0560005930902727,1.000075218465836,1.0000000187305436,1.0113915715653743,1.0000027468643937,1.0000148450341877,1.0000382233975686,1.0002232945410061,1.0993329025198766,1.1861645003611014
4400,5.2764647965947455,1.0614179933085883,1.0000771861903879,1.0000000204906434,1.0118449779006455,1.000003044890164,1.00001480131436,1.000043364308708,1.0002283456731322,1.1075851645104338,1.1934523320378125
4500,5.354316076192526,1.0616419779345834,1.0000848478885636,1.0000000225244527,1.011764421492396,1.000003379451564,1.000016225062985,1.0000460358540364,1.0002410334158622,1.111967157417125,1.204766621200633
4600,5.377114666645076,1.0657137334821218,1.0000914994955608,1.0000000251600474,1.0123166360853904,1.0000037433470368,1.0000176110485546,1.0000465230011482,1.0002590602256443,1.1173826996225507,1.2245481572906904
4700,5.326679946372293,1.067815934513448,1.0000964323965682,1.000000026984066,1.012569853629272,1.0000043314052065,1.0000185127097951,1.0000494624123557,1.0002851110325122,1.1169819302683308,1.2264854201202267
4800,5.4157933698064245,1.0734952977346461,1.0001051475090563,1.0000000295195426,1.0137645397466333,1.0000047087490898,1.0000198112875596,1.0000536584094544,1.0002909425730557,1.125598383737972,1.2322714625105504
4900,5.493761049741647,1.076403562546826,1.0001129836258444,1.0000000318651732,1.0141028262087772,1.0000052476468184,1.0000213692862774,1.0000583251357176,1.0003106914300097,1.125190132888528,1.2412436329186454
5000,5.666682899966127,1.0793774275336847,1.000117349205725,1.0000000345447568,1.0146617495551329,1.0000056804363728,1.000022837427359,1.0000596103589554,1.000347432461848,1.131800571036926,1.2565150115519346
