milliseconds,U,A6,b,Btot,A4,c,C,g,G,Ep,x
0,1.0110652354334808,0.9992120120446721,0.9999990980223793,0.9999999994619005,1.000384264123957,1.0000001467454354,0.9999997569469508,1.0000008576682045,1.0000017295618135,1.001681423609734,1.0059807304389572
100,1.1845349534003229,1.0007449568499265,0.999997667434075,0.9999999999865016,0.999966335480366,0.9999999731315455,1.0000002206149798,1.0000008501387043,1.0000060205822634,0.9996201998862304,1.003019298921659
200,1.209994910891237,1.0009087165134931,1.0000008101197957,0.9999999996503364,1.0004167833573034,1.0000000949361272,1.0000003036652254,0.9999984383011877,1.0000041347844595,1.0005580049697147,1.0005979014218662
300,1.430492478084854,0.9993584796998484,1.0000017452459862,1.000000000695814,1.0004456409010007,0.9999998517778301,1.0000004953297128,0.9999984750481453,1.000005330242917,0.9969879765655252,1.0049550480682605
400,1.5446479037089071,1.000723343023122,1.0000014979964782,1.0000000004721823,1.000300193681602,0.9999998895579933,0.9999994308949177,1.0000003406600064,0.9999912825109751,1.0032465444655123,0.9977689957851954
500,1.621544695878094,0.9988793556747377,1.0000020733196706,1.00000000028613,1.0003763380212523,0.9999999329527552,1.0000004358297936,0.9999983380795455,0.9999928050682023,0.999329393906477,0.9948974436754239
600,1.7989194433030415,0.9982792839534839,0.9999973875849888,1.0000000006612804,1.0002625932395592,0.9999999081703138,0.9999998651003407,1.0000000085345233,1.0000053151838197,1.0032056095977127,0.9954627359552255
700,2.0825340350630834,0.9990842682888531,1.0000029116906684,0.9999999992970756,1.0005238625450692,1.0000000468242285,0.9999994194210292,1.0000011807390448,1.000003395590979,0.9986589594520845,0.997652881527566
800,2.017011941097845,0.9989233895927407,1.0000035133080785,0.999999999121246,1.0007939513747592,0.9999998803223901,1.000000268097873,0.9999988933320612,0.9999950681058887,0.999919175072308,1.0116770029488498
900,2.152354901779979,1.0015157197672737,1.0000016620288987,1.0000000006618586,1.0007173757890613,0.9999999613217367,1.0000007501208845,1.0000016494743178,1.0000085263884926,1.0069222022571043,1.0113861857268736
1000,2.3347801399054884,1.0003889685583762,1.000002675275642,1.0000000007991487,1.0008114471455762,1.0000000022040978,1.0000004517860666,1.0000004211420395,1.0000031468387727,1.0009613530281958,1.0031878199965496
1100,2.5980901559851035,1.0017489033127154,1.0000037633816998,1.0000000008147862,1.0011336573416112,1.0000001086399524,1.000000539534085,1.0000004802737539,1.0000052643612665,1.0026685612914086,1.0155760920699286
1200,2.5456879229386358,1.0032474685606814,1.0000034890776188,1.000000000390026,1.0011685722589927,0.9999998688306417,1.0000004134115894,0.9999991629631946,1.0000140349595934,1.003650199116194,1.0147424068569468
1300,2.836788315608137,1.0051900125321207,0.999998467896468,0.9999999997578278,1.0011024477114099,1.0000001463206076,1.0000004076059166,1.0000025920112479,1.0000036883820085,1.0080603551540233,1.0149218207685733
1400,2.7927510254473855,1.0066908971396007,1.000000441555718,0.9999999995836716,1.0016323743743027,0.9999998883214346,1.0000005192623347,1.0000023115302945,1.0000012978220045,1.0087448250703315,1.0183138941830863
1500,2.813911466378956,1.0038872524172284,1.0000018082639286,1.0000000005427054,1.0018163081523448,1.0000001672672274,1.0000005822004807,1.0000035736587942,1.0000095297861693,1.0077646164373222,1.0148137795129752
1600,3.1056320603495737,1.008326601350841,1.000005528592454,0.9999999995212998,1.002066779217942,1.0000001626721062,1.000000945038978,1.000002096827677,1.0000094945994502,1.0124631464787357,1.0312009184796456
1700,3.1401684286242326,1.0060099014263078,1.0000031449934377,1.0000000013586858,1.002299218633224,1.0000001633570097,1.000000898126202,1.0000040248624393,1.0000090811956863,1.014988943487297,1.033800526950241
1800,3.357077555538971,1.0095724429134225,1.0000016844056263,0.9999999996844438,1.0018967684268283,1.0000001345176792,1.000001021692369,1.0000019898802455,1.0000217064546142,1.0197323216803509,1.0392093627058663
1900,3.3066488338849833,1.0097391354716496,1.0000079480132575,1.000000000992056,1.0027227151679947,1.0000000374427798,1.0000010701890063,1.0000044432797917,1.0000269125292434,1.0227098436356432,1.031960692488711
2000,3.5235038880519167,1.0088411015081886,1.0000076841249033,1.0000000002399356,1.0027607783896801,1.0000001768568794,1.0000011035449774,1.0000060011049179,1.000021557469189,1.0223368859047754,1.046965674843196
2100,3.4650084025758803,1.0130809808759704,1.0000079896021425,1.0000000001838887,1.0030956247830105,0.9999999411402907,1.0000011652545184,1.0000036477238812,1.0000184310287792,1.0227215754301269,1.0365713125019205
2200,3.6335430419638746,1.0131749952051219,1.0000080718193132,1.0000000019720225,1.0028968632361495,0.999999979296985,1.000001363108484,1.000004276809125,1.0000300940278037,1.0245761618074662,1.0452955367932508
2300,3.778566534696582,1.0124366560078206,1.0000107400213745,1.000000001096587,1.003190400360178,1.0000001733031116,1.0000019441407255,1.0000081291907874,1.0000245726092742,1.0260122752334275,1.0588087414874972
2400,3.915435997576677,1.0155717994330233,1.0000123180438678,1.0000000006779572,1.0033581644856433,1.0000002321599337,1.00000284694667,1.0000073510272056,1.0000443351213757,1.0330418982757157,1.065899852018617
2500,3.9414242287171786,1.0162872412133914,1.000013041606982,1.0000000021984878,1.003942861260387,1.0000002018461145,1.0000022450893804,1.0000068769190873,1.0000348489331485,1.0340655055196342,1.0677311261907987
2600,3.959017611726628,1.0177693166709612,1.00001759500045,1.0000000013837291,1.0042758671181906,1.000000125370283,1.0000029219586226,1.0000082681149889,1.0000424266500723,1.0376930019680373,1.0692318739617017
2700,4.026064612401358,1.0185179031446188,1.0000138425258558,1.0000000023647686,1.0050693381475544,1.000000209509129,1.0000039091545287,1.0000118959893025,1.0000609338524253,1.0404265681427867,1.0751260786706536
2800,4.273409883871465,1.0199339083583887,1.0000216987720443,1.0000000025084321,1.0046097699696663,1.0000004322690892,1.0000039707123844,1.000011018469098,1.0000550194505244,1.0449732645896472,1.0823695190217724
2900,4.445717375185732,1.0241819293847432,1.0000233752574128,1.0000000041778105,1.0051471270004693,1.000000542368329,1.0000040791287952,1.0000112011175326,1.000068535763379,1.0445728995461967,1.0819690962261688
3000,4.423609752191553,1.0259381123604956,1.0000230155163816,1.0000000043001807,1.0059028205326066,1.0000006126304704,1.000004425638449,1.0000158109982826,1.0000655823939357,1.0458121229276198,1.0941103167878592
3100,4.604834917120333,1.0294623214981524,1.0000262459392784,1.0000000049473907,1.0059659651460993,1.0000006596865516,1.000005580506775,1.0000142986826819,1.0000748541399873,1.0495111926889635,1.1063844692240135
3200,4.525675041867901,1.030056413873692,1.0000312277160435,1.0000000063112948,1.0066778909840688,1.000000610931322,1.000005492007136,1.000016257342072,1.0000834878956044,1.0591178451258254,1.1137174573850297
3300,4.723316892919367,1.0344073510586949,1.000033477542434,1.000000006008295,1.0071818403258532,1.000000808266472,1.0000059415253555,1.0000173666673826,1.0000906537323428,1.0585278736322135,1.1152161079219465
3400,4.574666372214026,1.0368729635585565,1.0000371668930965,1.000000007661878,1.007009979877267,1.0000009967435437,1.0000077124770514,1.0000203987727565,1.0001080921134735,1.0625129673877418,1.1279647740390748
3500,4.8090889070902145,1.0348223016313007,1.0000356739555534,1.0000000069556783,1.007641740984837,1.0000009657972355,1.0000075177815135,1.0000219158199062,1.000124699644757,1.0637470355526741,1.1265516907026938
3600,4.81527628435894,1.0395264317968895,1.000038480810492,1.0000000083817868,1.0082892494125082,1.0000011152240926,1.000008255393763,1.0000255414773833,1.0001239969000415,1.0697192098325639,1.140995885082627
3700,4.863743741021626,1.0426681639841653,1.0000481238956542,1.0000000109468208,1.0087164541483842,1.0000012310622295,1.0000085917903552,1.0000268577368794,1.0001385728724406,1.079249049058615,1.1396297603947403
3800,4.944002124525639,1.044539404609229,1.0000508462676174,1.000000011235009,1.0091188174949717,1.000001671947728,1.0000100086588473,1.0000291677461455,1.000151347928813,1.077246180466575,1.146199832129462
3900,5.074578960635005,1.0481477166717608,1.0000516305760194,1.00000001322851,1.0096129144336807,1.0000018164340219,1.0000103116460939,1.0000306183399565,1.0001544773349658,1.0809137873475085,1.1566576040905894
4000,5.184252695190431,1.0472226300793896,1.0000566255217698,1.0000000135129103,1.0097166477406694,1.0000018628015541,1.000011277293789,1.000032483285184,1.0001843219881128,1.0890626304066302,1.1724173408064786
4100,5.1296702048780745,1.052781264322563,1.0000631390810426,1.000000015445961,1.0100564759435124,1.00000217768889,1.000012492559714,1.0000362420696465,1.000182347687807,1.0908489421362815,1.1708342741179554
4200,5.080956579303471,1.055612626987791,1.0000657406401199,1.000000016720346,1.0109161970928267,1.000002403206207,1.0000135230463745,1.000035965723425,1.0002080804226061,1.1000962748251595,1.1839469408653758
4300,5.248974550053436,1.0587413932439484,1.0000754379996242,1.00000001875245,1.0107508647997154,1.0000028492403599,1.0000147231940446,1.0000388756532448,1.0002119018110878,1.10287770225146,1.1929442089169593
4400,5.329067782890456,1.0616155358016937,1.000080841669207,1.0000000199030643,1.0117826065510058,1.0000031282435407,1.0000157768445326,1.0000430166717529,1.0002292632581045,1.1029856076383213,1.2075721803747943
4500,5.274242449240977,1.0611054214313806,1.0000873066338676,1.0000000235862898,1.011853310202033,1.0000035045693418,1.000016057085694,1.0000440363201661,1.000248096558056,1.1074092105129174,1.210850342242649
4600,5.457461118640454,1.065721488044202,1.0000882613656785,1.0000000251361087,1.0124673576195444,1.0000037464562432,1.0000170617362314,1.00004718542417,1.0002603857221093,1.1129625815801822,1.2221624394303094
4700,5.551901767588971,1.0678432652386554,1.000098654348487,1.0000000281182373,1.0125210958457629,1.0000041588134323,1.0000186746355608,1.000050096221849,1.0002796089496624,1.1167830916977748,1.2353480420482648
4800,5.425961192616747,1.070549838677212,1.000105258424647,1.0000000291458753,1.013676299373193,1.000004655481075,1.0000203581533729,1.000055603213277,1.0002903896590203,1.1198354211257437,1.2301519130157919
4900,5.551434384654887,1.0733274773372057,1.0001080522239283,1.0000000315588495,1.0136578986871416,1.0000051595715704,1.000021580623597,1.0000586529186193,1.000320758534476,1.1271684868013478,1.2504463933967505
5000,5.579316431820567,1.0787502745611028,1.0001148265515467,1.0000000348436047,1.0141496252828737,1.0000056761120855,1.0000219065869325,1.0000610171736952,1.0003475152966406,1.135562399843388,1.2626733310202412
