milliseconds,U,A6,b,Btot,A4,c,C,g,G,Ep,x
0,1.0487560738614872,1.0014673748151814,0.9999996369875004,0.9999999999378867,0.9998360474028826,1.0000000226741315,0.9999995575456738,0.9999988208469207,1.0000039836277892,0.997771187174567,0.997716578105156
100,1.057513091902184,1.0020122907648155,0.9999975430720653,0.9999999997899851,0.9997959285626035,0.9999998519679744,0.999999706667459,1.0000004697437632,0.9999917193338153,0.9974252904328247,0.9986059675772427
200,1.1629004342754292,1.001630187395286,1.0000030872303878,1.000000000832314,0.9998008775625472,1.0000000806049256,0.9999997798529575,0.9999993437638716,1.000001668168322,0.9963673902132034,1.0015235236553117
300,1.3877275655050723,1.0022284690492684,0.9999966169026864,0.999999999493116,0.9996713799228669,0.9999998491692886,1.0000003136668676,1.0000005880784049,1.000000997390729,1.0002412420290976,0.9985859094154073
400,1.5921928348265026,0.9991207034364873,1.0000019955685766,0.9999999991328788,0.9999333948932496,0.9999998907347563,0.9999993767135624,0.9999990169198495,1.0000010652677997,0.9986833745517298,1.0019832776356372
500,1.814111516105473,1.001935542013942,1.0000020917312313,1.000000000321288,1.0003518409102634,1.0000000790107653,1.0000006275120605,1.0000001066405293,1.0000083246974667,1.0035147587341766,0.9961133877713416
600,1.7840873826284926,1.0014958568263097,1.0000030682502545,1.000000000628477,1.0002695698039055,0.9999999779643942,1.000000473652522,0.9999994582486083,1.0000096444742261,1.0008473569277536,0.9988320897536483
700,2.0497394959809325,1.0021149899303137,0.9999983531676095,1.0000000006443623,1.0004217745674682,1.0000001005913233,1.0000000056398963,0.9999994609821332,0.9999912304557149,0.999485614269175,1.0085404375603402
800,2.080785730582237,1.0018129962531424,0.9999970321475202,0.9999999999580299,1.0000146136986385,0.9999999702716664,1.0000003520839897,0.9999989355870682,0.9999969889389153,1.0008510883272366,1.0101270512668838
900,2.249491363132382,0.9993853973116672,1.0000005028247259,0.9999999991050157,1.0001755890258028,0.9999999167265493,0.9999997044911723,0.999999697332423,0.9999947014451949,1.0065119716641295,1.0135523391339873
