milliseconds,Mrbc
0,-1.0664528551300676
100,1.9328917999206625
200,0.9615053684584127
300,0.8176841269408054
400,0.8148536632483208
500,1.1276263559905075
600,2.6697578016044488
700,4.295719509164048
800,9.302880578470598
900,10.964130648453075
1000,10.798062867609513
1100,16.790250726193847
1200,18.640375866890096
1300,20.917133992189235
1400,19.07370476389939
1500,20.706959525939393
1600,23.472134965429596
1700,31.022124633725696
1800,32.01348494103734
1900,36.76705126978297
2000,35.99535150990522
2100,41.92759451315911
2200,38.50748127400077
2300,43.009553075164575
2400,46.23800590855584
2500,46.25910183726256
2600,49.55361339031132
2700,53.05785229095398
2800,57.128992214886416
2900,61.25197413062517
3000,61.33203000192001
3100,61.851788966870934
3200,64.65524719428487
3300,65.01149642854824
3400,72.7301130851825
3500,73.49101088643255
3600,75.03482715647655
3700,73.67809114804845
3800,79.3023589216005
3900,81.77992173752703
4000,80.27836765042495
4100,87.82024264268044
4200,89.17019275523297
4300,89.15367282262883
4400,88.09260368197207
4500,95.03833897862872
4600,93.27251459810519
4700,94.02669419855877
4800,99.10653231113635
4900,98.24691923345408
5000,102.59701203711793
