milliseconds,Mrbc
0,-2.6039558018180236
100,1.9223258859643444
200,-1.7879237783260864
300,2.838568601140084
400,1.3012481900620683
500,3.632491754557863
600,5.774608104413266
700,9.439837858740207
800,9.36375835779637
900,11.337374359676124
1000,10.240215238869759
1100,14.750482477343912
1200,17.863070839073295
1300,19.610442766249616
1400,22.853906379182245
1500,23.467405152627105
1600,25.025396355766723
1700,30.4142958945467
1800,30.279627274958223
1900,34.27683574805748
2000,33.59061126567425
2100,40.541214169431804
2200,44.17693449617912
2300,46.71686927085641
2400,48.74251639603328
2500,51.24987257757214
2600,49.734712804030416
2700,55.004816379006584
2800,53.80504275603443
2900,59.206328129196244
3000,62.10994179981184
3100,62.898555210716864
3200,64.74791203374511
3300,65.40918420982136
3400,67.41207663757856
3500,74.4643604763265
3600,74.86235659264344
3700,74.80835547542888
3800,80.64919769299044
3900,79.30928713831902
4000,83.43257016647989
4100,87.18748976387586
4200,86.38824158704857
4300,91.05044988236335
4400,91.53243718211213
4500,89.35693436725379
4600,94.6395525093545
4700,98.78792591786213
4800,94.943457001262
4900,99.71677629595386
5000,99.58512008308556
