miliseconds,V_membrane,h1,x1,n1,c
0,-54.95899931702879,0.900356375094168,0.27107785430376863,0.030076501469564216,0.40007244762381183
100,-54.957237182761475,0.9003550875034221,0.2710946196392736,0.03007761525791971,0.40007424383139706
200,-54.95742618585743,0.9003588429801613,0.27113484711433317,0.03008004181784937,0.40007486314245766
300,-54.95657304594375,0.900365584717024,0.2711549764070047,0.03008094630890346,0.4000773400684835
400,-54.9549876678048,0.9003734806863662,0.27116282571839895,0.03008343089120221,0.40007873365115654
500,-54.95496351042096,0.9003831645449552,0.27120847923486363,0.03008508195604154,0.4000795161717513
600,-54.95386673468583,0.9003946873179873,0.2712084941191704,0.030086690039934864,0.40008056760893973
700,-54.95320812148601,0.9004004273841442,0.27122105939177293,0.03008716857161423,0.400083128851766
800,-54.95166825350999,0.9003974824857243,0.27126365340604075,0.03008880641535233,0.4000844160212431
900,-54.95117139591288,0.9004130125266493,0.27127482369612954,0.030092357909086043,0.4000852317404808
1000,-54.94999560042908,0.9004161337432586,0.27129030536731963,0.03009192961905176,0.4000876378554406
1100,-54.94998234234378,0.9004251803604615,0.27131175345537073,0.030094671215182753,0.40008808119777034
1200,-54.94848188750636,0.9004234981463456,0.2713324054716123,0.030096488189560903,0.4000908770022278
1300,-54.94812175255799,0.9004312170140029,0.2713769324180408,0.03009816448456784,0.4000908747944048
1400,-54.947136565919315,0.9004382253747477,0.27138286332208644,0.03009835802733741,0.4000935442924506
1500,-54.94625910551686,0.9004494753397565,0.2714018631662118,0.030101419668438947,0.40009440423082854
1600,-54.94556002880219,0.900453834698423,0.271440976790687,0.030102652560827902,0.4000953680363525
1700,-54.944289283846814,0.9004548091012483,0.271451314834255,0.030104759349887433,0.4000974362090592
1800,-54.94392954397976,0.9004597995932184,0.27148385759825006,0.03010628856559121,0.4000983564998829
1900,-54.94229631706354,0.9004737672950475,0.27151204842428583,0.03010742695698701,0.40010124991300977
2000,-54.94161661966966,0.9004709360482497,0.27152742763603577,0.030109838761371795,0.40010139883201895
2100,-54.941626688894154,0.9004864032765012,0.27155161190075355,0.030110742631063732,0.4001034968622629
2200,-54.940632473314864,0.9004868520837797,0.2715660086644499,0.030111707277738528,0.40010443077021346
2300,-54.93993269767852,0.9004973627103882,0.27157875552348515,0.030113931207192482,0.4001064712199799
2400,-54.93817491152578,0.9004977323353185,0.27161272136462833,0.030116264800182157,0.40010741915092113
2500,-54.93819605392105,0.9005033398317244,0.27161840575040147,0.03011658689655354,0.4001094077014229
2600,-54.93739703367726,0.9005112827610796,0.27163928110356145,0.030119031621416086,0.400111468843008
2700,-54.935552395468996,0.9005158387536403,0.27165806062203707,0.03012145293206332,0.4001135832133256
2800,-54.93584513551997,0.9005224877543752,0.2716848628981822,0.030122208671775327,0.4001144723377003
2900,-54.93457581911843,0.9005274934151025,0.27172107440237786,0.030122794981211565,0.40011542124777005
3000,-54.933598168932896,0.9005327342394994,0.27172401252807954,0.030125225576031076,0.4001176541914487
3100,-54.93215910019706,0.9005432316570025,0.2717628529644887,0.03012760896787341,0.4001190786817524
3200,-54.93219026296351,0.9005510248561654,0.2717828898176862,0.030128801490783737,0.4001195903757408
3300,-54.93050771988059,0.9005500531093257,0.2718172588324952,0.030129858462885715,0.4001212430325847
3400,-54.93063159878749,0.9005553627636643,0.27182982128520344,0.030132450646444275,0.40012286296967847
3500,-54.929953261777705,0.9005665835423515,0.271844541243172,0.030134232404940547,0.40012534532092203
3600,-54.92911070907118,0.9005654460760925,0.27188188376215866,0.030135980392842474,0.40012707803733866
3700,-54.9280752245771,0.9005785624799618,0.27187505136471884,0.03013627620036256,0.4001277646267402
3800,-54.92633867833577,0.9005760584915482,0.27191138871415277,0.030139129767770848,0.40012948216653205
3900,-54.925474464831446,0.900589058320912,0.27193020086121134,0.030140400117424335,0.40013166516105947
4000,-54.925290679641066,0.9005897275983629,0.2719451467466355,0.030141199647279217,0.400132382784879
4100,-54.92433848568095,0.9005964950011923,0.2719818877623336,0.030143479952916614,0.4001345202718878
4200,-54.92408347089325,0.9006010502362358,0.2719999243160725,0.030145526617422768,0.40013428417552804
4300,-54.922233869019685,0.9006054769607134,0.2720127053939967,0.030146509453510873,0.40013687859459146
4400,-54.92163156693494,0.9006144312423381,0.2720509617374059,0.030149163810103973,0.4001393463815981
4500,-54.92125183444175,0.9006238935359514,0.2720711914586438,0.030149716937562545,0.40013971335106
4600,-54.92041823004866,0.9006213096088903,0.2720760123415062,0.03015169925798539,0.4001423147747422
4700,-54.919020002545004,0.9006333871513392,0.27212455031468286,0.030154257677277564,0.40014389934506467
4800,-54.91901306169193,0.9006334378627263,0.27211643326548607,0.030156434355413552,0.40014477133913046
4900,-54.91764618047359,0.9006394215396034,0.2721548096095473,0.03015687390523622,0.40014683725209105
5000,-54.91679385050589,0.9006447325839115,0.2721882861264645,0.030159299119375652,0.40014748359897895
