milliseconds,V_membrane,h1,x1,n1,c
0,-54.61042193532666,0.9013310091416576,0.27997687164889196,0.030840772000603492,0.40074144738946993
100,-54.60926075144253,0.9013302453050032,0.28001151749868713,0.03084516298397265,0.40074422999565285
200,-54.608948084591674,0.9013284560643686,0.2800319207681765,0.0308452597004376,0.4007451421759143
300,-54.60727387501371,0.9013272109411679,0.28006247388109246,0.030847825918549118,0.4007468331907749
400,-54.607286151074504,0.9013267531124477,0.2800775212246418,0.03085055467824381,0.4007492254317699
500,-54.60545497026394,0.9013249152341987,0.2800968273926934,0.030851311098712333,0.40075219664084166
600,-54.6045007147134,0.901324154041695,0.2801420681647051,0.03085631488229392,0.4007531416385105
700,-54.604028285808134,0.9013230084379767,0.2801455266896997,0.03085597149859574,0.40075364475851105
800,-54.60269006639883,0.9013221701510807,0.28015933660358544,0.030859183135111816,0.40075780052212406
900,-54.602644565848465,0.9013204496179263,0.2802028565725518,0.030861161954107205,0.4007594429972408
1000,-54.60192533111692,0.9013196856048261,0.28022461813212324,0.030861998328348766,0.400760360008327
1100,-54.60091822858165,0.9013184071721524,0.28023607338092826,0.030866969978110448,0.40076256553066564
1200,-54.59973728799566,0.9013172721380817,0.28028346120479786,0.03086655511092409,0.40076420407808233
1300,-54.59808835720988,0.9013152670401342,0.28029986429927606,0.03087080817051677,0.400765677981601
1400,-54.597731545194925,0.9013147168079894,0.2803010059375782,0.030871194357958306,0.40076888208439426
1500,-54.5968871089432,0.9013129116254073,0.2803370475161881,0.030873623081408005,0.40076905633892207
1600,-54.5962756368092,0.9013114645631256,0.28036178154750424,0.030877808441096964,0.4007711273764489
1700,-54.59521109026816,0.9013099587584698,0.28037513130894615,0.030878764449956263,0.40077350458925487
1800,-54.59343868819132,0.9013092843588094,0.2804098899475938,0.03088241822323125,0.4007748967915139
1900,-54.59253639538901,0.9013081715588704,0.280410064431579,0.03088302149635727,0.4007769346880601
2000,-54.5916643260884,0.9013066731851651,0.2804378392615005,0.03088473887388731,0.40077815814763085
2100,-54.591460779181084,0.9013044533705722,0.2804789747848417,0.03088775987288543,0.40078101393288146
2200,-54.589859777984685,0.9013037264547509,0.28050742908074505,0.030890908267824882,0.4007836438942466
2300,-54.58926193188301,0.9013017579902769,0.2805105204858416,0.030892192090996754,0.40078456651105315
2400,-54.58872938662328,0.9013006857958845,0.28054230167888883,0.030895529093530147,0.4007860647979087
2500,-54.5882875808932,0.9012996393492707,0.28054761353047863,0.030897443714075476,0.4007888821286
2600,-54.58655797817728,0.9012974467255852,0.28060032485787456,0.030900372208921886,0.40078950731327423
2700,-54.58640825566965,0.9012963576873255,0.28060168588179824,0.03090053758091132,0.4007931007708688
2800,-54.58513539505978,0.9012943527555531,0.280647809966966,0.03090244114144074,0.40079335943086664
2900,-54.58402150387525,0.9012937208662096,0.2806709030787488,0.030906791209978357,0.40079740110156903
3000,-54.58358344798735,0.9012915407117968,0.2806889987001989,0.030907760351256964,0.40079795780764793
3100,-54.58280210370929,0.9012906525191691,0.28071319304987485,0.03090898522419454,0.40080137866103754
3200,-54.58093398853397,0.9012885484072859,0.2807370371600151,0.03091303985550129,0.40080074280737826
3300,-54.58090563234628,0.9012871910535531,0.28073767477075395,0.030916553183071637,0.4008025354794055
3400,-54.579286184567515,0.9012851706181954,0.2807738500209273,0.030917283667007148,0.40080502644860005
3500,-54.57868587044853,0.9012840840966837,0.28078044960708176,0.030919109541280212,0.4008090276725646
3600,-54.57733897385885,0.901282507419439,0.2808065924116417,0.030922516937199645,0.4008089540116972
3700,-54.576300287559334,0.901280184422605,0.28083968720204955,0.030924952833058586,0.40081210663806194
3800,-54.57610798609741,0.9012789790904427,0.28084746727385956,0.030927652547083767,0.4008129693889744
3900,-54.57444942599591,0.9012772886257437,0.28090169293639106,0.030928636860148594,0.4008156310709516
4000,-54.57381175671032,0.9012761135140885,0.28090993261804403,0.030929932734855548,0.40081758246163135
4100,-54.573073149671785,0.9012741300168859,0.2809255331596613,0.030933910621830745,0.40082052367215043
4200,-54.572512422419855,0.9012727112149828,0.28097088757289657,0.030934838970513107,0.4008198111964468
4300,-54.57151241579824,0.9012707079176464,0.2809829032576025,0.030937999523887275,0.4008243741586822
4400,-54.569895068881465,0.9012683761552996,0.2810155661058918,0.030940303265187215,0.40082498848047915
4500,-54.56946187273274,0.9012672785818747,0.2810280577138435,0.030941052161766135,0.40082805842427366
4600,-54.5690413146675,0.9012655889728476,0.2810554813530303,0.030944883768275293,0.40082888032525366
4700,-54.56717057264721,0.9012637685277469,0.2810792545614685,0.030945659388755167,0.4008294570771906
4800,-54.56703277072353,0.9012616940462608,0.2810936913924813,0.0309496490059496,0.40083290453106246
4900,-54.56600434562721,0.9012600503568363,0.2811254894056783,0.03095130503441714,0.40083401688260945
5000,-54.56503437241317,0.9012577702724759,0.28114186044745443,0.030952084707317386,0.40083652313816726
