milliseconds,SAM,A,P,S,D,aS,aD,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz
0,0.03546700490373349,0.01003446954665392,-0.7549694398728541,0.0099488771864583,0.012675562587706218,0.009970717074323572,0.010190698419189332,1.7010012227678377,0.6841796018269964,0.47094520371223214,0.5760293375230341
100,0.0543184419270859,0.009930225929677473,1.4030155067344956,0.009957345854704765,0.015617009067200104,0.0018547267600933955,0.009334837341767321,1.9503744697990217,0.6538136879683063,0.44177937311935184,0.5728940825000526
200,0.06980836285677522,0.009866609439911465,1.4209576493493639,0.010009851506989091,0.02232812674609454,0.0003612315346539273,0.008791603091373645,2.0302868896022908,0.6471752088649466,0.6767991449703864,0.5709028037042765
300,0.09109782121587734,0.009818565445529979,0.34851810651059595,0.009997846177821363,0.02253156163032498,2.972502912365743e-05,0.007993476137736216,3.300095865448684,0.6506608967375126,0.5747296075844404,0.5700596232673714
400,0.10165811007586452,0.009691873117700941,2.225575831632497,0.010020692484987716,0.022011845013731643,0.00011165810130496804,0.0076922472721715355,2.779267828874908,0.6367021556005897,0.64638983111061,0.5709065369219933
500,0.137461123298591,0.009476679758300488,1.5453419277983524,0.010033775310343532,0.020937139832401593,-4.05679278992369e-05,0.007032850006628066,3.1419970682934535,0.6251920838425149,0.9115797547009685,0.5673474553631801
600,0.15670737574719887,0.009197704380695032,2.419659848406114,0.010096474907326462,0.025447165435787122,9.380223437687914e-06,0.0063203920123520605,3.799771866598863,0.6136124688525866,1.0371290493592138,0.5681507799001123
700,0.19744696748883636,0.009055549554174397,2.843929168375592,0.01004846575903845,0.024042013218183354,-9.512937087879102e-05,0.005775914745180943,4.985962594553874,0.5923456241824685,1.0834744798065101,0.5661739389006342
800,0.22703043287454677,0.008803708069225733,3.5625339927318977,0.010120784697298936,0.020176135324366698,-9.55837904439225e-05,0.005720316722575594,5.519781772781024,0.5797937668567106,1.1160766448810326,0.5642958447148824
900,0.21111415411083312,0.008515013948452934,3.0717271589933626,0.010154961029692194,0.023043053010734806,0.00010511934879871426,0.004928358858236594,5.828879021204246,0.5742169342279976,1.1698462728382855,0.5627872165781197
1000,0.2664698972582792,0.008157216822556717,3.032558598427951,0.010140199889490732,0.018640769012948772,0.00011720483838459617,0.004718754866395116,6.021050621966893,0.5465874901672434,1.3346082799331758,0.5619140516261159
1100,0.2589594313709135,0.008058836292109517,2.3057460601693633,0.010140515616663896,0.029047165908376082,-0.0001285951670791854,0.004232451294239645,6.680572495163347,0.5381440885181424,1.3293339506537398,0.5615658715964297
1200,0.3146627464471399,0.007652105810517997,2.594295981058254,0.010136934777464765,0.02266884697639184,-0.000139486779639184,0.003960270250450887,6.549715673545565,0.5417357976297901,1.5430883903120303,0.5603106914645712
1300,0.2967004928705613,0.007513736400460567,6.081861509924398,0.010142847130150005,0.024038292918971443,-0.0001224173182211143,0.0038975916620743057,8.047573980211004,0.5292847655987866,1.5611528139176134,0.5601241745789013
