milliseconds,SAM,A,P,S,D,aS,aD,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz
0,0.02596182984469611,0.01005316980772441,0.9320154179397794,0.009960517837036035,0.014211661356618211,0.009865126375275087,0.009784019765865678,1.5448165448124846,0.689229475318995,0.4134377330665225,0.5743803581844094
100,0.02560957219341092,0.009873599584417594,-0.3200199543139161,0.009964315976955875,0.023337050568397626,0.0017356828370291067,0.009426472944530745,1.5198884106178119,0.6654394884529853,0.43665764668059365,0.5748550171999974
200,0.059813022858120915,0.00986475204671672,0.2939845947934542,0.009984703965720829,0.02097187818102485,0.00018682774805718272,0.00874502789038899,2.306548526776621,0.640399373846045,0.46571972963897723,0.5724112328409382
300,0.10476943272695691,0.00974968186580184,-0.546019341488427,0.01001318264310002,0.020722360518845,0.00015433323728048434,0.007945386506080138,2.090244278833174,0.6398105138313568,0.6606424159213047,0.5724713215648344
400,0.12158040176757297,0.009583475038587957,2.2437949644131345,0.01009328554957799,0.02516178527859517,9.098733339441215e-05,0.00756629020893008,3.5758145453634587,0.633268920494516,0.7845042729728373,0.5698456994832471
500,0.1499371028436638,0.009419212990446655,-0.22212547787885595,0.01000609906908087,0.018785672830604998,-8.00414658739231e-06,0.006717998502867689,3.256319740224643,0.6131530738495647,0.8145412034680374,0.5695081134503578
600,0.18443454731310738,0.009300362585680297,1.8439003851101416,0.010080495115218599,0.023572662590685477,-7.14596735542194e-05,0.006324042679847114,3.9221804924227652,0.5959197080803698,0.8858224040730897,0.566998909577477
700,0.1548116817620315,0.008977006241069233,1.7201008592339402,0.010131089420733735,0.018872605468834267,7.3896355187614714e-06,0.0058781460943487865,4.2698864968603125,0.5926124537684414,0.9890189691556132,0.5652412827002198
800,0.23380334619445936,0.008740130006926026,0.8433463491966449,0.010050938699449053,0.020255910778766803,-0.0001302465840687598,0.005622933231676615,5.402998120582403,0.5771791510283206,1.1892431573323201,0.566618440240973
900,0.2141599885823963,0.008467704232727151,1.5274094697229856,0.010052750212398135,0.020380937530543722,5.510353718437896e-05,0.005247524858514306,5.369333037836795,0.5701691674852428,1.145720114967297,0.5635253453191611
1000,0.2527220379328925,0.00818782682637917,3.21845260493034,0.010168452417006459,0.025805848066263477,4.904387758134263e-05,0.00479438508674758,6.045348866252938,0.557098549633074,1.2106374194583216,0.5643444084373911
1100,0.2584687634746143,0.008036403436099768,4.154090981194714,0.010164819879047864,0.028165359669268614,0.00012558965549822125,0.004576057507637156,7.0345515872454,0.5488530216562547,1.475385457691835,0.5609162520184955
1200,0.33357363594169254,0.007763776690361051,4.857624639839782,0.010183889655923409,0.024323237571118626,-2.8983696798362923e-05,0.0039606598808029966,6.63720001054236,0.5338820008409667,1.5706000610183946,0.5597117116886642
1300,0.34051922589867223,0.0074274415472352535,3.4624753033477687,0.01010345930173682,0.02774682341769222,0.0001002320545726838,0.003626818003237439,7.578699488361797,0.5203519370271676,1.5509401363994904,0.5590121835696182
1400,0.33984064993109975,0.007247898566301164,5.003449896659847,0.010194265766201749,0.031867013639543876,-0.00011233282368468382,0.003744273105532435,8.072922573277195,0.5243816249937091,1.6855207985679066,0.5585377162232426
1500,0.3880670818032111,0.00715934065139216,7.365101682768395,0.010150033657130315,0.02834642092815055,0.000121745049722286,0.003401788540549731,7.867660584830564,0.5087423945148447,1.7316474558662966,0.5577119147098637
1600,0.42218819016299025,0.006903249660159681,5.716719642741725,0.01017012186403394,0.03341439105704033,-2.9162708480927936e-05,0.0032025767208430462,8.243997938234331,0.49541785704796704,1.837443848024464,0.5551236437607352
1700,0.4141693658502253,0.006797342118265088,8.492536637767552,0.010219388824181445,0.03121685997384543,-6.977408443059976e-05,0.0028977698127384374,9.402672926087849,0.4763760936010393,1.904370345879524,0.5557261859854421
1800,0.4482488441257998,0.006804884936254098,7.164776338492944,0.010255792021301781,0.03325660303657721,-3.3669631713501705e-05,0.002479080347290394,9.167555272149583,0.4854950268608428,1.9582905451826276,0.5538063619740349
1900,0.4748285074215493,0.006626749284571836,9.848200753943962,0.010257164440680797,0.029743839450347254,-0.00013675994337602294,0.0027255968570632284,9.78587863833862,0.4673044088717373,2.2570898106147417,0.5537360325645224
2000,0.48452054644705367,0.006690917548480204,10.65322211033299,0.010226558612935619,0.03324120315325845,-7.700217945734074e-05,0.002115847953605631,10.658590735441743,0.46122916046466333,2.2073746455862224,0.5536488765079283
2100,0.5115572011902915,0.0067736425678545575,10.073043313617491,0.010273714734803464,0.03907001181880303,0.00013891666717687074,0.00220948427627647,10.946205968301157,0.4625310037563074,2.422580284663603,0.5516362195253759
2200,0.5573205596639619,0.006713951171213518,11.89510307777507,0.010255634791674061,0.03678779917406823,-5.230062453913718e-05,0.0018201501770769648,12.04932684813358,0.44293679847657547,2.54516722585722,0.5483050970866755
2300,0.5513285765711613,0.0067995718307261345,11.534151033562928,0.010278013133398128,0.04376353561025887,0.00010674159140462838,0.0020177627445584264,11.45135295169892,0.43157355090645605,2.6404382938307127,0.5473756143897721
2400,0.5961410367173751,0.006771162768731998,13.973150167227097,0.010376538962698583,0.04666786098876698,-3.4527781019693184e-05,0.0020135323140027203,12.094099957572798,0.427290499841673,2.5402049395656165,0.5464226491083537
2500,0.6105543626350352,0.0068873076197261554,15.86489612162785,0.010352922909211174,0.05379346407167674,-2.4311461146196524e-05,0.0018459781174554805,13.378669604903743,0.40720625925143134,2.6130554197547777,0.5462292040073143
2600,0.5996753145057779,0.0068878453599394195,16.593679599606187,0.010429443137693527,0.057889574652160145,0.00010355430285181592,0.0014048243771662928,13.740466228302026,0.4206486541611417,2.714263440477425,0.5457564149214442
2700,0.6322324805087275,0.007013195308837369,16.512138007201266,0.010444911738180981,0.05903165420591619,5.728497738186393e-05,0.0013822820229092482,13.223621140485568,0.41190629086680514,2.9156388982021095,0.5440122735404115
2800,0.670133549909984,0.006931987031247005,18.403065963159378,0.01041170978532333,0.057654286832707125,-8.436847511915141e-05,0.0014385805683760993,13.68553926303656,0.39330274272830995,3.0635212893070998,0.543499550547008
2900,0.6844189356171583,0.007096049234340368,18.715756234330392,0.010436171206001765,0.0618647566426083,0.00011940864863014111,0.0012169027874821899,14.090496491256596,0.3833252020549512,3.1523768810762394,0.5422730385913715
3000,0.7286182608834929,0.0071710748656437975,20.05365244033731,0.010539287921829711,0.07153633321738538,8.22175933106243e-05,0.0011122480105266298,15.378573388672205,0.37795068382653213,3.0218837215947008,0.5396709398091406
3100,0.6970785713855182,0.0071752711433646,22.417806161556758,0.010552721410072692,0.07083065882015468,-3.8278982568625104e-05,0.001312923284061856,14.87489060421525,0.380707856147867,3.152976307657864,0.5396756414267879
3200,0.7625953720402975,0.007325635849091378,21.760940675585278,0.010631385014279453,0.0796934761819182,-1.8687950940352328e-06,0.0011511268048767832,16.211480865319686,0.3648098641983317,3.3228137254538255,0.5387186243339446
3300,0.7926109702462963,0.0073322228706063615,24.336949458294878,0.01064209624025549,0.08273087168812084,-0.00011591419723360343,0.0011884124129160926,16.654481810481645,0.3499634573044675,3.504059213907305,0.5393783314355817
3400,0.7547259869839889,0.007300366676284464,24.74383582839322,0.010662450325980642,0.08165938401817033,-0.00014022141381978963,0.000977078445678723,16.33298466405228,0.3519676773905983,3.3635675986700897,0.537718746593115
3500,0.7889631802554655,0.0075111030780233776,25.349976831486906,0.01067784408152822,0.08578187284079088,-7.879257332702518e-05,0.0008486289373092277,16.4989291601955,0.3470501777524278,3.4887675196253167,0.5366194632054232
3600,0.8017380183762355,0.007589847488068531,29.747096076559863,0.010745158287100418,0.0982164147414829,0.00014022288120533392,0.0009307584768378071,17.08609737548559,0.3382162641337936,3.569144103756496,0.5331617041066892
3700,0.8133322117767654,0.007558017269592528,28.264502734021892,0.010789066802692607,0.10585637060790104,-0.00012084340656094681,0.0007644260882075672,18.107464402463865,0.3233712524302148,3.707400577594969,0.5345808112693279
3800,0.875536895588416,0.007653440785921814,31.84185360100783,0.010908499607439217,0.11215524810418326,4.369061780885092e-07,0.0008304040368409766,17.632478854540516,0.323951569936713,3.888769851411819,0.5314942468456161
3900,0.858693333785172,0.00770984588444943,33.37690214663406,0.010919206689033505,0.1164743285193763,-5.1325051126586696e-05,0.0006688779101411362,18.527247608596745,0.3296165361785349,3.8575522880322475,0.5310194034183141
4000,0.8782526069746245,0.007640705640448075,34.1846971196519,0.010996681559458679,0.125187144532868,-5.026762107341812e-05,0.0007191689446088786,18.845934374762315,0.31961831166358373,3.86678611722932,0.5313499434103603
4100,0.9282812610738763,0.0076633149151872654,35.09792802516072,0.01115206428314032,0.13116412964920796,-4.864114700724512e-05,0.0005023533980542048,19.6064451057726,0.31922081830916593,4.091844593881307,0.5283118491986007
4200,0.912629944112169,0.007867105887659454,36.3559988654358,0.011164939952508487,0.13588292237430558,-0.00013695880785632457,0.0006684053451924463,20.181478997322678,0.30142115279694126,4.054561996210323,0.5291995081568684
4300,0.9342072531661807,0.007945671050153697,38.64641576557947,0.01127142732184214,0.14683381022418968,9.214718095582928e-05,0.0006174320179083118,20.443723383010706,0.29119404810001115,4.3195179366515575,0.5271491123533574
4400,0.9719846734813677,0.007988203676819327,39.409416554113875,0.011308973072429087,0.14602575203107923,-3.1740894017442384e-05,0.0005200061695501414,20.352045483315315,0.28981440386461316,4.16408898593112,0.5246349203324879
4500,1.009952345443864,0.007885518282382023,42.1696341433605,0.011476176465229145,0.1620361564031021,-3.52385730823036e-05,0.0005163584802042635,21.055613932223533,0.3030221432297954,4.280741990301653,0.5254862503937207
4600,1.0242408778343612,0.008040828105056741,45.228274925560335,0.01158078678261045,0.1629653216996017,-1.7024134591474008e-05,0.0008009604732711645,21.358326547215636,0.2866245013508006,4.353124837387619,0.5249451313936178
4700,1.0243095855490543,0.008109581430759717,45.18152933607118,0.011699140443237107,0.17206458228609858,2.63339905348038e-05,0.0007958222212071427,21.3463595651985,0.28832724018599104,4.510263814131202,0.5218227580061818
4800,1.0549315563427,0.008123410657493101,46.03185713356497,0.01179052247474282,0.18284729623458804,-2.1159788783539538e-05,0.0006456854073202501,21.733505160559776,0.27378688767320336,4.662923027893175,0.5222858842357772
4900,1.027485784461251,0.00823622367616646,48.46218260998121,0.011830035725368275,0.19610058384562087,-9.838293461133487e-05,0.0007957874303842521,21.951369526611824,0.26904361424518225,4.558114095921534,0.5225533192560281
5000,1.0682834301914217,0.008271228067652094,52.100100620613006,0.012057294092495122,0.203861929828476,5.823244692931762e-05,0.0007471840761461132,22.65772986912129,0.26706645471712664,4.790684613289072,0.5192094727195099
