milliseconds,Cyclin_B1_Cdk1_complex_phosphorylated,Cyclin_B1_Cdk1_complex_unphosphorylated,Plx1_active,APC_C_active,APC_C_total
0,60.0,0.0,0.0,1.0,1.0
100,57.56991155925814,0.24173444872357588,0.06822096891510745,0.9851120785407941,1.0
200,55.27125427797741,0.4701051046989811,0.12438521242470964,0.9704519028469637,1.0
300,53.094860544091276,0.6868348672957346,0.17047871501857964,0.9560496403242446,1.0
400,51.032213051701845,0.8934258453375018,0.2081717105022324,0.9419766456314946,1.0
500,49.075320223707195,1.0911733472527534,0.23886905300980812,0.9283336650439009,1.0
600,47.216675099226656,1.2811760458062802,0.2637450662751039,0.9152230972394682,1.0
700,45.44925085212777,1.4643518840973992,0.2837788581970953,0.9027272749617159,1.0
800,43.76651438838392,1.641459121260211,0.29978582570841017,0.890896770989602,1.0
900,42.16244198884984,1.8131224406086788,0.31244438498091154,0.8797482231131637,1.0
1000,40.63151164744494,1.9798677815302983,0.3223174474191297,0.8692705498346935,1.0
1100,39.16866859085307,2.14216494019884,0.3298721515064661,0.8594321073816501,1.0
1200,37.76925885545633,2.3004791989039606,0.3354966799028085,0.8501873895374884,1.0
1300,36.428952690587046,2.455328579216546,0.3395138144577278,0.8414827348943565,1.0
1400,35.143665891785396,2.607338469479626,0.3421918896324654,0.8332611054200352,1.0
1500,33.90949259787095,2.757277020143689,0.3437541731371214,0.825465501654658,1.0
1600,32.72268178331239,2.906045279710439,0.3443866839546664,0.8180410711814615,1.0
1700,31.579691785186462,3.054592303095866,0.3442445835848729,0.8109363660006377,1.0
1800,30.47733329951788,3.2037441904026585,0.34345747848707675,0.8041041111969506,1.0
1900,29.412958083699348,3.3539885752458787,0.3421339622898037,0.7975015691927843,1.0
2000,28.38462435300247,3.5052849711980247,0.3403653481075414,0.791090552661145,1.0
2100,27.39113414701278,3.6570061487121266,0.3382287355046837,0.7848372815612451,1.0
2200,26.43191060239573,3.8080423560608607,0.3357894360011023,0.7787121550348081,1.0
2300,25.506772894593144,3.9570101118184784,0.3331028869276892,0.7726894583314456,1.0
2400,24.61568853578477,4.102488686847338,0.33021593179014014,0.7667470344358768,1.0
2500,23.75859228495675,4.24318724758004,0.32716816287434713,0.7608659215097491,1.0
2600,22.93528176528958,4.378037789138001,0.32399301972474837,0.7550300055077476,1.0
2700,22.145378182766652,4.506226099032641,0.3207186293945179,0.7492256952479801,1.0
2800,21.388330241702025,4.627180691441236,0.31736854166167355,0.743441614434733,1.0
2900,20.663437568464044,4.740542397466301,0.31396243236733523,0.7376683145050317,1.0
3000,19.969880757256288,4.846128467765815,0.3105167044291262,0.7318980193825887,1.0
3100,19.306752092906756,4.94389701413125,0.3070449927430366,0.7261243994796615,1.0
3200,18.67308060915743,5.0339178711447925,0.3035585835610452,0.7203423786862991,1.0
3300,18.067857732976734,5.116342061099495,0.3000669045077344,0.7145479224035327,1.0
3400,17.490052126213964,5.191384805579463,0.29657772942723476,0.7087379230860905,1.0
3500,16.938622900557515,5.259309415906613,0.29309745873859433,0.7029100702262564,1.0
3600,16.412531760008683,5.320412265809312,0.2896313699056428,0.6970627263490611,1.0
3700,15.910750929528273,5.375012850888425,0.2861837853159954,0.6911948359921494,1.0
3800,15.43226769017746,5.42344703866982,0.28275822916778437,0.6853058427393381,1.0
3900,14.97609149198317,5.466058020947413,0.2793575793596405,0.6793956092936275,1.0
4000,14.541257839921808,5.503190715465069,0.2759841842442975,0.6734643526480356,1.0
4100,14.126830639240191,5.535188032623703,0.2726399428057576,0.6675125965556735,1.0
4200,13.731903716944451,5.562388118439047,0.269326368598899,0.6615411315152294,1.0
4300,13.355602361711547,5.585121432250079,0.26604466150566847,0.6555509706605841,1.0
4400,12.997084355210243,5.603708531099126,0.26279576337263016,0.6495433137025903,1.0
4500,12.655539657182164,5.618459317842576,0.2595803933497579,0.6435195202719118,1.0
4600,12.330190882157403,5.629671525181793,0.25639909039584957,0.6374810815311778,1.0
4700,12.020292964340564,5.6376301322857625,0.253252241712044,0.6314295986862676,1.0
4800,11.725132902453632,5.642606676050347,0.2501401128959625,0.6253667604650301,1.0
4900,11.4440287387448,5.644859559236141,0.24706285927069932,0.6192943312642835,1.0
5000,11.176328959981525,5.644633794930458,0.2440205484183953,0.6132141327298463,1.0
