miliseconds,IRS,aIRS,iIRS,PI3K,aPI3K,Akt,aAkt,mTORC1,amTORC1,S6K,aS6K,FOXO,iFOXO,RTK,aRTK,iRTK,RasGDP,RasGTP,Raf,aRaf,iRaf,MEK,aMEK,ERK,aERK,AktI,iAkt,MEKI,iMEK
0,100.29050318218658,0.01477369942054913,-0.24404419591376872,99.20696483299697,-0.9114224737658522,99.81321464306022,0.2049491582420375,299.911106258772,0.08811027928666657,299.9705138262606,0.0011615936534907119,202.53499155644027,-3.1444591398411323,201.01169764748394,-1.3657011311142682,-0.009951428268776232,100.39708819057209,-0.7041242244307313,99.99495175774274,0.05426072565148259,0.048998555419515755,299.95215876032546,-0.03784828789428803,899.9456935439013,0.020435935801518805,0.0,0.0,0.0,0.0
100,100.18844803853632,0.1584684446378347,-0.04887057724457372,99.77220770467945,1.0863262301227987,100.02334881418672,0.13265980137950276,299.99741546816944,0.031441638266857204,300.0061015640921,-0.015362712714762018,202.5308215601637,-1.8676652875686233,164.51226368445975,34.30422001966022,0.010326771878126062,99.59312264592262,-0.505682930173995,100.04498677687518,0.010532406714829443,0.017012760666230753,300.0070141182,0.03794495072631537,899.9603780228947,0.00928407265989054,0.0,0.0,0.0,0.0
200,99.55964718271903,0.20622543598527263,-0.13090959482621883,99.71680907198318,-0.11719507479974944,99.86443366128304,-0.05839095886684388,300.0197271503129,0.01161533136793418,300.01056679186144,-0.025030401763112147,200.15047491854955,1.375798070905675,133.74313108352797,66.87510190912327,-0.009553898202534649,98.4503068364458,0.31209139608146724,100.14855153982337,0.010867111653921617,-0.011205342659851385,299.91443912353736,-0.01840736877171866,899.922871471893,-0.09007863777195753,0.0,0.0,0.0,0.0
300,99.8008642954257,0.23713162371918822,0.17133173079663278,98.34444521556124,2.000571257359291,99.77116872369047,0.06401774036736924,299.94624583489446,-0.09460248677089188,299.9855788149033,0.029118162626800045,198.35910606832317,-2.9831791834744,108.59372502796256,90.42925208345059,0.017729620321719732,97.69980291759195,2.225736890368102,100.11377418968867,-0.10400328246035312,-0.07475497183398165,299.9636292563518,0.08168765600718719,899.8971243973506,0.029010030957191308,0.0,0.0,0.0,0.0
400,99.66411899079625,0.36106759398306654,0.27764214270862186,98.20101103985876,2.936022149486405,99.94182152972716,-0.046803473905084075,300.03579230259186,-0.001541350286239781,300.03147131139775,0.026424956441895738,200.31275684338837,-0.29248594772099223,90.21566109948924,111.92209426733494,-0.0006449817817053142,96.85336659511509,2.9794768262674016,99.91957849920469,0.19526383858094595,-0.026963603791175874,299.9545024740425,-0.06412507848476874,899.9111661585811,0.04536354512254197,0.0,0.0,0.0,0.0
500,99.65566535516781,0.5454878555859549,0.07856688643425487,96.31471819584739,2.899969773239593,99.94585213342036,0.24208473143481005,300.06820354623244,-0.02448575826722891,300.00234809198855,0.02415185413620749,199.12272118253873,2.8633243614573702,71.86651273585416,127.39308201579446,0.01687878192032945,96.36288871775683,3.007255312627507,99.70759794091781,0.2686755696432504,0.05360006051402186,300.07099761286497,0.08335929368463954,900.0295996651984,0.03217860258711223,0.0,0.0,0.0,0.0
600,99.44998784213048,0.612507816020595,0.24311721899626343,94.5135089990362,4.53516891049827,99.90073106118689,-0.018879475226348405,300.00873416730553,0.04895449185687881,300.0224721778947,0.005480859289305162,202.55000611885197,3.4803257839192008,60.228825571641856,140.1082396547681,0.0049485712434153145,95.87386225912746,4.602687056087348,100.15910607901777,0.028065416426972398,-0.023103448442279906,299.9575455613743,-0.055720697889158,900.045262694895,-0.0619581732358476,0.0,0.0,0.0,0.0
700,99.02103387292162,0.6661385974947641,0.08711768006130241,93.92397767545113,6.026051242103954,99.72678377982804,-0.044307380780853806,299.94210214938767,0.06510130284754209,299.99819356662596,0.0022639651792871487,200.60332120112733,3.176970934038609,50.225532256340976,152.34312898809225,0.0031077595308023273,93.17785373971948,5.519052519930762,99.74618229312249,-0.05200823038324942,0.02209715065791113,299.97022387516444,0.0024151056666419446,900.0280759543525,-0.004895988352835011,0.0,0.0,0.0,0.0
800,99.52669255051188,0.7586899568074119,0.13351389565545732,92.369382306368,7.444379678395675,99.96202635207612,0.39705291986331587,300.0552943699083,0.003030541319162045,300.02598363322926,0.0029259300676740463,200.122292216019,-0.5354070687667745,42.544824557537176,159.00528540820406,-0.004455499565556157,91.70894945534653,7.350940568268481,99.63721672996563,0.02194447440199626,0.05324675881889831,300.06192660962716,0.057525941385713514,899.9476291483772,0.004882435848685796,0.0,0.0,0.0,0.0
900,98.911200233283,0.9104986061656741,0.0715984230335959,90.39863797234608,9.929911782116784,99.84648938498577,0.3710060536227684,299.99900939357985,0.06908414710685182,300.02028391143415,0.02082516182488796,198.6416696332574,2.371679274657226,34.81942310158031,168.25097616375734,-0.011391848372335357,91.32225547070273,8.359429417043115,99.75520494263694,0.349453920616763,-0.04427923418975152,299.97554144144055,-0.005810079371414607,899.9249835721523,-0.06807354696328434,0.0,0.0,0.0,0.0
1000,99.2009236992377,0.9380182827870538,0.04003623895019124,88.43783719611716,10.342553439969288,99.62035624599184,0.4919833390959327,299.97316941588934,-0.017154740922747193,299.9672792859708,0.024706348346113433,194.82898020747652,0.23689285562825546,28.11368558266269,172.38680001732487,0.022538875029219356,89.86151681613532,10.751800264618607,99.80585349921242,0.5470624206681866,-0.07274919467304519,299.9267001086201,0.1263901173209679,899.911508829271,-0.07003329343144896,0.0,0.0,0.0,0.0
1100,99.09693208337244,1.102269791699641,0.2614495069353633,86.95246664632526,11.386585384949088,99.27363613878275,0.564651065067346,299.9954979287202,0.12974045860930897,299.9607129245648,-0.03137651521529019,194.2908412929581,5.679251818487154,21.760382468066577,177.32557354672477,-0.010286526891716179,87.44769489300087,13.090360276270735,99.28614281036737,0.3705932002986485,0.038855177682571955,299.91178837773504,0.11782488838052124,900.0757757894461,0.04905259594841334,0.0,0.0,0.0,0.0
1200,99.01162179820551,1.1715248573212869,0.25962736190405544,85.36508369026754,13.757358405400154,99.23152021204001,0.7233668590532515,299.8622491957179,0.0691562905233748,299.998007606574,-0.001739525281231111,193.3261969906032,2.6867779149151483,20.001565468872734,181.75153786369913,0.010055333509781971,86.82417270095564,14.439179235872723,99.29028288172464,0.5246185753247465,0.02634585046540719,299.9264058691682,0.01670144106473724,899.9538601089912,0.11344302320649728,0.0,0.0,0.0,0.0
1300,98.50319616098754,1.2633760167275985,0.180090476951576,85.4394165975209,16.27581665941344,99.15486362197758,1.0013592058162841,299.95258740988527,0.1645274412540741,299.9897484029867,-0.0007554403659669221,193.07708104268877,3.3147683297859833,15.79137000399651,183.21724822260148,0.025512184107566165,84.19345425314545,15.63169017232783,98.9555482743643,0.7048244348086579,0.0009313775212116474,299.9945572384918,0.032827001439111436,899.9259941964658,0.09140634267814313,0.0,0.0,0.0,0.0
1400,98.56926509529839,1.3853282467460852,0.31367834148418877,82.36202203800684,17.364973906505845,99.04572173408202,0.8901267159010839,299.9100616372374,0.04324676462387382,299.9653487406111,-0.006940324829504706,190.31812675484238,5.9840626458727915,14.362813140215241,185.3563711309673,0.02562151997253318,82.66593854426388,17.052242663722314,98.95634757652428,0.8121603819973328,0.046371275555944454,299.93042205663704,0.02044459191636802,899.955985574243,0.009390194017686364,0.0,0.0,0.0,0.0
1500,98.23613686693406,1.4622752486350192,0.28759373488695095,81.61468462458907,17.69646758397281,98.9516470244626,1.2227527056525807,299.7989252177999,0.1253432190805846,299.96533230003945,0.0295611148246442,191.41295971255528,12.45400315012253,9.939941049562584,187.0956167147625,0.03437945704624523,81.44822384593935,18.687347877800562,98.69085297222989,1.2956215268358964,0.07675102915591807,299.76060335987796,0.12235450376824569,899.9730912567784,-0.04108729567189592,0.0,0.0,0.0,0.0
1600,98.11568807477668,1.59582462384838,0.13719091306710765,79.78627852697481,19.206872030073022,98.66334606598203,1.3950301242536614,299.7617902137574,0.274461125546635,299.9790877549845,-0.0038401372167592533,187.37254278587602,10.907774768538037,8.138158784382949,190.27987458569584,0.04193461516672374,79.2634975380281,20.688157090676825,98.74764056430759,1.437867941019566,-0.06125467237250085,299.91452478939954,0.08169497480856455,900.0332211059482,0.13099554187097884,0.0,0.0,0.0,0.0
1700,98.34651773491456,1.6269516572800116,-0.06393105723412346,78.4160510633799,21.089719090379386,98.50458589302944,1.329670912061235,299.8193962676706,0.2741158573850275,299.94965512215884,0.032153876198681985,187.34504991734673,11.61439392201291,8.551959115330169,193.97732890306344,0.03867127115802247,79.05763595525403,21.49202378394469,98.41095108459061,1.5793799204084844,-0.05659776832106975,299.7786110385615,0.15916734054269605,899.9890699370316,0.1801591076582786,0.0,0.0,0.0,0.0
1800,98.32906568381378,1.7220774575605917,-0.13421647341545312,77.37247818790416,23.42427575337944,98.06601260120102,1.8675176999984724,299.76657805655634,0.3043841190775203,299.94537274110013,0.062356578198174584,184.58478446713033,17.997450514492236,5.4297556034795385,191.175415928487,0.02848548430476696,77.21712046222696,22.894304746046682,98.43899736868731,1.574472256815719,0.018165963674529613,299.77133600712665,0.3191767514679233,899.8600774494223,0.14911071985886526,0.0,0.0,0.0,0.0
1900,98.00537608532743,1.8576304755119,-0.0660421928361919,76.10869591025899,24.92175897261711,97.87498468702309,1.8630786048006756,299.76646641884935,0.27579941097931304,299.9589913311015,0.06268599474924896,176.1841229662474,18.132430060652016,4.899513207921572,195.66942652062653,0.05749650904832339,76.13690856363687,24.482166131022304,97.72009593515492,1.797026220693681,0.10143738967522825,299.6260680997534,0.26103684423363865,899.7840397550963,0.13326267152551596,0.0,0.0,0.0,0.0
