milliseconds,IRS,aIRS,iIRS,PI3K,aPI3K,Akt,aAkt,mTORC1,amTORC1,S6K,aS6K,FOXO,iFOXO,RTK,aRTK,iRTK,RasGDP,RasGTP,Raf,aRaf,iRaf,MEK,aMEK,ERK,aERK,AktI,iAkt,MEKI,iMEK
0,99.73595476471458,0.020186469669008417,0.2629128398804324,100.39322535326289,-0.07967684255534684,100.10854489614897,-0.012633314753463595,300.0570585271663,0.023017141992118805,299.96872970649116,-0.022617667356050704,203.18953591712574,-0.5882159099912656,202.16122352495375,1.0122356835355437,-0.018669361769442335,100.08174813901638,-0.6420667847740927,99.77622652596592,-0.07298594496628613,0.03225597487778272,300.0815702225912,-0.08574081316909542,900.0788204930661,-0.06853390239093127,0.0,0.0,0.0,0.0
100,99.73689195605458,0.15240031911122393,0.10763030658856325,100.3370266246046,0.10212723298568475,99.964884005729,-0.0447099239050261,299.9138964896783,-0.05766357997312673,299.9862491354764,0.013196801111922724,198.45720003423875,2.430506145384699,165.6350562420977,37.45940601491597,-0.0015579899162802377,99.83812817648094,0.9784049204227692,99.95994481855696,-0.18209408566218804,-0.028030188089519837,299.9940729500422,0.0979961314685949,899.9329538145806,0.007149382721255702,0.0,0.0,0.0,0.0
200,99.45587430540503,0.1497676513079283,-0.13357818208075836,98.71329330980218,-0.17848520864824713,99.96623345481083,0.18324447872961094,300.03790599804745,0.022158125855776496,299.96988124967686,-0.013023620732600069,202.72771581602748,-0.88476754856601,134.45235186004896,66.71790886961497,0.0026301784399929847,98.50006547097512,0.31644289946599097,99.90522381712832,0.006075706120502005,0.019519621160480036,299.9893551231929,-0.04989772995548253,899.968553872088,0.05965875006870247,0.0,0.0,0.0,0.0
300,99.59405691723222,0.23849851157633883,-0.2378959915325963,97.95707885831233,0.9672313854629296,99.98298239644944,0.06091497134300161,299.9535273099174,-0.053712316300105145,299.98310984003746,0.008695210656155621,202.62244507070275,-2.475731476063664,108.58539570276062,92.28852249964305,0.002222425697133245,98.91171914589896,1.8159131176126502,100.12216632348625,-0.10449330386914503,-0.026603629539156647,299.9348308578618,-0.012714730127843613,899.9904611927701,-0.05177658362905984,0.0,0.0,0.0,0.0
400,99.35426761502282,0.3645061518670034,0.25957814875704693,97.96388837013953,1.5861525813846304,100.15953919019556,0.2289108904344228,299.96540025305353,-0.0789961200541365,299.9676998074613,0.0335243747295154,196.73144852710848,-0.411568124254994,88.07257417724232,108.64179714646338,-0.0189577827735345,98.21873534841448,2.0048338788358016,100.24153097161508,0.20606956721644742,-0.0759528220658595,300.02593474847504,-0.07043272489251585,899.9196389424151,-0.07486461653160723,0.0,0.0,0.0,0.0
500,99.37047109639494,0.5504554454816932,0.20333196691143984,96.97027948416242,3.6399027110255706,99.8496141854574,0.24689430060209427,299.95948264847067,-0.06801105077160693,299.9685260392972,-0.013574346921727518,199.0425727676376,0.005127670509358334,72.59427923141911,124.52393878066293,-0.004486194112758836,97.00128142427376,3.0772907049128833,99.80710346005976,-0.040614797921113194,-0.08316185740057852,300.015374067945,-0.016695864535492454,900.1053207398749,0.04651371836217913,0.0,0.0,0.0,0.0
600,99.36821846185592,0.6550452823629574,0.1497120879362156,94.78258270927995,4.2797492314763135,100.07769790466858,-0.08167829698134048,300.09324366504205,-0.0029946454832357142,299.99781324715894,0.007742727898840489,201.2663391466817,-1.7025822278916836,58.557181921545,138.85301851384176,0.015445954174042284,94.45111190655668,4.065222032759982,100.07816896649908,-0.10826415638510704,0.007926426606719335,300.02673738721654,-0.06018078801767461,900.0889513208218,0.014722612279233707,0.0,0.0,0.0,0.0
700,99.37966845395461,0.7323597961103574,0.22595248738642873,94.28496832224796,6.123986839444631,100.01734740482878,0.14410958902985155,299.93934521658787,-0.04181875417156206,300.01678261798537,-0.0022283231148308214,201.14291090856761,0.6081419491646184,49.973433157060214,151.35085815834856,-0.008762479065943437,92.85730784052083,6.1713429976524585,100.063818720329,0.3051179004651374,-0.02471956096660638,299.89726289984867,0.03289700043270252,900.1006171516858,-0.01103482319613365,0.0,0.0,0.0,0.0
800,99.50916988214094,0.7435338659505412,-0.07532925800373141,92.74648728692986,7.844523518720498,99.94857229194058,0.025442674682557842,300.0815657894485,-0.03638753114032076,300.0093237505996,0.013243237444035274,200.78949030320985,3.1874608155013666,41.85928230824926,161.03812011099575,-0.014642487628279358,92.46284593717746,6.822461859742024,99.61164561332208,0.3582997024598492,0.04130705553240266,300.0513765874184,-0.04740835588504233,899.9165881718161,0.08246083887324089,0.0,0.0,0.0,0.0
900,99.20500288030297,0.8604353687499477,0.13169503530565382,89.87341118103038,8.814508982519573,99.50579284145114,0.15134678215117986,299.98724572940444,0.06264321677456837,299.990932687531,-0.019772034026061282,197.41529025767767,1.8185221395994866,32.648647314626295,166.5859378165897,-0.017704914174569982,90.16869591043627,8.806166503212063,99.4579799229306,0.2440465168353141,0.08065169014575092,300.0793591797711,-0.0595198766466067,900.0315989138485,0.031042772526025383,0.0,0.0,0.0,0.0
