miliseconds,Raf1,RKIP,Raf1_RKIP,Raf1_RKIP_ERKPP,ERK,RKIPP,MEKPP,MEKPP_ERK,ERKPP,RP,RKIPP_RP
0,1.9940392415759145,2.4984686138551897,-0.001357777299303856,0.013161312471214319,9.657342484536704e-05,-3.154898431117756e-05,2.5000241199028603,0.0003424509550552817,2.4913893815991686,3.0005111526805357,0.00024008601682788582
100,1.7537653841676735,2.249243850974351,0.21529335686475812,-0.004949068803302162,-1.8910520846565256e-05,-0.00023709693996044597,2.500532962460174,0.0009235300568363384,2.4677710193308124,3.000750454033136,-2.3360412816262643e-05
200,1.5777760860426233,2.067033953479189,0.3628238232033516,0.061082870458292436,-0.00017997404444274718,0.00020478439700397268,2.49909073791943,0.0006224153487277094,2.429041731212386,2.99989815962742,0.0005734651596658525
300,1.400883166319447,1.9239273839323445,0.4533311955007798,0.12915621740388966,-4.337742686032957e-05,0.0002848226349075266,2.5009687642420166,-0.00031037068075948787,2.399170230315664,3.000545811864431,0.0005518789414299349
400,1.2823854853137255,1.7907302061502361,0.5157760726999162,0.2175157411228613,0.0008539229561344335,0.0005972841972997138,2.499688622684991,-0.0018018903829996491,2.2954658318319145,2.999712853051001,0.0006957064652784485
500,1.1743757278561866,1.6729659328000592,0.5536659699438015,0.29329020193451516,0.0009471320734779182,0.0011800367914363734,2.499044326917473,0.0011820823562093538,2.2401740481938925,3.000086274890329,-0.00036966268127339315
600,1.0804844428722322,1.592060723737579,0.5746581297315575,0.34105560769443316,0.002130978489715718,0.0019120271826014784,2.4991724235419994,0.00104176168066712,2.147070667537639,2.9986708933424504,0.0005138581726403901
700,0.9791335417125139,1.4865069328885783,0.5749629477388365,0.43694783377363094,0.0027590482855150917,0.0022570785616772226,2.4979801790940543,-5.4035216108985545e-05,2.0523406600121357,2.9978855107054954,0.001292114713272549
800,0.9282013410011885,1.4292086157113484,0.5757098189912967,0.4925168215012535,0.0032286059851817585,0.003132111945131933,2.4976647396908427,0.003603520045640833,2.013049041825438,2.997372686587761,0.002211662569403818
900,0.8572778558348128,1.3639644052369628,0.572767423510549,0.5505959578326276,0.004665001349311572,0.0037876494833136948,2.497403843919794,0.0028455759420080258,1.949448459950446,2.9981908585055628,0.0032306920490908757
1000,0.8018374182079689,1.279721867241595,0.5704182184296038,0.6228127126271849,0.005600349425681691,0.00434841053876401,2.4964174467043336,0.003869477508639879,1.8824878465123231,2.99588798648304,0.0035246021067259613
1100,0.7727105938838955,1.2379759236612295,0.5546461378133162,0.6686679273374523,0.005927655892565931,0.0052602240855734,2.493800220821075,0.005679745996361663,1.7902062126295684,2.9948944578030314,0.004748222653034976
1200,0.7136944013569966,1.215667482849127,0.5456399762008569,0.7331763285434045,0.00704033126342267,0.005706344611714183,2.494952898863438,0.005468448009169897,1.7524605912815316,2.99421198316833,0.005818306845376174
1300,0.6813161970942958,1.141215272781965,0.5326564378116959,0.8259707952549645,0.00832421314932988,0.0065407592814995304,2.4933439028026467,0.008172881435982987,1.6885732253706198,2.992509470473813,0.006187072913281382
1400,0.6536402731922096,1.1152865033911812,0.507060008382205,0.8679501099969257,0.009245648965828957,0.007396064493529934,2.4930177753349088,0.007311970962732134,1.625525583365044,2.9926008488398965,0.007990143907510428
1500,0.5989503746364732,1.0635250015431665,0.49998019462808585,0.9233957974660526,0.00971457662583866,0.008252709039450343,2.487109268436637,0.012737187206818035,1.5959155681772115,2.990248255755581,0.010177843633339293
1600,0.5630525062250017,1.0447279436410521,0.48625430774713024,0.9705131149757744,0.01104971200323911,0.008913984260897762,2.489132668863722,0.012892231534226244,1.5293027767721767,2.9883970503364017,0.010105506671050367
1700,0.5311295710292137,1.0215736019035135,0.4700756190989379,0.9926171341795846,0.01162519180203346,0.009266473224766446,2.4870090764460135,0.015792963167089464,1.4752217829671173,2.988162344375624,0.01173703540793087
1800,0.5346587864655243,0.9956113876664489,0.45636270740511586,1.0068062046825708,0.012562655552455202,0.009982463143199496,2.4811784925221794,0.017208527792415777,1.4365965906988927,2.9865747301593064,0.013114215990535609
1900,0.505540482336868,0.9888683044244341,0.4462671466614998,1.0542036710884284,0.013392397575832795,0.010061559428107025,2.4800886269079614,0.018178332138191273,1.418819702352243,2.9839344223260986,0.015242099436526494
