miliseconds,Raf1,RKIP,Raf1_RKIP,Raf1_RKIP_ERKPP,ERK,RKIPP,MEKPP,MEKPP_ERK,ERKPP,RP,RKIPP_RP
2300,0.4278414510892255,0.8804961893917466,0.3967411574884876,1.1647186761418529,0.01612301856693621,0.011897556169633566,2.469238265827758,0.029965365394431398,1.2900706612843116,2.9789887433734243,0.02125176454073909
2400,0.41017421565367096,0.8817262871812008,0.3815478379661782,1.2123571514236706,0.01612772583830373,0.01237891067204354,2.468080135783329,0.03463302107366838,1.2628933997160041,2.9772175398455216,0.022376116210435282
2500,0.39435766841937375,0.8389088488751796,0.36799023322122754,1.2389325406983964,0.01727572777582408,0.01264948605558963,2.4626280129757214,0.03720540738773811,1.20179733333264,2.9759618214288515,0.023766741078431432
2600,0.3961687377056815,0.8390032783405106,0.3638505854154496,1.2759609884405376,0.017736877887609283,0.013119383128750441,2.458621951683239,0.03870789286584489,1.1651338250848853,2.9746646560672585,0.02630860054804426
2700,0.3786277541479419,0.8356398928568471,0.35206896340126503,1.2924488070454596,0.018447058940014128,0.013910518398422923,2.4589291482923743,0.04305893923681618,1.1795653959338992,2.9723293375148763,0.02714968598827918
2800,0.3603132253915193,0.8326719795640977,0.3417729310639674,1.31461467636197,0.018390473109434386,0.013981001072617292,2.455596075491797,0.04607643875434624,1.1175730778427733,2.970872377891142,0.027952174540769537
2900,0.3239662671933022,0.8011018463030911,0.3279902165721822,1.3189584322470824,0.018811275652853985,0.014395136307024155,2.4519273007840816,0.04729785960064262,1.1143328756657027,2.9708448167209895,0.030197633425977637
3000,0.3439818916772958,0.8074873678129286,0.328311885914501,1.3452525911335806,0.01922611960034976,0.014732183030927305,2.4454865874987854,0.05386011091135092,1.0656047670413433,2.9684175725474953,0.031529084113217636
3100,0.3178166382594045,0.7975310578570718,0.323302907984763,1.3715053391148815,0.01965737184751061,0.0150130018671988,2.4438346270967104,0.05795774209882424,1.0521626295238,2.968383819589852,0.03184185691620103
3200,0.3196810917812783,0.7466834768074395,0.30597687512278854,1.3805985735370643,0.02067755219670272,0.014834731439805246,2.4412598821211744,0.057893969182549965,1.044588035139623,2.9674303052882296,0.03401660995619228
3300,0.2925429097376847,0.7632244919902702,0.3037635697770605,1.3698137815842637,0.020548005445553765,0.014982384933508463,2.4388901751129146,0.06245094560349848,1.0466038163069913,2.96462412564755,0.035290125245902526
3400,0.2839924805635311,0.7651538708858375,0.2987449216937688,1.403803960490666,0.021065024295301372,0.015494628280789884,2.432939588016659,0.06733242234070487,1.0313168316989323,2.9649338590265875,0.03648731097008395
3500,0.2857519102860972,0.7503801389900359,0.2890492540406078,1.4034460434875353,0.021643114295052758,0.015477260886471642,2.428881779289049,0.06847510307849738,1.0177525743693836,2.96301773228562,0.036006522545024525
3600,0.2966326264031113,0.7449024831202261,0.28384921688723713,1.4306389781929276,0.021655041600022396,0.015809692287531842,2.4252400789689705,0.07401110130033862,0.9728147813575346,2.9616465942341623,0.03807310961847519
3700,0.2619063244874986,0.7069992529158982,0.2724050193157809,1.4399539987458334,0.022070922594283567,0.015732478874925973,2.422880486754236,0.07720790349269294,0.9398662591677587,2.9610393766694143,0.03843686357859731
3800,0.2541086328627891,0.7232583026573914,0.27645073684767124,1.4542624209192336,0.022174038446648565,0.016018369079493347,2.418054506944879,0.07947391621499332,0.9392896304715347,2.960141950656332,0.04062153689363337
3900,0.27267032315607254,0.7284499757168004,0.2689832930281218,1.4789518999987945,0.022905485207436398,0.01662535040544312,2.414527007871416,0.0869771059414079,0.9500843629531556,2.958822055001696,0.04109602900662499
4000,0.2465662789573273,0.6999352293685766,0.2636770178946633,1.487116754906734,0.0227607683664346,0.01680946307309554,2.412661389838316,0.08921600184727467,0.940401676597823,2.9590609754729624,0.04235407407173002
4100,0.27447753010088183,0.7013709078191669,0.25736815643225924,1.4819110332688399,0.023173637964199974,0.016578242809954215,2.4068736705181935,0.09311135540082999,0.9198507869756478,2.9583599769869897,0.042554621753770734
4200,0.2456614466009048,0.6834897395533361,0.2504354937771813,1.4777916502491721,0.023256433154143163,0.0170852273718477,2.404243206765536,0.09728146289216935,0.8910079720663368,2.957278370599424,0.04349114623375581
4300,0.265128722847767,0.6794903547094144,0.24458357163135996,1.4991387941533496,0.024172049592556626,0.01692295267627684,2.3997707071144307,0.09916324767185768,0.86964490657458,2.9559691317348618,0.04355405081605545
4400,0.24775582112024525,0.6905083101025415,0.24926768820492498,1.5146200989887215,0.024416345369040204,0.017214912509804968,2.394709483154516,0.10237257527930041,0.879856299737461,2.954756798228348,0.04532272082528882
4500,0.22347199729575742,0.6677082989373796,0.23674348904766757,1.5267714458977708,0.023836411070629015,0.016923283735178617,2.391541915721818,0.10864423419556296,0.8518539056943553,2.953872885487855,0.04531187767446434
4600,0.22090214455429763,0.6608082623169682,0.23789506665515928,1.5035492181158334,0.02444613966838132,0.01713212942556387,2.387153689492452,0.11137042290024549,0.8343206850204671,2.9536246019937593,0.04700245701641808
4700,0.23331048360225662,0.6801017863678271,0.23656498036605217,1.5529536721256907,0.02455350706787364,0.017366314284933723,2.3855065804255915,0.11650674218225975,0.8078466027741631,2.95260655584911,0.046043546939226083
4800,0.25281346567651036,0.6605491884930664,0.2267975236957302,1.537638712424625,0.02504186993587999,0.017557414764341174,2.3826727805405015,0.11899561816045331,0.8085731836095771,2.953085623423861,0.04725325032952568
4900,0.22056322035928871,0.6775066388776919,0.22036148177247358,1.563265788537291,0.02515180675572301,0.017481590093968026,2.3778676189834225,0.12324998759053235,0.8325453964564006,2.952714978784409,0.04752861811883787
5000,0.241407084342073,0.6576915586317477,0.21794149742950808,1.5729130223794785,0.02520480106885085,0.01743208500209991,2.3723902932604357,0.1258052182079893,0.8090105440896933,2.951388274358443,0.049344150598950774
