milliseconds,Susceptible,Exposed,Infected,Recovered
0,36196938.22122356,-0.06655941841171721,2.0764164617108363,-0.08960249764573167
100,36196938.061403945,0.15478010745497495,1.867351818522328,0.15795824707989053
200,36196937.323432006,0.39822851486379485,1.9218162887721755,0.06360610499886875
300,36196937.02189953,0.7934953677303247,1.9133117049449495,0.24113240594346533
400,36196936.74271602,0.8691437361302867,1.883580504609667,0.17785838220272457
500,36196937.18331368,1.1901863029136939,1.7588172253967995,0.3246283299364589
600,36196937.02328194,1.4212880644948722,1.8388287552415548,0.32416012045844256
700,36196936.48073006,1.5155079539311527,1.7358794402053543,0.33279519521751066
800,36196936.14908575,1.568467132727991,1.759723831480858,0.6120126991695373
900,36196935.75955926,1.948213905252694,1.6995403110954448,0.6282224828712567
1000,36196935.31857041,1.9996276475272774,1.6630807469793554,0.5285437331728147
1100,36196935.56355814,1.9212001114256823,1.7250203079320283,0.7851670559846948
1200,36196934.975544184,2.298097574997917,1.8250938802825118,0.7843876221114674
1300,36196934.506372355,2.594893947251631,1.8009671402247318,0.9046005814260041
1400,36196934.676428825,2.3680898448886323,1.8635469559893587,0.9229936711583326
1500,36196934.84101736,2.784454170594556,1.7910301645473938,1.0226264212032854
1600,36196934.413111724,2.743989519956168,1.836070468698733,0.8903608373894832
1700,36196933.85297488,2.8666491937386986,1.9071831302332252,1.088379032809956
1800,36196933.33966369,3.069208946209821,1.85647409272973,1.1295287255874908
1900,36196933.4886663,3.4000655694079405,1.8563601403629768,1.0823602712599987
2000,36196933.471767634,3.6020222075906485,1.8848116746116368,1.1583987029540732
2100,36196933.074891716,3.633596432373535,1.9508980868649666,1.213765570619786
2200,36196932.7700319,3.559597766710291,2.0166324031364193,1.3931182813856624
2300,36196932.413050264,3.7869240223209686,2.07300691367216,1.4305748302770305
2400,36196932.31055325,3.9297878409576548,2.148350350492183,1.4548953575617654
2500,36196932.0336708,4.277288650024333,2.158099147713943,1.4634988700420122
2600,36196931.5888932,4.667753305092075,2.212613654682538,1.6779980336842308
2700,36196931.18228577,4.6570907900744745,2.381675650998387,1.8395443033973833
2800,36196931.50138065,4.82977266961145,2.3950978338385145,1.9115592187063393
2900,36196930.91655339,5.129471616014488,2.4345918966286377,1.818802840185861
3000,36196930.20453152,5.147038666350703,2.6244661018077315,1.9455116980836131
3100,36196930.48373971,5.007532682163273,2.56429604707174,1.991351061838439
3200,36196929.30458178,5.191198702578742,2.679130709357616,2.161187995611197
3300,36196929.43457245,5.430056369815407,2.7254674853074445,2.2986486179576757
3400,36196928.82067681,5.713342438987396,2.93611370067811,2.2741532961091986
3500,36196929.00437367,6.246432522407074,2.9175992668797583,2.3991615836837186
3600,36196928.08687303,6.413958632962497,2.9896618370263375,2.5928211117617574
3700,36196927.53309142,6.621312703598033,3.098066341623406,2.6376186031552415
3800,36196927.23876924,6.567028269820719,3.2456979765473672,2.702364254023636
3900,36196927.02917942,6.759951998355421,3.230276994180447,2.8664970953998754
4000,36196926.64173576,7.061725149525001,3.471679386815607,2.9823838274098384
4100,36196926.41337243,7.298724890553737,3.5540438965216974,3.2202895220913503
4200,36196925.326240554,7.474750285562257,3.61587446213936,3.1612071062751372
4300,36196924.747873224,7.604991044119355,3.7466198702470606,3.3761493784588454
4400,36196925.11717386,7.98875539620276,3.927422751143327,3.541874439113416
4500,36196924.504555486,8.323732274299344,3.9902543010479574,3.5018385782313364
4600,36196923.74439175,8.488611461608963,4.0806042333734736,3.75819926325798
4700,36196923.41475177,8.825291654765595,4.274579762637941,3.957124431459501
4800,36196922.82311791,8.897152298777785,4.309670367654919,4.037303689475409
4900,36196922.200359054,9.589220067846826,4.565559427149448,4.188583427302724
5000,36196921.25128509,9.819246927988475,4.626532548438068,4.336837739304844
