milliseconds,Susceptible,Exposed,Infected,Recovered
0,36196938.2976466,0.05533214131494152,1.9667368600678192,-0.01395113745862115
100,36196938.192987934,0.29201597516734984,1.9629332752791877,0.03591763277575759
200,36196937.88729185,0.2248834909579004,1.9540650866691764,0.20998710276485633
300,36196937.55510489,0.7030033945772677,1.8086612129043231,0.13549117495368543
400,36196937.045581676,0.7809712461985006,1.8517826988202708,0.14795160769888058
500,36196936.69526754,1.1462066759504965,1.7783618465450113,0.3801933563807227
600,36196936.73050292,1.0502559846738715,1.7012512750988193,0.472757588410622
700,36196936.43952375,1.5780252545606213,1.8152315805300556,0.37440649335036563
800,36196936.11875122,1.6129033175192364,1.7236068626232892,0.5765155396673909
900,36196935.70588824,1.9081816157125446,1.6713927876775279,0.5518199449707322
1000,36196935.99934752,1.7759460851878752,1.6670381134826524,0.5253340840786649
1100,36196935.5688996,2.413892040882628,1.742387591248464,0.5841858719453215
1200,36196934.897590786,2.083851990770544,1.8062984587647528,0.6739600935862531
1300,36196934.52659947,2.3140620901755873,1.7751581955901423,0.7395701619902934
1400,36196935.05483495,2.443190689568554,1.8065412278232569,0.9198964415930103
1500,36196934.066114,2.9551733350893006,1.7660021872580962,0.8726317071364937
1600,36196934.18157126,2.6885651536383404,1.7668622746359879,0.9100853173123631
1700,36196934.48342534,3.233274988742313,1.8651408033236199,1.127873244217692
1800,36196933.999747604,3.1319770586798157,1.927263350545216,1.0117846840156692
1900,36196933.721173525,3.2714417267066427,1.8548377896393116,1.0686833164694522
2000,36196933.54095012,3.3449157014929143,1.9510713630458305,1.2033661788243644
2100,36196932.942560986,3.401359125023108,1.9924888593774774,1.341230926503664
2200,36196932.812724166,3.644766731993675,1.9979590621729841,1.3455997735154974
2300,36196932.07619886,4.054642658817697,2.0993853564571237,1.40777559813205
2400,36196931.823838115,4.172461398607633,2.2110962040281903,1.43778895576888
2500,36196932.030725025,4.427661750694157,2.150708457512862,1.489825592318796
2600,36196931.52606662,4.578851968803199,2.365476465158118,1.547536151344419
2700,36196931.72538019,4.496168203236319,2.3336894010008344,1.704121717159162
2800,36196930.764125615,4.542885999040159,2.467133447740527,1.829746472013299
2900,36196930.86371561,4.700597165249181,2.5461741138465275,1.8430089300368366
3000,36196930.17694835,5.045990063980777,2.5659634066794506,1.9509200467106635
3100,36196930.25035912,5.1221396870219,2.640035226906309,2.187869727730389
3200,36196930.11080474,5.284162963221274,2.650741321540383,2.0637094381558394
3300,36196929.35272132,5.771455387188218,2.8320364174288093,2.2900058221621435
3400,36196929.0873652,5.678075466400223,2.9241793418625472,2.424208763264582
3500,36196928.87546758,6.098885560592842,2.9008998824050027,2.3812623540318287
3600,36196928.29706203,6.300036345439695,3.0010666609493595,2.4892782500150448
3700,36196927.5246733,6.440542198523709,3.0585019292635405,2.5987033561819706
3800,36196927.31095975,6.793664321285943,3.252667005759212,2.708536395371071
3900,36196926.872615054,7.020081937658776,3.3816203933694267,2.7833450028222546
4000,36196926.9608703,7.157685871991646,3.4646521391864766,2.995101219506727
4100,36196926.37191797,7.067661681730964,3.46281367094145,3.030598192773562
4200,36196925.659582525,7.449005385426564,3.5646358207410067,3.119517148044078
4300,36196925.17026729,7.956790190653313,3.7969697486553615,3.3488595381398536
4400,36196925.051750064,7.845248424626493,3.8553741048445764,3.532515573685027
4500,36196924.04495838,8.495751542663655,3.96226352479802,3.6175116202315505
4600,36196924.04535504,8.509210596219479,4.116684744572639,3.8139225635675373
4700,36196922.78223817,8.628662266868567,4.283038798874154,3.8677846325806273
4800,36196922.1833816,9.155777584647314,4.405001003235452,3.9871305670728563
4900,36196922.040532015,9.227073900248124,4.5436826026386345,4.229319035629007
5000,36196921.5557984,9.620999074101578,4.553946473231734,4.384512566624085
