milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
1300,26.39163644634551,605.5728969633741,122.64783781087115,75.70814617956499,105.8997628782299,0.00013639532085777133,0.003099293801408337,0.0006091130407673707,0.0002654865581733193,0.00044748409126878046,0.0002639947192008404,15.365736005280432,2.7943735859159182,62.43503337757416,12.698454982493462,8.506522081966839,12.324664113252537,5.157427001772178e-06,0.00011719142838740698,2.3031957028119523e-05,1.003863593995195e-05,1.6920395614513944e-05,3.2250278540306276e-05,2.165835746990955,13.119658952527946,393.17171861686467,79.0190169073797,0.0,70.77055644313045,0.0001835902361955355,10.68581640976384,4.239850151059825,22.269170576927237,14.883232641110709,9.504196674506069,1.3403730397547322,-6920528.849291641,5512616.661485388,953475.0539197931
1400,28.008043594662634,638.6072614735318,129.08772230852563,80.66013239678422,112.86016125467309,0.00014201442251032332,0.003226959179019606,0.000634202492951452,0.0002764199066964473,0.0004659158805469354,0.00026630332842055265,15.365733696671214,2.918317465038093,64.62475830129002,13.08528056250499,8.922270044631325,12.924621495825974,5.200560836269972e-06,0.00011817155182576252,2.32245834037121e-05,1.0122593445337766e-05,1.706190831587543e-05,3.253274305790635e-05,2.1658354643169346,13.84782474459324,413.8040799350841,82.95700137409274,0.0,75.2909375194557,0.00018519571570363923,10.685814804284336,4.441414297835984,23.0533651869965,15.34250930189856,9.973289551219251,1.4056833356022798,-7003550.73244887,5464256.2316353135,1040623.49739465
1500,29.56988574188412,670.0523178346533,135.2046413857575,85.49140215290268,119.65757352415476,0.00014737373711198507,0.0033487515705765106,0.0006581394857746674,0.0002868546822262181,0.00048350127511780696,0.0002693511895479886,15.365730648810086,3.03608787287217,66.65290180731422,13.44327501388775,9.322840360103958,13.50268715532906,5.240730530420069e-06,0.00011908432156079268,2.3403972569242202e-05,1.0200781423190056e-05,1.7193696319094076e-05,3.290545140117177e-05,2.1658350913991953,14.549560680236851,433.3488425217489,86.6820583624953,0.0,79.6924156810243,0.00018731529425418533,10.685812684705787,4.633916868419616,23.779693605980217,15.767554943931557,10.425257352955521,1.4686105405095995,-7070184.369648424,5401965.016278484,1125761.614833576
1600,31.079017760657027,699.9851766717347,141.0149391741196,90.20491349387386,126.29583568079931,0.00015249171162723927,0.003465046506932838,0.0006809952516293392,0.0002968165222495407,0.0005002922319697718,0.00027300478584106944,15.365726995213794,3.147998248476783,68.53150109912913,13.774607805099503,9.708792622398002,14.059667848077227,5.27814821252087e-06,0.00011993455775127382,2.3571071843892345e-05,1.0273612769014166e-05,1.731645557090447e-05,3.335211125882505e-05,2.1658346445300483,15.225787591228151,451.8658637163043,90.2061260192606,0.0,83.9782745826964,0.00018985612010267031,10.685810143879939,4.817739533807049,24.45246664116965,16.16094536007892,10.860731474027338,1.5292424763443537,-7123689.65136377,5329294.784773532,1208695.2871593325
1700,32.53717084434295,728.4767433540867,146.53361207360496,94.8034538749483,132.7785660379719,0.00015737738884585186,0.003576062995855055,0.0007028136300089819,0.00030632621002797634,0.0005163210735996243,0.000277165650439983,15.365722834349196,3.2543359513862073,70.27132753156205,14.081218711150205,10.080647577468785,14.59631433701592,5.313004037230764e-06,0.0001207265812523176,2.3726730417306685e-05,1.0341457607886672e-05,1.743080992731133e-05,3.386069968840442e-05,2.1658341357324367,15.877355071510454,469.4096820811345,93.54007493268645,0.0,88.15159454090599,0.00019274971629582518,10.685807250283746,4.993237047230656,25.075541769818642,16.52498363030144,11.280299476320797,1.5876608696525476,-7166597.815117759,5248977.667840194,1289293.6112459004
1800,33.946069205847984,755.5966313784548,151.77535258061923,99.28982533936741,139.10940526297375,0.0001620416185373677,0.003682047565043092,0.0007236430711447211,0.0003154048625665301,0.0005316233938291446,0.00028175239227481704,15.365718247607363,3.355382303889019,71.88268243862348,14.36496143576897,10.438922402773175,15.113372252945295,5.345480180031816e-06,0.00012146453160939717,2.3871761845843964e-05,1.0404670533868746e-05,1.753735706637407e-05,3.442128297822301e-05,2.1658335749400717,16.50510273040659,486.03338016510355,96.69447887117026,0.0,92.2154586418289,0.00019593948092208176,10.685804060519121,5.160761331277392,25.65260814379252,16.861870642978506,11.684544895355074,1.6439468883063595,-7201020.121763585,5163267.706930891,1367466.4865404586
1900,35.307380656378264,781.4111522612047,156.75412508733697,103.66676521364641,145.2919135076775,0.00016649474539300797,0.003783235275613373,0.000743529772266876,0.0003240726152767261,0.0005462331313925256,0.0002867003023956454,15.365713299697243,3.451404421128661,73.37510696283688,14.627551473601832,10.784115839378929,15.611560659304576,5.375745698222955e-06,0.00012215225028550534,2.4006921102883267e-05,1.046358060722888e-05,1.7636651628246816e-05,3.502596310405692e-05,2.165832970050977,17.109842923813392,501.787064015422,99.6793117579687,0.0,96.172865013988,0.00019938041334113484,10.685800619586702,5.320652759565835,26.187082672602756,17.173643192101583,12.074030464764055,1.6981788081106033,-7228644.303135846,5073941.197171816,1443161.5812960854
2000,36.622705802488404,805.9829819918135,161.48309913137547,107.93692650320678,151.32954470247915,0.0001707465565821649,0.0038798485204822853,0.0007625174409048352,0.00033234851842907376,0.0005601823959707651,0.0002919577575352155,15.365708042242105,3.5426540204748185,74.75737099664025,14.870564357824353,11.116705085498388,16.09156757230476,5.403956292575562e-06,0.00012279327524529845,2.413290351443158e-05,1.0518490890521432e-05,1.772920443322397e-05,3.5668438808457653e-05,2.16583232736641,17.692355461867255,516.717673527698,102.50391054891827,0.0,100.02670636708623,0.00020303661310825085,10.685796963386936,5.473236763154246,26.68210606302467,17.462171896643273,12.449294611251348,1.7504315251331708,-7250810.798160295,4982384.555225368,1516356.0914611905
2100,37.89359371051089,829.3719089627657,165.97481116581733,112.10290082627668,157.22567604980787,0.00017480639732763353,0.003972099649112808,0.0007806478106558064,0.00034025076188455875,0.0005735018470893119,0.000297482370653872,15.36570251762899,3.6293705544225032,76.03762269311369,15.095462793223705,11.43715065149775,16.554056959173202,5.430256906456986e-06,0.00012339090001457656,2.4250356366250816e-05,1.0569683507631018e-05,1.781549100889916e-05,3.634353666157294e-05,2.1658316520598007,18.253395996130564,530.869618345007,105.1771026559758,0.0,103.77979656216706,0.0002068786029420359,10.685793121397102,5.61882708989698,27.140596362385153,17.729193415406225,12.810856932502954,1.8007773175193735,-7268605.3398996405,4889698.477753066,1587048.699988557
2200,39.12154005307094,851.6347724868594,170.241152398605,116.16721557377808,162.983604389225,0.0001786831610631442,0.004060190746870104,0.0007979605979866533,0.0003477966564130351,0.0005862206624057315,0.0003032397685666185,15.365696760231078,3.7117809874267174,77.22339094818474,15.303597188317232,11.745895811473554,16.99966794741113,5.454781757479313e-06,0.00012394817439944522,2.4359879045192016e-05,1.0617419705375902e-05,1.789595169399765e-05,3.704705962239061e-05,2.16583094832819,18.793696214520267,544.2847505401929,107.70720057841632,0.0,107.43486745748677,0.000210882478647849,10.685789117521397,5.757725484237574,27.565249847522256,17.976311078835494,13.159217578458968,1.8492857594139693,-7282890.27153483,4796733.80954273,1655256.3654054594
2300,40.30798907607354,872.8256204157076,174.29340478989164,120.1323355533807,168.606548157429,0.00018238531353243355,0.004144314178704971,0.0008144936088681119,0.00035500267996798295,0.0005983666160178474,0.00030920009301299453,15.365690799906629,3.7901005287978626,78.3216365215408,15.496215019530885,12.043367292478726,17.429015817541305,5.4776552099131995e-06,0.00012446792431003843,2.4462026935209956e-05,1.0661941551611966e-05,1.797099450057721e-05,3.777536098905727e-05,2.1658302198182797,19.3139646740531,557.0025317299331,110.10203569887206,0.0,110.99457154974424,0.00021502747585167882,10.685784972524193,5.890221669187061,27.958559332264077,18.205006006880364,13.494858028782414,1.8960238290271816,-7294353.958490551,4704147.698381069,1721009.593713404
2400,41.45433727600484,892.9959498808015,178.14229490357548,124.0006668564924,174.0976521555254,0.00018592092923555068,0.004224653420173042,0.0008302829022587677,0.00036188454911318107,0.0006099661985900645,0.00031534045886490164,15.365684659540777,3.864533683106456,79.33881602904208,15.674472503805557,12.329976509205684,17.84269378210868,5.498992873048664e-06,0.00012495277671840477,2.4557316322405863e-05,1.0703474073129256e-05,1.804099871751106e-05,3.8525653359420793e-05,2.1658294693174724,19.81488867395388,569.0602645786811,112.3690050254716,0.0,114.46148735058821,0.00021929767951518105,10.685780702320528,6.016594306220935,28.32283708480001,18.41665096798898,13.818242486269563,1.9410561022975061,-7303552.708963722,4612451.051931979,1784348.569035573
2500,42.56193453539548,912.1948044085794,181.79801620256407,127.77455770950007,179.45998854729282,0.0001892977060174764,0.004301383390941706,0.0008453628557552177,0.0003684572476895529,0.0006210446655971324,0.00032163905618499,15.365678360943459,3.9352746867777606,80.28091403307006,15.839440474909122,12.606119972080245,18.241273573433848,5.518902148167285e-06,0.00012540517208727573,2.4646226837686453e-05,1.0742226320302043e-05,1.8106316704984357e-05,3.929526104743124e-05,2.1658286995014535,20.297135176508473,580.4931967639643,114.51509224880073,0.0,117.83812086794057,0.00022367792232154564,10.685776322077723,6.1371114131774,28.6602263197384,18.61251735576332,14.129818336961742,1.9844448168672946,-7310934.923272985,4522035.964877566,1845320.8564104133
2600,43.63208521068895,930.4688627741483,185.27024933341403,131.45629935230522,184.69655790126976,0.0001925229791489464,0.004374670763681259,0.0008597662256933324,0.00037473505250304646,0.0006316260813933482,0.00032807863780158237,15.365671921361843,4.002507915526153,81.15347109447436,15.992109514532842,12.872179669217209,18.62530599375938,5.53748270739479e-06,0.00012582737525095966,2.4729203595217762e-05,1.0778392299148386e-05,1.8167275465505963e-05,4.008209389226564e-05,2.1658279124603843,20.76135133968457,591.3346138895137,116.5468865477348,0.0,121.12690704747646,0.00022815621004475153,10.685771843789999,6.252030459882064,28.972711244355565,18.7937812811897,14.430016581310102,2.026249931975837,-7316859.189396866,4433196.250298455,1903979.6960777845
2700,44.66604977210747,947.8625613939354,188.56818985354565,135.04812747259683,189.81029091348006,0.00019560373861151627,0.004444674377144003,0.0008735242294560787,0.00038073157022354165,0.0006417333798373903,0.0003346451871197663,15.365665354812528,4.066408434344207,81.96161900469654,16.13339638439441,13.128523643615484,18.995321746786644,5.5548270968286496e-06,0.0001262214891201204,2.4806659885861668e-05,1.0812152145283315e-05,1.8224178622638402e-05,4.088443258496837e-05,2.1658271099135735,21.208164988821906,601.6159617637263,118.4706073502701,0.0,124.33021203385124,0.00023272279510359146,10.685767277204942,6.361598668862347,29.26212967600728,18.961531209501278,14.71925248553441,2.0665292189768705,-7321613.416524682,4346149.099568067,1960382.2378655518
2800,45.66504634059002,964.4182028608652,191.7005726249365,138.55222370985015,194.80405024232385,0.0001985466468355376,0.004511545620882592,0.0008866666200524676,0.0003864597688420664,0.0006513884189352803,0.00034132236132412727,15.365658677638324,4.127142473632424,82.71011073214832,16.26414948763023,13.375506508145019,19.351832179506346,5.571021249589097e-06,0.00012658946633975571,2.487897946835281e-05,1.0843673122543516e-05,1.827730810420726e-05,4.170026240042451e-05,2.165826293875746,21.638185122557395,611.3669525505567,120.29212578186892,0.0,127.45033532424195,0.00023736631218988603,10.685762633687855,6.466053389747796,29.530183766379505,19.116774444049636,14.997926162126447,2.1053383420876672,-7325428.614049004,4261050.654318213,2014588.2900131352
2900,46.63025213030479,980.1760614394962,194.6756956279746,141.97071692774904,199.68063203746493,0.00020135805514043763,0.004575428797808556,0.0008992217567967102,0.00039193200818705824,0.0006606120326882717,0.0003481026896924309,15.365651897309956,4.1848678974791325,83.40334935899145,16.385154143547577,13.613469950728348,19.69533001005142,5.586144981796631e-06,0.0001269331205592205,2.4946518784225568e-05,1.0873110588378885e-05,1.8326925769494786e-05,4.2528731084289045e-05,2.165825465199156,22.0520024892457,620.6156677780589,122.01698552697779,0.0,130.48951176303345,0.0002420815659282109,10.685757918434115,6.565622425046967,29.778450364971242,19.260443389609446,15.266423140799517,2.1427309376347425,-7328490.4636429865,4178009.0642379248,2066659.2838695827
3000,47.562804816859654,995.1744812368757,197.50144206208105,145.30568444290626,204.44276741947226,0.00020404401459746323,0.004636461439202709,0.000911216670961291,0.00039716007174152627,0.0006694240798455015,0.00035497416645585163,15.365645025833192,4.239734637625407,84.04541419624204,16.497137343769563,13.842743210951452,20.02629001429093,5.600272440601863e-06,0.00012725413661273917,2.500960895862028e-05,1.0900608865917146e-05,1.8373274879128975e-05,4.336829560184015e-05,2.165824625426839,22.450190014508095,629.3886527534843,123.6504219529496,0.0,133.44991343086068,0.0002468602071292076,10.685753139792915,6.6605243329587385,30.008390370904465,19.39340119874265,15.525114905382587,2.1787586887785872,-7330948.287248174,4097094.583352937,2116657.4893713435
3100,48.463803719056756,1009.4499561390068,200.18529818646485,148.55915321984494,209.0931239424091,0.00020661029366974898,0.004694774617441761,0.0009226771223617784,0.0004021551868647242,0.0006778434847908144,0.0003619270372791738,15.36563807296237,4.291885039385876,84.64008115791535,16.600771459058066,14.063643469951145,20.345169587503932,5.613472454043711e-06,0.00012755407846918123,2.506855736267344e-05,1.0926301924942667e-05,1.841658124289172e-05,4.421776880367491e-05,2.1658237757459426,22.833303199059454,637.7109919056417,125.19737732628897,0.0,136.3336513127284,0.0002516954523211452,10.68574830454772,6.750968717242198,30.221356029698292,19.516446172993902,15.77435933395037,2.2134713866664275,-7332921.131190261,4018346.4018983818,2164645.4964509276
3200,49.334311133129006,1023.0372226333118,202.73437412567654,151.73310110558884,213.63430708610662,0.00020906239336115199,0.004750493272795546,0.0009336276626229686,0.00040692805152217957,0.0006858882838871507,0.0003689539482094558,15.36563104605144,4.341454270509038,85.19084629250517,16.696678519211176,14.276476309988936,20.652409406526118,5.625808935385382e-06,0.00012783439841972604,2.512364941919497e-05,1.0950314168913114e-05,1.8457054546257078e-05,4.5076357040079576e-05,2.165822916950118,23.201880357918448,645.6063961462592,126.66251849926516,0.0,139.1427771614177,0.0002565821873335039,10.685743417812708,6.837156474497603,30.4185993605303,19.63031684464493,16.014501217744204,2.2469170025123018,-7334504.188707773,3941779.8444519155,2210685.678195675
3300,50.17535369132917,1035.9693523902547,205.1554245584013,154.82945812014137,218.068861821316,0.00021140555401720837,0.004803736481854006,0.000944091694261535,0.0004114888659708105,0.000693575669771067,0.0003760474352369968,15.36562395256441,4.388570723783032,85.70094859641578,16.785434358905192,14.481536177915768,20.94843409745141,5.637341275410608e-06,0.00012809644599194933,2.5175150354579463e-05,1.0972761198541686e-05,1.8494889637430245e-05,4.594313562393772e-05,2.1658220499640515,23.55644304509635,653.0972888575252,128.05025431224615,0.0,141.87928540052167,0.0002615152214590746,10.685738484778582,6.9192801200840535,30.601280326045007,19.735696898791957,16.24587278372816,2.2791417602769695,-7335774.204168125,3867392.405944488,2254839.7551860614
3400,50.9879235734567,1048.2778326774749,207.45486661701779,157.85010764133997,222.3992740519528,0.00021364476378721693,0.00485461770996728,0.0009540915236311862,0.0004158473588912626,0.0007009220307160441,0.0003831999211548152,15.365616800078497,4.433356362179713,86.17338906554198,16.867572075766997,14.679106794172263,21.233652824869935,5.648124670420735e-06,0.00012834147540285076,2.522330666356978e-05,1.0993750450224527e-05,1.8530267603434282e-05,4.681698583658441e-05,2.165821175906462,23.89749653321503,660.2048792730681,129.36475043681907,0.0,144.54511483201605,0.0002664892852700291,10.685733510714773,6.997524133359117,30.770473655167983,19.833219279002467,16.46879415595287,2.3101902008112263,-7336793.109375686,3795167.7866866454,2297168.522701258
3500,51.77297961447529,1059.9926393148694,209.63879610947862,160.79688747167927,226.6279719102435,0.0002157847829596949,0.0049032451578801565,0.0009636484175723074,0.00042001280124495926,0.0007079429906356291,0.0003904060363178823,15.365609593963333,4.475927032142416,86.61094746358738,16.943585071279983,14.869461529604559,21.508459834804487,5.6582104112674406e-06,0.00012857065212650126,2.526834740001438e-05,1.10133817586261e-05,1.8563356718363312e-05,4.769723345541594e-05,2.1658202954515726,24.22553021378036,666.94922820646,130.60994267879389,0.0,147.14215019741044,0.0002715006445462343,10.685728499355497,7.0720652589728825,30.927174848446814,19.923469798015155,16.68357378111468,2.3401052409642373,-7337610.664289526,3725078.8004782517,2337731.669696815
3600,52.53144837650604,1071.1423071441848,211.7130031855312,163.67159084858295,230.7573269788509,0.00021783016628350605,0.0049497220853118515,0.0009727826568189306,0.00042399402010447334,0.000714653446888632,0.00039766239333211174,15.365602337606317,4.516392767953822,87.01619819242157,17.013929927417166,15.052863773122038,21.773234984494895,5.667646157161319e-06,0.00012878505911575273,2.5310485399638032e-05,1.1031747889631954e-05,1.8594313341689145e-05,4.858382662504822e-05,2.1658194086512377,24.541017906309172,673.3493109991372,131.78954972859415,0.0,149.67222368207652,0.0002765469435865415,10.685723453056456,7.1430727512185195,31.07230586166146,20.006990553278616,16.890508843588282,2.368928231256109,-7338266.710003902,3657089.8424981833,2376587.634554196
3700,53.26422525995328,1081.75399970844,213.68298771492067,166.4759675974176,234.78965570424913,0.00021978524528056025,0.004994146848617735,0.0009815135678610091,0.000427799435727424,0.0007210675971296336,0.0004049617613491326,15.365595038238299,4.554858089655431,87.39152546788026,17.079029154855718,15.229567296900735,22.02834426852752,5.676476197761365e-06,0.00012898570275765656,2.5349918450476762e-05,1.1048935050490796e-05,1.862328277811976e-05,4.9475895800605064e-05,2.1658185163750026,24.844418127727675,679.423078827607,132.90708554543343,0.0,152.13711649865346,0.00028162315383144264,10.685718376846213,7.210708596843703,31.206720540184154,20.084283189373753,17.089885676696596,2.396699013139221,-7338793.143616726,3591159.041318473,2413793.4872975596
3800,53.9721755973034,1091.85357633338,215.55397404192934,169.2117252994457,238.72722083342998,0.00022165412614809962,0.005036613052816999,0.0009898595638598527,0.00043143708934050836,0.0007271989709118785,0.00041229664589139244,15.365587703353757,4.591422283898274,87.73913752681622,17.139273763216114,15.399816612727168,22.27414033219855,5.6847416987221035e-06,0.00012917351845299425,2.538683038943807e-05,1.1065023367757815e-05,1.8650400083185788e-05,5.0372108092029635e-05,2.165817619955757,25.13617462915527,685.1875170617494,133.96587113256507,0.0,154.53856046375796,0.00028672406338615795,10.685713275936655,7.27512784974208,31.331209706940328,20.155811949599077,17.2819801647385,2.42345597488527,-7339215.549150302,3527240.021503649,2449404.8435904565
