milliseconds,cyclin_D_Cdk4_6,transcription_factor_E2F_active,cyclin_E_Cdk2,cyclin_A_Cdk2,cyclin_B_Cdk1,Cdc20_active,E2F_total,Cdc20_total
0,0.7180476651624287,2.3812287051072354,1.989990603453938,2.6155686983100286,1.04052459905156,0.48101841443323323,3.0,5.0
100,0.7163609186999736,2.585696216111538,1.9892628457741934,2.6176452165199056,1.0743399302038565,0.48964400118330315,3.0,5.0
200,0.7145759992077185,2.6177183873537797,1.8847195137519872,2.6824751080781755,1.0846730765365271,0.5412623897993893,3.0,5.0
300,0.703000201464765,2.596679193791292,1.9292815082085355,2.6806013501722172,1.0642064157507651,0.5338187630418141,3.0,5.0
400,0.6967877261154839,2.6068620380139578,1.7980493354529996,2.7470979073426345,1.1783852741026497,0.5369304735083923,3.0,5.0
500,0.6888129315659022,2.544821061351037,1.864441688367649,2.7793950389396893,1.1840041450101166,0.5528448503319698,3.0,5.0
600,0.6941498710884823,2.684761359704849,1.730072266423382,2.776966900362987,1.225846317768506,0.5152037636780137,3.0,5.0
700,0.6829777014772995,2.5618267614865764,1.7086428369423567,2.8408354091546437,1.310412450691987,0.5293184893655042,3.0,5.0
800,0.6804487883594285,2.465690004235997,1.6916137073263537,2.864362434403646,1.3912175524594572,0.5420105447153107,3.0,5.0
900,0.6667409221670869,2.450194869337971,1.6181165834758877,2.9079432244852286,1.4051264531267682,0.5847422166516796,3.0,5.0
1000,0.660366200302428,2.6357980149209954,1.6674516061299616,2.9191378493715323,1.4455063895392148,0.5725694314477222,3.0,5.0
1100,0.6644500398681019,2.422550350665966,1.5882437598027812,2.9583362509606315,1.445023867251472,0.6234895418867152,3.0,5.0
1200,0.6606062187321511,2.380599367265371,1.5468461270135347,2.9831779400578124,1.5107247798487085,0.6067708995356556,3.0,5.0
1300,0.6503391120188554,2.3628638285839645,1.4235129523729901,3.0020071346378954,1.5466375139745192,0.6411003943655254,3.0,5.0
1400,0.639056828183048,2.345890930818649,1.405292398892216,3.022842609634974,1.6466325312169694,0.6559744667918761,3.0,5.0
1500,0.6421626988475738,2.3107366892698615,1.413354683021933,3.0490607865353563,1.606609362849115,0.678381415116357,3.0,5.0
1600,0.6326541113802723,2.2496369527379714,1.3503243795536661,3.0967954811161142,1.6638209783162576,0.6793798004265627,3.0,5.0
1700,0.627919403133676,2.2367262620016732,1.213056993252767,3.1229238250352056,1.73289053129669,0.700735943994733,3.0,5.0
1800,0.6295611621669898,2.1055643464685865,1.254486500014129,3.1330492463512134,1.836722765173827,0.7230818266262132,3.0,5.0
1900,0.6115982265469465,2.1864726011267352,1.1891670542845822,3.1714399986520374,1.878354794429835,0.690507952424413,3.0,5.0
2000,0.6177996288095066,2.0981850034936604,1.1653273894644345,3.1881790002434793,1.9489416003886806,0.7221087672312486,3.0,5.0
2100,0.6026710870438047,1.925803598249669,1.0548217158008568,3.1695596504504717,1.9121647880138843,0.7636149431502117,3.0,5.0
2200,0.6030529623197494,1.8795198149723529,0.9216722223396487,3.2164871933511012,2.0320375087397027,0.7411649181285425,3.0,5.0
2300,0.5922147035205468,1.823156656997278,0.9516649305182198,3.201962260420776,1.9791036712994055,0.7579112552257695,3.0,5.0
2400,0.5869727158795502,1.5370784748759427,0.8728790759619853,3.2422360770070484,2.1102069730169886,0.7871841843628177,3.0,5.0
2500,0.5860542949531685,1.5075944359843472,0.8043855186614295,3.252026636913123,2.0811440302688546,0.8214962394290184,3.0,5.0
2600,0.587461743679772,1.4456757785546086,0.7201926031745455,3.235580492115026,2.1856381998878534,0.8330355580588246,3.0,5.0
2700,0.5838624930076237,1.299279039176968,0.6456656302433167,3.2304182140219373,2.1636375148390767,0.8573700952412396,3.0,5.0
2800,0.5773634039952322,1.1828835388416665,0.5127666959293887,3.2593911956179555,2.267801127056733,0.9002802799997942,3.0,5.0
2900,0.5616955071561258,0.970099005576577,0.5231312016707145,3.2244696354549154,2.3092209320125803,0.917166993581479,3.0,5.0
3000,0.5646490676890561,0.9292592247650271,0.44916109784883745,3.2357865292307815,2.396534426037824,0.9177232387378297,3.0,5.0
3100,0.5574840500762004,0.6627201634727693,0.356565244236857,3.2090002865268934,2.3174004564531074,0.9245088332116467,3.0,5.0
3200,0.5548974483903495,0.524061121990983,0.30448729413805947,3.202694678533693,2.3908906124829157,0.992516829629907,3.0,5.0
3300,0.5431350691830692,0.5057995197396306,0.2059369528810099,3.2135938003724482,2.5003312391166443,1.0164448045048207,3.0,5.0
3400,0.5415556708826986,0.2396800624368572,0.10148749254306075,3.165429129252589,2.5570625711866786,1.0252506490194986,3.0,5.0
3500,0.5382374395424815,0.09675897624918955,0.13344362022042924,3.1581791176466445,2.5507736398669243,1.0302000576865171,3.0,5.0
3600,0.5340444809256916,0.10108259918287354,0.015828887706664643,3.136711135812558,2.5839421969916563,1.0815537672991609,3.0,5.0
3700,0.5219596647397471,0.01595290295448897,-0.039246464316697316,3.118274129440672,2.55209701652919,1.112754734371275,3.0,5.0
3800,0.5243398772322866,0.02962745842118821,0.02606471883502546,3.088255774606744,2.594096851295157,1.1189850774132748,3.0,5.0
3900,0.5132293135309489,0.0845089922816474,-0.0568639744590588,3.0597266061520974,2.6910777550357383,1.1502733282682012,3.0,5.0
