milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,93.5209644351643,155.07718083232805,236.0000143306124,973.0001137629886,5178.00001705392,-0.3862153886060551,0.02326310198821929,0.00013820409455036716,0.00014678393556743756,1.0960482274682566e-06,9.008077790223963e-08,2.6846223192730617e-06,-8.551386419362324e-05,-0.00010168031243324025,-9.973674968709685e-06,-1.759960813094196e-05,16.6
100,116.0,92.05389817783734,155.02534838320926,236.00000293589324,972.9998244649428,5178.0000125213355,0.4282707259783807,0.0663890328399094,0.0011051140426155683,-3.604372222243532e-05,-3.0115055351121257e-06,-1.4335129664066572e-07,1.0249543411058755e-05,-0.0001051476501905114,4.794209084152734e-05,-1.6444772060473865e-05,-8.629007227141813e-06,16.6
200,116.0,92.13993484938776,155.08573823486668,235.99998844659964,972.999919082444,5177.999993715189,1.2153829988220197,-0.04483087689308701,0.0012721645535051257,-0.00010852530905317482,-2.3910343496792955e-06,-1.2432823911150037e-07,-1.0966953455608451e-05,-4.81152765237745e-05,9.156056691199894e-05,1.2600268491968612e-05,7.596916536699431e-06,16.6
300,116.0,92.10028945067074,154.9112155676499,235.99999015315655,972.9998535635241,5177.999982956165,0.8803365594445471,-0.06753699095853238,0.0007809764253061649,7.000544830912504e-05,-1.1258221399685235e-09,-1.2841662383608842e-07,8.270659876615048e-06,0.00017748708322093442,-0.0001751385131591383,8.22623658440943e-07,-1.6342685811756913e-05,16.6
400,116.0,90.64969291793757,154.90318941237194,235.99998837210288,972.9999235002352,5178.000014438783,2.1695346795157335,0.07017537299892167,-0.0009005304625265138,0.0001302269519709557,-3.2550520607034623e-06,-2.194445466142704e-07,5.918259292913876e-06,5.8035400441657205e-05,-1.364736610714028e-05,4.353575469885919e-06,2.88381271815252e-06,16.6
500,116.0,90.57362885064867,155.003840308587,235.99999973679832,972.9998311920393,5177.999998912152,2.0351486448953584,0.09847406761082271,-0.0018649330922541145,0.00012917680666172488,2.4782400821377675e-06,1.4653590230676582e-07,9.267987670045517e-06,1.0805870853289684e-05,-2.6855981582506824e-06,-1.438536963622817e-06,1.3539133442965162e-06,16.6
600,116.0,90.54493803672449,155.01432801747222,235.999996602127,973.0001565819136,5177.999990456114,2.867197486727123,0.1599429441264098,-4.282357605875836e-05,4.4505002770644264e-05,-2.7403709868031592e-06,5.4012160992679216e-08,7.775958540605719e-06,0.00013835731796664144,1.3398590096358517e-05,-1.915258565747671e-05,-9.888382741897797e-06,16.6
700,116.0,89.47024256518148,154.84857072128636,236.00001310670015,973.0001130207577,5178.000008659112,3.0945717506465624,0.09835122786301423,0.002094523686882322,0.00014136180497476353,6.961797661921852e-07,1.7338314563969602e-07,1.4226195308912302e-05,-0.00012956752326089962,0.00011844259569364967,1.329326882687147e-05,-1.40632597413253e-05,16.6
800,116.0,89.49847322250848,154.86081171355823,236.0000006571696,973.0000594848474,5178.000002386964,3.87429445566518,0.1676800373208024,0.001937280959632696,8.496922627493292e-05,3.2588438493047006e-07,-1.4867938894165072e-07,4.455705294123366e-06,0.0001621997454725386,-6.167102507409678e-05,1.3159573934119149e-05,-2.0085323864576414e-05,16.6
900,116.0,89.05187016851167,154.8713626341687,236.00001512307142,973.0000724032061,5178.000011841952,3.4453944414040314,0.06481005424393022,0.0005269026844455946,4.18418354576784e-05,-1.3765102726994943e-06,-1.6096175868486013e-07,-1.5749615200818508e-05,0.00016950144770059992,-2.6763698357831424e-05,6.820218783645348e-06,-1.8559631428923474e-05,16.6
1000,116.0,88.5410240592228,154.82677637226132,235.99999632430587,972.9998726757796,5178.000015513594,4.200753633249568,0.18557890366102447,0.0018885036091849275,3.128892022236507e-05,-9.03774706803565e-07,-9.469859208549036e-08,1.5153613773032245e-05,-0.00013539214779692652,-3.8038713740919934e-05,2.0023379730731486e-05,-1.2779439041157338e-06,16.6
1100,116.0,88.5689314208874,154.72507840554948,236.0000161457974,972.9999239199075,5178.000011528587,4.370836449399398,0.17158916751655334,-0.0003629722314995486,-0.00013594989651677494,1.68005273364125e-06,1.7154699429945958e-07,3.0085994998651623e-06,-5.8287765305042055e-05,0.0001802306640583285,-2.5244670786566927e-06,6.524734604345411e-06,16.6
1200,116.0,88.19636185931554,154.76944782656827,235.99998806012266,973.0001037493778,5177.999986561849,5.357091254983042,0.1934637801654591,0.0016336557533206948,-0.00013534677555187676,2.5659809912927548e-06,-1.5119250285604582e-07,-1.5870972190772167e-05,-6.026192408991993e-05,0.00018063281282242657,1.789416268171794e-05,-1.3300737701970719e-05,16.6
1300,116.0,87.39004446174405,154.69494206087538,236.00000590642716,972.9999457484719,5178.000019704247,4.931789160180471,0.29107577807169277,0.00222896941337908,6.877835343320065e-05,3.0687041901609647e-06,-1.523565836038914e-07,-7.672026926090029e-06,-1.3630228951350439e-05,8.367381297205821e-05,-5.271091152178169e-06,1.5304453676803032e-05,16.6
1400,116.0,86.41370818627038,154.74852539171133,235.99998889033492,973.0000002436784,5177.999990854039,5.78217555262854,0.3048782333941057,0.0026798655714254764,0.0001383612431858186,-3.3486993836593535e-06,-1.0696160071591748e-10,-7.056177551744695e-06,-1.2122214714984286e-06,-0.00012104616094034118,-2.9449790608804065e-06,-4.652074183125922e-06,16.6
1500,116.0,86.32451982242725,154.73787048638633,236.00000208356425,973.0001642077771,5178.000003292732,5.848066417285375,0.40553243409177964,0.0018888766583054425,-7.212428900762464e-05,-3.4736564260316477e-06,1.2728082827485536e-07,-4.426069350836046e-06,5.7868925007370284e-05,2.055848958525429e-05,-1.0676417154219827e-05,-1.5794806376241484e-05,16.6
1600,116.0,85.77425268075372,154.48517016934602,235.99999589569404,972.9999563972273,5177.999997120566,6.520608619978106,0.34526202243292725,0.001840799318771075,-0.00011533424793735616,2.858450322496634e-06,1.0389895781633746e-07,6.645471074520851e-06,0.00012490732401350963,-0.00015790244453915776,5.340147981503155e-06,-9.326581492145097e-06,16.6
1700,116.0,85.3410343213776,154.4337012404544,236.00001339109542,973.0000234944589,5177.999990037836,6.666518901136119,0.39171349840708325,0.0028289115409888565,0.00016407819769453285,1.6664053704015852e-07,5.993294629878966e-08,7.307747393511282e-06,0.00015936579136805213,0.00012787687095133248,-8.666941609411383e-06,-3.244448743431342e-06,16.6
1800,116.0,84.67056394803329,154.50812844618463,235.99999343524073,973.000126679328,5178.000010867431,7.289572788373045,0.5912221466105272,0.004251999625982091,0.00018535288807836517,-1.40269148633734e-06,-5.7029903831488107e-08,1.664218335571314e-05,2.146350310388146e-06,-0.00014494342297728956,-1.1721693844833607e-05,-2.366929876940144e-06,16.6
1900,116.0,85.1132328799882,154.41328325183073,235.99999630806934,972.9997895601784,5178.000009907204,7.610634710225776,0.49464405141774126,0.004073893408321703,5.0885874127828645e-05,3.319857380425301e-06,-2.1875248266362083e-07,-4.526634200312546e-06,0.0001577129002701338,-3.996135260262874e-05,-1.5064609831526352e-05,-1.4173918967504613e-05,16.6
2000,116.0,84.3634123083942,154.3982289339771,235.99999870582081,973.0001116794734,5177.99999375904,8.103315486958728,0.5508848304940164,0.006651079484930184,5.835150287802169e-06,-1.1919475641902446e-06,5.981778570106974e-08,1.9183923531033683e-05,0.0001428661391623085,0.00011247777063657288,1.4010303908145403e-06,-1.3382719977216076e-06,16.6
2100,116.0,84.59989593940416,154.4086404094713,236.00000577957832,972.9997642455984,5178.000012245168,8.086635119982438,0.7106013235761609,0.006911619256621104,0.00017550074000629104,9.799521623744102e-07,7.245527094583007e-08,1.0942547728390805e-05,0.00013763168337931715,6.37128633175676e-05,-1.7475408472212832e-05,-1.6345125386200216e-05,16.6
2200,116.0,83.54768902022465,154.30481809288895,235.99999503616849,972.9998460000681,5178.000016592486,8.341378676124098,0.6879499464151534,0.006154169548957873,5.613066476207559e-05,-9.831598227251374e-07,1.4698112514485975e-07,1.7492061941801756e-05,-2.018041046858524e-05,6.505725389803993e-05,1.4500469846036836e-06,2.9237823173889016e-06,16.6
2300,116.0,83.32539282672404,154.14781637267237,236.0000004552289,972.9997575055277,5178.000011077057,8.564249367451486,0.7271371988011615,0.006496468674340728,0.00017926985116495977,4.403602149442829e-06,1.320266022356843e-07,2.5478766821966824e-06,0.0002169094740850342,0.00018119604152672523,1.4879758560672763e-05,-4.839949931419686e-06,16.6
2400,116.0,82.46710389712135,154.1708601659593,235.99999097370602,972.9997636940416,5177.999987166261,9.387146304631528,0.7865472480420552,0.006780876679900388,0.00017136970749347374,6.016399735650039e-07,1.8260004245729684e-07,6.793650004701913e-06,3.879478923117863e-05,-8.27847577574114e-05,4.0431723333120834e-07,2.3077365310699018e-05,16.6
2500,116.0,82.63101808926089,154.01097830462334,236.00000137623655,972.9999510778082,5177.999978793646,9.68548382735277,0.9624939955419812,0.0074303274588806735,0.0003401086606823814,2.986225288021423e-06,8.568214572960318e-08,2.2096469202254462e-05,0.00022330969804959695,1.5360143578376756e-05,-1.2373692163327093e-05,7.459551348707742e-06,16.6
2600,116.0,81.89523222219665,153.96362704020152,235.99999587322142,972.9999008848268,5177.999977439624,10.254284496792245,1.0543861643699548,0.009397917461985384,0.00022909317687740534,6.652927132789224e-06,-1.656286591134657e-08,1.5173844225291046e-05,0.00021670820831103829,3.6411622552058815e-06,1.5880348619782799e-06,-2.3710441380944497e-06,16.6
2700,116.0,81.68865776897258,153.9201059911261,235.99998909392423,972.9999366761997,5177.999968205122,10.01052470240859,1.157723413982067,0.01287787219917673,0.00034070541938003885,4.861348784438313e-06,2.584102594093835e-07,1.9478914498109335e-05,0.00024196030272560803,6.563445836380274e-05,1.529769040498267e-05,1.7084368326346237e-05,16.6
2800,116.0,81.07406892281868,153.786698728421,235.99999286395635,972.9998164122169,5177.999976862847,10.63995369584513,1.158555158719643,0.014464325702954882,0.00041494192451584295,8.798819980743898e-06,1.2174853840557825e-07,2.9406706100755742e-05,0.000147367877007073,0.00043233227546587353,2.395811787059384e-05,3.553882268733305e-05,16.6
2900,116.0,81.11391228030551,153.73184779148758,235.99997429227886,972.9996230246937,5177.999985120107,10.883294826924722,1.3613120665363625,0.013389273893729042,0.000383423800071699,8.072278797015097e-06,1.3917842403009636e-07,2.9604369705793133e-05,0.0004855832810696277,0.0003147148565745497,6.41854659897128e-06,2.8827476050593192e-05,16.6
3000,116.0,80.15241101404847,153.6414285287352,235.99996486652296,972.9997489447276,5177.999973224559,11.346207893328582,1.3685590927736018,0.015165660751122164,0.00047205355831613877,5.467804714403203e-06,5.620280056238878e-07,3.0083966758913578e-05,0.0003348355744015321,0.00048699568449496553,1.3951692757974553e-05,4.0226793256527065e-05,16.6
3100,116.0,79.96847361109486,153.64014348507024,235.9999697971265,972.9995052485763,5177.999957716058,11.52101965749306,1.5260269371667898,0.01887319741481132,0.0007195412899009687,1.0729032196007936e-05,2.0847374200288643e-07,3.349666822057836e-05,0.0005966568950588566,0.0006006206296344528,4.4671497716993616e-05,2.2397453629928945e-05,16.6
3200,116.0,79.12034169362803,153.3824441401126,235.99996541007366,972.999364663316,5177.999938066833,12.102086975056368,1.4731738592646912,0.019815848359640113,0.0006959444021709527,1.2483739946438864e-05,3.058170697188578e-07,3.845333028615867e-05,0.000733606756916221,0.0005287452596815666,5.565454001744475e-05,5.4575728879256306e-05,16.6
3300,116.0,79.89816519437414,153.41113765251364,235.99993927224938,972.9992245508589,5177.999948728882,12.072841114005634,1.608773478088761,0.02055999742016569,0.0007679005622909905,1.680055169676322e-05,8.115016243758635e-07,6.274214808694232e-05,0.0005400118303305635,0.0008777123707590182,6.350584935583333e-05,4.455689202498617e-05,16.6
3400,116.0,79.32565865851679,153.34357861686337,235.99992135855192,972.999347039905,5177.999954592967,12.31612020664214,1.7349622464382672,0.02244431940352044,0.0008295832732236539,1.71940333310512e-05,6.543927160115108e-07,6.368962955968526e-05,0.000994826458541696,0.000811603371559072,6.542146616270529e-05,6.237377501471849e-05,16.6
