milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,93.36365034816735,155.01722954487238,236.00001482150935,973.0000147397479,5177.999984319281,0.12735382372418727,-0.010828798036172552,-0.0005873778805760297,0.00011652557844000894,3.1596402064606162e-06,-2.352032006060674e-08,1.6137904090949635e-05,-2.6536960322586034e-05,-0.00013291879430004673,3.904616499218266e-06,1.3234702215126973e-05,16.6
100,116.0,92.48447578539081,155.03441712767972,236.0000119465824,973.000034991639,5177.999991331851,0.7248718942975807,0.00676754959581318,-0.001723603734594474,-8.479689486019445e-05,-1.825170977960201e-06,-4.927706004556894e-08,-1.4098848417435713e-05,-0.00013592703684030982,-0.00015472525084391474,-1.1009681232752054e-05,1.9563680207628537e-05,16.6
200,116.0,92.00883484112934,154.90407344524994,235.99999792985682,973.0000008565572,5177.999983406993,0.5389413365455866,-0.016105652026270848,-0.0002276609081219341,0.00013447531262517084,7.334405255463057e-07,-3.915118965117319e-08,-1.0911348328773177e-05,-9.854377455902995e-05,0.0001360295751670598,-1.096432838855947e-06,7.002809985563527e-06,16.6
300,116.0,92.11071056248431,155.0080576702197,236.00000436323776,973.0001909254993,5178.000005225214,1.7855327769164968,0.037964033385628926,-0.0016958902826362005,-4.708251213748936e-05,-2.8520208300437475e-06,-4.5393159213764927e-08,8.270511703092171e-06,0.00013536121907420685,0.00016822274633523321,1.8738759172033942e-05,6.532537743769804e-06,16.6
400,116.0,91.38763224312387,154.9438910193585,236.00000420252977,972.9999089961876,5178.000002661124,1.4521227161094596,-0.02087349201238116,0.0013114022733733857,-0.00013017473801056915,2.0327123165891536e-06,-5.398577755593624e-08,-9.745390558445286e-06,6.514832447698781e-05,9.743067632300476e-05,-1.5237697301237781e-05,-8.651541906675108e-06,16.6
500,116.0,90.31293171483308,155.03218533606176,235.99999367533528,973.0000453662344,5177.9999827887505,1.9554235391198387,-0.010666294812255228,-0.001782268764169124,-8.486227685343182e-05,1.2345016713505152e-06,1.830572867574987e-07,1.3652234446270815e-05,-0.00014762167351676126,-0.00015411851439198966,1.4759061738579997e-06,2.242440239511181e-06,16.6
600,116.0,90.74639310234271,154.84006021583107,235.99999822673098,973.0001012141698,5177.99999799731,2.789217431446032,-0.01818470691609244,0.0013905293838615976,-0.0001495033859271349,-9.528754250748838e-07,3.7789697043695606e-08,-3.431649818070325e-06,8.989499431542348e-05,-1.6069004913008122e-05,-1.9833238652536315e-06,-2.0402400536376587e-05,16.6
700,116.0,89.85391639583318,154.94639092026173,235.99998454405576,973.0000893825007,5177.9999826061185,2.6910565323502444,0.08896717539863028,0.0008308392740494761,4.214179500166114e-05,3.374704379373852e-06,-5.1879080898057335e-08,4.3463540393069675e-07,2.6183712617256477e-05,0.00014915184113630997,3.0206289466033917e-07,2.0476187763452476e-05,16.6
800,116.0,89.46211582164209,154.9909681673942,236.00000228210868,972.9999219956175,5178.000016681247,3.2320547186871793,0.08042759116081934,0.001522724859383905,-0.00013368796653053975,1.616365315616276e-06,1.564425921245067e-07,1.3387221733086013e-05,-4.980234486442877e-05,-8.23848204423728e-05,-6.749713344731866e-07,3.238338718967557e-06,16.6
900,116.0,88.96746220258821,154.79495991563132,236.00000982835687,973.0001203524124,5178.0000111023755,4.043143435453801,0.030067047163970517,0.002045118851227641,-0.0001254002215091008,-2.913951222355128e-06,-1.751829898730522e-07,-9.214853286438093e-06,-0.00011947966437003404,2.9819071260751213e-05,-5.942292027826838e-07,-1.095113688086319e-05,16.6
1000,116.0,88.33876020145196,154.90249215494208,235.99998783138193,973.0000836377106,5177.999981785631,4.170405527286096,0.1166011209482801,0.0017061711944277116,-2.678804367976905e-05,1.5053983064510017e-06,-4.289394066599859e-08,-2.762117921400045e-06,-0.00012833320007067176,-5.614368915152657e-05,1.61160774626267e-06,-8.278913187577815e-08,16.6
1100,116.0,88.12856643165074,154.90549532396014,236.0000104083426,972.9999851598725,5178.000019829206,4.944905599415873,0.2697502396554123,0.0013909037863089162,-5.898511857571765e-05,3.412146547721334e-06,-1.4194676666907378e-07,-1.4674909231973675e-05,-0.00017149245115311078,0.0001813271591266032,2.0580098981184956e-05,-3.5741775539679573e-06,16.6
1200,116.0,88.27110410889817,154.8301651107404,235.99999119954884,972.9999774664713,5177.999984944895,4.772074632983896,0.1478849624331522,0.0014448191121062075,9.899401805837197e-05,3.1136157104387883e-07,-1.4860857376674218e-07,-1.2891569382701268e-05,0.0001704955343939032,-0.0001869312028444685,-4.028705555110231e-06,-1.4666768659627434e-05,16.6
1300,116.0,87.29155089915874,154.75645779426875,236.00000521833672,972.9998888397381,5177.999980222843,5.728150655371258,0.3482501595318056,0.0013943148602679556,-3.548509915864558e-05,-1.727179123461008e-06,-2.2237253337104323e-07,-6.7090012298078405e-06,0.00019431612733115968,4.310237070323602e-05,-1.205531896367113e-05,-5.829936330642846e-06,16.6
1400,116.0,86.33658115898908,154.71167557002303,236.00001264997334,972.9999801853634,5177.999990033539,5.484754440406162,0.25784512709548973,0.0019554146082426094,0.00014828974853531207,5.548246412315146e-08,2.3856895678381705e-07,1.4348502680941098e-05,0.00011709462141270257,3.169271463049617e-05,6.814032822195277e-06,-8.653340998116805e-06,16.6
1500,116.0,86.15267598663699,154.65428224979783,235.99999177242913,972.9999064679815,5178.000011609131,5.706837863539252,0.44805666343699635,0.0028510984066658944,0.00014255935203354503,3.742916228340089e-06,2.1400087763469922e-07,-1.4627499793657802e-05,-9.83545373858686e-05,-1.4619156583040794e-05,-1.6284335270765647e-05,-3.1860634216332766e-06,16.6
1600,116.0,86.08806525361905,154.55788877458247,236.0000021848837,973.0001700413086,5177.999986517099,6.185305424062122,0.36220563628759894,0.003785444806451938,3.865435981667028e-05,4.0869808294830985e-07,4.2726552802182366e-08,-1.4271286706711953e-05,-9.471483259021391e-05,6.495202902450254e-05,1.3095905864158339e-05,1.5972087370491696e-05,16.6
1700,116.0,85.29654331197851,154.4910269431853,236.00001402101648,973.000061904272,5177.999989467204,6.94069706133506,0.3944129529234033,0.0016714994545600243,0.00010867961082151123,3.484856428730929e-06,8.676936290988523e-08,-8.725055474327977e-06,-0.00017364360407029378,1.283936607062678e-05,-7.366557394089946e-06,1.795805547830967e-05,16.6
1800,116.0,85.11015069576847,154.57173093079146,235.9999864091532,972.9999285864535,5177.999984216556,6.8511816303434685,0.5537425001401246,0.005263477677893886,0.00015016358524420746,2.626739112417569e-07,-1.610697242916324e-07,1.6079349216199767e-05,-0.00011456503009830784,1.8466240272160596e-05,-6.824240687799591e-06,-1.9696826254669124e-05,16.6
1900,116.0,84.75254450662715,154.32203534341284,235.99999548482782,973.0001183414398,5178.000018356418,7.58484367511273,0.6306842635004396,0.0030368902339630082,0.00010594885630358931,1.2611297283158674e-06,8.605451059511305e-09,5.493885242978759e-06,8.815856127954849e-05,5.045158742371871e-05,1.783631065333847e-05,7.361328013981814e-06,16.6
