milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,93.39075001794123,154.95747262476243,236.00000802720652,972.9998671911397,5177.999988427294,-0.41979086126294113,0.09934073127226081,0.0018013750619602,9.241003381368893e-05,-1.3181081403244511e-06,2.2766469304876302e-07,-4.27490546318079e-06,0.00017245083604085077,0.00013220305112054324,-1.1113294884974566e-05,-1.6741554428828854e-05,16.6
100,116.0,92.86665486428288,154.90598761300038,235.99998590217817,972.9998353753324,5177.999988792644,0.4432467814666765,0.00957306249244379,-0.0011006329826843968,-0.00010863697935218634,-2.3699930856713037e-06,-4.247221656542848e-08,-1.259787216799752e-05,-0.0001651842003278199,0.00015565258018054143,-1.5614611555777783e-05,-1.1496223556663229e-05,16.6
200,116.0,92.25427220294523,154.88663080734278,236.0000145316989,973.0000573225249,5178.000019281586,0.6461478906591246,0.02945046019814655,0.0010362171647899934,9.860071862972857e-05,3.254217423624459e-08,-1.8537821122678688e-07,-9.0684261515898e-06,0.00012892630536938244,-4.569724437281668e-05,-1.9593165653083454e-05,-1.1888760004658286e-05,16.6
300,116.0,91.24874972230657,155.0792612015502,235.99999440440365,973.0001486058401,5178.000009102178,1.3563043132017953,-0.0028556282531167713,0.0004901105908460988,9.365045262476387e-05,1.5640500545121782e-06,2.1945410418846358e-08,-1.1647554966208625e-05,-3.467609071079547e-05,4.021335655142642e-05,-1.1268965044176e-05,-1.9864420913958352e-05,16.6
400,116.0,90.65429248479856,154.9178895033261,235.99999504844973,973.0000690947171,5177.999999553968,1.8191618325126444,0.07981002634516407,-0.0010936237448216878,-8.0331353479685e-05,-3.2902642365770716e-06,-7.913407144339862e-08,-1.3200993628288588e-05,-0.00010535963902905388,-7.955516320012866e-05,1.4337095699713638e-05,2.718549488789255e-06,16.6
500,116.0,90.52804628653298,155.03930446834315,236.00000209050305,972.9998796856938,5177.999981969544,2.3587840780658604,-0.012344276628912833,0.0014163942526006757,-0.00012563570146087365,-1.2775274586477468e-06,2.4539385387951534e-07,3.982965841171409e-06,5.166873044105009e-05,-0.0001875964046820108,-1.9117349755879217e-05,1.5190417937635082e-05,16.6
600,116.0,90.01339956387083,154.84047583724313,236.00000613587937,973.0000004551351,5178.000004081448,2.9483614458934952,0.04204177025573998,0.0018603726265351613,-8.36789550274499e-05,-2.6656333307342627e-06,-2.4695183899418954e-07,1.4758092894166417e-05,-7.016489737230223e-05,0.00016287064919404657,5.8375439213551296e-06,-2.2804793659206117e-07,16.6
700,116.0,89.48805730957075,154.94453896045354,236.000010699372,972.9998455571343,5178.000010750737,2.6340538157610753,0.14744059103555576,0.0012992842867047708,2.630555952406043e-07,2.926611487410426e-06,1.051068157095733e-07,1.5576067555054976e-05,-0.00013630120601170937,8.095269736384753e-05,-4.943150982401194e-06,-3.103887601553229e-06,16.6
800,116.0,89.61447461906532,154.82987287084185,236.00000202066957,973.0000317516372,5178.000015606072,3.5614916315514376,0.18575224423350328,0.0005662829234303772,-0.00012308824977999138,7.721800422094259e-08,7.958256143485082e-08,-1.275460681348276e-05,-9.427896899853882e-05,-0.00012525326118234068,-3.0288538678561732e-06,3.672792295316796e-07,16.6
900,116.0,89.45860459930007,154.91604998126337,235.99998990039407,972.9998094771254,5178.000011052722,4.219757102106618,0.1445106406551356,0.0021360564457857125,5.053821438624911e-05,3.422224760165925e-06,-1.1142541836175695e-07,4.018712127231486e-06,-2.656128010368102e-05,7.133790038788874e-05,1.2130960019007863e-05,-1.0517230421443904e-07,16.6
1000,116.0,89.01493276727417,154.78606547562765,235.99999976939938,973.0001887283929,5177.999984508896,4.494142330083317,0.13786333494707154,0.0008062481141669471,2.0334710175455564e-05,-3.8816118891237203e-07,-9.278262532655458e-08,2.934819818314259e-06,-0.00011036104005170727,-0.00017119319209498007,-9.329964695826474e-06,-1.3050277275070897e-05,16.6
1100,116.0,87.6016035241629,154.8530211257498,235.99999613518966,973.0000542860955,5177.999984722598,4.969914299710999,0.1658151719373803,-0.0007593960571760256,0.00011860887121623337,-2.216901952262857e-06,8.524694067286479e-08,1.3570744271107336e-05,0.00013867932749973513,0.00012746350126748279,1.7008006105782923e-05,-9.747130579162497e-06,16.6
1200,116.0,87.42020593583409,154.8079417984787,236.0000016138898,973.0001432951037,5177.999996546637,5.218893898919746,0.32478563913525116,0.0029394274461013448,0.00013760972098533943,-1.6225762595392134e-06,-2.2972634113848512e-07,-1.2649374135481961e-05,0.00013184169094061668,-3.941657527597499e-05,-1.8259355146503835e-05,5.2416540335685e-06,16.6
1300,116.0,87.89391575063733,154.67377222845968,235.9999994724985,973.0000267269243,5178.000007922143,5.5868401234545315,0.2659562361172174,-0.0004775317240082249,-8.979070772405348e-05,3.1731718183678656e-06,-8.988420035322765e-08,1.392222307990897e-05,-9.54335976807491e-05,-0.00017497792873696232,-1.3543402479424843e-05,-1.1930106048774245e-05,16.6
1400,116.0,86.48418676393715,154.59062366643423,236.00001336742736,973.0001005787401,5177.999991192207,6.051238263095877,0.3867424636250584,0.0013790416036688047,3.467959178527945e-05,-2.4669435852115266e-06,2.2437085669276506e-07,2.9729383156098626e-06,-0.00014583089469496734,4.799795997340986e-05,1.622012874126961e-05,7.211041171135328e-06,16.6
1500,116.0,86.18655931739164,154.6404824386388,235.99998526316773,973.0001029463323,5177.999998743995,6.473249479875117,0.29783294201747557,0.001954726242501617,5.325865161410076e-05,5.97317069453875e-07,-6.368474458693937e-08,-2.8255168521231887e-06,-7.522660690383332e-05,8.559974485925445e-05,3.526144053425101e-06,1.2256545890837566e-05,16.6
1600,116.0,85.75048711117522,154.65179985498298,236.0000039371631,972.9998821364699,5177.9999979186705,6.753684950277286,0.3662294602593288,0.004333182455167503,-7.524840938951463e-05,-2.6885596096993437e-06,-1.1685063060310826e-07,-4.150432558754307e-06,0.00011953116967222095,0.00018283973507739852,1.1105299414067056e-05,-1.8724985385356013e-05,16.6
1700,116.0,85.06984799214628,154.49678152648895,236.00000677298058,972.9999524558708,5178.00000233421,7.256201191390797,0.41687535480033167,0.0020363971654838928,0.00014675386878852822,3.4091618269929705e-06,-1.824308813132723e-07,1.6777449223723973e-05,-7.697294868388878e-05,-0.00011492170321275085,-1.3661065789359207e-05,-1.9991376660643653e-05,16.6
1800,116.0,85.74138062913578,154.59000027848094,235.99998357564797,973.0000074391676,5177.999997339048,7.127153181127138,0.5979235865249449,0.0018866408610255013,-2.3503216260756036e-05,1.928998777091383e-06,1.9054459127212388e-07,1.5994421265569625e-05,-1.2811046864666817e-05,6.620466965654787e-05,-9.257391619027537e-06,1.8817524629592142e-05,16.6
1900,116.0,85.05865252848038,154.40083440077203,235.99998719677407,972.999811754668,5177.999987428911,8.070897503684547,0.615123343394383,0.0033374070640140997,6.392516314591032e-06,-2.207126187378333e-06,-1.4789815254769668e-07,3.57714648577414e-06,-2.881836209334872e-05,-0.00011694949665958452,-5.73730130373388e-06,1.715102014362353e-05,16.6
2000,116.0,84.98888125004179,154.45681755806388,236.00000154654313,973.0000197982234,5178.000004281391,7.82146630046281,0.7133476593204356,0.0058185838572340325,9.671087918429947e-05,-4.6040467207222287e-07,1.263342046623868e-07,1.445835280822269e-05,-1.9325148080621464e-05,0.0001978377699431794,-6.752577856099709e-06,1.1066632896239757e-05,16.6
2100,116.0,83.71887975476636,154.38753556018042,236.00000807899303,972.99980020686,5177.999990824636,8.368690980338465,0.6421474585607583,0.005417489402533485,0.00013425795638661773,4.3854237774296945e-06,-1.062155258272575e-08,1.2915287681281226e-06,6.015478907771063e-05,-0.00012730849870449246,1.2154695372454706e-05,-1.5618864513332068e-05,16.6
2200,116.0,83.04079913430813,154.20588241145146,236.00000828950417,972.9999105390053,5178.0000099175295,8.645123212333052,0.7180214065599405,0.007010817628524442,0.00017687506679716367,-1.971533686204956e-06,-9.204825024869426e-09,-4.08243751436227e-06,-4.3805670822350445e-05,3.4694839377080066e-05,-1.8773834229255896e-06,-1.342607930222612e-05,16.6
2300,116.0,83.63343575955183,154.14528774911005,235.99999149594137,972.9998619952054,5178.000008746436,9.132207319395214,0.8485536324901641,0.006412558711429636,0.0002502706932775553,1.213531444704469e-06,-9.450983799621481e-08,-7.102312394265899e-06,-5.417461397124143e-05,-3.043476980897984e-05,-8.61075121146234e-06,-1.235616186239726e-05,16.6
2400,116.0,83.39944934519214,154.20065329029148,235.99997551738434,972.9997887731815,5177.999989247926,9.061455792376595,0.8028466196853539,0.007834040649000135,0.00022557823662653316,9.97836646800994e-07,2.8939821175492045e-07,-3.0873408622534935e-06,2.4046788753599916e-05,0.0002927185890444275,-9.62528701045667e-06,-1.028834900898333e-05,16.6
2500,116.0,81.90816184588363,154.07988766489572,235.9999953518148,972.9999395028054,5177.999975695672,9.801402667364775,0.9050901125684984,0.010956739226442592,0.0003492745761521244,2.308885528429763e-06,-6.694981469608759e-08,1.2368053393402124e-05,0.00013432181371512647,0.00028247510798334993,9.71409263235099e-06,-1.0604420505559476e-05,16.6
2600,116.0,82.1141484242994,154.05058203130662,235.99997934876762,972.9999467394113,5177.999975490113,9.796802666179362,1.086269810471009,0.009617857327678583,0.000352674040071442,4.698171773420792e-06,2.0975901578735955e-07,3.896109598858524e-06,7.849918513444977e-05,0.0001769856973681621,1.191439029738919e-05,2.7071400912593954e-05,16.6
2700,116.0,81.090596157498,153.91493452863915,235.99999212783314,972.9997615181459,5177.999992203689,10.734589800719204,1.167387082012256,0.0132375492151397,0.000411250458177447,4.170692218984736e-06,1.2657890450324968e-07,1.7423973616064177e-05,8.627458437633219e-05,0.0002655321339615408,3.4049421985157255e-06,-2.652521174246613e-07,16.6
2800,116.0,80.69232042468023,153.81149411323443,235.9999742298747,972.9997207326697,5177.999976302618,10.81968517673094,1.233179447272722,0.012300621816290812,0.0002796380155579016,4.776451801607871e-06,4.234664889969015e-07,6.555011404437427e-06,0.0004196118733822017,0.00012944563000173343,4.064236209176771e-06,1.43349370446201e-05,16.6
2900,116.0,81.38174854352255,153.72695829380774,235.9999829269787,972.999536418134,5177.9999751934765,11.337488916804029,1.1610196267268127,0.013202267423558347,0.00043631919305730176,7.4744262765856885e-06,2.4375702588084117e-07,1.3852883952542682e-05,0.0001503204272314568,0.0004663997560657555,3.720510526788765e-05,1.2805880371361695e-05,16.6
3000,116.0,80.26593739275631,153.59712663082408,235.99998161521376,972.9997763300925,5177.999992215153,10.789003179398918,1.2458879117647412,0.01590871694595933,0.0005104842133879825,8.729170016069769e-06,9.025603602131424e-08,1.784176348830072e-05,0.0002148485928698059,0.00023778792521555997,1.834521590147486e-05,1.4575839887673956e-05,16.6
3100,116.0,80.21555625355688,153.55999897815948,235.99996250633197,972.9995164088941,5177.999968718046,11.81960472257406,1.52442527556248,0.017656440063520594,0.0005671376303029052,1.0592490837300747e-05,4.0079579857308576e-07,3.397409167754118e-05,0.00042139216222605565,0.00046364093470323893,4.9535567951618494e-05,5.120474813765229e-05,16.6
3200,116.0,79.54886339297046,153.36644804646,235.9999646799884,972.999303289077,5177.999962741543,11.61237789805383,1.5040760300161264,0.017881404202874134,0.0007899772449871838,1.3756372526032633e-05,7.318620891096964e-07,4.1649915549235215e-05,0.000769270327915308,0.0006071277040917316,3.6758272145024834e-05,4.992248495018231e-05,16.6
3300,116.0,79.10933506446308,153.47769392367996,235.99992996860573,972.9994938958133,5177.999937185067,11.6706724238749,1.6678393270075975,0.02133977373305126,0.0009306028110516043,1.055776773911859e-05,5.613604910133114e-07,6.978934854981301e-05,0.0006075805125656724,0.0007063681396116331,3.408244670886859e-05,6.2404021055175e-05,16.6
3400,116.0,78.3696243116077,153.26354284870246,235.99991940668696,972.9993057543562,5177.99995111092,12.30513433792154,1.5962956221418525,0.02141220350965363,0.0010506872312933636,1.3974417452529228e-05,8.397660036639217e-07,5.840461116392663e-05,0.000995438607208066,0.0010129096652634595,4.4894920808027653e-05,5.827467330800191e-05,16.6
